index,start_date,lat,lon,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
27828,2003-03-01,15.94542,103.21909,0,0,0
27831,2003-03-01,15.11828,103.0919,0,0,0
27844,2003-03-01,5.65963,101.83678,0,0,0
27861,2003-03-01,18.73275,-103.47316,21,0,7
27903,2003-03-01,29.65322,-105.66816,0,0,0
27922,2003-03-01,34.35437,-106.90742,0,0,0
27927,2003-03-01,35.56923,-107.26581,0,0,0
27937,2003-03-01,37.97214,-108.0286,0,0,0
27939,2003-03-01,38.44849,-108.18905,0,0,0
27984,2003-03-01,48.80089,-112.69379,0,0,0
28111,2003-03-01,69.42388,139.46716,0,4,2
28128,2003-03-01,66.69945,132.23615,0,11,2
28130,2003-03-01,66.35651,131.49648,0,10,2
28159,2003-03-01,60.98975,122.81635,0,24,3
28172,2003-03-01,58.39617,119.8989,0,16,3
28187,2003-03-01,55.29416,117.07208,0,8,2
28218,2003-03-01,48.57852,112.57083,0,0,0
28219,2003-03-01,48.3558,112.44913,0,0,0
28235,2003-03-01,44.74406,110.65891,0,0,0
28241,2003-03-01,43.3667,110.05609,0,0,0
28276,2003-03-01,35.08437,107.1207,0,0,0
28289,2003-03-01,31.89711,106.23235,0,0,0
28309,2003-03-01,26.86715,105.0285,0,0,0
28446,2003-03-01,34.6719,-106.74575,0,0,0
28448,2003-03-01,35.15865,-106.88679,0,0,0
28474,2003-03-01,41.35838,-108.95423,0,0,0
28489,2003-03-01,44.82966,-110.38429,0,0,0
28494,2003-03-01,45.9697,-110.90798,0,0,0
28498,2003-03-01,46.87553,-111.34579,0,0,0
28502,2003-03-01,47.7758,-111.80141,0,0,0
28547,2003-03-01,57.48712,-118.54619,0,0,0
28557,2003-03-01,59.52459,-120.59601,0,0,0
28592,2003-03-01,66.15935,-130.36453,8,18,5
28608,2003-03-01,68.82893,-136.7357,0,24,3
28647,2003-03-01,66.3344,130.72054,0,11,2
28702,2003-03-01,55.61166,116.90609,0,10,2
28724,2003-03-01,50.88186,113.55226,0,0,0
28727,2003-03-01,50.22227,113.15508,0,0,0
28742,2003-03-01,46.87553,111.34579,0,0,0
28764,2003-03-01,41.82564,109.13364,39,0,4
28847,2003-03-01,21.2054,103.6975,0,0,0
28909,2003-03-01,20.73759,-103.41087,0,0,0
28914,2003-03-01,22.06416,-103.64482,0,0,0
28917,2003-03-01,22.85452,-103.78907,0,0,0
28943,2003-03-01,29.54051,-105.17657,0,0,0
28950,2003-03-01,31.29367,-105.59796,0,0,0
28977,2003-03-01,37.88612,-107.46117,0,3,2
28986,2003-03-01,40.02655,-108.1818,0,0,0
29030,2003-03-01,50.0949,-112.7215,0,0,0
29044,2003-03-01,53.15557,-114.65058,0,0,0
29053,2003-03-01,55.08286,-116.061,0,0,0
29072,2003-03-01,59.03497,-119.58776,0,0,0
29078,2003-03-01,60.24585,-120.88847,0,4,2
29083,2003-03-01,61.23946,-122.05349,0,4,2
29103,2003-03-01,65.04913,-127.6004,0,0,0
29153,2003-03-01,68.35148,134.57559,0,9,2
29175,2003-03-01,64.49662,126.66563,0,13,2
29188,2003-03-01,62.02348,123.04342,0,22,3
29217,2003-03-01,56.13894,116.91125,0,0,0
29220,2003-03-01,55.50659,116.39503,0,0,0
29222,2003-03-01,55.08286,116.061,0,19,3
29226,2003-03-01,54.23036,115.41601,0,15,3
29231,2003-03-01,53.15557,114.65058,0,4,2
29248,2003-03-01,49.42964,112.34476,0,0,0
29253,2003-03-01,48.31377,111.74258,0,0,0
29273,2003-03-01,43.76392,109.6152,0,0,0
29315,2003-03-01,33.76606,106.24107,0,0,0
29321,2003-03-01,32.28709,105.84915,0,0,0
29328,2003-03-01,30.54463,105.4146,23,0,7
29350,2003-03-01,24.94234,104.18876,0,0,0
29364,2003-03-01,21.26963,103.5035,0,0,0
29390,2003-03-01,14.19553,102.3895,0,0,0
29448,2003-03-01,26.81248,-104.34933,0,0,0
29461,2003-03-01,30.11151,-105.07687,0,0,0
29495,2003-03-01,38.43943,-107.36948,0,0,0
29505,2003-03-01,40.81178,-108.17802,0,0,0
29512,2003-03-01,42.45241,-108.78862,0,0,0
29547,2003-03-01,50.40839,-112.54306,0,0,0
29550,2003-03-01,51.07062,-112.9321,0,0,0
29563,2003-03-01,53.90164,-114.77514,0,0,0
29623,2003-03-01,65.91802,-128.49104,0,7,2
29630,2003-03-01,67.15777,-130.97174,9,24,5
29635,2003-03-01,68.01261,-132.90984,0,25,3
29637,2003-03-01,68.34668,-133.72697,0,25,3
29640,2003-03-01,68.83876,-135.0,0,24,3
29642,2003-03-01,69.1605,-135.88141,0,0,0
29653,2003-03-01,70.82891,141.23448,0,11,2
29669,2003-03-01,68.34668,133.72697,0,9,2
29699,2003-03-01,62.9265,123.69007,0,18,3
29708,2003-03-01,61.16397,121.42957,0,25,3
29717,2003-03-01,59.35364,119.42746,1,20,3
29731,2003-03-01,56.45543,116.73973,0,0,0
29733,2003-03-01,56.03402,116.39247,0,21,3
29744,2003-03-01,53.68617,114.62357,0,3,2
29773,2003-03-01,47.27601,110.882,0,0,0
29820,2003-03-01,36.27512,106.69924,0,0,0
29823,2003-03-01,35.54742,106.48686,0,0,0
29881,2003-03-01,20.80067,103.21779,0,0,0
29908,2003-03-01,13.41644,102.09476,0,0,0
29912,2003-03-01,6.79232,101.27664,44,0,4
29960,2003-03-01,26.10609,-103.98458,0,0,0
29989,2003-03-01,33.41469,-105.65141,0,0,0
30002,2003-03-01,36.58931,-106.53108,0,0,0
30028,2003-03-01,42.76454,-108.61288,0,0,0
30043,2003-03-01,46.22488,-110.0606,0,0,0
30045,2003-03-01,46.68061,-110.2701,0,0,0
30053,2003-03-01,48.49012,-111.15169,0,0,0
30057,2003-03-01,49.3867,-111.62048,0,0,0
30127,2003-03-01,64.01471,-124.66344,0,4,2
30140,2003-03-01,66.42183,-128.74597,0,26,3
30148,2003-03-01,67.82738,-131.68222,0,25,3
30162,2003-03-01,71.84189,144.13017,0,5,2
30170,2003-03-01,70.71444,139.76364,0,5,2
30184,2003-03-01,68.50467,133.29019,0,9,2
30185,2003-03-01,68.33706,132.87891,0,9,2
30198,2003-03-01,66.06079,128.06566,0,11,2
30206,2003-03-01,64.58223,125.53768,0,13,2
30301,2003-03-01,44.38863,109.2626,0,0,0
30309,2003-03-01,42.5312,108.52351,0,0,0
30320,2003-03-01,39.94263,107.59242,0,0,0
30331,2003-03-01,37.3135,106.7479,0,0,0
30379,2003-03-01,25.33081,103.8318,0,0,0
30382,2003-03-01,24.55169,103.68226,0,0,0
30383,2003-03-01,24.29111,103.63311,0,0,0
30413,2003-03-01,16.25698,102.30468,0,0,0
30459,2003-03-01,22.25235,-103.05524,0,0,0
30485,2003-03-01,28.98235,-104.35934,0,0,0
30492,2003-03-01,30.74721,-104.75517,0,0,0
30507,2003-03-01,34.46725,-105.67953,0,0,0
30514,2003-03-01,36.17562,-106.15063,0,0,0
30536,2003-03-01,41.43583,-107.82821,0,0,0
30555,2003-03-01,45.84988,-109.57313,0,0,0
30655,2003-03-01,66.9247,-129.01186,15,26,8
30690,2003-03-01,69.32442,134.55586,0,4,2
30697,2003-03-01,68.15161,131.63354,0,9,2
30723,2003-03-01,63.37523,123.147,0,11,2
30731,2003-03-01,61.80307,121.12247,0,21,3
30738,2003-03-01,60.39631,119.52599,0,28,3
30757,2003-03-01,56.45302,115.86636,0,30,3
30761,2003-03-01,55.60224,115.20113,0,0,0
30837,2003-03-01,38.3472,106.79837,0,0,0
30841,2003-03-01,37.38547,106.50436,0,0,0
30864,2003-03-01,31.74732,104.99108,0,0,0
30955,2003-03-01,18.56238,-102.25657,0,0,0
30971,2003-03-01,22.84153,-102.94879,0,0,0
30977,2003-03-01,24.41573,-103.2286,0,0,0
30991,2003-03-01,28.02905,-103.93004,0,0,0
30992,2003-03-01,28.28407,-103.98295,0,0,0
31003,2003-03-01,31.06353,-104.59196,0,0,0
31026,2003-03-01,36.73083,-106.049,0,0,0
31060,2003-03-01,44.77903,-108.80579,0,0,0
31067,2003-03-01,46.38922,-109.49053,0,0,0
31072,2003-03-01,47.52958,-110.0097,0,0,0
31086,2003-03-01,50.67846,-111.61478,0,0,0
31100,2003-03-01,53.75962,-113.48412,0,0,0
31135,2003-03-01,61.11895,-119.80094,5,3,1
31189,2003-03-01,71.21069,139.39871,0,10,2
31209,2003-03-01,67.95582,130.40945,0,9,2
31228,2003-03-01,64.46676,124.11447,0,8,2
31248,2003-03-01,60.51053,119.14063,0,20,3
31254,2003-03-01,59.27977,117.89727,0,12,2
31307,2003-03-01,47.75667,110.11672,0,0,0
31312,2003-03-01,46.61795,109.59229,0,0,0
31338,2003-03-01,40.56556,107.24146,34,0,4
31350,2003-03-01,37.69756,106.33181,0,0,0
31355,2003-03-01,36.4883,105.97979,0,0,0
31372,2003-03-01,32.31175,104.88627,0,0,0
31386,2003-03-01,28.79292,104.08994,17,0,7
31401,2003-03-01,24.93696,103.32453,0,0,0
31490,2003-03-01,25.25821,-103.16819,0,0,0
31499,2003-03-01,27.58033,-103.61418,0,0,0
31517,2003-03-01,32.12828,-104.60127,0,0,0
31525,2003-03-01,34.11084,-105.08636,0,0,0
31526,2003-03-01,34.35705,-105.14921,0,0,0
31547,2003-03-01,39.44812,-106.59811,0,0,0
31548,2003-03-01,39.68686,-106.67384,0,0,0
31574,2003-03-01,45.78052,-108.90845,0,0,0
31576,2003-03-01,46.24026,-109.10448,0,0,0
31611,2003-03-01,54.07134,-113.29456,0,0,0
31625,2003-03-01,57.08096,-115.49755,6,0,1
31648,2003-03-01,61.83969,-120.08968,10,2,1
31657,2003-03-01,63.6257,-122.31962,8,6,1
31669,2003-03-01,65.92345,-125.78897,0,28,3
31682,2003-03-01,68.27947,-130.34175,0,26,3
31685,2003-03-01,68.79948,-131.53177,0,24,3
31704,2003-03-01,70.29585,135.46581,0,4,2
31750,2003-03-01,61.63832,119.85902,0,25,3
31753,2003-03-01,61.03092,119.18591,0,24,3
31763,2003-03-01,58.97297,117.13046,0,9,2
31780,2003-03-01,55.37056,114.19321,0,27,3
31797,2003-03-01,51.65516,111.80141,0,0,0
31804,2003-03-01,50.09559,110.94265,0,0,0
31877,2003-03-01,32.87444,104.77956,0,0,0
31888,2003-03-01,30.12227,104.1458,28,0,4
31904,2003-03-01,26.03598,103.31363,0,0,0
31909,2003-03-01,24.73758,103.07295,11,0,1
31976,2003-03-01,19.49074,-101.99929,0,0,0
32023,2003-03-01,31.6931,-104.26071,0,0,0
32029,2003-03-01,33.1876,-104.61091,0,0,0
32034,2003-03-01,34.42315,-104.91584,0,0,0
32039,2003-03-01,35.64996,-105.23347,0,0,0
32054,2003-03-01,39.27948,-106.27073,0,0,0
32058,2003-03-01,40.23478,-106.57095,0,0,0
32067,2003-03-01,42.36532,-107.28742,0,0,0
32068,2003-03-01,42.60045,-107.37075,0,0,0
32129,2003-03-01,56.32724,-114.47616,16,0,7
32145,2003-03-01,59.70345,-117.33666,0,1,0
32165,2003-03-01,63.74875,-121.90015,15,8,7
32174,2003-03-01,65.49012,-124.42648,0,25,3
32211,2003-03-01,70.29585,134.53419,0,4,2
32217,2003-03-01,69.29429,131.89397,0,2,0
32242,2003-03-01,64.72312,123.26143,1,7,2
32247,2003-03-01,63.74875,121.90015,0,12,2
32256,2003-03-01,61.95549,119.68718,0,23,3
32301,2003-03-01,52.40771,111.86637,0,0,0
32311,2003-03-01,50.1807,110.63352,0,0,0
32320,2003-03-01,48.148,109.6326,0,0,0
32352,2003-03-01,40.71049,106.72514,11,0,1
32362,2003-03-01,38.31894,105.98092,24,0,7
32380,2003-03-01,33.92999,104.79239,0,0,0
32398,2003-03-01,29.42639,103.76521,17,0,7
32439,2003-03-01,18.67844,101.8787,0,0,0
32468,2003-03-01,1.63011,99.9143,0,0,0
32536,2003-03-01,33.74739,-104.50017,0,0,0
32581,2003-03-01,44.54522,-107.78913,0,0,0
32627,2003-03-01,54.91046,-113.0513,0,0,0
32648,2003-03-01,59.39281,-116.56505,0,0,0
32649,2003-03-01,59.60162,-116.75732,0,0,0
32659,2003-03-01,61.66354,-118.83097,0,3,2
32669,2003-03-01,63.67266,-121.2184,15,7,7
32674,2003-03-01,64.65466,-122.55,7,10,9
32684,2003-03-01,66.75332,-125.86285,0,29,3
32688,2003-03-01,67.49253,-127.21644,0,28,3
32700,2003-03-01,69.61781,-131.84515,0,19,3
32701,2003-03-01,72.61191,141.34019,0,9,2
32730,2003-03-01,67.12466,126.52885,0,8,2
32749,2003-03-01,63.47436,120.96375,0,16,3
32798,2003-03-01,53.15853,111.93388,0,0,0
32811,2003-03-01,50.26457,110.32314,0,0,0
32812,2003-03-01,50.03963,110.20856,0,0,0
32821,2003-03-01,48.00065,109.23067,0,0,0
32829,2003-03-01,46.16657,108.43495,9,0,1
32845,2003-03-01,42.43799,107.02052,0,0,0
32849,2003-03-01,41.49323,106.69924,0,0,0
32906,2003-03-01,27.44582,103.14107,0,0,0
32915,2003-03-01,25.11756,102.71114,7,0,1
32927,2003-03-01,21.9594,102.17918,0,0,0
32936,2003-03-01,19.54768,101.80814,20,0,7
32942,2003-03-01,17.918,101.57293,7,0,1
32974,2003-03-01,17.70001,-101.3474,3,0,0
32990,2003-03-01,22.01632,-101.98211,0,0,0
32995,2003-03-01,23.3405,-102.19505,0,0,0
33008,2003-03-01,26.73251,-102.78522,0,0,0
33013,2003-03-01,28.0185,-103.02744,0,0,0
33027,2003-03-01,31.56758,-103.75621,0,0,0
33030,2003-03-01,32.31857,-103.9229,0,0,0
33078,2003-03-01,43.91886,-107.25095,0,0,0
33089,2003-03-01,46.47351,-108.24268,0,0,0
33091,2003-03-01,46.93395,-108.43495,0,0,0
33094,2003-03-01,47.62227,-108.7308,0,0,0
33160,2003-03-01,61.97908,-118.64761,5,3,1
33176,2003-03-01,65.36215,-122.95743,0,32,10
33183,2003-03-01,66.69945,-125.08347,1,29,3
33197,2003-03-01,69.59745,-130.94644,0,0,0
33217,2003-03-01,68.53979,128.56526,0,0,0
33221,2003-03-01,67.81446,127.10423,0,0,0
33238,2003-03-01,64.58223,121.84246,0,13,2
33261,2003-03-01,59.91509,116.56505,2,11,2
33308,2003-03-01,49.67025,109.67582,0,0,0
33322,2003-03-01,46.47351,108.24268,0,0,0
33328,2003-03-01,45.08473,107.68847,0,0,0
33339,2003-03-01,42.50954,106.75287,0,0,0
33388,2003-03-01,30.56111,103.53995,0,0,0
33413,2003-03-01,24.12968,102.32643,0,0,0
33426,2003-03-01,20.6807,101.77637,0,0,0
33434,2003-03-01,18.51888,101.46131,0,0,0
33467,2003-03-01,0.80372,99.51511,8,0,1
33491,2003-03-01,23.13297,-101.95187,0,0,0
33512,2003-03-01,28.58918,-102.91189,0,0,0
33518,2003-03-01,30.11561,-103.21466,0,0,0
33538,2003-03-01,35.10822,-104.3328,0,0,0
33553,2003-03-01,38.76232,-105.30084,0,0,0
33576,2003-03-01,44.22502,-107.06011,0,0,0
33610,2003-03-01,51.99959,-110.51553,0,0,0
33614,2003-03-01,52.89015,-111.01208,0,0,0
33696,2003-03-01,73.53185,142.81529,0,0,0
33707,2003-03-01,70.09298,131.30861,0,0,0
33715,2003-03-01,68.68207,128.08878,0,0,0
33721,2003-03-01,67.58191,125.94211,0,7,2
33746,2003-03-01,62.7013,118.91542,0,25,3
33788,2003-03-01,53.77538,111.5321,0,33,10
33808,2003-03-01,49.29686,109.15239,0,0,0
33825,2003-03-01,45.39081,107.49576,0,0,0
33862,2003-03-01,36.57881,104.70527,0,0,0
33887,2003-03-01,30.36868,103.26648,0,0,0
33894,2003-03-01,28.58918,102.91189,0,0,0
33909,2003-03-01,24.71073,102.21151,0,0,0
33921,2003-03-01,21.53924,101.7029,0,0,0
33927,2003-03-01,19.92885,101.46395,0,0,0
33954,2003-03-01,7.53115,99.96835,12,0,1
33975,2003-03-01,19.17116,-101.15735,0,0,0
33992,2003-03-01,23.71633,-101.83556,0,0,0
34005,2003-03-01,27.10603,-102.41164,0,0,0
34029,2003-03-01,33.18918,-103.63397,0,0,0
34043,2003-03-01,36.64235,-104.46246,0,0,0
34085,2003-03-01,46.62311,-107.66334,0,0,0
34105,2003-03-01,51.18509,-109.72227,0,0,0
34106,2003-03-01,51.40992,-109.83739,0,0,0
34113,2003-03-01,52.97476,-110.68069,0,0,0
34136,2003-03-01,57.99897,-114.00401,0,0,0
34142,2003-03-01,59.27716,-115.04259,1,9,2
34151,2003-03-01,61.16581,-116.76751,1,28,3
34160,2003-03-01,63.01627,-118.72613,0,9,2
34190,2003-03-01,69.36339,-128.75809,0,21,3
34193,2003-03-01,70.06955,-130.38934,0,0,0
34214,2003-03-01,68.8228,127.60599,0,0,0
34217,2003-03-01,68.27348,126.51105,0,3,2
34221,2003-03-01,67.52847,125.13419,0,7,2
34222,2003-03-01,67.3401,124.80401,0,7,2
34247,2003-03-01,62.404,118.04469,2,24,3
34277,2003-03-01,56.05546,112.59016,0,0,0
34327,2003-03-01,44.76404,106.9519,0,0,0
34333,2003-03-01,43.35695,106.45381,0,0,0
34349,2003-03-01,39.55042,105.25512,29,0,4
34350,2003-03-01,39.30985,105.18584,15,0,7
34357,2003-03-01,37.61689,104.71757,0,0,0
34363,2003-03-01,36.1531,104.33811,0,0,0
34396,2003-03-01,27.87843,102.55251,0,0,0
34399,2003-03-01,27.10603,102.41164,0,0,0
34406,2003-03-01,25.2896,102.09476,0,0,0
34485,2003-03-01,22.18145,-101.38918,0,0,0
34513,2003-03-01,29.47019,-102.62584,0,0,0
34533,2003-03-01,34.49092,-103.68402,0,0,0
34543,2003-03-01,36.94915,-104.2811,0,0,0
34572,2003-03-01,43.8967,-106.34081,0,0,0
34598,2003-03-01,49.90724,-108.7469,0,0,0
34610,2003-03-01,52.61173,-110.10329,0,0,0
34630,2003-03-01,57.01492,-112.83366,1,0,0
34631,2003-03-01,57.23142,-112.98872,0,0,0
34640,2003-03-01,59.16277,-114.47904,0,5,2
34643,2003-03-01,59.7994,-115.01689,1,2,0
34665,2003-03-01,64.94107,-120.51823,1,31,10
34702,2003-03-01,68.77865,126.74747,0,0,0
34707,2003-03-01,67.84855,124.99202,0,5,2
34721,2003-03-01,65.13969,120.78415,0,12,2
34750,2003-03-01,59.16277,114.47904,0,25,3
34752,2003-03-01,58.73631,114.13238,0,17,3
34765,2003-03-01,55.92701,112.08717,0,0,0
34777,2003-03-01,53.28074,110.47228,0,30,3
34787,2003-03-01,51.03957,109.29005,0,0,0
34809,2003-03-01,46.00034,107.10273,10,0,1
34843,2003-03-01,37.92321,104.53445,0,0,0
34852,2003-03-01,35.72421,103.97631,0,0,0
34876,2003-03-01,29.72469,102.67491,0,0,0
34877,2003-03-01,29.47019,102.62584,0,0,0
34886,2003-03-01,27.16234,102.20047,0,0,0
34902,2003-03-01,22.97826,101.51012,0,0,0
34926,2003-03-01,16.48439,100.60809,0,0,0
34933,2003-03-01,14.53521,100.37074,0,0,0
34953,2003-03-01,17.08796,-100.49148,17,0,7
35036,2003-03-01,38.47115,-104.4136,0,0,0
35071,2003-03-01,46.76795,-107.08023,0,0,0
35084,2003-03-01,49.75598,-108.33134,0,0,0
35095,2003-03-01,52.24445,-109.53665,0,0,0
35105,2003-03-01,54.47386,-110.77225,0,0,0
35126,2003-03-01,59.04532,-113.9196,0,1,0
35127,2003-03-01,59.25894,-114.09202,9,2,1
35155,2003-03-01,66.82984,-122.60033,0,29,3
35199,2003-03-01,66.44069,122.00539,0,9,2
35232,2003-03-01,59.68499,114.44395,0,18,3
35235,2003-03-01,59.04532,113.9196,0,0,0
35267,2003-03-01,52.01976,109.42082,14,0,7
35270,2003-03-01,51.34385,109.08112,0,0,0
35289,2003-03-01,46.99959,107.17056,0,0,0
35311,2003-03-01,41.83456,105.37625,0,0,0
35373,2003-03-01,26.44091,101.85559,0,0,0
35385,2003-03-01,23.29655,101.35014,0,0,0
35407,2003-03-01,17.36329,100.52613,0,0,0
35408,2003-03-01,17.08796,100.49148,0,0,0
35413,2003-03-01,15.70342,100.32154,0,0,0
35423,2003-03-01,12.60898,99.9662,26,0,15
35446,2003-03-01,18.51046,-100.47742,14,0,7
35454,2003-03-01,20.67975,-100.76575,0,0,0
35456,2003-03-01,21.21729,-100.84031,0,0,0
35530,2003-03-01,39.98313,-104.55357,0,0,0
35551,2003-03-01,44.97241,-106.10713,0,0,0
35567,2003-03-01,48.68589,-107.52557,0,0,0
35570,2003-03-01,49.37376,-107.81889,0,0,0
35596,2003-03-01,55.22101,-110.82089,11,0,1
35600,2003-03-01,56.10155,-111.37062,0,0,0
35655,2003-03-01,69.42009,-126.49129,1,20,3
35665,2003-03-01,70.50739,128.86778,0,0,0
35667,2003-03-01,70.14906,128.04704,0,0,0
35683,2003-03-01,67.14749,122.42755,0,8,2
35754,2003-03-01,52.09838,109.09349,1,0,0
35761,2003-03-01,50.51428,108.32943,3,0,0
35794,2003-03-01,42.85037,105.40343,0,0,0
35795,2003-03-01,42.6131,105.32892,0,0,0
35800,2003-03-01,41.42222,104.96672,0,0,0
35818,2003-03-01,37.07133,103.79087,0,0,0
35828,2003-03-01,34.60938,103.21275,0,0,0
35842,2003-03-01,31.10547,102.47907,0,0,0
35863,2003-03-01,25.71412,101.51768,0,0,0
35879,2003-03-01,21.48537,100.87797,20,0,7
35890,2003-03-01,18.51046,100.47742,0,0,0
35901,2003-03-01,15.47506,100.10503,0,0,0
35903,2003-03-01,14.91625,100.04012,0,0,0
35907,2003-03-01,13.79196,99.91275,9,0,1
35909,2003-03-01,13.2264,99.85026,29,0,4
35912,2003-03-01,12.37369,99.75797,8,0,1
35926,2003-03-01,1.98728,98.7955,1,0,0
35933,2003-03-01,18.56051,-100.28757,0,0,0
35946,2003-03-01,22.07134,-100.75598,0,0,0
35952,2003-03-01,23.66548,-100.98669,0,0,0
35957,2003-03-01,24.98196,-101.18654,0,0,0
35962,2003-03-01,26.28797,-101.3937,0,0,0
35975,2003-03-01,29.63689,-101.96949,0,0,0
36000,2003-03-01,35.90304,-103.25471,0,0,0
36006,2003-03-01,37.37542,-103.60453,0,0,0
36081,2003-03-01,54.86112,-110.20642,16,0,7
36123,2003-03-01,64.67849,-118.40524,3,30,3
36134,2003-03-01,67.85207,-122.87626,0,16,3
36146,2003-03-01,75.25797,144.36018,0,0,0
36147,2003-03-01,75.12436,143.65254,0,0,0
36163,2003-03-01,68.42734,123.85711,0,2,0
36204,2003-03-01,60.08895,113.82945,5,7,2
36252,2003-03-01,49.44669,107.50925,0,0,0
36272,2003-03-01,44.80466,105.74393,0,0,0
36280,2003-03-01,42.91513,105.13137,0,0,0
36288,2003-03-01,41.0066,104.56369,18,0,7
36300,2003-03-01,38.10728,103.78632,0,0,0
36316,2003-03-01,34.17031,102.86829,0,0,0
36320,2003-03-01,33.17276,102.65727,0,0,0
36438,2003-03-01,22.92095,-100.66978,0,0,0
36478,2003-03-01,33.22841,-102.42594,0,0,0
36507,2003-03-01,40.34699,-104.10135,0,0,0
36535,2003-03-01,46.97618,-106.19873,0,0,0
36537,2003-03-01,47.44099,-106.37202,0,0,0
36540,2003-03-01,48.36714,-106.72962,0,0,0
36541,2003-03-01,48.59796,-106.82141,0,0,0
36583,2003-03-01,58.2408,-111.9544,3,0,0
36584,2003-03-01,58.89133,-112.42587,0,27,3
36645,2003-03-01,68.16949,122.69946,1,4,2
36659,2003-03-01,65.39728,118.69491,0,6,2
36663,2003-03-01,64.58327,117.71082,0,8,2
36682,2003-03-01,60.60978,113.78203,0,4,2
36686,2003-03-01,59.75359,113.08514,2,21,3
36704,2003-03-01,55.82898,110.37643,0,0,0
36745,2003-03-01,46.04313,105.86266,14,0,7
36755,2003-03-01,43.69027,105.07913,0,0,0
36771,2003-03-01,39.86459,103.97172,16,0,7
36817,2003-03-01,28.40954,101.52582,0,0,0
36829,2003-03-01,25.29548,101.02077,0,0,0
36948,2003-03-01,30.2531,-101.6206,0,0,0
36961,2003-03-01,33.53325,-102.24453,0,0,0
36974,2003-03-01,36.75573,-102.93806,0,0,0
36993,2003-03-01,41.36901,-104.10264,0,0,0
36997,2003-03-01,42.32632,-104.37447,0,0,0
37000,2003-03-01,43.04121,-104.58517,0,0,0
37047,2003-03-01,53.9039,-108.89515,2,0,0
37050,2003-03-01,54.57549,-109.25508,24,0,7
37055,2003-03-01,55.68869,-109.88516,17,0,7
37059,2003-03-01,56.57359,-110.41843,15,0,7
37077,2003-03-01,60.48891,-113.19859,0,2,0
37090,2003-03-01,64.68991,-117.25533,0,30,3
37102,2003-03-01,68.29265,-122.19573,0,5,2
37107,2003-03-01,69.25419,-123.86369,0,0,0
37156,2003-03-01,63.86429,116.34211,0,16,3
37168,2003-03-01,61.34286,113.91624,0,6,2
37182,2003-03-01,58.32769,111.5713,0,24,3
37190,2003-03-01,56.57359,110.41843,0,25,3
37202,2003-03-01,51.64587,107.78389,2,0,0
37204,2003-03-01,51.19075,107.57665,0,0,0
37219,2003-03-01,47.74083,106.16015,0,0,0
37229,2003-03-01,45.40534,105.33328,0,0,0
37287,2003-03-01,31.26877,101.80579,0,0,0
37293,2003-03-01,29.74308,101.53013,0,0,0
37303,2003-03-01,27.17032,101.09789,0,0,0
37355,2003-03-01,13.08613,99.28355,0,0,0
37420,2003-03-01,27.47981,-100.92654,0,0,0
37430,2003-03-01,30.05001,-101.35418,0,0,0
37448,2003-03-01,34.58513,-102.21328,0,0,0
37475,2003-03-01,41.18844,-103.7716,0,0,0
37486,2003-03-01,43.81552,-104.52415,0,0,0
37516,2003-03-01,50.8053,-107.05331,0,0,0
37524,2003-03-01,52.62634,-107.8787,0,0,0
37542,2003-03-01,56.65498,-110.05024,8,0,1
37557,2003-03-01,59.93368,-112.28559,0,2,0
37578,2003-03-01,65.41113,-117.512,0,30,3
37582,2003-03-01,66.62891,-119.0546,0,28,3
37583,2003-03-01,66.82984,-119.32718,0,0,0
37601,2003-03-01,72.14749,129.34052,0,0,0
37602,2003-03-01,71.9704,128.88449,0,0,0
37605,2003-03-01,71.43225,127.56859,0,2,0
37616,2003-03-01,69.38102,123.34071,0,0,0
37641,2003-03-01,64.3815,116.33768,0,7,2
37657,2003-03-01,61.00895,113.13947,0,6,2
37661,2003-03-01,60.14948,112.45155,0,13,2
37688,2003-03-01,51.26227,107.25266,0,0,0
37691,2003-03-01,50.57639,106.95531,0,0,0
37713,2003-03-01,45.46917,105.04639,0,0,0
37730,2003-03-01,41.42873,103.83684,0,0,0
37731,2003-03-01,41.18844,103.7716,0,0,0
37743,2003-03-01,38.28164,103.03336,0,0,0
37813,2003-03-01,20.33694,99.91653,6,0,1
37830,2003-03-01,15.66657,99.37031,0,0,0
37835,2003-03-01,14.26415,99.22083,11,0,1
37844,2003-03-01,11.70394,98.96335,14,0,7
37868,2003-03-01,18.20348,-99.46232,0,0,0
37877,2003-03-01,20.65415,-99.75548,0,0,0
37895,2003-03-01,25.4442,-100.39924,0,0,0
37969,2003-03-01,43.8764,-104.24561,0,0,0
38004,2003-03-01,52.01688,-107.23005,0,0,0
38012,2003-03-01,53.82944,-108.09049,4,0,1
38023,2003-03-01,56.29126,-109.41847,0,0,0
38035,2003-03-01,59.15239,-111.2505,1,28,3
38047,2003-03-01,62.38104,-113.81865,0,28,3
38122,2003-03-01,65.51686,117.04053,0,6,2
38140,2003-03-01,61.74212,113.25922,0,6,2
38210,2003-03-01,44.58755,104.46117,0,0,0
38224,2003-03-01,41.24681,103.50636,14,0,7
38228,2003-03-01,40.28186,103.25587,15,0,7
38242,2003-03-01,36.86652,102.4468,0,0,0
38244,2003-03-01,36.37365,102.33909,0,0,0
38247,2003-03-01,35.63195,102.18092,0,0,0
38284,2003-03-01,26.22912,100.51479,0,0,0
38311,2003-03-01,19.02474,99.55808,13,0,7
