index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,V[ALL]_Q0.1_C21
190,1998-06-01,7.77233,124.64095,0,0,0,0,0,18,63,11,0,0,0,0,0,0,0,0,65,25,2,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,1
191,1998-06-01,7.52578,124.54375,0,0,0,0,0,8,83,1,0,0,0,0,0,0,0,0,64,26,2,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,1
209,1998-06-01,0.73941,121.95436,0,0,0,0,0,7,85,0,0,0,0,0,0,0,0,0,0,66,26,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
223,1998-06-01,1.07295,121.6813,0,0,0,0,0,2,56,31,3,0,0,0,0,0,0,0,2,80,10,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
225,1998-06-01,0.53362,121.51308,0,0,0,0,0,0,86,6,0,0,0,0,0,0,0,0,0,47,45,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,10
232,1998-06-01,0.69905,121.37634,0,0,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0,59,33,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
242,1998-06-01,8.11756,123.73778,0,0,0,0,0,13,70,9,0,0,0,0,0,0,0,0,59,31,2,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
255,1998-06-01,9.75935,124.1752,0,0,0,0,3,37,52,0,0,0,0,0,0,0,0,0,65,16,11,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
260,1998-06-01,7.53473,123.31063,0,0,0,0,2,21,61,8,0,0,0,0,0,0,0,0,54,38,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
267,1998-06-01,11.85389,124.83087,0,0,0,0,3,25,63,1,0,0,0,0,0,0,0,0,65,26,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
269,1998-06-01,9.92453,124.03024,0,0,0,0,0,19,70,3,0,0,0,0,0,0,0,0,54,30,8,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
299,1998-06-01,35.26666,140.3828,0,92,0,0,12,23,45,12,0,0,0,0,0,0,0,0,8,73,11,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,17
303,1998-06-01,9.1843,123.11134,0,0,0,0,0,5,80,7,0,0,0,0,0,0,0,0,67,25,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
304,1998-06-01,7.93528,122.64238,0,0,0,0,0,3,61,27,1,0,0,0,0,0,0,1,71,20,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
330,1998-06-01,12.1935,123.88918,0,0,0,0,0,12,78,2,0,0,0,0,0,0,0,0,79,8,5,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
356,1998-06-01,10.65336,123.05347,0,0,0,0,0,1,85,6,0,0,0,0,0,0,0,0,66,19,7,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
358,1998-06-01,10.16098,122.86187,0,0,0,0,0,16,60,16,0,0,0,0,0,0,0,0,64,23,5,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
359,1998-06-01,9.91373,122.76681,0,0,0,0,0,11,80,1,0,0,0,0,0,0,0,0,66,24,2,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
383,1998-06-01,36.72474,140.16225,0,0,0,0,0,0,69,19,1,0,0,0,0,0,0,0,29,61,2,0,2,89,1,0,0,0,92,0,0,0,0,92,0,0,10
406,1998-06-01,37.40054,140.5853,0,92,0,0,0,18,72,2,0,0,0,0,0,0,0,0,35,50,7,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,15
419,1998-06-01,35.26069,138.12213,0,92,0,0,0,29,63,0,0,0,0,0,0,0,0,0,31,60,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,17
427,1998-06-01,11.37443,122.70316,0,0,0,0,0,8,83,1,0,0,0,0,0,0,0,2,70,20,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
428,1998-06-01,11.1289,122.60728,0,0,0,0,0,27,65,0,0,0,0,0,0,0,0,0,70,19,3,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
436,1998-06-01,37.11081,139.83795,0,92,0,0,0,0,64,12,7,0,0,0,0,0,0,0,37,55,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,17
442,1998-06-01,36.12289,138.69705,0,92,0,0,0,0,41,1,2,0,0,0,0,0,0,0,32,58,2,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,17
448,1998-06-01,35.10822,137.59471,0,92,0,0,0,22,69,1,0,0,0,0,0,0,0,0,35,51,6,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,15
455,1998-06-01,11.53144,122.5532,0,0,0,0,0,0,70,17,4,0,0,0,0,0,0,4,76,12,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
465,1998-06-01,37.78785,140.26003,0,92,0,0,0,0,71,20,0,0,0,0,0,0,0,0,33,52,7,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,15
468,1998-06-01,37.30291,139.67416,0,92,0,0,0,0,68,13,0,0,0,0,0,0,0,0,40,52,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
495,1998-06-01,1.00641,118.86716,0,0,0,0,0,0,70,22,0,0,0,0,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
505,1998-06-01,37.98058,140.0957,0,92,0,0,0,0,52,18,1,0,0,0,0,0,0,0,36,50,6,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,15
506,1998-06-01,37.81928,139.89909,0,92,0,0,0,0,78,10,0,0,0,0,0,0,0,0,38,53,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
521,1998-06-01,35.30959,137.08257,0,0,0,0,0,0,79,12,1,0,0,0,0,0,0,0,38,52,2,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
528,1998-06-01,33.90434,135.67802,0,92,0,0,2,25,65,0,0,0,0,0,0,0,0,0,47,45,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
538,1998-06-01,39.28292,141.34019,0,92,0,0,0,22,68,1,0,0,0,0,0,0,0,0,24,68,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,17
545,1998-06-01,38.17268,139.93024,0,92,0,0,0,0,91,0,0,0,0,0,0,0,0,0,38,48,6,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
547,1998-06-01,37.84848,139.53777,0,92,0,0,0,2,78,6,6,0,0,0,0,0,0,0,49,37,6,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
553,1998-06-01,36.85765,138.38739,0,92,0,0,0,0,72,14,0,0,0,0,0,0,0,0,40,49,3,0,1,90,1,0,0,0,92,0,0,0,0,92,0,0,0
564,1998-06-01,34.97226,136.38036,0,92,0,0,0,1,87,4,0,0,0,0,0,0,0,0,45,47,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
574,1998-06-01,1.03258,118.50776,0,0,0,0,0,22,66,4,0,0,0,0,0,0,0,0,90,2,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
577,1998-06-01,39.63329,141.38156,0,92,0,0,0,0,80,11,1,0,0,0,0,0,0,0,46,46,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
584,1998-06-01,38.52555,139.96179,0,92,0,0,0,10,70,0,11,0,0,0,0,0,0,0,42,45,5,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
586,1998-06-01,38.20203,139.56665,0,92,0,0,1,4,54,27,6,0,0,0,0,0,0,0,50,42,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
596,1998-06-01,36.53906,137.65889,0,92,0,0,0,0,78,4,10,0,0,0,0,0,0,0,37,55,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
617,1998-06-01,39.98313,141.42348,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,54,38,0,0,3,89,0,0,0,0,92,0,0,0,1,91,0,0,0
635,1998-06-01,35.51472,136.21887,0,92,0,0,3,16,63,10,0,0,0,0,0,0,0,0,54,38,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
648,1998-06-01,40.1773,141.25661,0,92,0,0,0,0,86,0,0,0,0,0,0,0,0,0,57,35,0,0,1,91,0,0,0,0,92,0,0,0,1,91,0,0,0
661,1998-06-01,35.87294,136.22633,0,92,0,0,0,3,87,2,0,0,0,0,0,0,0,0,74,18,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
670,1998-06-01,33.90434,134.32198,0,92,0,0,8,24,55,5,0,0,0,0,0,0,0,0,45,43,4,0,3,89,0,0,0,0,92,0,0,0,0,92,0,0,15
681,1998-06-01,43.18458,145.2869,0,0,0,0,7,22,58,4,0,0,0,0,0,0,0,0,42,50,0,0,0,92,0,0,0,0,92,0,0,0,1,86,5,0,9
682,1998-06-01,40.52645,141.29813,0,91,1,0,0,29,53,2,3,0,0,0,0,0,0,0,52,40,0,0,0,92,0,0,0,0,92,0,0,0,1,91,0,0,15
683,1998-06-01,40.37086,141.08853,0,92,0,0,0,13,63,14,0,0,0,0,0,0,0,0,54,38,0,0,1,90,1,0,0,0,92,0,0,0,1,91,0,0,0
685,1998-06-01,40.05725,140.67302,0,92,0,0,0,7,78,7,0,0,0,0,0,0,0,0,58,34,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
700,1998-06-01,34.26524,134.31793,0,0,0,0,0,15,76,1,0,0,0,0,0,0,0,0,22,68,2,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,10
713,1998-06-01,46.00672,150.06848,0,0,0,0,0,9,76,7,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0,0,82,10,0,1
724,1998-06-01,40.40696,140.71059,0,92,0,0,0,9,77,6,0,0,0,0,0,0,0,0,54,38,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
727,1998-06-01,39.93164,140.09212,0,0,0,0,2,25,58,7,0,0,0,0,0,0,0,0,71,17,4,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
740,1998-06-01,33.52048,133.31532,0,92,0,0,1,14,74,3,0,0,0,0,0,0,0,0,70,21,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
742,1998-06-01,33.1468,132.99045,0,92,0,0,7,27,52,6,0,0,0,0,0,0,0,0,70,19,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
758,1998-06-01,0.93855,117.5714,0,0,0,0,4,31,50,5,2,0,0,0,0,0,0,0,90,2,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,1
762,1998-06-01,52.17063,-174.4278,0,0,0,0,0,20,65,7,0,0,0,0,0,0,0,10,78,3,1,0,0,92,0,0,0,0,92,0,0,0,0,87,5,0,1
774,1998-06-01,42.43258,143.1301,0,92,0,0,10,31,51,0,0,0,0,0,0,0,0,0,29,58,5,0,2,90,0,0,0,0,92,0,0,0,1,91,0,0,17
784,1998-06-01,35.16678,134.48071,0,92,0,0,0,32,60,0,0,0,0,0,0,0,0,0,65,27,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
785,1998-06-01,34.98525,134.30972,0,92,0,0,0,18,66,8,0,0,0,0,0,0,0,0,39,53,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,17
810,1998-06-01,1.64342,117.57775,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,61,31,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,1
823,1998-06-01,42.92421,143.41234,0,92,0,0,1,33,50,5,3,0,0,0,0,0,0,0,28,61,3,0,2,90,0,0,0,0,92,0,0,0,1,91,0,0,17
828,1998-06-01,41.26096,140.9989,0,0,0,0,1,15,57,17,2,0,0,0,0,0,0,0,62,21,4,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
840,1998-06-01,33.87015,132.96669,0,92,0,0,0,9,79,4,0,0,0,0,0,0,0,0,52,37,3,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
859,1998-06-01,5.073,118.35729,0,0,0,0,0,4,72,16,0,0,0,0,0,0,0,0,18,74,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
863,1998-06-01,2.06671,117.509,0,0,0,0,0,8,77,5,2,0,0,0,0,0,0,0,51,41,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
867,1998-06-01,0.94875,117.21203,0,0,0,0,0,0,77,13,2,0,0,0,0,0,0,0,84,8,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
881,1998-06-01,41.13896,140.40379,0,0,0,0,0,10,71,9,2,0,0,0,0,0,0,0,53,39,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
890,1998-06-01,32.90825,131.82942,0,92,0,0,2,9,75,6,0,0,0,0,0,0,0,0,40,51,1,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,15
893,1998-06-01,32.3317,131.36182,0,92,0,0,0,10,67,6,6,0,0,0,0,0,0,0,38,54,0,0,4,88,0,0,0,0,92,0,0,0,0,92,0,0,17
895,1998-06-01,31.94414,131.05481,0,92,0,0,0,37,53,2,0,0,0,0,0,0,0,0,41,51,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,17
901,1998-06-01,16.3591,122.125,0,0,0,0,1,10,77,4,0,0,0,0,0,0,0,0,10,82,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
905,1998-06-01,14.18683,121.24693,0,0,0,0,2,10,80,0,0,0,0,0,0,0,0,0,46,43,3,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,9
910,1998-06-01,12.95731,120.77753,0,0,0,0,0,2,56,19,15,0,0,0,0,0,0,0,54,38,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
914,1998-06-01,4.94835,118.13134,0,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,16,76,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
923,1998-06-01,1.09291,117.06889,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,77,15,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,3
939,1998-06-01,35.14726,133.44249,0,92,0,0,0,5,82,4,0,0,0,0,0,0,0,0,54,38,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
947,1998-06-01,32.69456,131.34071,0,92,0,0,0,26,60,6,0,0,0,0,0,0,0,0,43,49,0,0,3,89,0,0,0,0,92,0,0,0,0,92,0,0,15
953,1998-06-01,31.52595,130.42607,0,0,0,0,6,36,49,1,0,0,0,0,0,0,0,0,81,11,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
954,1998-06-01,31.32897,130.27689,0,0,0,0,0,14,75,3,0,0,0,0,0,0,0,0,86,6,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
971,1998-06-01,4.82195,117.90593,0,0,0,0,0,18,71,3,0,0,0,0,0,0,0,0,21,71,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
972,1998-06-01,4.55096,117.82818,0,0,0,0,0,1,85,6,0,0,0,0,0,0,0,0,26,66,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
976,1998-06-01,3.45911,117.52112,0,0,0,0,0,28,58,3,3,0,0,0,0,0,0,0,51,41,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,9
983,1998-06-01,1.23618,116.9254,0,0,0,0,0,0,35,29,11,0,0,0,0,0,0,0,61,31,0,0,1,90,1,0,0,0,92,0,0,0,0,92,0,0,7
1001,1998-06-01,41.51928,140.05383,0,0,0,0,6,7,77,2,0,0,0,0,0,0,0,0,57,35,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1003,1998-06-01,35.13641,133.09662,0,92,0,0,0,1,81,10,0,0,0,0,0,0,0,0,54,38,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
1026,1998-06-01,15.69651,121.41187,0,0,0,0,1,31,55,5,0,0,0,0,0,0,0,0,35,57,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,9
1027,1998-06-01,15.45481,121.31487,0,0,0,0,10,21,56,4,0,0,0,0,0,0,0,0,37,55,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,9
1036,1998-06-01,11.7515,119.92213,0,0,0,0,0,18,67,7,0,0,0,0,0,0,0,0,89,3,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1039,1998-06-01,5.77328,117.99339,0,0,0,0,0,3,72,13,3,0,0,0,0,0,0,0,32,60,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,10
1054,1998-06-01,1.65939,116.85442,0,0,0,0,0,0,55,18,1,0,0,0,0,0,0,0,44,48,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,9
1063,1998-06-01,43.70929,142.72864,0,92,0,0,0,0,64,23,0,0,0,0,0,0,0,0,35,51,6,0,3,88,1,0,0,0,92,0,0,0,0,92,0,0,15
1075,1998-06-01,35.12339,132.75087,0,92,0,0,0,39,46,7,0,0,0,0,0,0,0,0,68,24,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
1090,1998-06-01,17.99212,122.14766,0,0,0,0,0,20,66,6,0,0,0,0,0,0,0,0,78,14,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1094,1998-06-01,17.04343,121.74413,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,47,45,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,9
1098,1998-06-01,16.08475,121.34958,0,0,0,0,0,20,71,1,0,0,0,0,0,0,0,0,49,43,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,9
1100,1998-06-01,15.60164,121.15559,0,0,0,0,0,34,58,0,0,0,0,0,0,0,0,0,39,53,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,9
1105,1998-06-01,10.88268,119.4156,0,0,0,0,0,0,74,10,6,0,0,0,0,0,0,6,70,15,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1112,1998-06-01,5.10684,117.61075,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,24,68,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
1118,1998-06-01,3.46844,117.15343,0,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,43,49,0,0,6,86,0,0,0,0,92,0,0,0,0,92,0,0,10
1122,1998-06-01,2.36007,116.85626,0,0,0,0,0,0,35,5,3,0,0,0,0,0,0,0,33,59,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,9
1131,1998-06-01,44.34706,143.24632,0,0,0,0,0,1,75,12,4,0,0,0,0,0,0,0,46,43,3,0,0,92,0,0,0,0,92,0,0,0,2,90,0,0,9
1137,1998-06-01,43.45339,141.87482,0,92,0,0,0,10,63,19,0,0,0,0,0,0,0,0,47,45,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,15
1158,1998-06-01,17.90355,121.88356,0,0,0,0,0,27,65,0,0,0,0,0,0,0,0,0,65,27,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1162,1998-06-01,16.95161,121.48343,0,0,0,0,0,19,70,3,0,0,0,0,0,0,0,0,59,33,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1169,1998-06-01,15.26165,120.80451,0,0,0,0,0,60,32,0,0,0,0,0,0,0,0,0,54,36,2,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,7
1180,1998-06-01,4.15869,117.15723,0,0,0,0,0,22,69,1,0,0,0,0,0,0,0,0,47,45,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,9
1186,1998-06-01,2.50078,116.71084,0,0,0,0,0,0,33,35,8,0,0,0,0,0,0,0,37,55,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,9
1187,1998-06-01,2.2216,116.63776,0,0,0,0,0,0,33,7,5,0,0,0,0,0,0,0,34,58,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,9
1211,1998-06-01,42.40375,139.94408,0,92,0,0,0,4,88,0,0,0,0,0,0,0,0,0,55,37,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,0
1214,1998-06-01,34.13977,131.25385,0,92,0,0,0,7,80,5,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
1226,1998-06-01,16.85798,121.2233,0,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,60,32,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1245,1998-06-01,4.84509,117.16109,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,28,64,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,9
1251,1998-06-01,3.19657,116.71178,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,38,54,0,0,5,87,0,0,0,0,92,0,0,0,0,92,0,0,9
1263,1998-06-01,53.43754,-168.05582,0,0,0,0,0,17,75,0,0,0,0,0,0,0,0,1,89,2,0,0,0,92,0,0,0,0,92,0,0,0,0,89,3,0,1
1277,1998-06-01,33.14309,130.13904,0,0,0,0,4,13,52,9,9,0,0,0,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1282,1998-06-01,17.72096,121.35709,0,0,0,0,0,20,72,0,0,0,0,0,0,0,0,0,46,46,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,9
1283,1998-06-01,17.48228,121.25791,0,0,0,0,0,2,87,3,0,0,0,0,0,0,0,0,45,47,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,10
1291,1998-06-01,15.55053,120.48444,0,0,0,0,0,42,50,0,0,0,0,0,0,0,0,0,71,21,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
1294,1998-06-01,14.81576,120.20324,0,0,0,0,0,7,62,19,4,0,0,0,0,0,0,0,80,7,5,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
1301,1998-06-01,5.52774,117.16499,0,0,0,0,0,0,74,17,1,0,0,0,0,0,0,0,29,63,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,10
1307,1998-06-01,3.88839,116.71272,0,0,0,0,0,2,78,10,0,0,0,0,0,0,0,0,46,46,0,0,7,85,0,0,0,0,92,0,0,0,0,92,0,0,9
1312,1998-06-01,2.50034,116.34637,0,0,0,0,0,0,18,8,8,0,0,0,0,0,0,0,40,52,0,0,3,89,0,0,0,0,92,0,0,0,0,92,0,0,9
1313,1998-06-01,2.22026,116.27422,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,36,56,0,0,2,89,1,0,0,0,92,0,0,0,0,92,0,0,9
1321,1998-06-01,53.51503,-166.92442,0,0,0,0,4,23,65,0,0,0,0,0,0,0,0,1,88,3,0,0,2,90,0,0,0,0,92,0,0,0,0,89,3,0,1
