index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,V[ALL]_Q0.1_C4
27968,1998-03-01,45.20042,-110.86762,19,19,54,0,0,0,0,0,0,0,0,0,0,0,0,4,59,27,2,0,16,55,21,0,2,21,48,21,0,3,12,64,13,0,1
27974,1998-03-01,46.56116,-111.51861,13,35,44,0,0,0,14,0,0,0,0,0,0,0,0,11,66,15,0,0,17,56,19,0,8,9,60,15,0,4,11,62,14,1,1
27984,1998-03-01,48.80089,-112.69379,11,39,42,0,0,0,0,0,0,0,0,85,7,0,0,2,71,14,5,0,17,56,19,0,6,8,56,22,0,4,9,63,14,2,1
28007,1998-03-01,53.81141,-115.91583,14,54,24,0,0,0,55,0,0,0,0,36,0,0,0,50,41,1,0,0,17,56,19,0,6,9,44,32,1,2,7,57,20,6,1
28011,1998-03-01,54.66128,-116.56505,14,45,33,0,0,0,56,1,0,0,0,39,0,0,0,5,87,0,0,0,17,58,17,0,5,8,45,32,2,3,4,58,21,6,1
28013,1998-03-01,55.08363,-116.90109,14,52,26,0,0,0,60,0,0,0,0,36,0,0,0,5,86,1,0,0,18,59,15,0,2,9,47,32,2,3,4,58,21,6,1
28018,1998-03-01,56.13178,-117.77657,16,57,19,0,0,0,48,0,0,0,0,27,10,0,0,31,61,0,0,0,18,58,16,0,2,11,47,30,2,3,5,57,20,7,1
28037,1998-03-01,60.00368,-121.63604,21,47,24,0,0,4,39,0,0,0,3,43,5,0,0,7,82,2,0,0,19,57,16,0,2,9,48,26,7,2,8,55,17,10,1
28041,1998-03-01,60.79374,-122.57406,22,45,25,0,0,21,18,2,2,0,4,49,0,0,0,19,69,3,1,0,19,55,18,0,0,12,50,22,8,2,8,54,18,10,1
28047,1998-03-01,61.96021,-124.07719,35,40,17,0,0,9,13,0,0,0,8,48,0,0,0,33,56,1,2,0,19,53,20,0,0,12,50,16,14,2,7,56,16,11,1
28083,1998-03-01,68.34668,-136.27303,55,19,18,0,0,0,12,1,0,1,32,47,0,0,0,26,66,0,0,0,19,55,18,0,0,5,57,21,7,0,8,55,19,7,1
28107,1998-03-01,70.00719,141.4416,80,8,4,0,0,0,2,0,0,4,2,85,0,0,0,13,62,17,0,0,18,51,23,0,0,22,58,5,7,0,24,54,14,0,2
28124,1998-03-01,67.37235,133.78113,74,10,8,0,0,0,7,0,0,0,10,77,0,0,0,25,42,24,1,0,19,51,22,0,0,19,62,7,4,0,20,61,8,3,2
28129,1998-03-01,66.5285,131.86365,70,9,13,0,0,0,6,0,0,0,14,73,0,0,0,15,47,30,0,0,18,52,22,0,0,20,60,7,5,0,21,60,9,2,2
28131,1998-03-01,66.18349,131.13454,71,10,11,0,0,0,5,1,0,0,13,74,0,0,0,14,46,32,0,0,18,52,22,0,0,14,63,9,6,0,18,63,9,2,2
28141,1998-03-01,64.40099,127.78574,66,10,16,0,0,0,0,0,2,0,18,24,49,0,0,6,50,32,4,0,18,52,22,0,0,21,60,11,0,0,19,62,10,1,2
28145,1998-03-01,63.66366,126.57303,58,11,23,0,0,0,0,0,2,0,13,22,52,0,0,12,44,32,4,0,17,52,23,0,0,16,66,10,0,1,18,63,9,1,2
28148,1998-03-01,63.10241,125.70669,58,12,22,0,0,0,4,3,1,0,5,49,26,0,0,3,57,24,8,0,18,51,23,0,0,11,70,11,0,1,17,63,10,1,2
28150,1998-03-01,62.72452,125.14867,58,12,22,0,0,0,3,4,0,0,6,74,0,0,0,3,56,25,8,0,18,51,23,0,0,10,72,10,0,1,17,62,11,1,1
28157,1998-03-01,61.37987,123.31063,53,15,24,0,0,0,8,0,0,0,6,71,0,0,0,6,55,22,9,0,19,55,18,0,0,15,67,10,0,0,14,69,9,0,1
28162,1998-03-01,60.39991,122.09893,46,18,28,0,0,0,7,10,1,0,5,70,0,0,0,11,50,25,6,0,19,55,18,0,0,11,71,10,0,0,11,70,11,0,1
28165,1998-03-01,59.80469,121.40905,47,18,27,0,0,0,6,3,1,0,5,70,0,0,0,4,61,27,0,0,18,56,18,0,0,9,76,7,0,0,9,73,10,0,1
28166,1998-03-01,59.60513,121.18497,47,18,27,0,0,0,16,1,1,0,4,69,0,0,0,4,61,25,2,0,18,56,18,0,0,9,74,9,0,0,9,73,10,0,1
28175,1998-03-01,57.78454,119.29136,62,13,17,0,0,0,0,14,0,0,9,69,0,0,0,10,77,5,0,0,17,58,17,0,0,5,72,15,0,0,6,76,10,0,2
28178,1998-03-01,57.16838,118.70596,64,8,20,0,0,0,0,0,0,0,0,0,0,0,2,10,66,14,0,0,17,59,16,0,0,6,68,18,0,0,6,76,10,0,2
28180,1998-03-01,56.75516,118.32745,63,7,22,0,0,0,0,0,0,0,0,0,0,0,2,10,63,17,0,0,17,59,16,0,0,5,70,17,0,0,7,74,11,0,2
28193,1998-03-01,54.02451,116.07536,32,35,25,0,0,0,15,0,0,0,6,56,0,0,0,6,83,3,0,0,16,58,18,0,0,6,73,13,0,0,10,70,12,0,1
28196,1998-03-01,53.38397,115.60219,31,40,21,0,0,0,0,0,0,0,0,41,0,0,0,10,73,9,0,0,16,58,18,0,0,8,71,13,0,0,10,70,11,1,1
28212,1998-03-01,49.90724,113.32812,6,48,38,0,0,0,29,23,5,0,0,92,0,0,4,17,66,5,0,0,16,59,17,0,0,9,65,17,1,0,10,67,13,2,1
28214,1998-03-01,49.46579,113.07041,5,47,40,0,0,0,14,44,0,0,0,92,0,0,6,11,65,10,0,1,15,59,17,0,0,8,66,17,1,0,10,65,15,2,1
28224,1998-03-01,47.23681,111.85882,5,46,41,0,0,0,0,0,0,0,0,92,0,0,0,15,75,2,0,0,16,62,14,0,0,6,68,18,0,1,6,65,18,2,1
28239,1998-03-01,43.8272,110.25325,0,0,0,0,0,0,0,0,0,0,0,82,3,3,0,10,59,23,0,2,14,64,12,0,0,7,70,15,0,2,5,64,20,1,0
28249,1998-03-01,41.51099,109.303,0,59,33,0,0,0,86,5,0,0,0,0,0,0,0,4,60,28,0,3,11,65,13,0,0,12,67,13,0,1,7,62,19,3,1
28259,1998-03-01,39.16041,108.43495,0,58,34,0,0,0,34,46,12,0,0,0,0,0,0,2,49,39,2,3,15,67,7,0,0,18,67,7,0,2,4,60,23,3,1
28261,1998-03-01,38.68615,108.27031,0,60,32,0,0,0,26,47,17,0,0,0,0,0,0,0,48,42,2,2,12,69,9,0,0,17,67,8,0,2,5,60,22,3,1
28268,1998-03-01,37.01522,107.71579,0,58,34,0,0,0,12,14,10,0,0,0,0,0,0,10,55,25,2,0,14,72,6,0,0,20,68,4,0,1,11,58,19,3,1
28271,1998-03-01,36.29382,107.488,0,62,30,0,0,0,30,9,5,0,0,0,0,0,0,10,56,25,1,0,14,70,8,0,0,21,66,5,0,2,11,56,20,3,1
28291,1998-03-01,31.40117,106.10358,0,90,2,0,0,23,20,3,0,0,0,0,0,0,0,14,50,28,0,0,2,75,15,0,1,20,55,16,0,0,19,49,22,2,1
28300,1998-03-01,29.15029,105.54794,0,92,0,0,0,9,83,0,0,0,0,0,0,0,0,5,63,24,0,0,4,73,15,0,0,21,53,18,0,0,19,45,26,2,1
28310,1998-03-01,26.61141,104.97288,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,18,0,0,8,74,10,0,0,11,69,12,0,0,10,58,22,2,1
28318,1998-03-01,24.55022,104.54193,0,92,0,0,0,0,53,3,0,0,0,0,0,0,0,0,62,30,0,0,8,70,14,0,0,10,77,5,0,0,9,59,23,1,1
28338,1998-03-01,19.2712,103.5639,0,0,0,0,0,0,78,12,1,0,0,0,0,0,0,0,62,30,0,3,10,61,18,0,0,6,72,12,2,1,6,63,22,0,0
28360,1998-03-01,13.23187,102.62725,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,69,23,0,1,5,65,21,0,0,2,64,19,5,2,6,60,20,4,0
28366,1998-03-01,5.72158,101.67235,0,0,0,0,0,21,71,0,0,0,0,0,0,0,0,0,44,48,0,8,22,56,6,0,0,0,67,20,3,0,6,41,36,9,0
28367,1998-03-01,5.42349,101.63846,0,0,0,0,0,0,83,9,0,0,0,0,0,0,0,0,45,46,1,6,21,58,7,0,0,1,68,18,5,0,6,41,34,11,0
28413,1998-03-01,26.42308,-104.71089,0,78,14,0,0,0,66,14,1,0,0,0,0,0,4,28,59,1,0,0,5,59,28,0,0,14,61,17,0,2,26,52,11,1,1
28428,1998-03-01,30.22487,-105.57254,0,82,10,0,0,1,75,0,0,0,0,0,0,0,0,2,58,30,2,0,9,56,26,1,1,21,61,9,0,4,20,57,10,1,1
28436,1998-03-01,32.2163,-106.07358,0,80,12,0,0,32,52,0,0,0,0,0,0,0,0,8,54,30,0,1,1,55,34,1,1,25,56,10,0,3,18,63,8,0,1
28442,1998-03-01,33.69407,-106.47043,0,77,15,0,0,0,40,1,0,0,0,0,0,0,0,11,68,13,0,1,11,55,25,0,1,27,52,12,0,1,19,65,7,0,1
28459,1998-03-01,37.8103,-107.70562,6,11,75,0,0,0,0,0,0,0,0,92,0,0,0,29,57,0,0,0,17,54,21,0,0,16,66,10,0,3,10,69,10,0,1
28462,1998-03-01,38.52611,-107.94244,8,30,54,0,0,0,0,0,0,0,0,91,1,0,0,33,53,0,5,0,18,54,20,0,1,15,66,10,0,3,11,68,10,0,1
28463,1998-03-01,38.76402,-108.02276,4,27,61,0,0,0,0,0,0,0,0,85,7,0,1,30,55,0,5,0,17,55,20,0,1,17,63,11,0,2,13,68,9,0,1
28466,1998-03-01,39.47569,-108.26791,14,29,49,0,0,0,0,0,0,0,0,0,0,0,1,5,75,5,5,0,16,55,21,0,1,18,59,14,0,2,13,69,8,0,1
28476,1998-03-01,41.82564,-109.13364,12,38,42,0,0,0,20,0,0,0,0,7,11,12,0,3,54,17,14,0,15,58,19,0,3,26,52,11,0,3,11,69,9,0,1
28480,1998-03-01,42.75608,-109.50245,18,10,64,0,0,0,0,0,0,0,0,0,0,0,0,2,39,37,14,0,17,55,20,0,1,40,43,8,0,4,11,65,12,0,1
28481,1998-03-01,42.98784,-109.59679,23,6,63,0,0,0,0,0,0,0,0,0,0,0,0,7,34,43,8,0,17,55,20,0,1,37,46,8,0,4,11,65,12,0,1
28482,1998-03-01,43.21926,-109.69202,23,6,63,0,0,0,0,0,0,0,0,0,0,0,0,7,38,47,0,0,17,54,21,0,1,30,54,7,0,4,11,65,12,0,1
28528,1998-03-01,53.48595,-115.27773,14,57,20,1,0,0,40,0,0,0,0,28,0,0,0,11,80,0,1,0,17,56,19,0,6,8,46,31,1,3,6,57,20,6,1
28543,1998-03-01,56.65821,-117.79514,15,54,23,0,0,0,57,0,0,0,0,37,0,0,1,36,55,0,0,0,19,58,15,0,4,9,47,28,4,3,5,57,20,7,1
28550,1998-03-01,58.10373,-119.13429,15,48,29,0,0,1,49,0,0,0,0,42,0,0,0,19,73,0,0,0,20,57,15,0,3,6,50,26,7,3,5,56,18,10,1
28557,1998-03-01,59.52459,-120.59601,19,46,27,0,0,11,33,0,0,0,2,43,7,0,0,12,75,3,1,0,18,56,18,0,2,8,49,27,6,2,7,56,17,10,1
28560,1998-03-01,60.12543,-121.26373,21,46,25,0,0,0,41,1,0,0,3,39,10,0,0,9,80,2,0,0,19,57,16,0,2,9,48,26,7,2,8,55,15,12,1
28565,1998-03-01,61.11527,-122.43653,23,45,24,0,0,2,41,0,0,0,2,44,5,0,0,21,67,4,0,0,19,56,17,0,0,13,49,22,8,2,8,54,17,11,1
28573,1998-03-01,62.66651,-124.48396,33,38,21,0,0,0,22,0,0,0,12,42,0,0,0,28,60,3,1,0,20,53,19,0,0,8,53,16,15,1,8,57,15,11,1
28575,1998-03-01,63.04757,-125.03165,35,38,19,0,0,0,28,0,0,0,12,42,0,0,0,31,56,4,1,0,20,54,18,0,0,8,55,14,15,0,9,57,15,11,1
28580,1998-03-01,63.98739,-126.46923,39,29,24,0,0,1,19,0,0,0,22,53,0,0,0,27,64,1,0,0,20,51,21,0,0,10,56,12,10,0,11,56,15,10,1
28581,1998-03-01,64.17306,-126.76903,43,27,22,0,0,1,18,0,0,0,0,0,0,0,0,30,62,0,0,0,20,52,20,0,0,9,58,10,10,0,11,56,15,10,1
28585,1998-03-01,64.90758,-128.01151,52,21,19,0,0,10,8,0,0,0,0,0,0,0,0,30,62,0,0,0,20,53,19,0,0,8,59,8,15,0,11,57,16,8,1
28591,1998-03-01,65.98331,-130.01367,42,32,18,0,0,1,30,0,0,0,4,25,27,0,0,39,53,0,0,0,19,55,18,0,0,6,56,15,15,0,11,57,17,7,1
28592,1998-03-01,66.15935,-130.36453,45,33,14,0,0,15,15,0,0,0,12,25,29,0,0,38,54,0,0,0,19,55,18,0,0,8,55,14,14,0,12,56,17,7,1
28603,1998-03-01,68.02682,-134.58179,50,24,18,0,0,0,8,5,1,0,41,46,0,0,1,26,65,0,0,0,18,57,17,0,0,9,57,15,10,0,9,55,18,8,1
28605,1998-03-01,68.35148,-135.42441,52,23,17,0,0,1,13,1,0,0,46,46,0,0,0,25,67,0,0,0,18,57,17,0,0,8,54,20,10,0,8,54,20,8,1
28623,1998-03-01,70.18566,141.03325,79,6,7,0,0,1,1,0,0,1,2,84,0,0,0,14,63,15,0,0,18,51,23,0,0,22,57,6,7,0,23,55,14,0,2
28624,1998-03-01,70.04094,140.52754,80,8,4,0,0,0,6,0,0,4,2,85,0,0,0,14,61,17,0,0,18,51,23,0,0,22,58,5,7,0,23,55,14,0,2
28627,1998-03-01,69.59745,139.05356,80,9,3,0,0,0,2,4,0,0,5,87,0,0,0,15,58,19,0,0,18,54,20,0,0,26,53,6,6,0,25,54,12,1,2
28633,1998-03-01,68.67109,136.29216,76,9,7,0,0,0,6,0,0,0,9,78,0,0,0,22,46,21,3,0,19,51,22,0,0,23,57,5,7,0,24,56,9,3,2
28645,1998-03-01,66.68151,131.44827,75,9,8,0,0,0,4,1,0,0,14,73,0,0,0,17,46,29,0,0,19,51,22,0,0,17,61,8,6,0,21,60,9,2,2
28652,1998-03-01,65.44953,128.991,81,4,7,0,0,0,0,0,0,1,15,74,2,0,0,14,48,28,2,0,17,52,23,0,0,24,54,11,3,0,20,61,10,1,2
28656,1998-03-01,64.72519,127.69424,75,8,9,0,0,0,0,0,0,0,15,48,28,0,0,6,52,30,4,0,18,51,23,0,0,19,62,11,0,0,21,60,10,1,2
28657,1998-03-01,64.54197,127.38145,62,11,19,0,0,0,0,0,4,0,15,32,44,0,0,5,49,35,3,0,18,50,24,0,0,20,61,11,0,1,19,61,10,1,2
28669,1998-03-01,62.28267,123.9511,56,13,23,0,0,0,4,2,1,0,3,71,0,0,0,5,53,25,9,0,18,53,21,0,0,9,73,10,0,1,15,64,12,0,1
28671,1998-03-01,61.89613,123.43256,56,14,22,0,0,0,7,0,0,0,6,72,0,0,0,6,52,26,8,0,18,56,18,0,0,12,71,9,0,0,14,69,9,0,1
28682,1998-03-01,59.72543,120.8157,47,16,29,0,0,0,17,1,2,0,4,69,0,0,0,4,62,25,1,0,18,56,18,0,0,9,76,7,0,0,9,73,10,0,1
28684,1998-03-01,59.3232,120.37913,45,18,29,0,0,0,20,0,0,0,2,66,0,0,0,15,53,22,2,0,18,56,18,0,0,9,72,11,0,0,8,73,11,0,1
28688,1998-03-01,58.5123,119.53878,52,17,23,0,0,3,17,0,0,0,7,69,0,0,0,19,63,10,0,0,17,57,18,0,0,4,78,10,0,0,6,75,11,0,1
28696,1998-03-01,56.86615,117.97948,64,7,21,0,0,0,0,0,0,0,0,0,0,0,1,10,71,10,0,0,17,59,16,0,0,6,71,15,0,0,6,75,11,0,2
28705,1998-03-01,54.9784,116.39752,32,33,27,0,0,0,0,0,0,0,4,46,0,0,0,7,85,0,0,0,17,58,17,0,0,7,71,14,0,0,9,71,12,0,1
28716,1998-03-01,52.62415,114.67686,29,47,16,0,0,0,14,0,0,0,0,43,0,0,0,10,76,6,0,0,16,57,19,0,0,7,71,14,0,0,10,69,12,1,1
28725,1998-03-01,50.66236,113.41845,7,48,37,0,0,0,47,0,0,0,0,92,0,0,0,10,78,4,0,0,16,64,12,0,0,10,68,13,1,0,11,66,13,2,1
28728,1998-03-01,50.00167,113.02549,6,48,38,0,0,0,25,32,1,0,0,92,0,0,4,16,67,5,0,0,16,59,17,0,0,9,65,17,1,0,10,67,13,2,1
28734,1998-03-01,48.67044,112.27589,2,59,31,0,0,0,0,0,0,0,0,92,0,0,0,14,63,15,0,0,16,60,16,0,0,8,64,19,1,0,10,62,18,2,1
28740,1998-03-01,47.32636,111.5713,3,49,40,0,0,0,0,0,0,0,0,92,0,0,0,15,73,4,0,0,16,62,14,0,0,6,69,17,0,1,6,66,17,2,1
28744,1998-03-01,46.42331,111.12472,6,49,37,0,0,4,30,0,0,0,0,0,0,0,0,14,67,11,0,0,16,63,13,0,0,6,69,17,0,1,8,63,18,2,1
28753,1998-03-01,44.37125,110.18179,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,14,58,20,0,2,15,63,12,0,2,7,68,15,0,1,6,63,21,1,0
28767,1998-03-01,41.12424,108.86574,0,57,35,0,0,11,81,0,0,0,0,0,0,0,0,3,60,29,0,4,12,65,11,0,0,14,65,13,0,1,7,60,20,4,1
28773,1998-03-01,39.71222,108.35106,0,57,35,0,0,0,34,45,13,0,0,0,0,0,0,6,58,28,0,2,15,69,6,0,0,17,66,9,0,1,5,60,23,3,1
28777,1998-03-01,38.76402,108.02276,0,60,32,0,0,0,24,41,17,0,0,0,0,0,0,0,49,42,1,4,10,70,8,0,0,18,67,7,0,2,5,61,21,3,1
28787,1998-03-01,36.36924,107.24969,0,62,30,0,0,0,1,20,19,0,0,0,0,0,0,10,58,24,0,0,14,69,9,0,0,21,67,4,0,1,12,57,19,3,1
28803,1998-03-01,32.46353,106.13842,0,80,12,0,0,0,0,0,4,0,0,0,0,0,0,21,41,17,13,0,11,69,12,0,1,20,60,11,0,2,13,54,21,2,1
28813,1998-03-01,29.97421,105.51205,0,91,1,0,0,61,29,2,0,0,0,0,0,0,0,10,58,24,0,0,6,70,16,0,1,19,57,15,0,0,20,45,25,2,1
28827,1998-03-01,26.42308,104.71089,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,22,0,0,8,74,10,0,0,10,73,9,0,0,10,57,23,2,1
28841,1998-03-01,22.78957,103.98685,0,92,0,0,0,0,90,2,0,0,0,0,0,0,0,0,65,26,1,3,9,67,13,0,0,6,83,3,0,1,8,62,21,0,1
28843,1998-03-01,22.26337,103.88908,0,92,0,0,0,24,51,9,6,0,0,0,0,0,0,0,65,27,0,5,10,60,17,0,0,6,83,3,0,1,8,60,23,0,1
28852,1998-03-01,19.87225,103.46521,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,62,30,0,3,13,52,24,0,0,4,72,15,1,2,5,64,21,0,0
28863,1998-03-01,16.89552,102.98043,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,72,19,0,0,7,70,14,0,0,4,67,19,2,0,3,67,22,0,0
28888,1998-03-01,4.58567,101.37511,0,0,0,0,0,12,80,0,0,0,0,0,0,0,0,0,33,50,9,3,11,58,20,0,0,0,61,29,2,1,1,39,32,18,0
28894,1998-03-01,1.84707,101.08749,0,0,0,0,1,13,78,0,0,0,0,0,0,0,0,0,29,48,15,4,14,56,18,0,0,0,40,43,8,0,1,25,38,25,0
28905,1998-03-01,19.66773,-103.22932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,72,1,0,0,13,53,24,2,1,17,67,7,0,1,18,60,13,0,0
28911,1998-03-01,21.26963,-103.5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,54,0,0,1,6,63,20,2,0,14,76,2,0,4,15,64,9,0,0
28915,1998-03-01,22.32807,-103.69257,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,1,0,0,11,57,23,1,0,15,69,8,0,4,17,64,7,0,1
28919,1998-03-01,23.37915,-103.88691,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,23,69,0,0,0,5,56,27,4,0,18,56,15,3,4,25,55,7,1,1
28923,1998-03-01,24.42303,-104.08672,0,86,6,0,0,0,20,9,9,0,0,0,0,0,0,26,65,1,0,0,4,67,21,0,0,21,50,19,2,1,29,53,8,1,1
28964,1998-03-01,34.74473,-106.51299,0,74,18,0,0,0,66,10,1,0,0,0,0,0,1,1,48,37,5,0,9,57,26,0,0,26,54,12,0,1,17,66,8,0,1
28965,1998-03-01,34.9885,-106.58236,0,75,17,0,0,8,67,1,0,0,0,0,0,0,1,1,70,15,5,0,11,55,26,0,1,27,52,12,0,1,16,67,8,0,1
28972,1998-03-01,36.68492,-107.08426,1,70,21,0,0,0,0,0,0,0,0,21,0,0,0,4,80,1,0,0,16,50,26,0,2,21,55,14,0,1,12,70,9,0,1
28997,1998-03-01,42.60526,-109.14445,17,24,51,0,0,0,0,0,0,0,0,0,0,0,0,4,39,29,20,0,16,58,18,0,3,30,51,8,0,4,11,66,11,0,1
29024,1998-03-01,48.76118,-111.97971,12,40,40,0,0,0,0,0,0,0,0,79,8,5,0,3,74,11,4,0,17,57,18,0,6,8,55,23,0,5,10,61,14,2,1
29031,1998-03-01,50.31593,-112.84976,12,42,38,0,0,0,27,3,1,0,0,19,7,2,0,5,66,5,10,0,16,55,21,0,6,17,49,20,0,5,10,56,18,3,1
29033,1998-03-01,50.75691,-113.11044,10,48,34,0,0,0,43,1,0,0,0,26,3,4,0,12,59,5,16,0,16,56,20,0,7,13,52,20,0,4,11,55,19,3,1
29034,1998-03-01,50.97684,-113.2429,10,46,36,0,0,0,42,2,0,0,0,27,4,4,0,13,58,14,7,0,17,55,20,0,8,9,51,24,0,4,11,54,20,3,1
29036,1998-03-01,51.41561,-113.51217,12,47,33,0,0,0,44,1,0,0,0,28,4,4,0,5,78,9,0,0,17,55,20,0,8,9,50,25,0,3,11,55,20,3,1
29064,1998-03-01,57.39154,-118.00163,16,48,28,0,0,0,42,3,0,0,0,41,0,0,0,46,46,0,0,0,19,58,15,0,4,7,48,27,6,3,5,57,18,9,1
29069,1998-03-01,58.42241,-118.97414,17,46,29,0,0,0,39,5,0,0,0,51,0,0,0,13,77,2,0,0,20,56,16,0,3,8,48,27,6,3,5,56,17,11,1
29078,1998-03-01,60.24585,-120.88847,21,45,26,0,0,0,41,1,0,0,4,36,14,0,0,11,78,2,1,0,19,57,16,0,1,10,49,26,6,1,9,54,16,12,1
29090,1998-03-01,62.60476,-123.82208,30,43,19,0,0,0,42,0,0,0,0,0,0,0,0,29,59,2,1,0,19,54,19,0,0,10,51,17,14,0,10,53,16,13,1
29094,1998-03-01,63.37028,-124.91183,36,41,15,0,0,0,40,0,0,0,8,46,0,0,0,31,56,4,1,0,19,54,19,0,0,8,55,15,14,0,9,57,16,10,1
29108,1998-03-01,65.95282,-129.25134,41,33,18,0,6,12,12,0,0,0,4,22,30,0,0,40,52,0,0,0,19,54,19,0,0,5,56,18,13,0,11,56,16,9,1
29110,1998-03-01,66.3079,-129.94617,42,32,18,0,0,1,22,0,0,0,10,23,33,0,0,35,57,0,0,0,19,55,18,0,0,10,53,15,14,0,10,55,19,8,1
29113,1998-03-01,66.83322,-131.02751,46,30,16,0,0,1,19,0,0,0,15,25,28,0,0,25,67,0,0,0,19,55,18,0,0,14,52,12,13,0,9,57,19,7,1
29129,1998-03-01,71.8547,146.70644,88,0,4,0,0,0,0,0,0,0,0,92,0,0,0,18,56,18,0,0,19,52,21,0,0,24,55,11,2,1,23,55,13,0,2
29132,1998-03-01,71.46989,144.95062,88,0,4,0,0,0,0,0,0,0,15,77,0,0,0,17,54,21,0,0,19,52,21,0,0,23,56,11,2,2,21,56,13,0,2
29152,1998-03-01,68.51436,135.0,75,9,8,0,0,0,6,0,0,0,13,74,0,0,0,22,44,23,3,0,18,52,22,0,0,18,63,7,4,0,23,58,9,2,2
29156,1998-03-01,67.8556,133.33972,74,10,8,0,0,0,7,0,0,0,10,77,0,0,0,25,44,22,1,0,19,51,22,0,0,22,59,7,4,0,20,61,9,2,2
29167,1998-03-01,65.95282,129.25134,81,7,4,0,0,0,0,0,0,1,15,76,0,0,0,15,51,24,2,0,17,52,23,0,0,24,55,10,3,0,20,61,10,1,2
29169,1998-03-01,65.59401,128.57652,80,2,10,0,0,0,0,0,0,0,16,76,0,0,0,14,51,24,3,0,17,52,23,0,0,25,53,11,3,0,21,60,10,1,2
29175,1998-03-01,64.49662,126.66563,60,11,21,0,0,0,0,3,4,0,16,26,50,0,0,5,49,36,2,0,18,50,24,0,0,20,61,11,0,1,19,61,10,1,2
29180,1998-03-01,63.55989,125.19391,60,13,19,0,0,0,0,0,7,0,11,39,37,0,0,7,53,26,6,0,18,51,23,0,0,13,69,10,0,1,18,62,10,1,2
29183,1998-03-01,62.98892,124.35938,59,11,22,0,0,0,0,7,0,0,7,76,0,0,0,3,56,25,8,0,18,51,23,0,0,10,72,10,0,1,16,64,10,1,2
29193,1998-03-01,61.04191,121.81424,49,16,27,0,0,0,0,8,0,0,6,71,0,0,0,9,48,27,8,0,19,54,19,0,0,15,68,9,0,0,12,72,8,0,1
29199,1998-03-01,59.8444,120.44357,44,17,31,0,0,0,12,4,2,0,5,65,5,0,0,4,61,27,0,0,18,56,18,0,0,9,76,7,0,0,9,73,10,0,1
29210,1998-03-01,57.59868,118.19131,64,9,19,0,0,0,0,14,0,0,0,0,0,0,1,9,74,8,0,0,17,59,16,0,0,5,72,14,1,0,6,76,10,0,2
29213,1998-03-01,56.97584,117.62925,64,5,23,0,0,0,0,0,0,0,0,0,0,0,2,9,75,6,0,0,17,59,16,0,0,8,67,17,0,0,6,74,12,0,2
29224,1998-03-01,54.65744,115.73473,32,34,26,0,0,0,21,0,0,0,1,60,0,0,0,3,88,1,0,0,16,60,16,0,0,7,72,13,0,0,9,71,12,0,1
29235,1998-03-01,52.28865,114.06873,22,45,25,0,0,0,7,0,0,0,0,42,0,0,0,10,77,5,0,0,16,59,17,0,0,5,73,14,0,0,11,68,12,1,1
29246,1998-03-01,49.87351,112.59459,7,46,39,0,0,0,43,2,0,0,0,92,0,0,5,16,63,8,0,0,16,59,17,0,0,9,65,17,1,0,10,67,13,2,1
29249,1998-03-01,49.20718,112.22181,5,54,33,0,0,0,34,0,0,0,0,92,0,0,2,18,59,13,0,0,16,60,16,0,0,7,66,18,1,0,9,65,16,2,1
29267,1998-03-01,45.14317,110.21027,5,53,34,0,0,11,47,0,0,0,0,90,2,0,0,15,59,18,0,1,14,67,10,0,1,6,69,16,0,1,9,62,18,2,1
29275,1998-03-01,43.30147,109.42426,0,0,0,0,0,0,0,0,0,0,0,84,5,3,0,11,56,25,0,3,13,54,22,0,1,5,72,14,0,2,6,59,24,1,0
29284,1998-03-01,41.20376,108.60753,1,53,38,0,0,1,76,15,0,0,0,0,0,0,0,2,59,31,0,3,12,69,8,0,0,14,64,14,0,1,7,61,20,3,1
29285,1998-03-01,40.969,108.52085,0,50,42,0,0,3,80,9,0,0,0,0,0,0,0,2,63,27,0,0,15,68,9,0,0,14,64,14,0,1,7,61,19,4,1
