index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,V[ALL]_Q0.1_C6
152,1995-12-01,6.01938,124.57794,0,0,0,0,0,0,83,7,1,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
153,1995-12-01,0.86404,122.75452,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,27,50,14,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
183,1995-12-01,0.67067,122.31132,0,0,0,0,0,1,64,22,4,0,0,0,0,0,0,0,22,55,14,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
185,1995-12-01,9.71795,125.43605,0,0,0,0,0,0,81,9,1,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
190,1995-12-01,7.77233,124.64095,0,0,0,0,0,8,82,0,0,0,0,0,0,0,0,0,55,36,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,0
191,1995-12-01,7.52578,124.54375,0,0,0,0,0,0,65,13,10,0,0,0,0,0,0,0,53,38,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0
209,1995-12-01,0.73941,121.95436,0,0,0,0,0,5,73,12,1,0,0,0,0,0,0,0,23,49,19,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
223,1995-12-01,1.07295,121.6813,0,0,0,0,0,19,72,0,0,0,0,0,0,0,0,0,42,43,6,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
225,1995-12-01,0.53362,121.51308,0,0,0,0,0,0,57,32,2,0,0,0,0,0,0,0,26,45,20,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
232,1995-12-01,0.69905,121.37634,0,0,0,0,0,3,73,15,0,0,0,0,0,0,0,0,31,42,18,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
242,1995-12-01,8.11756,123.73778,0,0,0,0,0,3,72,16,0,0,0,0,0,0,0,0,37,53,1,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,0
255,1995-12-01,9.75935,124.1752,0,0,0,0,0,4,69,16,2,0,0,0,0,0,0,0,55,36,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
260,1995-12-01,7.53473,123.31063,0,0,0,0,0,0,69,22,0,0,0,0,0,0,0,0,41,49,1,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
267,1995-12-01,11.85389,124.83087,0,0,0,0,0,4,71,16,0,0,0,0,0,0,0,0,87,4,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0
269,1995-12-01,9.92453,124.03024,0,0,0,0,0,9,64,18,0,0,0,0,0,0,0,0,58,33,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0
299,1995-12-01,35.26666,140.3828,0,90,1,0,0,1,78,11,0,0,0,0,0,0,0,0,91,0,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
303,1995-12-01,9.1843,123.11134,0,0,0,0,0,2,86,3,0,0,0,0,0,0,0,0,75,16,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
304,1995-12-01,7.93528,122.64238,0,0,0,0,0,0,76,15,0,0,0,0,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
330,1995-12-01,12.1935,123.88918,0,0,0,0,0,0,84,7,0,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
356,1995-12-01,10.65336,123.05347,0,0,0,0,1,4,69,17,0,0,0,0,0,0,0,0,52,39,0,0,3,84,4,0,0,0,91,0,0,0,0,91,0,0,0
358,1995-12-01,10.16098,122.86187,0,0,0,0,0,26,41,17,6,0,0,0,0,0,0,0,51,40,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0
359,1995-12-01,9.91373,122.76681,0,0,0,0,0,12,72,6,1,0,0,0,0,0,0,0,61,30,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
383,1995-12-01,36.72474,140.16225,0,0,0,0,0,25,65,0,0,0,0,0,0,0,0,0,61,27,3,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,0
406,1995-12-01,37.40054,140.5853,0,88,3,0,0,0,60,0,1,0,0,4,8,36,0,0,62,29,0,0,0,79,12,0,0,0,91,0,0,0,0,90,1,0,3
419,1995-12-01,35.26069,138.12213,0,91,0,0,0,5,66,12,0,0,0,0,0,0,0,0,89,2,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
427,1995-12-01,11.37443,122.70316,0,0,0,0,0,0,87,0,4,0,0,0,0,0,0,0,53,38,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
428,1995-12-01,11.1289,122.60728,0,0,0,0,0,16,74,1,0,0,0,0,0,0,0,0,45,45,1,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
436,1995-12-01,37.11081,139.83795,0,82,7,2,0,0,23,0,5,0,0,0,0,0,0,0,62,29,0,0,0,77,14,0,0,0,91,0,0,0,0,90,1,0,3
442,1995-12-01,36.12289,138.69705,0,89,1,1,0,0,17,0,0,0,0,0,0,0,0,0,65,26,0,0,0,79,12,0,0,0,91,0,0,0,0,90,1,0,3
448,1995-12-01,35.10822,137.59471,0,91,0,0,1,16,47,7,11,0,0,0,0,0,0,0,77,14,0,0,1,79,11,0,0,0,91,0,0,0,0,90,1,0,3
455,1995-12-01,11.53144,122.5532,0,0,0,0,0,19,72,0,0,0,0,0,0,0,0,0,60,31,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0
465,1995-12-01,37.78785,140.26003,0,85,4,2,0,0,5,9,0,0,0,0,0,0,0,0,64,27,0,0,0,77,14,0,0,0,91,0,0,0,0,90,1,0,3
468,1995-12-01,37.30291,139.67416,0,82,7,2,0,0,11,14,1,0,0,3,10,21,0,0,62,28,1,0,0,77,14,0,0,0,91,0,0,0,0,90,1,0,3
495,1995-12-01,1.00641,118.86716,0,0,0,0,1,6,74,10,0,0,0,0,0,0,0,0,29,59,2,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
505,1995-12-01,37.98058,140.0957,1,72,18,0,0,0,0,2,4,0,0,5,38,0,0,0,63,28,0,0,0,77,14,0,0,0,91,0,0,0,0,90,1,0,3
506,1995-12-01,37.81928,139.89909,1,73,16,1,0,1,3,13,1,0,0,0,0,0,0,0,64,27,0,0,0,77,14,0,0,0,91,0,0,0,0,90,1,0,3
521,1995-12-01,35.30959,137.08257,0,0,0,0,0,0,87,4,0,0,0,0,0,0,0,0,79,12,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,0
528,1995-12-01,33.90434,135.67802,0,87,1,3,1,15,64,11,0,0,0,0,0,0,0,0,84,7,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,3
538,1995-12-01,39.28292,141.34019,0,74,16,1,0,2,24,0,0,0,0,10,45,4,0,0,67,24,0,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,3
545,1995-12-01,38.17268,139.93024,1,72,18,0,0,0,3,7,0,0,0,0,0,0,0,0,62,29,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,3
547,1995-12-01,37.84848,139.53777,0,73,15,3,0,0,14,5,0,0,0,0,0,0,0,0,69,19,3,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,3
553,1995-12-01,36.85765,138.38739,0,82,7,2,0,0,7,2,1,0,0,0,0,0,0,0,58,29,4,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
564,1995-12-01,34.97226,136.38036,0,91,0,0,4,9,61,2,0,0,0,0,0,0,0,0,80,11,0,0,0,79,12,0,0,0,91,0,0,0,0,89,2,0,3
574,1995-12-01,1.03258,118.50776,0,0,0,0,6,20,57,8,0,0,0,0,0,0,0,0,18,68,5,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
577,1995-12-01,39.63329,141.38156,5,68,15,3,0,2,23,0,0,0,0,7,41,4,0,0,67,24,0,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,3
584,1995-12-01,38.52555,139.96179,1,70,19,1,0,8,2,0,0,0,0,0,0,0,0,0,67,24,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,3
586,1995-12-01,38.20203,139.56665,1,68,17,5,1,10,30,1,2,0,0,4,9,28,0,0,67,24,0,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,3
596,1995-12-01,36.53906,137.65889,0,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,68,23,0,0,0,79,12,0,0,0,91,0,0,0,0,90,1,0,3
617,1995-12-01,39.98313,141.42348,10,63,16,2,0,0,17,0,11,0,0,71,20,0,0,0,69,22,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
635,1995-12-01,35.51472,136.21887,0,84,7,0,0,5,55,10,0,0,0,0,0,0,0,0,87,4,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
648,1995-12-01,40.1773,141.25661,11,60,17,3,0,0,18,0,0,0,0,47,25,0,0,0,70,21,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
661,1995-12-01,35.87294,136.22633,0,72,16,3,0,0,61,2,0,0,0,0,0,0,0,0,90,1,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
670,1995-12-01,33.90434,134.32198,0,88,2,1,0,7,74,9,1,0,0,0,0,0,0,0,61,21,9,0,0,85,6,0,0,0,91,0,0,0,0,88,3,0,3
681,1995-12-01,43.18458,145.2869,0,0,0,0,1,4,83,1,0,0,0,0,0,0,0,0,72,19,0,0,0,78,13,0,0,0,91,0,0,0,0,90,1,0,0
682,1995-12-01,40.52645,141.29813,12,39,32,8,0,14,39,1,0,0,0,60,6,0,0,0,68,21,2,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
683,1995-12-01,40.37086,141.08853,12,51,25,3,0,2,15,0,0,0,0,47,25,0,0,0,71,20,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
685,1995-12-01,40.05725,140.67302,13,62,14,2,0,0,16,2,0,0,0,0,0,0,0,0,75,16,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,3
700,1995-12-01,34.26524,134.31793,0,0,0,0,0,2,87,2,0,0,0,0,0,0,0,0,63,23,5,0,0,84,7,0,0,0,91,0,0,0,0,88,3,0,0
713,1995-12-01,46.00672,150.06848,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,91,0,0,0,0,80,11,0,0,0,91,0,0,0,0,88,3,0,0
724,1995-12-01,40.40696,140.71059,13,61,14,3,0,13,18,0,0,0,0,10,39,0,0,0,77,14,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,3
727,1995-12-01,39.93164,140.09212,0,0,0,0,3,2,59,19,1,0,0,66,25,0,0,0,87,4,0,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,4
740,1995-12-01,33.52048,133.31532,0,91,0,0,0,11,56,24,0,0,0,0,0,0,0,0,74,17,0,0,1,83,7,0,0,0,91,0,0,0,0,88,3,0,3
742,1995-12-01,33.1468,132.99045,0,81,7,3,2,8,80,1,0,0,0,0,0,0,0,0,71,20,0,0,0,83,8,0,0,0,91,0,0,0,0,88,3,0,3
758,1995-12-01,0.93855,117.5714,0,0,0,0,0,10,57,19,0,0,0,0,0,0,0,0,30,60,1,0,1,88,2,0,0,0,91,0,0,0,0,91,0,0,0
762,1995-12-01,52.17063,-174.4278,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,6,79,6,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,0
774,1995-12-01,42.43258,143.1301,14,49,21,7,0,3,63,0,0,0,0,91,0,0,0,14,59,18,0,0,0,77,14,0,0,0,86,5,0,0,0,91,0,0,4
784,1995-12-01,35.16678,134.48071,0,90,1,0,4,32,26,5,7,0,0,0,0,0,0,0,70,21,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,3
785,1995-12-01,34.98525,134.30972,0,90,1,0,0,2,84,4,1,0,0,0,0,0,0,0,63,28,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,3
810,1995-12-01,1.64342,117.57775,0,0,0,0,0,0,57,12,1,0,0,0,0,0,0,0,57,33,1,0,4,86,1,0,0,0,91,0,0,0,0,91,0,0,0
823,1995-12-01,42.92421,143.41234,16,51,11,13,0,0,20,11,0,0,0,68,0,0,0,1,72,17,1,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
828,1995-12-01,41.26096,140.9989,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1,78,10,1,0,0,78,13,0,0,2,89,0,0,0,0,91,0,0,0
840,1995-12-01,33.87015,132.96669,0,91,0,0,2,10,69,10,0,0,0,0,0,0,0,0,73,18,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,3
859,1995-12-01,5.073,118.35729,0,0,0,0,0,0,50,25,11,0,0,0,0,0,0,0,40,51,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
863,1995-12-01,2.06671,117.509,0,0,0,0,0,4,59,17,1,0,0,0,0,0,0,0,64,27,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0
867,1995-12-01,0.94875,117.21203,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,37,53,1,0,2,88,1,0,0,0,91,0,0,0,0,91,0,0,0
881,1995-12-01,41.13896,140.40379,0,0,0,0,0,8,71,12,0,0,0,0,0,0,0,0,64,24,3,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,0
890,1995-12-01,32.90825,131.82942,0,82,8,1,0,11,70,7,3,0,0,0,0,0,0,0,73,18,0,0,1,81,9,0,0,0,91,0,0,0,0,88,3,0,3
893,1995-12-01,32.3317,131.36182,0,81,8,2,0,26,56,5,2,0,0,0,0,0,0,0,69,21,1,0,1,82,8,0,0,0,91,0,0,0,0,88,3,0,3
895,1995-12-01,31.94414,131.05481,0,91,0,0,0,5,86,0,0,0,0,0,0,0,0,0,65,24,2,0,1,86,4,0,0,0,91,0,0,0,0,88,3,0,3
901,1995-12-01,16.3591,122.125,0,0,0,0,1,4,73,8,0,0,0,0,0,0,0,0,26,64,1,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0
905,1995-12-01,14.18683,121.24693,0,0,0,0,0,0,70,11,10,0,0,0,0,0,0,0,18,52,20,0,1,84,6,0,0,0,91,0,0,0,0,91,0,0,0
910,1995-12-01,12.95731,120.77753,0,0,0,0,0,3,58,27,3,0,0,0,0,0,0,0,53,33,5,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
914,1995-12-01,4.94835,118.13134,0,0,0,0,5,1,67,18,0,0,0,0,0,0,0,0,45,46,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
923,1995-12-01,1.09291,117.06889,0,0,0,0,0,0,45,11,0,0,0,0,0,0,0,0,41,49,1,0,3,87,1,0,0,0,91,0,0,0,0,91,0,0,0
939,1995-12-01,35.14726,133.44249,0,91,0,0,0,22,57,4,0,0,0,4,5,3,0,0,86,5,0,0,0,81,10,0,0,0,91,0,0,0,0,90,1,0,3
947,1995-12-01,32.69456,131.34071,0,89,0,2,0,9,81,1,0,0,0,0,0,0,0,0,77,14,0,0,1,82,8,0,0,0,91,0,0,0,0,88,3,0,3
953,1995-12-01,31.52595,130.42607,0,0,0,0,0,0,89,2,0,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,91,0,0,0,0,89,2,0,0
954,1995-12-01,31.32897,130.27689,0,0,0,0,0,0,87,4,0,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,91,0,0,0,0,89,2,0,0
971,1995-12-01,4.82195,117.90593,0,0,0,0,0,11,74,1,0,0,0,0,0,0,0,0,46,45,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
972,1995-12-01,4.55096,117.82818,0,0,0,0,2,7,71,6,0,0,0,0,0,0,0,0,51,40,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
976,1995-12-01,3.45911,117.52112,0,0,0,0,0,10,78,3,0,0,0,0,0,0,0,0,59,32,0,0,2,85,4,0,0,0,91,0,0,0,0,91,0,0,0
983,1995-12-01,1.23618,116.9254,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,48,42,1,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0
1001,1995-12-01,41.51928,140.05383,0,0,0,0,0,1,81,9,0,0,0,0,0,0,0,0,66,23,2,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,0
1003,1995-12-01,35.13641,133.09662,0,89,2,0,0,0,75,0,0,0,0,3,0,0,0,0,90,1,0,0,0,80,11,0,0,0,91,0,0,0,0,90,1,0,3
1026,1995-12-01,15.69651,121.41187,0,0,0,0,0,2,87,2,0,0,0,0,0,0,0,0,52,39,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0
1027,1995-12-01,15.45481,121.31487,0,0,0,0,0,10,80,1,0,0,0,0,0,0,0,0,55,36,0,0,4,87,0,0,0,0,91,0,0,0,0,91,0,0,0
1036,1995-12-01,11.7515,119.92213,0,0,0,0,0,0,82,9,0,0,0,0,0,0,0,0,90,1,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0
1039,1995-12-01,5.77328,117.99339,0,0,0,0,0,5,72,14,0,0,0,0,0,0,0,0,43,48,0,0,5,85,1,0,0,0,91,0,0,0,0,91,0,0,0
1054,1995-12-01,1.65939,116.85442,0,0,0,0,0,0,17,21,11,0,0,0,0,0,0,0,52,38,1,0,4,86,1,0,0,0,91,0,0,0,0,91,0,0,0
1063,1995-12-01,43.70929,142.72864,22,48,14,7,0,0,0,0,0,0,0,0,0,0,0,0,60,31,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,2
1075,1995-12-01,35.12339,132.75087,0,89,2,0,0,15,55,14,0,0,0,1,1,3,0,0,91,0,0,0,0,83,8,0,0,0,91,0,0,0,0,90,1,0,3
1090,1995-12-01,17.99212,122.14766,0,0,0,0,0,16,73,1,1,0,0,0,0,0,0,0,59,32,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0
1094,1995-12-01,17.04343,121.74413,0,0,0,0,0,10,51,26,0,0,0,0,0,0,0,0,30,61,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0
1098,1995-12-01,16.08475,121.34958,0,0,0,0,0,9,80,2,0,0,0,0,0,0,0,0,62,29,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0
1100,1995-12-01,15.60164,121.15559,0,0,0,0,0,12,79,0,0,0,0,0,0,0,0,0,58,33,0,0,4,87,0,0,0,0,91,0,0,0,0,91,0,0,0
1105,1995-12-01,10.88268,119.4156,0,0,0,0,0,0,86,5,0,0,0,0,0,0,0,0,71,20,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0
1112,1995-12-01,5.10684,117.61075,0,0,0,0,0,0,79,8,1,0,0,0,0,0,0,0,48,43,0,0,2,88,1,0,0,0,91,0,0,0,0,91,0,0,0
1118,1995-12-01,3.46844,117.15343,0,0,0,0,0,26,65,0,0,0,0,0,0,0,0,0,60,31,0,0,1,86,4,0,0,0,91,0,0,0,0,91,0,0,0
1122,1995-12-01,2.36007,116.85626,0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,61,30,0,0,1,88,2,0,0,0,91,0,0,0,0,91,0,0,0
1131,1995-12-01,44.34706,143.24632,0,0,0,0,0,0,68,8,6,0,0,91,0,0,0,0,76,12,3,0,0,77,14,0,0,0,91,0,0,0,0,88,3,0,4
1137,1995-12-01,43.45339,141.87482,18,49,9,15,0,0,2,0,1,0,0,58,0,0,0,0,70,21,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,4
1158,1995-12-01,17.90355,121.88356,0,0,0,0,0,32,59,0,0,0,0,0,0,0,0,0,51,40,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0
1162,1995-12-01,16.95161,121.48343,0,0,0,0,0,5,55,30,1,0,0,0,0,0,0,0,46,45,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0
1169,1995-12-01,15.26165,120.80451,0,0,0,0,0,21,69,1,0,0,0,0,0,0,0,0,61,30,0,0,5,86,0,0,0,0,91,0,0,0,0,91,0,0,0
1180,1995-12-01,4.15869,117.15723,0,0,0,0,1,23,61,0,0,0,0,0,0,0,0,0,53,38,0,0,3,83,5,0,0,0,91,0,0,0,0,91,0,0,0
1186,1995-12-01,2.50078,116.71084,0,0,0,0,0,0,23,5,9,0,0,0,0,0,0,0,64,27,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,0
1187,1995-12-01,2.2216,116.63776,0,0,0,0,0,0,21,12,28,0,0,0,0,0,0,0,57,33,1,0,1,87,3,0,0,0,91,0,0,0,0,91,0,0,0
1211,1995-12-01,42.40375,139.94408,25,35,16,15,0,0,82,9,0,0,0,0,2,14,0,0,81,10,0,0,0,80,11,0,0,0,91,0,0,0,0,91,0,0,3
1214,1995-12-01,34.13977,131.25385,0,88,3,0,0,0,91,0,0,0,0,0,0,0,0,1,90,0,0,0,0,84,7,0,0,0,91,0,0,0,0,89,2,0,3
1226,1995-12-01,16.85798,121.2233,0,0,0,0,0,4,62,12,13,0,0,0,0,0,0,0,80,11,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
1245,1995-12-01,4.84509,117.16109,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,0,45,46,0,0,3,85,3,0,0,0,91,0,0,0,0,91,0,0,0
1251,1995-12-01,3.19657,116.71178,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,55,36,0,0,1,87,3,0,0,0,91,0,0,0,0,91,0,0,0
1263,1995-12-01,53.43754,-168.05582,0,0,0,0,1,1,89,0,0,0,0,0,0,0,0,0,91,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0
1277,1995-12-01,33.14309,130.13904,0,0,0,0,0,1,73,17,0,0,0,0,0,0,0,0,90,1,0,0,0,83,8,0,0,0,91,0,0,0,0,89,2,0,0
1282,1995-12-01,17.72096,121.35709,0,0,0,0,0,30,55,6,0,0,0,0,0,0,0,0,59,32,0,0,1,86,4,0,0,0,91,0,0,0,0,91,0,0,0
1283,1995-12-01,17.48228,121.25791,0,0,0,0,5,7,79,0,0,0,0,0,0,0,0,0,64,27,0,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,0
1291,1995-12-01,15.55053,120.48444,0,0,0,0,0,20,70,1,0,0,0,0,0,0,0,0,66,25,0,0,4,86,1,0,0,0,91,0,0,0,0,91,0,0,0
1294,1995-12-01,14.81576,120.20324,0,0,0,0,0,6,48,27,10,0,0,0,0,0,0,0,84,7,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0
1301,1995-12-01,5.52774,117.16499,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,39,0,0,1,88,2,0,0,0,91,0,0,0,0,91,0,0,0
1307,1995-12-01,3.88839,116.71272,0,0,0,0,0,17,53,7,1,0,0,0,0,0,0,0,57,34,0,0,1,88,2,0,0,0,91,0,0,0,0,91,0,0,0
1312,1995-12-01,2.50034,116.34637,0,0,0,0,0,0,41,14,3,0,0,0,0,0,0,0,54,37,0,0,2,87,2,0,0,0,91,0,0,0,0,91,0,0,0
1313,1995-12-01,2.22026,116.27422,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,54,37,0,0,1,88,2,0,0,0,91,0,0,0,0,91,0,0,0
1321,1995-12-01,53.51503,-166.92442,0,0,0,0,2,5,84,0,0,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,0
