Days
14
0
0
1
15
7
0
0
3
14
0
23
8
9
19
16
8
19
10
13
0
10
6
4
4
7
24
30
1
16
4
33
5
3
28
8
14
14
13
30
17
6
6
5
14
16
17
0
3
13
25
3
0
12
4
7
3
11
4
14
12
8
7
13
0
8
11
10
18
18
22
9
8
6
10
1
0
0
0
18
0
4
0
1
0
17
1
0
0
0
42
9
17
0
7
11
5
0
6
10
0
0
17
10
0
12
5
9
5
7
17
0
9
4
0
10
4
14
4
4
8
0
0
12
12
5
4
15
13
2
20
0
3
2
0
5
0
0
15
4
0
0
1
3
16
3
7
12
14
15
2
14
11
1
27
8
13
0
2
64
21
11
14
14
20
28
3
8
0
0
55
24
13
1
14
8
7
10
0
0
28
27
0
0
35
6
14
22
13
5
7
0
0
35
4
8
11
10
7
17
16
15
0
0
0
14
7
13
16
6
6
20
1
11
0
4
0
10
3
23
23
31
19
13
16
8
0
8
30
12
1
0
0
5
12
0
4
0
21
1
1
0
20
22
16
0
0
0
0
2
2
23
15
14
0
0
0
11
4
9
7
1
10
29
6
0
5
21
10
0
0
1
0
34
21
14
14
4
2
0
11
12
0
2
18
3
0
13
30
46
5
2
0
23
0
7
3
1
18
30
0
7
0
0
0
0
19
19
20
31
9
8
10
2
0
12
24
1
13
7
0
0
33
14
14
0
7
0
4
0
3
15
20
2
0
9
18
0
6
5
1
5
2
20
30
0
0
17
9
8
1
0
11
8
0
11
16
16
0
0
2
3
12
19
7
35
6
0
1
0
2
0
34
9
8
0
7
7
0
24
20
0
1
15
15
0
46
10
22
12
5
6
13
3
10
0
13
2
0
7
0
9
5
13
3
32
2
7
2
40
41
0
27
0
21
18
17
9
10
20
17
0
0
5
31
23
18
8
0
2
29
0
9
0
0
7
10
0
0
16
0
15
16
5
0
18
23
17
0
10
8
8
0
0
2
0
5
9
3
1
0
0
15
2
19
0
0
0
0
1
6
1
0
0
16
2
1
8
8
0
0
0
3
11
7
12
4
14
2
0
29
14
1
0
2
0
0
12
0
12
11
11
9
0
0
5
7
3
0
0
19
13
11
3
0
6
13
13
7
5
30
5
0
5
0
0
0
0
13
4
6
51
0
0
2
2
13
7
14
2
3
6
6
0
0
0
18
7
12
2
0
0
0
0
0
28
12
33
22
15
0
26
0
1
0
0
0
11
15
4
18
28
0
0
0
14
2
25
8
0
13
11
38
8
3
2
4
42
0
0
2
12
24
10
5
2
8
0
0
23
23
0
2
17
12
7
16
1
0
16
0
14
0
14
0
0
0
26
23
9
1
0
1
0
0
29
1
16
31
17
0
0
39
0
0
4
0
3
12
2
1
0
0
0
0
10
12
1
0
14
12
0
12
3
7
0
2
21
0
0
14
2
11
2
2
6
0
0
0
5
21
16
17
0
0
9
0
23
12
3
28
0
0
0
0
4
0
9
10
14
6
0
8
22
1
11
0
9
4
23
2
9
0
9
1
6
13
14
0
8
18
0
0
1
16
7
0
0
0
34
1
0
8
10
0
9
3
31
0
10
3
27
12
8
12
7
1
7
0
0
3
1
0
28
3
0
0
9
0
11
0
0
20
7
4
5
5
0
0
0
2
15
45
0
0
0
0
0
8
0
0
30
1
3
0
0
0
5
4
2
15
0
9
1
0
14
0
0
18
0
18
8
5
2
0
0
10
8
0
0
22
16
0
5
1
0
0
1
11
5
4
0
0
0
0
0
0
0
11
19
22
0
0
8
0
0
0
0
15
1
25
11
10
2
0
0
0
2
9
0
0
0
8
18
4
6
17
2
9
0
0
17
12
1
2
4
0
0
1
0
0
0
0
0
5
1
0
23
16
0
10
12
0
0
0
0
0
0
0
0
0
0
3
17
0
0
0
0
31
35
16
20
5
3
2
0
0
0
0
0
5
5
12
7
0
20
19
4
1
0
0
0
34
15
8
14
11
0
0
14
0
12
0
1
0
17
5
0
1
3
8
4
0
12
20
0
0
0
0
27
27
26
12
0
0
0
0
0
5
10
11
0
17
9
0
0
0
0
25
0
0
7
11
0
0
0
0
3
45
0
0
9
0
9
2
0
11
2
0
0
0
0
0
23
27
0
9
15
2
0
0
0
1
1
8
6
0
0
0
1
0
0
0
0
0
26
17
0
21
0
0
0
32
3
47
8
0
0
0
0
0
17
24
17
9
3
17
0
0
5
23
13
0
0
0
0
0
0
19
8
0
0
14
3
19
0
0
0
0
0
0
7
5
9
2
0
0
0
0
0
0
0
16
0
0
16
0
0
0
20
0
18
3
11
19
6
1
1
0
0
0
0
0
16
0
5
7
7
27
17
18
0
0
0
3
3
20
7
0
11
12
18
0
0
0
0
17
16
7
3
0
9
0
0
0
18
17
17
14
6
3
7
5
23
6
7
0
0
0
0
0
0
0
10
7
0
7
10
4
13
0
9
4
9
10
0
0
10
7
0
0
2
0
8
10
0
9
11
8
8
1
0
0
0
2
14
1
18
15
0
0
1
0
0
0
0
3
0
12
1
0
14
0
10
0
0
0
0
6
23
9
10
0
0
0
1
7
0
3
13
12
0
9
0
0
0
2
22
0
0
2
1
0
2
1
0
0
0
0
0
0
0
0
5
0
0
0
11
3
26
0
0
0
0
1
15
1
23
0
1
0
16
14
0
16
0
0
5
8
40
0
0
3
10
20
0
0
0
8
0
7
22
0
0
0
0
2
0
0
0
41
10
0
0
2
3
0
39
17
5
9
4
0
0
0
0
0
0
15
7
19
0
1
39
0
0
0
4
8
20
0
0
9
0
2
0
0
3
14
3
1
0
0
0
0
10
11
23
3
16
0
6
20
28
0
0
2
2
0
4
13
1
0
5
7
2
0
33
0
0
25
0
0
0
3
5
0
2
0
13
15
8
17
0
0
0
0
0
0
0
0
0
1
0
6
0
0
12
2
10
3
0
4
2
21
0
0
4
1
2
4
7
10
0
5
0
1
0
4
5
25
21
16
0
0
2
20
8
0
0
28
5
5
0
5
5
8
8
8
22
15
0
0
0
0
0
0
3
25
21
8
0
25
0
13
0
3
13
0
0
0
11
24
4
7
20
1
59
61
0
7
2
0
23
24
20
1
0
2
0
0
0
0
0
0
0
4
11
0
14
14
2
13
0
0
0
0
0
45
27
13
4
5
12
20
0
20
0
2
23
0
6
65
39
38
18
6
10
0
0
0
0
0
19
6
0
0
0
10
18
0
0
31
0
14
1
3
34
2
13
0
0
6
0
0
0
0
0
25
31
70
16
0
0
2
13
0
0
15
0
19
21
0
0
16
0
0
0
0
2
0
64
0
9
10
0
0
13
3
10
0
2
36
37
0
0
3
18
14
0
6
0
0
0
8
14
13
31
8
1
0
20
0
90
0
0
0
0
0
0
1
0
0
5
0
10
2
28
0
0
0
0
0
0
12
10
0
12
0
25
0
0
0
0
0
11
0
0
0
12
0
10
0
0
0
0
0
0
16
8
5
3
0
0
7
2
11
0
0
5
0
67
0
2
22
7
4
0
14
7
0
0
0
1
0
27
0
0
7
0
0
58
0
0
0
0
2
16
19
13
17
3
0
9
0
0
0
0
9
25
10
25
13
0
7
11
0
0
0
0
5
19
17
7
8
0
3
26
0
0
5
23
4
13
9
7
1
0
0
0
0
5
1
11
0
0
3
0
0
0
0
0
0
9
9
14
0
8
0
0
0
17
18
1
2
0
0
10
0
0
0
0
13
20
15
0
7
0
0
0
7
0
3
0
5
1
0
9
0
0
0
1
2
30
18
9
22
22
0
0
0
0
0
3
37
20
11
4
0
18
12
0
21
0
0
7
0
13
16
3
11
27
15
2
17
0
28
0
0
0
1
0
10
6
0
10
8
22
4
0
0
0
35
11
0
5
0
1
8
0
7
0
4
13
13
0
3
3
31
15
10
11
17
5
5
5
0
11
17
3
0
0
17
17
3
2
3
3
10
20
9
25
0
0
19
27
0
0
0
0
16
15
8
10
8
4
39
0
6
10
0
0
1
0
0
13
0
0
0
0
76
0
0
0
0
0
12
2
0
0
3
7
0
3
4
5
0
4
12
0
21
0
0
29
0
31
0
13
24
5
0
19
0
34
0
16
0
1
8
9
0
9
0
6
5
0
0
15
0
6
3
12
0
0
7
0
0
0
18
6
15
0
10
8
0
35
6
0
16
21
13
0
13
0
20
0
0
9
9
0
25
12
11
14
1
0
0
16
3
0
17
11
0
8
10
14
0
0
6
26
18
0
8
8
0
0
0
0
0
0
0
0
0
0
9
2
7
0
0
4
13
0
0
0
0
14
9
17
17
0
18
5
0
1
0
6
9
0
4
0
22
12
14
0
14
0
9
0
0
0
25
11
1
0
15
13
0
7
0
1
14
0
2
20
10
22
0
0
0
7
25
17
26
1
0
0
10
14
0
15
0
3
7
19
22
