index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_minus3,fw_fw_06_swe_minus2,fw_fw_06_swe_minus1,fw_fw_06_swe_plus1,fw_fw_06_swe_plus2,swe_swe_average_minus3,swe_swe_average_minus2,swe_swe_average_minus1,swe_swe_average_plus1,swe_swe_average_plus2,energy_sw_up_minus3,energy_sw_up_minus2,energy_sw_up_minus1,energy_sw_up_plus1,energy_sw_up_plus2,energy_sw_dn_minus3,energy_sw_dn_minus2,energy_sw_dn_minus1,energy_sw_dn_plus1,energy_sw_dn_plus2,energy_lw_up_minus3,energy_lw_up_minus2,energy_lw_up_minus1,energy_lw_up_plus1,energy_lw_up_plus2,energy_lw_dn_minus3,energy_lw_dn_minus2,energy_lw_dn_minus1,energy_lw_dn_plus1,energy_lw_dn_plus2,clusterLabel
45865,1995-09-01,25.8264,97.01974,0,91,0,0,0,0,78,1,0,0,0,0,0,0,0,0,64,27,0,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,0
45876,1995-09-01,22.89688,96.74558,0,0,0,0,0,15,38,10,10,0,0,0,0,0,0,0,67,24,0,0,1,82,8,0,0,0,91,0,0,0,0,91,0,0,1
45886,1995-09-01,20.18851,96.51421,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,66,23,2,0,3,80,8,0,0,0,91,0,0,0,0,91,0,0,1
45890,1995-09-01,19.09231,96.42603,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,70,20,1,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
45914,1995-09-01,19.12281,-96.23286,0,0,0,0,0,30,43,1,8,0,0,0,0,0,0,3,85,3,0,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,1
45921,1995-09-01,29.77781,-97.20862,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,85,6,0,0,0,90,1,0,0,0,91,0,0,0
45926,1995-09-01,31.06612,-97.35238,0,90,0,1,0,0,14,0,0,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,90,1,0,0,0,90,1,0,0
45929,1995-09-01,31.83497,-97.44141,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,82,9,0,0,0,88,3,0,0,0,87,4,0,0
45939,1995-09-01,34.37639,-97.75429,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,1,74,16,0,0,0,85,6,0,0,1,81,9,0,0
45949,1995-09-01,36.88647,-98.09445,0,82,9,0,0,0,33,0,0,0,0,0,0,0,0,0,91,0,0,0,3,71,17,0,0,0,86,5,0,0,1,81,9,0,0
45954,1995-09-01,38.13039,-98.27589,0,82,9,0,0,0,15,7,7,0,0,0,0,0,0,1,86,4,0,0,5,70,16,0,0,0,85,6,0,0,1,81,9,0,0
45959,1995-09-01,39.36719,-98.4656,0,67,24,0,0,0,30,10,8,0,0,0,0,0,0,0,90,1,0,0,4,69,18,0,0,0,88,3,0,0,2,80,9,0,0
45990,1995-09-01,46.88851,-99.86581,4,70,16,1,0,0,58,10,0,0,0,16,13,0,0,0,86,2,3,0,9,60,22,0,0,1,84,6,0,0,4,76,11,0,0
45992,1995-09-01,47.36564,-99.97206,4,70,17,0,0,0,71,2,0,0,0,17,12,0,0,0,83,8,0,0,9,60,22,0,0,1,84,6,0,0,4,76,11,0,0
45999,1995-09-01,49.0283,-100.36246,10,71,10,0,0,0,60,5,0,0,0,2,2,10,0,1,70,15,5,0,9,60,22,0,0,4,80,7,0,0,5,75,11,0,0
46000,1995-09-01,49.26491,-100.42072,10,72,9,0,0,0,14,0,0,0,0,2,1,2,0,1,70,15,5,0,9,60,22,0,0,4,80,7,0,0,5,75,11,0,0
46003,1995-09-01,49.97339,-100.59943,9,75,7,0,0,0,0,3,3,0,0,2,1,1,0,0,71,14,6,0,9,60,22,0,0,4,79,8,0,0,5,75,11,0,0
46007,1995-09-01,50.9149,-100.84734,8,72,11,0,0,0,68,11,0,0,0,1,2,1,0,0,70,20,1,0,10,59,22,0,0,5,77,9,0,0,10,70,11,0,0
46018,1995-09-01,53.48595,-101.59218,8,60,23,0,0,6,58,9,3,0,0,13,5,2,0,1,81,8,1,0,13,56,22,0,0,0,82,9,0,0,9,70,12,0,0
46027,1995-09-01,55.57007,-102.28095,20,52,19,0,0,6,67,6,0,0,0,0,0,0,0,7,68,16,0,0,15,54,22,0,0,1,80,10,0,0,9,69,13,0,0
46050,1995-09-01,61.4921,-104.81346,0,0,0,0,6,2,35,21,0,0,0,0,0,0,0,23,65,3,0,0,16,53,21,1,0,1,81,9,0,0,4,77,10,0,1
46055,1995-09-01,62.61344,-105.42216,21,33,37,0,0,11,13,40,0,0,0,0,0,0,0,16,68,7,0,0,16,53,21,1,0,0,82,9,0,0,4,76,11,0,0
46059,1995-09-01,63.50615,-105.9454,31,18,42,0,0,0,40,18,0,0,0,30,9,0,0,14,67,10,0,0,15,55,18,3,0,0,84,7,0,0,2,80,9,0,0
46071,1995-09-01,66.15935,-107.74467,0,0,0,0,0,3,36,0,0,0,0,35,14,0,0,14,57,17,3,0,15,55,18,3,0,0,86,5,0,0,0,84,7,0,1
46087,1995-09-01,70.69431,-112.05106,0,0,0,0,4,11,25,20,3,0,0,3,0,0,0,0,71,5,9,0,0,70,15,6,0,0,85,6,0,0,0,85,6,0,1
46091,1995-09-01,71.53839,-113.10632,65,7,19,0,0,0,4,11,3,0,4,32,29,0,0,0,69,6,6,0,0,71,11,9,0,0,86,5,0,0,0,84,7,0,1
46102,1995-09-01,73.81582,-116.56505,0,0,0,0,0,0,21,0,0,0,1,64,0,0,0,0,71,11,8,0,0,71,13,7,0,0,84,7,0,0,0,83,8,0,1
46111,1995-09-01,72.58225,114.56717,62,16,13,0,0,0,0,19,1,0,0,59,6,0,0,0,64,9,15,0,0,70,17,4,0,0,81,10,0,0,1,84,6,0,1
46113,1995-09-01,72.1663,113.96249,64,15,12,0,0,0,0,12,8,0,0,59,6,0,0,0,66,9,11,0,0,70,17,4,0,0,81,10,0,0,1,84,6,0,1
46124,1995-09-01,69.84311,111.08376,50,16,25,0,0,0,0,12,0,0,1,51,13,0,0,0,51,30,8,0,0,70,19,2,0,1,81,9,0,0,2,81,8,0,1
46137,1995-09-01,67.0347,108.43495,48,22,21,0,0,0,4,9,4,0,0,29,21,0,0,10,47,27,7,0,15,53,23,0,0,1,81,9,0,0,2,80,9,0,0
46148,1995-09-01,64.61635,106.65011,44,27,20,0,0,0,9,3,2,0,0,25,16,5,0,10,53,19,9,0,15,55,21,0,0,0,81,10,0,0,0,82,9,0,0
46150,1995-09-01,64.17306,106.36108,42,32,17,0,0,0,0,0,0,0,0,24,15,7,0,11,52,21,7,0,15,55,21,0,0,0,81,10,0,0,0,81,10,0,0
46202,1995-09-01,52.32056,101.24148,22,27,42,0,0,0,28,0,0,0,0,0,0,0,0,6,72,7,1,0,14,56,21,0,0,0,87,4,0,0,0,83,8,0,0
46204,1995-09-01,51.85288,101.10699,1,35,55,0,0,0,25,1,0,0,0,0,0,0,0,7,72,3,4,0,14,56,21,0,0,0,86,5,0,0,0,84,7,0,0
46213,1995-09-01,49.73745,100.53918,16,21,54,0,0,0,0,0,0,0,0,0,0,0,0,10,59,21,1,0,16,56,19,0,0,0,88,3,0,0,0,84,7,0,0
46236,1995-09-01,44.2473,99.31932,0,0,0,0,0,0,0,0,0,0,0,24,7,3,0,0,78,11,2,0,13,65,13,0,0,0,85,6,0,0,0,79,12,0,1
46252,1995-09-01,40.35165,98.6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,8,2,0,8,73,10,0,0,0,89,2,0,0,0,78,12,1,1
46253,1995-09-01,40.10594,98.58362,0,0,0,0,0,0,0,0,0,0,0,20,3,2,0,1,80,8,2,0,8,71,12,0,0,0,90,1,0,0,0,78,12,1,1
46261,1995-09-01,38.13039,98.27589,33,12,46,0,0,0,20,0,0,0,0,29,14,3,0,3,86,2,0,0,6,78,7,0,0,0,86,5,0,0,0,79,7,5,1
46263,1995-09-01,37.63369,98.20235,33,12,46,0,0,0,4,17,7,0,0,26,18,2,0,0,82,9,0,0,5,75,11,0,0,0,85,6,0,0,0,76,10,5,1
46290,1995-09-01,30.80915,97.32317,1,21,69,0,0,0,0,0,0,0,0,0,0,0,0,2,72,17,0,0,0,78,13,0,0,0,88,3,0,0,0,81,10,0,1
46318,1995-09-01,23.46469,96.5898,0,91,0,0,0,2,65,8,2,0,0,0,0,0,0,0,72,19,0,0,2,81,8,0,0,0,91,0,0,0,0,91,0,0,0
46340,1995-09-01,17.46369,96.10873,0,0,0,0,0,0,71,7,12,0,0,0,0,0,0,0,65,20,6,0,3,76,12,0,0,0,91,0,0,0,0,91,0,0,1
46344,1995-09-01,16.34755,96.02869,0,0,0,0,0,3,65,15,8,0,0,0,0,0,0,0,71,20,0,0,1,78,12,0,0,0,91,0,0,0,0,91,0,0,1
46356,1995-09-01,18.60121,-95.99889,0,0,0,0,0,13,73,2,0,0,0,0,0,0,0,2,87,2,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
46360,1995-09-01,28.77268,-96.87794,0,0,0,0,0,14,62,10,2,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,90,1,0,0,0,91,0,0,1
46374,1995-09-01,32.37894,-97.27007,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,76,15,0,0,0,87,4,0,0,0,85,6,0,0
46421,1995-09-01,44.04459,-98.98764,0,72,19,0,0,0,14,1,0,0,0,25,13,0,0,2,89,0,0,0,9,62,20,0,0,1,84,6,0,0,4,76,11,0,0
46432,1995-09-01,46.69031,-99.51254,3,70,18,0,0,0,68,0,0,0,0,15,14,0,0,0,86,0,5,0,9,60,22,0,0,1,84,6,0,0,4,76,11,0,0
46433,1995-09-01,46.92941,-99.56329,4,71,16,0,0,0,68,0,0,0,0,15,14,0,0,0,86,1,4,0,9,60,22,0,0,1,84,6,0,0,4,76,11,0,0
46443,1995-09-01,49.30774,-100.10188,9,73,9,0,0,0,28,1,6,0,0,2,1,2,0,0,70,11,10,0,9,60,22,0,0,3,81,7,0,0,6,74,11,0,0
46449,1995-09-01,50.72397,-100.45483,9,68,14,0,0,0,75,2,2,0,0,1,2,2,0,0,70,20,1,0,10,59,22,0,0,4,79,8,0,0,10,70,11,0,0
46450,1995-09-01,50.95924,-100.51604,9,68,14,0,0,6,73,0,0,0,0,1,2,1,0,0,71,19,1,0,10,59,22,0,0,5,77,9,0,0,10,70,11,0,0
46466,1995-09-01,54.69426,-101.60151,19,51,21,0,0,6,55,18,0,0,0,0,0,0,0,8,83,0,0,0,15,54,22,0,0,1,82,8,0,0,11,68,12,0,0
46499,1995-09-01,63.34556,-105.34089,31,26,34,0,0,0,34,24,0,0,0,6,5,0,0,10,71,9,1,0,16,54,18,3,0,0,83,8,0,0,3,78,10,0,0
46509,1995-09-01,65.5672,-106.75027,47,28,16,0,0,0,37,0,0,0,0,40,10,0,0,14,63,12,2,0,15,55,18,3,0,0,86,5,0,0,1,84,6,0,0
46521,1995-09-01,69.27925,-109.82246,0,0,0,0,0,0,40,7,0,0,0,1,2,1,0,0,81,6,4,0,8,62,16,5,0,0,85,6,0,0,0,85,6,0,1
46533,1995-09-01,71.83763,-112.72973,0,0,0,0,0,0,4,12,2,0,1,40,24,0,0,0,68,4,8,0,0,70,12,9,0,0,87,4,0,0,0,84,7,0,1
46535,1995-09-01,72.25776,-113.29456,66,12,13,0,0,0,9,7,2,0,0,45,26,0,0,0,64,7,7,0,0,70,15,6,0,0,86,5,0,0,0,84,7,0,1
46588,1995-09-01,64.01471,105.7388,42,34,15,0,0,0,14,0,0,0,0,24,14,8,0,10,53,17,11,0,15,54,22,0,0,0,81,10,0,0,0,81,10,0,0
46590,1995-09-01,63.56885,105.47133,43,35,13,0,0,0,35,4,1,0,0,22,13,9,0,5,59,18,9,0,15,54,22,0,0,0,81,10,0,0,0,81,10,0,0
46591,1995-09-01,63.34556,105.34089,43,35,13,0,0,0,28,9,2,0,0,23,13,8,0,4,61,18,8,0,15,54,21,1,0,0,81,10,0,0,0,81,10,0,0
46595,1995-09-01,62.44999,104.83994,36,36,19,0,0,0,18,0,0,0,0,16,11,7,0,4,54,28,3,0,15,57,18,1,0,0,82,9,0,0,0,81,10,0,0
46601,1995-09-01,61.09967,104.1458,26,37,28,0,0,0,14,0,0,0,0,13,11,6,0,8,58,18,5,0,15,56,19,1,0,0,82,9,0,0,0,81,10,0,0
46602,1995-09-01,60.87382,104.03625,26,37,28,0,0,0,8,6,0,0,0,12,12,6,0,6,60,16,7,0,15,56,19,1,0,0,83,8,0,0,0,81,10,0,0
46606,1995-09-01,59.96822,103.61418,33,36,22,0,0,0,0,0,0,0,0,11,11,8,0,4,59,18,7,0,15,56,20,0,0,0,83,8,0,0,0,82,9,0,0
46610,1995-09-01,59.05911,103.21632,31,30,30,0,0,0,48,0,0,0,0,8,11,7,0,2,64,12,11,0,14,57,20,0,0,0,83,8,0,0,0,82,9,0,0
46615,1995-09-01,57.91789,102.75002,26,29,36,0,0,0,67,10,1,0,0,0,0,0,0,6,59,20,5,0,14,55,22,0,0,0,83,8,0,0,0,82,9,0,0
46652,1995-09-01,47.88347,99.77174,0,49,42,0,0,0,0,0,0,0,0,1,0,0,0,5,84,2,0,0,13,61,17,0,0,0,83,8,0,0,0,78,13,0,0
46653,1995-09-01,47.6453,99.7188,0,49,42,0,0,0,0,0,0,0,0,13,0,0,0,2,89,0,0,0,13,61,17,0,0,0,83,8,0,0,0,77,14,0,0
46662,1995-09-01,45.4913,99.26661,0,0,0,0,0,0,37,1,13,0,0,0,0,0,0,7,76,7,1,0,12,69,10,0,0,0,80,11,0,0,0,80,11,0,1
46682,1995-09-01,40.63389,98.3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,9,2,0,9,73,9,0,0,0,89,2,0,0,0,77,13,1,1
46698,1995-09-01,36.67165,97.81042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,7,1,0,6,75,10,0,0,0,84,7,0,0,0,76,10,5,1
46703,1995-09-01,35.41835,97.64338,30,12,49,0,0,0,28,0,0,0,0,0,0,0,0,0,74,16,1,0,0,77,14,0,0,2,83,6,0,0,0,78,11,2,1
46708,1995-09-01,34.15745,97.4833,35,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10,9,0,1,78,12,0,0,0,85,6,0,0,0,75,16,0,1
46716,1995-09-01,32.12357,97.24059,15,32,44,0,0,0,0,0,0,0,0,0,0,0,0,1,69,20,1,0,0,81,10,0,0,0,86,5,0,0,0,77,14,0,1
46721,1995-09-01,30.84169,97.09669,9,27,55,0,0,0,0,0,0,0,0,0,0,0,0,2,78,11,0,0,0,77,14,0,0,0,88,3,0,0,0,81,10,0,1
46726,1995-09-01,29.55121,96.95838,0,33,58,0,0,0,0,0,0,0,0,0,0,0,0,2,72,15,2,0,0,79,12,0,0,0,90,1,0,0,0,85,6,0,1
46740,1995-09-01,25.88948,96.59818,0,91,0,0,0,0,70,0,0,0,0,0,0,0,0,1,60,27,3,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0
46761,1995-09-01,20.249,96.12251,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,66,23,1,0,3,78,10,0,0,0,91,0,0,0,0,91,0,0,1
46765,1995-09-01,19.15239,96.03954,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,62,27,2,0,0,81,10,0,0,0,91,0,0,0,0,91,0,0,1
46801,1995-09-01,32.41098,-97.03794,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,0,77,14,0,0,0,87,4,0,0,0,85,6,0,0
46812,1995-09-01,35.19988,-97.36805,0,84,7,0,0,0,0,0,0,0,0,0,0,0,0,3,87,1,0,0,2,72,17,0,0,0,85,6,0,0,1,79,11,0,0
46825,1995-09-01,38.44849,-97.80019,0,81,10,0,0,0,11,9,7,0,0,0,0,0,0,1,88,2,0,0,4,71,16,0,0,0,87,4,0,0,2,80,9,0,0
46830,1995-09-01,39.68513,-97.98011,0,67,24,0,0,0,30,13,7,0,0,0,0,0,0,0,91,0,0,0,4,66,21,0,0,0,88,3,0,0,2,80,9,0,0
46834,1995-09-01,40.66955,-98.1301,0,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,5,66,20,0,0,0,91,0,0,0,3,78,10,0,0
46835,1995-09-01,40.91499,-98.16848,0,73,18,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,5,66,20,0,0,0,91,0,0,0,3,78,10,0,0
46850,1995-09-01,44.56576,-98.79054,0,81,10,0,0,0,20,4,7,0,0,38,0,0,0,3,88,0,0,0,9,62,20,0,0,1,81,9,0,0,4,75,12,0,0
46853,1995-09-01,45.28923,-98.92641,0,88,3,0,0,0,29,18,12,0,0,29,0,0,0,9,82,0,0,0,9,61,21,0,0,1,84,6,0,0,4,76,11,0,0
46861,1995-09-01,47.20807,-99.30994,2,71,18,0,0,0,49,23,0,0,0,15,14,0,0,0,83,3,3,0,9,60,22,0,0,1,84,6,0,0,3,77,11,0,0
46927,1995-09-01,63.85322,-105.12401,30,40,21,0,2,10,39,4,0,0,0,46,0,0,0,10,71,9,1,0,15,55,18,3,0,0,84,7,0,0,2,82,7,0,0
46932,1995-09-01,64.96725,-105.80251,37,29,25,0,0,0,39,0,0,0,0,47,7,0,0,14,67,10,0,0,15,56,17,3,0,0,84,7,0,0,1,83,7,0,0
46937,1995-09-01,66.075,-106.54298,43,24,24,0,0,0,41,0,0,0,0,35,15,0,0,14,57,18,2,0,15,55,18,3,0,0,86,5,0,0,0,84,7,0,0
46960,1995-09-01,71.50062,-111.54098,0,0,0,0,0,0,8,14,0,0,0,6,9,0,0,0,71,4,10,0,0,71,13,7,0,0,85,6,0,0,0,84,7,0,1
46961,1995-09-01,71.71284,-111.80141,0,0,0,0,0,0,3,9,8,0,0,23,27,0,0,0,70,4,7,0,0,71,13,7,0,0,86,5,0,0,0,84,7,0,1
46963,1995-09-01,72.13592,-112.34064,0,0,0,0,0,0,14,4,0,0,0,35,30,0,0,0,65,6,8,0,0,71,13,7,0,0,86,5,0,0,0,84,7,0,1
46986,1995-09-01,70.64742,110.55605,45,12,34,0,0,0,7,12,0,0,0,56,16,0,0,0,55,15,14,0,0,70,19,2,0,0,82,9,0,0,2,83,6,0,1
46998,1995-09-01,68.05172,108.06047,47,20,24,0,0,0,0,0,0,0,0,37,20,0,0,4,52,24,7,0,14,55,20,2,0,1,82,8,0,0,2,80,9,0,0
47014,1995-09-01,64.52237,105.52411,42,33,16,0,0,0,0,0,0,0,0,24,16,6,0,13,49,20,9,0,15,54,21,1,0,0,81,10,0,0,0,82,9,0,0
47018,1995-09-01,63.62969,104.99508,42,35,14,0,0,0,31,0,0,0,0,22,14,8,0,5,59,19,7,0,15,54,21,1,0,0,81,10,0,0,0,81,10,0,0
47031,1995-09-01,60.70299,103.49574,31,37,23,0,0,0,0,0,0,0,0,12,12,6,0,2,62,18,7,0,15,57,18,1,0,0,83,8,0,0,0,82,9,0,0
47033,1995-09-01,60.24942,103.2908,33,33,25,0,0,0,14,0,0,0,0,11,10,9,0,2,61,19,6,0,15,57,18,1,0,0,83,8,0,0,0,82,9,0,0
47038,1995-09-01,59.11177,102.80427,29,29,32,1,0,3,37,8,0,0,0,6,10,10,0,2,65,11,11,0,14,57,20,0,0,0,83,8,0,0,0,82,9,0,0
47041,1995-09-01,58.42665,102.52881,26,33,32,0,0,1,61,1,0,0,0,3,3,4,0,3,62,14,11,0,14,56,21,0,0,0,83,8,0,0,0,82,9,0,0
47042,1995-09-01,58.19785,102.43956,23,36,32,0,0,3,57,3,0,0,0,4,2,4,0,4,62,16,8,0,14,56,21,0,0,0,83,8,0,0,0,82,9,0,0
47051,1995-09-01,56.12939,101.68937,0,0,0,0,0,6,66,10,9,0,0,0,0,0,0,20,55,12,4,0,13,55,22,1,0,0,85,6,0,0,0,81,10,0,1
47055,1995-09-01,55.20469,101.38387,13,33,45,0,0,0,70,0,0,0,0,0,0,0,0,17,59,13,2,0,13,58,20,0,0,0,86,5,0,0,0,81,10,0,0
47057,1995-09-01,54.74109,101.23695,15,27,49,0,0,0,40,0,0,0,0,0,0,0,1,8,65,16,1,0,13,57,21,0,0,0,87,4,0,0,0,81,10,0,0
47065,1995-09-01,52.87839,100.68491,26,22,43,0,0,0,0,0,0,0,0,0,0,0,0,6,72,8,0,0,14,56,21,0,0,0,86,5,0,0,0,82,9,0,1
47079,1995-09-01,49.58604,99.83785,14,20,57,0,0,0,0,0,0,0,0,0,0,0,0,11,58,22,0,0,15,57,19,0,0,0,86,5,0,0,0,83,8,0,0
47089,1995-09-01,47.20807,99.30994,1,29,61,0,0,0,0,0,0,0,0,38,1,0,0,0,90,1,0,0,14,59,18,0,0,0,82,9,0,0,0,78,13,0,0
47095,1995-09-01,45.77035,99.01933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,8,0,0,13,65,13,0,0,0,81,10,0,0,0,79,12,0,1
47102,1995-09-01,44.08224,98.70222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,2,0,11,68,12,0,0,0,85,6,0,0,0,78,13,0,1
47109,1995-09-01,42.38213,98.40651,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,4,76,9,2,0,8,70,13,0,0,0,84,7,0,0,0,76,15,0,1
47115,1995-09-01,40.91499,98.16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,9,2,0,9,73,9,0,0,0,89,2,0,0,0,77,13,1,1
47124,1995-09-01,38.69637,97.83553,37,11,43,0,0,0,13,3,0,0,0,0,0,0,0,1,89,1,0,0,6,77,8,0,0,0,89,2,0,0,0,80,7,4,1
47127,1995-09-01,37.95189,97.73045,0,0,0,0,0,0,15,0,0,0,0,27,13,6,0,0,82,9,0,0,5,75,11,0,0,1,86,4,0,0,0,78,8,5,1
47159,1995-09-01,29.58232,96.73601,0,33,58,0,0,0,0,0,0,0,0,0,0,0,0,2,73,12,4,0,0,78,13,0,0,0,90,1,0,0,0,85,6,0,1
47160,1995-09-01,29.32308,96.70984,0,35,56,0,0,0,0,0,0,0,0,0,0,0,0,2,70,10,9,0,0,77,14,0,0,0,90,1,0,0,0,85,6,0,0
47162,1995-09-01,28.80355,96.65809,0,82,9,0,0,0,0,0,0,0,0,0,0,0,0,3,59,18,6,0,0,79,12,0,0,0,91,0,0,0,0,87,4,0,0
47173,1995-09-01,25.91956,96.38712,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,60,23,7,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
47174,1995-09-01,25.65507,96.36357,0,0,0,0,0,7,82,0,0,0,0,0,0,0,0,1,60,24,6,0,5,77,9,0,0,0,91,0,0,0,0,91,0,0,1
47181,1995-09-01,23.7924,96.20345,0,90,1,0,0,1,49,32,9,0,0,0,0,0,0,0,68,23,0,0,3,80,8,0,0,0,91,0,0,0,0,91,0,0,0
47189,1995-09-01,21.63844,96.03001,0,90,0,1,0,15,35,31,1,0,0,0,0,0,0,0,75,15,1,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,0
47191,1995-09-01,21.09556,95.98815,0,91,0,0,0,0,63,28,0,0,0,0,0,0,0,0,75,15,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,0
47194,1995-09-01,20.27784,95.92643,0,0,0,0,0,0,72,8,0,0,0,0,0,0,0,0,67,23,0,0,1,80,10,0,0,0,91,0,0,0,0,91,0,0,1
47199,1995-09-01,18.90563,95.82634,0,0,0,0,0,1,71,0,0,0,0,0,0,0,0,0,62,25,4,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,1
47209,1995-09-01,16.12445,95.63594,0,0,0,0,0,8,53,25,5,0,0,0,0,0,0,0,69,21,1,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,1
47213,1995-09-01,16.99149,-95.5032,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,16,75,0,0,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,1
47221,1995-09-01,29.09343,-96.46298,0,91,0,0,0,1,87,0,0,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0
47225,1995-09-01,30.12996,-96.56468,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,90,1,0,0,0,91,0,0,0
47240,1995-09-01,33.96848,-96.9762,0,89,2,0,0,0,52,0,0,0,0,0,0,0,0,0,91,0,0,0,0,75,16,0,0,0,85,6,0,0,0,83,8,0,0
47249,1995-09-01,36.23717,-97.2487,0,76,15,0,0,0,20,7,1,0,0,0,0,0,0,1,90,0,0,0,3,73,15,0,0,0,86,5,0,0,1,79,11,0,0
47250,1995-09-01,36.48774,-97.28029,0,76,15,0,0,0,32,4,0,0,0,0,0,0,0,1,90,0,0,0,3,73,15,0,0,0,86,5,0,0,1,80,10,0,0
47254,1995-09-01,37.48712,-97.40944,0,77,14,0,0,0,29,0,0,0,0,0,0,0,0,1,89,1,0,0,2,72,17,0,0,0,87,4,0,0,2,80,9,0,0
47256,1995-09-01,37.98508,-97.47574,0,79,12,0,0,0,36,4,8,0,0,0,0,0,0,4,87,0,0,0,3,71,17,0,0,0,88,3,0,0,2,80,9,0,0
47257,1995-09-01,38.23364,-97.50933,0,80,11,0,0,0,33,8,7,0,0,0,0,0,0,4,87,0,0,0,4,71,16,0,0,0,87,4,0,0,2,80,9,0,0
47258,1995-09-01,38.48191,-97.54323,0,81,10,0,0,0,18,4,7,0,0,0,0,0,0,1,90,0,0,0,4,71,16,0,0,0,87,4,0,0,2,80,9,0,0
47292,1995-09-01,46.76795,-98.909,0,75,16,0,0,0,66,3,0,0,0,19,10,0,0,0,86,0,2,0,9,60,22,0,0,3,82,6,0,0,4,76,11,0,0
47311,1995-09-01,51.27929,-99.9095,9,63,19,0,0,13,59,0,1,0,0,1,2,1,0,0,74,17,0,0,13,56,22,0,0,1,80,10,0,0,11,68,12,0,0
47312,1995-09-01,51.51456,-99.96835,0,0,0,0,6,6,65,2,0,0,0,1,1,1,0,0,77,14,0,0,13,56,22,0,0,1,81,9,0,0,11,68,12,0,1
47314,1995-09-01,52.45353,-100.21087,0,0,0,0,9,10,67,2,0,0,0,0,0,0,0,0,86,5,0,0,13,56,22,0,0,0,83,8,0,0,11,67,13,0,1
47325,1995-09-01,55.71387,-101.15994,0,0,0,0,6,3,62,7,1,0,0,1,1,0,0,7,66,16,2,0,15,54,22,0,0,1,80,10,0,0,10,69,12,0,1
47343,1995-09-01,60.30219,-102.86275,9,57,25,0,4,5,49,11,2,0,0,0,0,0,0,22,68,1,0,0,16,53,21,1,0,3,81,7,0,0,5,77,9,0,0
47344,1995-09-01,60.52945,-102.9614,0,0,0,0,14,6,34,23,1,0,0,0,0,0,0,17,74,0,0,0,17,52,21,1,0,3,81,7,0,0,4,78,9,0,1
47346,1995-09-01,60.98335,-103.16323,1,67,22,1,7,5,36,20,0,0,0,2,0,0,0,20,71,0,0,0,16,54,20,1,0,1,82,8,0,0,4,78,9,0,0
47358,1995-09-01,63.68866,-104.5167,28,40,23,0,1,0,54,0,0,0,0,44,0,0,0,12,69,9,1,0,15,55,18,3,0,0,83,8,0,0,2,82,7,0,0
47363,1995-09-01,64.80633,-105.16446,30,32,29,0,0,0,36,1,0,0,0,54,0,0,0,14,67,10,0,0,15,56,17,3,0,0,84,7,0,0,1,82,8,0,0
