index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_minus3,fw_fw_06_swe_minus2,fw_fw_06_swe_minus1,fw_fw_06_swe_plus1,fw_fw_06_swe_plus2,swe_swe_average_minus3,swe_swe_average_minus2,swe_swe_average_minus1,swe_swe_average_plus1,swe_swe_average_plus2,energy_sw_up_minus3,energy_sw_up_minus2,energy_sw_up_minus1,energy_sw_up_plus1,energy_sw_up_plus2,energy_sw_dn_minus3,energy_sw_dn_minus2,energy_sw_dn_minus1,energy_sw_dn_plus1,energy_sw_dn_plus2,energy_lw_up_minus3,energy_lw_up_minus2,energy_lw_up_minus1,energy_lw_up_plus1,energy_lw_up_plus2,energy_lw_dn_minus3,energy_lw_dn_minus2,energy_lw_dn_minus1,energy_lw_dn_plus1,energy_lw_dn_plus2,clusterLabel
468,2003-12-01,37.30291,139.67416,0,91,0,0,0,8,6,0,0,0,0,0,0,0,0,9,62,16,4,0,0,80,11,0,0,0,90,1,0,0,0,89,2,0,2
495,2003-12-01,1.00641,118.86716,0,0,0,0,0,0,69,19,3,0,0,0,0,0,0,19,72,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
505,2003-12-01,37.98058,140.0957,0,87,4,0,0,0,22,0,0,0,0,0,0,0,0,9,63,12,7,0,0,79,12,0,0,0,89,2,0,0,0,89,2,0,2
506,2003-12-01,37.81928,139.89909,0,86,5,0,0,3,19,0,0,0,0,0,0,0,0,9,62,13,7,0,0,80,11,0,0,0,90,1,0,0,0,89,2,0,2
521,2003-12-01,35.30959,137.08257,0,0,0,0,1,17,62,1,0,0,0,0,0,0,0,26,61,4,0,0,0,79,12,0,0,0,91,0,0,0,0,89,2,0,5
528,2003-12-01,33.90434,135.67802,0,88,0,3,0,11,72,7,0,0,0,0,0,0,0,4,87,0,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,6
538,2003-12-01,39.28292,141.34019,0,81,10,0,0,0,31,0,0,0,0,1,1,2,0,25,55,9,2,0,0,80,11,0,0,0,89,2,0,0,0,89,2,0,2
545,2003-12-01,38.17268,139.93024,0,86,5,0,0,0,19,0,0,0,0,0,0,0,0,9,67,11,4,0,0,80,11,0,0,0,91,0,0,0,0,89,2,0,2
547,2003-12-01,37.84848,139.53777,0,75,9,7,0,0,20,0,0,0,0,0,0,0,0,1,70,20,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,2
553,2003-12-01,36.85765,138.38739,0,88,3,0,0,0,20,0,0,0,0,0,0,0,0,1,84,6,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,2
564,2003-12-01,34.97226,136.38036,0,91,0,0,0,0,80,7,1,0,0,0,0,0,0,11,80,0,0,0,0,78,13,0,0,0,91,0,0,0,0,89,2,0,6
574,2003-12-01,1.03258,118.50776,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,15,76,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
577,2003-12-01,39.63329,141.38156,0,75,16,0,0,0,31,0,0,0,0,3,5,8,0,25,62,3,1,0,0,81,10,0,0,0,90,1,0,0,0,89,2,0,2
584,2003-12-01,38.52555,139.96179,0,87,4,0,0,4,27,0,0,0,0,0,0,0,0,13,63,11,4,0,0,80,11,0,0,0,91,0,0,0,0,89,2,0,2
586,2003-12-01,38.20203,139.56665,3,66,18,4,0,8,23,0,0,0,0,1,0,0,0,0,75,16,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,2
596,2003-12-01,36.53906,137.65889,0,91,0,0,0,0,19,0,0,0,0,0,0,0,0,9,57,21,4,0,0,78,13,0,0,0,90,1,0,0,0,89,2,0,2
617,2003-12-01,39.98313,141.42348,0,73,18,0,0,7,30,0,0,0,0,4,10,15,0,25,62,4,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,2
635,2003-12-01,35.51472,136.21887,0,86,5,0,0,1,63,13,0,0,0,0,0,0,0,4,87,0,0,0,0,79,12,0,0,0,91,0,0,0,0,89,2,0,6
648,2003-12-01,40.1773,141.25661,0,69,21,1,0,0,45,1,0,0,0,4,7,16,0,24,66,1,0,0,0,83,8,0,0,0,91,0,0,0,0,89,2,0,6
661,2003-12-01,35.87294,136.22633,0,77,14,0,0,9,31,28,0,0,0,0,0,0,0,26,64,1,0,0,0,80,11,0,0,0,91,0,0,0,0,89,2,0,2
670,2003-12-01,33.90434,134.32198,0,89,2,0,0,11,68,8,0,0,0,0,0,0,0,34,55,1,1,0,0,82,9,0,0,0,91,0,0,0,0,88,3,0,6
681,2003-12-01,43.18458,145.2869,0,0,0,0,0,0,82,7,0,0,0,1,2,1,0,4,72,7,8,0,0,79,12,0,0,0,91,0,0,0,0,91,0,0,5
682,2003-12-01,40.52645,141.29813,6,52,30,3,0,2,66,0,1,0,0,34,35,18,0,5,86,0,0,0,0,83,8,0,0,0,91,0,0,0,0,89,2,0,6
683,2003-12-01,40.37086,141.08853,3,61,27,0,0,6,42,0,0,0,0,4,7,15,0,8,83,0,0,0,0,83,8,0,0,0,91,0,0,0,0,90,1,0,2
685,2003-12-01,40.05725,140.67302,0,76,12,3,0,2,21,0,0,0,0,0,0,0,0,21,66,4,0,0,0,82,9,0,0,0,90,1,0,0,0,90,1,0,2
700,2003-12-01,34.26524,134.31793,0,0,0,0,0,5,80,5,0,0,0,0,0,0,0,30,60,0,1,0,0,83,8,0,0,0,91,0,0,0,0,88,3,0,5
713,2003-12-01,46.00672,150.06848,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,87,4,0,0,0,81,10,0,0,0,91,0,0,0,0,91,0,0,5
724,2003-12-01,40.40696,140.71059,6,69,16,0,0,0,16,3,1,0,0,4,11,13,0,1,90,0,0,0,0,82,9,0,0,0,91,0,0,0,0,90,1,0,2
727,2003-12-01,39.93164,140.09212,0,0,0,0,0,11,35,1,0,0,0,6,22,16,0,5,82,4,0,0,0,81,10,0,0,0,91,0,0,0,0,90,1,0,5
740,2003-12-01,33.52048,133.31532,0,91,0,0,0,8,54,18,10,0,0,0,0,0,0,17,73,1,0,0,0,80,11,0,0,0,91,0,0,0,0,88,3,0,6
742,2003-12-01,33.1468,132.99045,0,82,7,2,0,12,60,17,2,0,0,0,0,0,0,15,76,0,0,0,0,82,9,0,0,0,91,0,0,0,0,88,3,0,6
758,2003-12-01,0.93855,117.5714,0,0,0,0,0,16,59,10,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
762,2003-12-01,52.17063,-174.4278,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,5
774,2003-12-01,42.43258,143.1301,19,40,20,12,0,5,56,2,8,0,0,36,30,18,0,14,53,15,9,0,0,80,11,0,0,0,88,3,0,0,0,90,1,0,7
784,2003-12-01,35.16678,134.48071,0,89,2,0,0,0,87,1,2,0,0,0,0,0,0,18,72,0,0,0,0,84,7,0,0,0,91,0,0,0,0,89,2,0,6
785,2003-12-01,34.98525,134.30972,0,90,1,0,0,8,68,10,4,0,0,0,0,0,0,9,81,0,1,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,6
810,2003-12-01,1.64342,117.57775,0,0,0,0,0,0,54,10,4,0,0,0,0,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
823,2003-12-01,42.92421,143.41234,30,39,15,7,0,3,12,14,0,0,0,22,34,20,0,13,58,11,9,0,0,80,11,0,0,0,89,2,0,0,0,90,1,0,4
828,2003-12-01,41.26096,140.9989,0,0,0,0,0,2,87,0,0,0,0,0,0,0,0,8,83,0,0,0,0,83,8,0,0,0,91,0,0,0,0,90,1,0,5
840,2003-12-01,33.87015,132.96669,0,90,1,0,0,14,74,3,0,0,0,0,0,0,0,2,88,1,0,0,1,79,11,0,0,0,91,0,0,0,0,89,2,0,6
859,2003-12-01,5.073,118.35729,0,0,0,0,0,5,69,15,1,0,0,0,0,0,0,4,87,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,5
863,2003-12-01,2.06671,117.509,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,5,86,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,5
867,2003-12-01,0.94875,117.21203,0,0,0,0,0,0,71,5,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
881,2003-12-01,41.13896,140.40379,0,0,0,0,0,4,86,0,0,0,0,0,0,0,0,18,73,0,0,0,0,83,8,0,0,0,91,0,0,0,0,90,1,0,5
890,2003-12-01,32.90825,131.82942,0,89,2,0,0,10,58,23,0,0,0,0,0,0,0,21,69,1,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,6
893,2003-12-01,32.3317,131.36182,1,90,0,0,0,15,50,22,4,0,0,0,0,0,0,12,78,1,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,6
895,2003-12-01,31.94414,131.05481,0,91,0,0,0,13,63,11,3,0,0,0,0,0,0,3,87,1,0,0,0,83,8,0,0,0,91,0,0,0,0,88,3,0,6
901,2003-12-01,16.3591,122.125,0,0,0,0,0,1,71,11,2,0,0,0,0,0,0,6,85,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,5
905,2003-12-01,14.18683,121.24693,0,0,0,0,0,22,69,0,0,0,0,0,0,0,0,0,91,0,0,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,5
910,2003-12-01,12.95731,120.77753,0,0,0,0,0,11,66,8,0,0,0,0,0,0,0,12,79,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
914,2003-12-01,4.94835,118.13134,0,0,0,0,0,0,63,18,8,0,0,0,0,0,0,2,89,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,5
923,2003-12-01,1.09291,117.06889,0,0,0,0,0,0,15,34,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
939,2003-12-01,35.14726,133.44249,0,90,1,0,0,11,80,0,0,0,0,4,7,0,0,0,90,1,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,6
947,2003-12-01,32.69456,131.34071,0,91,0,0,0,16,61,11,0,0,0,0,0,0,0,6,84,1,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,6
953,2003-12-01,31.52595,130.42607,0,0,0,0,0,0,87,4,0,0,0,0,0,0,0,0,90,1,0,0,0,81,10,0,0,0,91,0,0,0,0,88,3,0,5
954,2003-12-01,31.32897,130.27689,0,0,0,0,0,0,88,3,0,0,0,0,0,0,0,0,88,3,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,5
971,2003-12-01,4.82195,117.90593,0,0,0,0,0,1,86,3,1,0,0,0,0,0,0,1,90,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,5
972,2003-12-01,4.55096,117.82818,0,0,0,0,0,7,73,11,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
976,2003-12-01,3.45911,117.52112,0,0,0,0,0,0,62,29,0,0,0,0,0,0,0,5,86,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,5
983,2003-12-01,1.23618,116.9254,0,0,0,0,0,0,46,1,2,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1001,2003-12-01,41.51928,140.05383,0,0,0,0,0,0,84,6,0,0,0,0,0,0,0,24,67,0,0,0,0,84,7,0,0,0,91,0,0,0,0,90,1,0,5
1003,2003-12-01,35.13641,133.09662,0,90,1,0,0,7,50,0,0,0,0,2,5,13,0,0,90,1,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,6
1026,2003-12-01,15.69651,121.41187,0,0,0,0,6,2,75,8,0,0,0,0,0,0,0,8,83,0,0,0,1,80,10,0,0,0,91,0,0,0,0,91,0,0,5
1027,2003-12-01,15.45481,121.31487,0,0,0,0,6,19,42,22,2,0,0,0,0,0,0,8,83,0,0,0,3,79,9,0,0,0,91,0,0,0,0,91,0,0,5
1036,2003-12-01,11.7515,119.92213,0,0,0,0,0,7,82,2,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1039,2003-12-01,5.77328,117.99339,0,0,0,0,0,10,67,0,4,0,0,0,0,0,0,0,90,1,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,5
1054,2003-12-01,1.65939,116.85442,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1063,2003-12-01,43.70929,142.72864,18,42,29,2,0,0,0,0,0,0,0,0,0,0,0,23,59,8,1,0,0,79,12,0,0,0,91,0,0,0,0,91,0,0,2
1075,2003-12-01,35.12339,132.75087,0,88,2,1,0,15,72,0,0,0,0,7,4,4,0,5,85,1,0,0,1,82,8,0,0,0,91,0,0,0,0,90,1,0,6
1090,2003-12-01,17.99212,122.14766,0,0,0,0,5,15,51,19,1,0,0,0,0,0,0,1,80,10,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,5
1094,2003-12-01,17.04343,121.74413,0,0,0,0,0,19,47,13,0,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,5
1098,2003-12-01,16.08475,121.34958,0,0,0,0,0,1,86,4,0,0,0,0,0,0,0,2,89,0,0,0,0,82,9,0,0,0,91,0,0,0,0,91,0,0,5
1100,2003-12-01,15.60164,121.15559,0,0,0,0,0,17,73,1,0,0,0,0,0,0,0,4,87,0,0,0,1,82,8,0,0,0,91,0,0,0,0,91,0,0,5
1105,2003-12-01,10.88268,119.4156,0,0,0,0,0,8,83,0,0,0,0,0,0,0,0,27,64,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1112,2003-12-01,5.10684,117.61075,0,0,0,0,0,0,53,13,11,0,0,0,0,0,0,0,91,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,5
1118,2003-12-01,3.46844,117.15343,0,0,0,0,0,3,65,12,11,0,0,0,0,0,0,9,82,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,5
1122,2003-12-01,2.36007,116.85626,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1131,2003-12-01,44.34706,143.24632,0,0,0,0,0,21,46,7,2,0,0,3,2,13,0,0,70,19,2,0,0,79,12,0,0,0,91,0,0,0,0,91,0,0,5
1137,2003-12-01,43.45339,141.87482,27,43,16,5,0,0,14,0,1,0,0,5,32,16,0,30,52,9,0,0,0,79,12,0,0,0,91,0,0,0,0,91,0,0,4
1158,2003-12-01,17.90355,121.88356,0,0,0,0,0,9,82,0,0,0,0,0,0,0,0,1,90,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,5
1162,2003-12-01,16.95161,121.48343,0,0,0,0,0,20,47,21,0,0,0,0,0,0,0,0,91,0,0,0,2,83,6,0,0,0,91,0,0,0,0,91,0,0,5
1169,2003-12-01,15.26165,120.80451,0,0,0,0,0,23,53,15,0,0,0,0,0,0,0,3,88,0,0,0,0,82,9,0,0,0,91,0,0,0,0,91,0,0,5
1180,2003-12-01,4.15869,117.15723,0,0,0,0,0,6,60,16,3,0,0,0,0,0,0,1,90,0,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,5
1186,2003-12-01,2.50078,116.71084,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1187,2003-12-01,2.2216,116.63776,0,0,0,0,0,0,8,14,2,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1211,2003-12-01,42.40375,139.94408,11,48,23,9,0,11,78,1,0,0,0,0,0,0,0,36,55,0,0,0,0,83,8,0,0,0,91,0,0,0,0,90,1,0,6
1214,2003-12-01,34.13977,131.25385,0,88,3,0,0,0,91,0,0,0,0,0,0,0,0,0,90,0,1,0,0,82,9,0,0,0,91,0,0,0,0,90,1,0,6
1226,2003-12-01,16.85798,121.2233,0,0,0,0,0,0,64,7,13,0,0,0,0,0,0,1,89,1,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,5
1245,2003-12-01,4.84509,117.16109,0,0,0,0,0,0,35,12,6,0,0,0,0,0,0,0,91,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,5
1251,2003-12-01,3.19657,116.71178,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,6,85,0,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,5
1263,2003-12-01,53.43754,-168.05582,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,91,0,0,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,5
1277,2003-12-01,33.14309,130.13904,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,81,10,0,0,0,91,0,0,0,0,89,2,0,5
1282,2003-12-01,17.72096,121.35709,0,0,0,0,0,8,73,10,0,0,0,0,0,0,0,2,89,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,5
1283,2003-12-01,17.48228,121.25791,0,0,0,0,0,28,54,9,0,0,0,0,0,0,0,2,89,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,5
1291,2003-12-01,15.55053,120.48444,0,0,0,0,0,19,71,0,1,0,0,0,0,0,0,4,87,0,0,0,0,80,11,0,0,0,91,0,0,0,0,91,0,0,5
1294,2003-12-01,14.81576,120.20324,0,0,0,0,0,0,76,15,0,0,0,0,0,0,0,22,69,0,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,5
1301,2003-12-01,5.52774,117.16499,0,0,0,0,0,0,69,2,1,0,0,0,0,0,0,0,90,1,0,0,1,87,3,0,0,0,91,0,0,0,0,91,0,0,5
1307,2003-12-01,3.88839,116.71272,0,0,0,0,0,24,40,13,7,0,0,0,0,0,0,3,88,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,5
1312,2003-12-01,2.50034,116.34637,0,0,0,0,0,0,31,14,6,0,0,0,0,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1313,2003-12-01,2.22026,116.27422,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,5
1321,2003-12-01,53.51503,-166.92442,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,5
