index,lat,lon
24042,34.21267,108.89209
24043,33.97115,108.81438
24044,33.72926,108.7373
24045,33.48698,108.66082
24046,33.24431,108.58494
24047,33.00126,108.50965
24048,32.75782,108.43495
24049,32.514,108.36082
24050,32.26978,108.28728
24051,32.02518,108.2143
24052,31.78018,108.14188
24053,31.53479,108.07001
24054,31.289,107.9987
24055,31.04282,107.92792
24056,30.79624,107.85768
24057,30.54926,107.78797
24058,30.30189,107.71879
24059,30.05411,107.65012
24060,29.80592,107.58197
24061,29.55733,107.51433
24062,29.30833,107.44719
24063,29.05893,107.38055
24064,28.80911,107.31439
24065,28.55888,107.24873
24066,28.30824,107.18354
24067,28.05718,107.11884
24068,27.80571,107.0546
24069,27.55381,106.99082
24070,27.30149,106.92751
24071,27.04875,106.86466
24072,26.79559,106.80225
24073,26.54199,106.7403
24074,26.28797,106.67879
24075,26.03351,106.61771
24076,25.77862,106.55707
24077,25.52329,106.49686
24078,25.26753,106.43707
24079,25.01132,106.3777
24080,24.75467,106.31875
24081,24.49758,106.26021
24082,24.24003,106.20207
24083,23.98204,106.14434
24084,23.72359,106.08701
24085,23.46469,106.03007
24086,23.20533,105.97353
24087,22.94551,105.91737
24088,22.68522,105.86159
24089,22.42447,105.80619
24090,22.16325,105.75117
24091,21.90156,105.69653
24092,21.63939,105.64225
24093,21.37675,105.58833
24094,21.11362,105.53478
24095,20.85002,105.48158
24096,20.58592,105.42874
24097,20.32134,105.37625
24098,20.05626,105.32411
24099,19.79069,105.27231
24100,19.52462,105.22085
24101,19.25805,105.16973
24102,18.99097,105.11894
24103,18.72338,105.06849
24104,18.45528,105.01836
24105,18.18667,104.96856
24106,17.91754,104.91908
24107,17.64788,104.86991
24108,17.3777,104.82107
24109,17.10699,104.77254
24110,16.83574,104.72431
24111,16.56396,104.67639
24112,16.29163,104.62878
24113,16.01876,104.58147
24114,15.74535,104.53445
24115,15.47137,104.48774
24116,15.19685,104.44131
24117,14.92176,104.39518
24118,14.6461,104.34933
24119,14.36988,104.30377
24120,14.09308,104.25849
24121,13.81571,104.21349
24122,13.53775,104.16877
24123,13.2592,104.12432
24124,12.70033,104.03625
24125,12.42,103.99261
24126,12.13906,103.94923
24127,11.85751,103.90613
24128,11.57535,103.86327
24129,11.29256,103.82069
24130,11.00915,103.77835
24131,10.72511,103.73627
24132,5.20124,102.98209
24133,4.9034,102.94464
24134,4.6048,102.90741
24135,4.30543,102.87038
24136,4.0053,102.83357
24137,3.70438,102.79696
24138,3.40268,102.76056
24139,3.10019,102.72436
24140,2.79689,102.68835
24141,2.49279,102.65256
24142,2.18787,102.61696
24143,0.95984,102.4765
24144,0.65071,102.44186
24145,0.34071,102.40742
24146,0.02983,102.37316
24147,19.59663,-105.03218
24148,19.86282,-105.08306
24149,20.12851,-105.13428
24150,20.39371,-105.18584
24151,20.65842,-105.23774
24152,20.92264,-105.28999
24153,21.71241,-105.44886
24154,21.97471,-105.50254
24155,22.23653,-105.55658
24156,22.49789,-105.61098
24157,22.75878,-105.66577
24158,23.01921,-105.72092
24159,23.27917,-105.77647
24160,23.53868,-105.83239
24161,23.79773,-105.88869
24162,24.05632,-105.9454
24163,24.31447,-106.00249
24164,24.57216,-106.05999
24165,24.82941,-106.11789
24166,25.08622,-106.17619
24167,25.34258,-106.23491
24168,25.59851,-106.29404
24169,25.854,-106.3536
24170,26.10905,-106.41358
24171,26.36367,-106.47399
24172,26.61786,-106.53484
24173,26.87163,-106.59612
24174,27.12496,-106.65784
24175,27.37788,-106.72002
24176,27.63037,-106.78265
24177,27.88244,-106.84573
24178,28.1341,-106.90927
24179,28.38534,-106.97328
24180,28.63616,-107.03777
24181,28.88658,-107.10273
24182,29.13658,-107.16817
24183,29.38618,-107.2341
24184,29.63536,-107.30053
24185,29.88415,-107.36745
24186,30.13253,-107.43488
24187,30.38051,-107.50281
24188,30.62809,-107.57126
24189,30.87527,-107.64023
24190,31.12205,-107.70972
24191,31.36844,-107.77975
24192,31.61443,-107.85032
24193,31.86003,-107.92142
24194,32.10524,-107.99309
24195,32.35007,-108.0653
24196,32.5945,-108.13808
24197,32.83854,-108.21143
24198,33.0822,-108.28535
24199,33.32548,-108.35986
24200,33.56837,-108.43495
24201,33.81088,-108.51064
24202,34.05301,-108.58693
24203,34.29476,-108.66383
24204,34.53613,-108.74134
24205,34.77712,-108.81948
24206,35.01773,-108.89825
24207,35.25797,-108.97765
24208,35.49784,-109.0577
24209,35.73732,-109.13841
24210,35.97644,-109.21977
24211,36.21518,-109.3018
24212,36.45355,-109.38451
24213,36.69155,-109.46791
24214,36.92918,-109.55199
24215,37.16644,-109.63678
24216,37.40333,-109.72227
24217,37.63985,-109.80849
24218,37.876,-109.89543
24219,38.11179,-109.98311
24220,38.3472,-110.07153
24221,38.58225,-110.1607
24222,38.81694,-110.25063
24223,39.05125,-110.34134
24224,39.28521,-110.43283
24225,39.5188,-110.52511
24226,39.75201,-110.61819
24227,39.98487,-110.71208
24228,40.21736,-110.80679
24229,40.44948,-110.90234
24230,40.68124,-110.99872
24231,40.91264,-111.09595
24232,41.14367,-111.19405
24233,41.37433,-111.29303
24234,41.60463,-111.39289
24235,41.83456,-111.49364
24236,42.06413,-111.59531
24237,42.29334,-111.69789
24238,42.52217,-111.80141
24239,42.75064,-111.90587
24240,42.97875,-112.01128
24241,43.20648,-112.11767
24242,43.43385,-112.22503
24243,43.66084,-112.33339
24244,43.88747,-112.44276
24245,44.11373,-112.55314
24246,44.33962,-112.66456
24247,44.56514,-112.77702
24248,44.79028,-112.89055
24249,45.01505,-113.00516
24250,45.23945,-113.12085
24251,45.46348,-113.23765
24252,45.68712,-113.35557
24253,45.91039,-113.47462
24254,46.13329,-113.59482
24255,46.3558,-113.71619
24256,46.57793,-113.83874
24257,46.79968,-113.96249
24258,47.02105,-114.08746
24259,47.24203,-114.21365
24260,47.46263,-114.34109
24261,47.68284,-114.4698
24262,47.90265,-114.59979
24263,48.12208,-114.73109
24264,48.34112,-114.86369
24265,48.55975,-114.99765
24266,48.778,-115.13296
24267,48.99584,-115.26964
24268,49.21328,-115.40771
24269,49.43033,-115.54721
24270,49.64696,-115.68814
24271,49.86319,-115.83053
24272,50.079,-115.9744
24273,50.29441,-116.11976
24274,50.5094,-116.26664
24275,50.72397,-116.41506
24276,50.93812,-116.56505
24277,51.15185,-116.71663
24278,51.36515,-116.86981
24279,51.57802,-117.02464
24280,51.79046,-117.18111
24281,52.00247,-117.33927
24282,52.21404,-117.49914
24283,52.42516,-117.66074
24284,52.63584,-117.8241
24285,52.84607,-117.98923
24286,53.05585,-118.15619
24287,53.26517,-118.32498
24288,53.47403,-118.49564
24289,53.68242,-118.66819
24290,53.89035,-118.84266
24291,54.09781,-119.01908
24292,54.30478,-119.19749
24293,54.51128,-119.3779
24294,54.71729,-119.56036
24295,54.9228,-119.74488
24296,55.12782,-119.93151
24297,55.33234,-120.12028
24298,55.53636,-120.31121
24299,55.73986,-120.50435
24300,55.94284,-120.69972
24301,56.14531,-120.89736
24302,56.34724,-121.09731
24303,56.54864,-121.2996
24304,56.7495,-121.50426
24305,56.94981,-121.71135
24306,57.14957,-121.92088
24307,57.34877,-122.1329
24308,57.5474,-122.34744
24309,57.74547,-122.56456
24310,57.94294,-122.78428
24311,58.13984,-123.00665
24312,58.33614,-123.23171
24313,58.53183,-123.4595
24314,58.72691,-123.69007
24315,58.92138,-123.92345
24316,59.11522,-124.15969
24317,59.30843,-124.39884
24318,59.50099,-124.64095
24319,59.6929,-124.88605
24320,59.88415,-125.13419
24321,60.07472,-125.38543
24322,60.26462,-125.63981
24323,60.45382,-125.89738
24324,60.64232,-126.15819
24325,60.83012,-126.42229
24326,61.01719,-126.68972
24327,61.20353,-126.96056
24328,61.38913,-127.23483
24329,61.57397,-127.51261
24330,61.75805,-127.79395
24331,61.94135,-128.07889
24332,62.12386,-128.36749
24333,62.30556,-128.65981
24334,62.48645,-128.9559
24335,62.66651,-129.25584
24336,62.84573,-129.55966
24337,63.02409,-129.86745
24338,63.20159,-130.17923
24339,63.3782,-130.49509
24340,63.55391,-130.81508
24341,63.72871,-131.13927
24342,63.90258,-131.46771
24343,64.0755,-131.80046
24344,64.24746,-132.13759
24345,64.41845,-132.47917
24346,64.58844,-132.82526
24347,64.75741,-133.1759
24348,64.92537,-133.5312
24349,65.09227,-133.89119
24350,65.2581,-134.25594
24351,65.42286,-134.62552
24352,65.58651,-135.0
24353,65.74903,-135.37944
24354,65.91041,-135.7639
24355,66.07063,-136.15346
24356,66.22967,-136.54816
24357,66.38749,-136.94809
24358,66.5441,-137.3533
24359,66.69945,-137.76385
24360,66.85352,-138.17982
24361,67.00631,-138.60127
24362,67.15777,-139.02826
24363,67.30789,-139.46085
24364,67.45665,-139.89909
24365,67.60401,-140.34306
24366,67.74995,-140.7928
24367,67.89446,-141.24837
24368,68.0375,-141.70984
24369,68.17904,-142.17725
24370,68.31905,-142.65065
24371,68.45752,-143.1301
24372,68.59441,-143.61565
24373,68.7297,-144.10733
24374,68.86334,-144.60521
24375,68.99533,-145.1093
24376,69.12562,-145.61966
24377,69.25419,-146.13631
24378,69.38102,-146.65929
24379,69.50606,-147.18863
24380,69.62928,-147.72435
24381,69.75065,-148.26648
24382,69.87015,-148.81503
24383,69.98774,-149.37
24384,70.1034,-149.93141
24385,70.21708,-150.49928
24386,70.32876,-151.07358
24387,70.4384,-151.65431
24388,70.54596,-152.24146
24389,70.65143,-152.83502
24390,70.75477,-153.43495
24391,71.14609,-155.89777
24392,71.23825,-156.52901
24393,70.95489,154.65382
24394,70.85593,154.04123
24395,70.75477,153.43495
24396,70.65143,152.83502
24397,70.54596,152.24146
24398,70.4384,151.65431
24399,70.32876,151.07358
24400,70.21708,150.49928
24401,70.1034,149.93141
24402,69.98774,149.37
24403,69.87015,148.81503
24404,69.75065,148.26648
24405,69.62928,147.72435
24406,69.50606,147.18863
24407,69.38102,146.65929
24408,69.25419,146.13631
24409,69.12562,145.61966
24410,68.99533,145.1093
24411,68.86334,144.60521
24412,68.7297,144.10733
24413,68.59441,143.61565
24414,68.45752,143.1301
24415,68.31905,142.65065
24416,68.17904,142.17725
24417,68.0375,141.70984
24418,67.89446,141.24837
24419,67.74995,140.7928
24420,67.60401,140.34306
24421,67.45665,139.89909
24422,67.30789,139.46085
24423,67.15777,139.02826
24424,67.00631,138.60127
24425,66.85352,138.17982
24426,66.69945,137.76385
24427,66.5441,137.3533
24428,66.38749,136.94809
24429,66.22967,136.54816
24430,66.07063,136.15346
24431,65.91041,135.7639
24432,65.74903,135.37944
24433,65.58651,135.0
24434,65.42286,134.62552
24435,65.2581,134.25594
24436,65.09227,133.89119
24437,64.92537,133.5312
24438,64.75741,133.1759
24439,64.58844,132.82526
24440,64.41845,132.47917
24441,64.24746,132.13759
24442,64.0755,131.80046
24443,63.90258,131.46771
24444,63.72871,131.13927
24445,63.55391,130.81508
24446,63.3782,130.49509
24447,63.20159,130.17923
24448,63.02409,129.86745
24449,62.84573,129.55966
24450,62.66651,129.25584
24451,62.48645,128.9559
24452,62.30556,128.65981
24453,62.12386,128.36749
24454,61.94135,128.07889
24455,61.75805,127.79395
24456,61.57397,127.51261
24457,61.38913,127.23483
24458,61.20353,126.96056
24459,61.01719,126.68972
24460,60.83012,126.42229
24461,60.64232,126.15819
24462,60.45382,125.89738
24463,60.26462,125.63981
24464,60.07472,125.38543
24465,59.88415,125.13419
24466,59.6929,124.88605
24467,59.50099,124.64095
24468,59.30843,124.39884
24469,59.11522,124.15969
24470,58.92138,123.92345
24471,58.72691,123.69007
24472,58.53183,123.4595
24473,58.33614,123.23171
24474,58.13984,123.00665
24475,57.94294,122.78428
24476,57.74547,122.56456
24477,57.5474,122.34744
24478,57.34877,122.1329
24479,57.14957,121.92088
24480,56.94981,121.71135
24481,56.7495,121.50426
24482,56.54864,121.2996
24483,56.34724,121.09731
24484,56.14531,120.89736
24485,55.94284,120.69972
24486,55.73986,120.50435
24487,55.53636,120.31121
24488,55.33234,120.12028
24489,55.12782,119.93151
24490,54.9228,119.74488
24491,54.71729,119.56036
24492,54.51128,119.3779
24493,54.30478,119.19749
24494,54.09781,119.01908
24495,53.89035,118.84266
24496,53.68242,118.66819
24497,53.47403,118.49564
24498,53.26517,118.32498
24499,53.05585,118.15619
24500,52.84607,117.98923
24501,52.63584,117.8241
24502,52.42516,117.66074
24503,52.21404,117.49914
24504,52.00247,117.33927
24505,51.79046,117.18111
24506,51.57802,117.02464
24507,51.36515,116.86981
24508,51.15185,116.71663
24509,50.93812,116.56505
24510,50.72397,116.41506
24511,50.5094,116.26664
24512,50.29441,116.11976
24513,50.079,115.9744
24514,49.86319,115.83053
24515,49.64696,115.68814
24516,49.43033,115.54721
24517,49.21328,115.40771
24518,48.99584,115.26964
24519,48.778,115.13296
24520,48.55975,114.99765
24521,48.34112,114.86369
24522,48.12208,114.73109
24523,47.90265,114.59979
24524,47.68284,114.4698
24525,47.46263,114.34109
24526,47.24203,114.21365
24527,47.02105,114.08746
24528,46.79968,113.96249
24529,46.57793,113.83874
24530,46.3558,113.71619
24531,46.13329,113.59482
24532,45.91039,113.47462
24533,45.68712,113.35557
24534,45.46348,113.23765
24535,45.23945,113.12085
24536,45.01505,113.00516
24537,44.79028,112.89055
24538,44.56514,112.77702
24539,44.33962,112.66456
24540,44.11373,112.55314
24541,43.88747,112.44276
24542,43.66084,112.33339
24543,43.43385,112.22503
24544,43.20648,112.11767
24545,42.97875,112.01128
24546,42.75064,111.90587
24547,42.52217,111.80141
24548,42.29334,111.69789
24549,42.06413,111.59531
24550,41.83456,111.49364
24551,41.60463,111.39289
24552,41.37433,111.29303
24553,41.14367,111.19405
24554,40.91264,111.09595
24555,40.68124,110.99872
24556,40.44948,110.90234
24557,40.21736,110.80679
24558,39.98487,110.71208
24559,39.75201,110.61819
24560,39.5188,110.52511
24561,39.28521,110.43283
24562,39.05125,110.34134
24563,38.81694,110.25063
24564,38.58225,110.1607
24565,38.3472,110.07153
24566,38.11179,109.98311
24567,37.876,109.89543
24568,37.63985,109.80849
24569,37.40333,109.72227
24570,37.16644,109.63678
24571,36.92918,109.55199
24572,36.69155,109.46791
24573,36.45355,109.38451
24574,36.21518,109.3018
24575,35.97644,109.21977
24576,35.73732,109.13841
24577,35.49784,109.0577
24578,35.25797,108.97765
24579,35.01773,108.89825
24580,34.77712,108.81948
24581,34.53613,108.74134
24582,34.29476,108.66383
24583,34.05301,108.58693
24584,33.81088,108.51064
24585,33.56837,108.43495
24586,33.32548,108.35986
24587,33.0822,108.28535
24588,32.83854,108.21143
24589,32.5945,108.13808
24590,32.35007,108.0653
24591,32.10524,107.99309
24592,31.86003,107.92142
24593,31.61443,107.85032
24594,31.36844,107.77975
24595,31.12205,107.70972
24596,30.87527,107.64023
24597,30.62809,107.57126
24598,30.38051,107.50281
24599,30.13253,107.43488
24600,29.88415,107.36745
24601,29.63536,107.30053
24602,29.38618,107.2341
24603,29.13658,107.16817
24604,28.88658,107.10273
24605,28.63616,107.03777
24606,28.38534,106.97328
24607,28.1341,106.90927
24608,27.88244,106.84573
24609,27.63037,106.78265
24610,27.37788,106.72002
24611,27.12496,106.65784
24612,26.87163,106.59612
24613,26.61786,106.53484
24614,26.36367,106.47399
24615,26.10905,106.41358
24616,25.854,106.3536
24617,25.59851,106.29404
24618,25.34258,106.23491
24619,25.08622,106.17619
24620,24.82941,106.11789
24621,24.57216,106.05999
24622,24.31447,106.00249
24623,24.05632,105.9454
24624,23.79773,105.88869
24625,23.53868,105.83239
24626,23.27917,105.77647
24627,23.01921,105.72092
24628,22.75878,105.66577
24629,22.49789,105.61098
24630,22.23653,105.55658
24631,21.97471,105.50254
24632,21.71241,105.44886
24633,21.44963,105.39555
24634,21.18638,105.34259
24635,20.92264,105.28999
24636,20.65842,105.23774
24637,20.39371,105.18584
24638,20.12851,105.13428
24639,19.86282,105.08306
24640,19.59663,105.03218
24641,19.32994,104.98164
24642,19.06274,104.93142
24643,18.79504,104.88153
24644,18.52683,104.83197
24645,18.2581,104.78272
24646,17.98886,104.7338
24647,17.7191,104.6852
24648,17.44881,104.6369
24649,17.17799,104.58892
24650,16.90664,104.54124
24651,16.63476,104.49387
24652,16.36233,104.44679
24653,16.08937,104.40002
24654,15.81585,104.35355
24655,15.54179,104.30736
24656,15.26717,104.26146
24657,14.99199,104.21585
24658,14.71624,104.17053
24659,14.43993,104.12549
24660,14.16305,104.08073
24661,13.88559,104.03625
24662,13.60755,103.99203
24663,13.32892,103.9481
24664,12.7699,103.86103
24665,12.48949,103.81789
24666,12.20847,103.77502
24667,11.92685,103.73241
24668,11.64462,103.69005
24669,11.36176,103.64795
24670,5.5665,102.85632
24671,5.26937,102.81909
24672,4.9715,102.78209
24673,4.67287,102.74529
24674,4.37348,102.7087
24675,4.07332,102.67232
24676,3.77238,102.63614
24677,3.47066,102.60016
24678,3.16814,102.56438
24679,2.86483,102.52881
24680,2.56071,102.49343
24681,2.25577,102.45824
24682,1.33598,102.35386
24683,1.0277,102.31944
24684,0.71856,102.28522
24685,0.40856,102.25118
24686,0.09768,102.21732
24687,19.40092,-104.79321
24688,19.66773,-104.84317
24689,19.93403,-104.89347
24690,20.19985,-104.94411
24691,20.46517,-104.99508
24692,20.73,-105.04639
24693,20.99435,-105.09805
24694,21.25821,-105.15005
24695,21.5216,-105.20241
24696,21.7845,-105.25512
24697,22.04694,-105.30819
24698,22.3089,-105.36162
24699,22.57039,-105.41541
24700,22.83142,-105.46957
24701,23.09199,-105.52411
24702,23.35209,-105.57903
24703,23.61174,-105.63432
24704,23.87094,-105.68999
24705,24.12968,-105.74606
24706,24.38797,-105.80251
24707,24.64582,-105.85937
24708,24.90322,-105.91662
24709,25.16018,-105.97427
24710,25.4167,-106.03234
24711,25.67278,-106.09081
24712,25.92843,-106.14971
24713,26.18365,-106.20902
24714,26.43843,-106.26877
24715,26.69279,-106.32893
24716,26.94672,-106.38954
24717,27.20023,-106.45058
24718,27.45332,-106.51207
24719,27.70598,-106.57401
24720,27.95823,-106.6364
24721,28.21006,-106.69924
24722,28.46148,-106.76256
24723,28.71249,-106.82633
24724,28.96309,-106.89059
24725,29.21327,-106.95531
24726,29.46306,-107.02052
24727,29.71244,-107.08623
24728,29.96141,-107.15242
24729,30.20999,-107.21912
24730,30.45816,-107.28632
24731,30.70594,-107.35403
24732,30.95332,-107.42225
24733,31.20031,-107.491
24734,31.4469,-107.56027
24735,31.6931,-107.63008
24736,31.93891,-107.70042
24737,32.18433,-107.77132
24738,32.42937,-107.84277
24739,32.67402,-107.91476
24740,32.91828,-107.98734
24741,33.16216,-108.06047
24742,33.40566,-108.13419
24743,33.64878,-108.20848
24744,33.89151,-108.28337
24745,34.13387,-108.35886
24746,34.37585,-108.43495
24747,34.61746,-108.51165
24748,34.85869,-108.58897
24749,35.09954,-108.66692
24750,35.34002,-108.74549
24751,35.58013,-108.82471
24752,35.81987,-108.90458
24753,36.05923,-108.9851
24754,36.29823,-109.06628
24755,36.53685,-109.14814
24756,36.77511,-109.23067
24757,37.013,-109.3139
24758,37.25052,-109.39781
24759,37.48767,-109.48244
24760,37.72446,-109.56777
24761,37.96089,-109.65382
24762,38.19695,-109.74061
24763,38.43264,-109.82813
24764,38.66797,-109.9164
24765,38.90294,-110.00543
24766,39.13754,-110.09523
24767,39.37178,-110.18581
24768,39.60566,-110.27716
24769,39.83917,-110.36932
24770,40.07232,-110.46227
24771,40.30511,-110.55605
24772,40.53754,-110.65064
24773,40.76961,-110.74608
24774,41.00131,-110.84236
24775,41.23265,-110.9395
24776,41.46363,-111.03751
24777,41.69425,-111.1364
24778,41.92451,-111.23618
24779,42.1544,-111.33686
24780,42.38393,-111.43845
24781,42.6131,-111.54098
24782,42.8419,-111.64443
24783,43.07034,-111.74885
24784,43.29842,-111.85422
24785,43.52613,-111.96056
24786,43.75348,-112.0679
24787,43.98046,-112.17624
24788,44.20707,-112.28559
24789,44.43332,-112.39597
24790,44.6592,-112.50739
24791,44.88472,-112.61987
24792,45.10986,-112.73341
24793,45.33463,-112.84805
24794,45.55903,-112.96378
24795,45.78306,-113.08062
24796,46.00672,-113.19859
24797,46.23,-113.31771
24798,46.45291,-113.43799
24799,46.67544,-113.55944
24800,46.8976,-113.68209
24801,47.11937,-113.80595
24802,47.34076,-113.93102
24803,47.56177,-114.05735
24804,47.7824,-114.18494
24805,48.00264,-114.3138
24806,48.2225,-114.44395
24807,48.44196,-114.57542
24808,48.66104,-114.70823
24809,48.87972,-114.84239
24810,49.09801,-114.97792
24811,49.3159,-115.11484
24812,49.5334,-115.25317
24813,49.75049,-115.39292
24814,49.96718,-115.53413
24815,50.18347,-115.67682
24816,50.39935,-115.82099
24817,50.61481,-115.96668
24818,50.82987,-116.11391
24819,51.04451,-116.2627
24820,51.25873,-116.41307
24821,51.47253,-116.56505
24822,51.68591,-116.71866
24823,51.89886,-116.87392
24824,52.11138,-117.03086
24825,52.32346,-117.18951
24826,52.53511,-117.34988
24827,52.74632,-117.512
24828,52.95709,-117.67591
24829,53.16741,-117.84163
24830,53.37727,-118.00918
24831,53.58669,-118.17859
24832,53.79564,-118.34989
24833,54.00414,-118.52312
24834,54.21216,-118.69829
24835,54.41971,-118.87544
24836,54.62679,-119.0546
24837,54.83339,-119.2358
24838,55.0395,-119.41908
24839,55.24512,-119.60445
24840,55.45025,-119.79196
24841,55.65487,-119.98164
24842,55.85899,-120.17352
24843,56.0626,-120.36764
24844,56.2657,-120.56403
24845,56.46827,-120.76272
24846,56.67032,-120.96375
24847,56.87183,-121.16718
24848,57.0728,-121.37301
24849,57.27323,-121.58129
24850,57.4731,-121.79207
24851,57.67241,-122.00539
24852,57.87116,-122.22127
24853,58.06933,-122.43977
24854,58.26693,-122.66091
24855,58.46393,-122.88476
24856,58.66034,-123.11134
24857,58.85615,-123.34071
24858,59.05135,-123.5729
24859,59.24593,-123.80796
24860,59.43988,-124.04594
24861,59.63319,-124.28688
24862,59.82586,-124.53082
24863,60.01788,-124.77783
24864,60.20923,-125.02794
24865,60.39991,-125.2812
24866,60.5899,-125.53768
24867,60.77921,-125.7974
24868,60.96781,-126.06043
24869,61.15569,-126.32683
24870,61.34286,-126.59663
24871,61.52929,-126.8699
24872,61.71497,-127.14669
24873,61.89989,-127.42705
24874,62.08405,-127.71104
24875,62.26742,-127.99873
24876,62.44999,-128.29016
24877,62.63176,-128.5854
24878,62.81271,-128.88449
24879,62.99283,-129.18752
24880,63.1721,-129.49452
24881,63.3505,-129.80557
24882,63.52803,-130.12073
24883,63.70467,-130.44005
24884,63.88041,-130.76361
24885,64.05522,-131.09146
24886,64.22909,-131.42366
24887,64.40202,-131.7603
24888,64.57397,-132.10143
24889,64.74494,-132.4471
24890,64.9149,-132.79741
24891,65.08384,-133.15239
24892,65.25174,-133.51213
24893,65.41859,-133.87669
24894,65.58436,-134.24615
24895,65.74903,-134.62056
24896,65.91259,-135.0
24897,66.075,-135.38454
24898,66.23626,-135.77422
24899,66.39635,-136.16914
24900,66.55523,-136.56935
24901,66.7129,-136.97493
24902,66.86932,-137.38594
24903,67.02447,-137.80244
24904,67.17834,-138.22452
24905,67.33089,-138.65222
24906,67.48211,-139.08562
24907,67.63196,-139.52477
24908,67.78042,-139.96974
24909,67.92748,-140.42059
24910,68.07309,-140.8774
24911,68.21724,-141.34019
24912,68.3599,-141.80905
24913,68.50104,-142.28403
24914,68.64063,-142.76517
24915,68.77865,-143.25253
24916,68.91506,-143.74615
24917,69.04983,-144.24611
24918,69.18295,-144.75243
24919,69.31437,-145.26514
24920,69.44407,-145.7843
24921,69.57202,-146.30994
24922,69.69819,-146.84207
24923,69.82253,-147.38075
24924,69.94503,-147.92599
24925,70.06564,-148.47783
24926,70.18435,-149.03624
24927,70.30111,-149.60127
24928,70.41589,-150.17291
24929,70.85458,152.52557
24930,70.74804,151.92751
24931,70.63939,151.33604
24932,70.52866,150.75117
24933,70.41589,150.17291
24934,70.30111,149.60127
24935,70.18435,149.03624
24936,70.06564,148.47783
24937,69.94503,147.92599
24938,69.82253,147.38075
24939,69.69819,146.84207
24940,69.57202,146.30994
24941,69.44407,145.7843
24942,69.31437,145.26514
24943,69.18295,144.75243
24944,69.04983,144.24611
24945,68.91506,143.74615
24946,68.77865,143.25253
24947,68.64063,142.76517
24948,68.50104,142.28403
24949,68.3599,141.80905
24950,68.21724,141.34019
24951,68.07309,140.8774
24952,67.92748,140.42059
24953,67.78042,139.96974
24954,67.63196,139.52477
24955,67.48211,139.08562
24956,67.33089,138.65222
24957,67.17834,138.22452
24958,67.02447,137.80244
24959,66.86932,137.38594
24960,66.7129,136.97493
24961,66.55523,136.56935
24962,66.39635,136.16914
24963,66.23626,135.77422
24964,66.075,135.38454
24965,65.91259,135.0
24966,65.74903,134.62056
24967,65.58436,134.24615
24968,65.41859,133.87669
24969,65.25174,133.51213
24970,65.08384,133.15239
24971,64.9149,132.79741
24972,64.74494,132.4471
24973,64.57397,132.10143
24974,64.40202,131.7603
24975,64.22909,131.42366
24976,64.05522,131.09146
24977,63.88041,130.76361
24978,63.70467,130.44005
24979,63.52803,130.12073
24980,63.3505,129.80557
24981,63.1721,129.49452
24982,62.99283,129.18752
24983,62.81271,128.88449
24984,62.63176,128.5854
24985,62.44999,128.29016
24986,62.26742,127.99873
24987,62.08405,127.71104
24988,61.89989,127.42705
24989,61.71497,127.14669
24990,61.52929,126.8699
24991,61.34286,126.59663
24992,61.15569,126.32683
24993,60.96781,126.06043
24994,60.77921,125.7974
24995,60.5899,125.53768
24996,60.39991,125.2812
24997,60.20923,125.02794
24998,60.01788,124.77783
24999,59.82586,124.53082
25000,59.63319,124.28688
25001,59.43988,124.04594
25002,59.24593,123.80796
25003,59.05135,123.5729
25004,58.85615,123.34071
25005,58.66034,123.11134
25006,58.46393,122.88476
25007,58.26693,122.66091
25008,58.06933,122.43977
25009,57.87116,122.22127
25010,57.67241,122.00539
25011,57.4731,121.79207
25012,57.27323,121.58129
25013,57.0728,121.37301
25014,56.87183,121.16718
25015,56.67032,120.96375
25016,56.46827,120.76272
25017,56.2657,120.56403
25018,56.0626,120.36764
25019,55.85899,120.17352
25020,55.65487,119.98164
25021,55.45025,119.79196
25022,55.24512,119.60445
25023,55.0395,119.41908
25024,54.83339,119.2358
25025,54.62679,119.0546
25026,54.41971,118.87544
25027,54.21216,118.69829
25028,54.00414,118.52312
25029,53.79564,118.34989
25030,53.58669,118.17859
25031,53.37727,118.00918
25032,53.16741,117.84163
25033,52.95709,117.67591
25034,52.74632,117.512
25035,52.53511,117.34988
25036,52.32346,117.18951
25037,52.11138,117.03086
25038,51.89886,116.87392
25039,51.68591,116.71866
25040,51.47253,116.56505
25041,51.25873,116.41307
25042,51.04451,116.2627
25043,50.82987,116.11391
25044,50.61481,115.96668
25045,50.39935,115.82099
25046,50.18347,115.67682
25047,49.75049,115.39292
25048,49.5334,115.25317
25049,49.3159,115.11484
25050,49.09801,114.97792
25051,48.87972,114.84239
25052,48.66104,114.70823
25053,48.44196,114.57542
25054,48.2225,114.44395
25055,48.00264,114.3138
25056,47.7824,114.18494
25057,47.56177,114.05735
25058,47.34076,113.93102
25059,47.11937,113.80595
25060,46.8976,113.68209
25061,46.67544,113.55944
25062,46.45291,113.43799
25063,46.23,113.31771
25064,46.00672,113.19859
25065,45.78306,113.08062
25066,45.55903,112.96378
25067,45.33463,112.84805
25068,45.10986,112.73341
25069,44.88472,112.61987
25070,44.6592,112.50739
25071,44.43332,112.39597
25072,44.20707,112.28559
25073,43.98046,112.17624
25074,43.75348,112.0679
25075,43.52613,111.96056
25076,43.29842,111.85422
25077,43.07034,111.74885
25078,42.8419,111.64443
25079,42.6131,111.54098
25080,42.38393,111.43845
25081,42.1544,111.33686
