Days
69
70
68
71
87
59
72
76
70
83
80
82
73
80
79
80
71
75
74
72
71
77
76
88
71
73
76
74
78
71
89
74
89
77
81
83
81
90
81
84
87
83
83
87
87
82
83
86
86
87
90
65
87
87
88
87
85
34
91
91
91
91
89
81
90
90
77
77
85
65
78
88
85
57
80
89
91
69
51
48
81
89
81
52
58
76
83
50
86
90
75
71
68
56
55
56
47
55
54
87
91
59
58
59
54
75
78
87
63
87
88
88
58
89
53
89
81
87
91
90
86
86
91
51
91
90
59
49
61
79
90
87
86
89
51
77
73
78
89
86
91
63
47
73
78
87
88
91
91
90
77
91
91
62
63
77
79
86
91
91
91
86
90
67
65
61
62
72
73
79
91
91
90
91
88
72
71
71
67
74
77
77
90
88
87
89
69
77
78
85
91
91
77
69
70
65
70
79
91
87
75
63
67
78
89
89
88
61
60
75
68
89
90
91
70
84
82
86
81
76
65
56
68
72
83
90
89
79
87
62
71
76
78
91
91
73
80
79
72
74
80
74
79
89
83
82
89
86
70
75
80
90
91
87
87
69
89
91
77
85
61
73
91
91
91
91
86
87
85
91
88
86
85
72
55
68
73
90
91
87
89
87
83
57
72
89
91
91
62
64
53
73
85
90
87
88
85
87
52
70
91
87
88
87
72
69
73
91
82
77
72
70
88
91
91
80
80
73
78
87
91
91
91
91
83
77
82
88
90
75
61
72
74
91
89
88
91
91
75
71
61
59
84
91
87
90
85
65
91
86
90
90
81
76
84
91
86
89
77
78
72
91
86
73
83
76
73
75
91
61
72
76
78
82
83
91
91
90
75
77
86
53
81
67
78
72
77
90
72
67
65
80
68
73
82
87
91
66
68
72
75
76
87
76
72
82
88
91
53
46
90
62
71
71
89
91
85
85
76
72
70
90
84
89
78
63
70
75
90
77
82
56
71
75
87
87
88
91
89
75
76
76
86
87
88
58
45
88
71
50
77
89
76
60
84
91
91
68
69
54
83
91
91
82
89
85
81
83
81
71
41
67
75
77
79
90
90
66
85
81
87
91
60
80
75
71
85
88
73
72
91
36
65
59
90
91
75
50
72
83
65
60
75
90
91
91
73
91
85
72
48
70
70
85
90
90
79
91
50
43
68
77
90
91
91
91
66
87
91
91
43
89
87
80
89
69
76
91
91
84
90
91
36
33
26
91
65
87
45
43
76
91
42
76
67
91
80
81
55
87
79
61
43
91
91
89
39
60
68
87
84
78
85
91
84
65
72
75
88
66
75
91
91
89
83
75
87
75
75
91
67
75
83
83
76
91
59
74
71
67
82
78
82
69
65
74
74
84
77
70
74
91
68
75
82
62
69
67
68
78
86
78
81
84
88
53
64
71
70
82
81
80
73
76
71
69
81
69
77
71
65
53
87
76
68
72
85
53
60
76
78
74
69
79
72
69
84
51
53
69
67
58
49
82
65
79
57
49
60
77
67
84
74
88
79
73
54
74
57
85
85
74
82
85
86
82
83
76
86
83
91
79
87
79
76
82
79
83
79
83
82
88
78
77
85
79
76
79
72
82
78
77
76
73
80
87
77
90
91
91
77
65
66
81
63
72
61
84
58
58
57
58
85
86
56
64
61
56
56
56
57
56
57
73
73
55
49
57
67
61
78
80
85
79
76
73
83
51
80
81
77
41
49
86
56
51
46
69
76
40
80
65
90
