index,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
97278,3
93880,1
97277,0
95299,0
93882,1
97541,0
93585,0
110026,0
99557,0
101724,3
100049,0
96165,1
98821,2
101952,2
100777,1
538,2
382,1
461,3
327,1
147183,2
149734,1
144753,1
146682,0
148262,0
143284,0
148777,2
148791,0
150231,0
150922,0
149766,0
146643,0
151578,1
144460,0
145837,0
146956,0
145827,0
141510,1
149251,0
145828,2
149281,0
146920,0
149285,3
147492,0
150927,2
146634,0
147737,0
151802,0
143585,1
149254,3
148528,2
142990,3
148265,2
148523,2
142103,2
143865,0
140916,0
143884,0
150908,3
150928,0
146408,0
145840,0
146392,1
146410,0
150446,2
144434,0
148018,3
150925,0
147991,0
148524,2
144453,0
147187,0
152627,0
146648,0
150900,0
149004,0
151354,0
150237,1
146656,0
145832,0
145304,0
144176,3
148488,0
145005,0
149999,2
148015,0
142404,0
152625,0
141517,0
147708,0
151145,1
148501,1
145576,0
146916,2
148249,0
149035,2
150897,1
142099,0
146357,1
149756,2
148538,1
144740,0
147729,0
149262,0
146383,0
147205,0
149483,0
142703,3
148990,0
149751,0
147195,0
144471,0
146355,0
150675,0
150219,0
144151,1
148236,0
4863,0
22531,0
19923,0
19918,0
21486,0
18890,0
23064,0
29912,0
25206,3
26269,0
23605,0
5839,4
25215,0
25747,2
25752,0
23597,3
27844,0
27335,0
4867,0
26277,0
24139,0
24138,0
21202,0
42888,1
49568,2
48711,2
52091,0
45204,0
44291,0
44742,0
47826,0
52092,0
45654,0
50835,0
132496,0
137845,0
137851,1
137860,0
137551,0
141486,0
138792,3
132810,1
133122,2
135655,0
137562,0
131557,1
130944,0
137519,0
141469,0
139364,4
137831,0
135969,0
135940,0
144424,0
135305,2
138150,0
137567,0
136927,0
137878,0
133435,0
138454,0
138467,0
144126,0
137227,0
136916,1
142377,2
137250,4
139686,4
136622,4
140909,0
138182,0
139705,0
139991,0
139406,0
133426,1
140590,3
135347,0
139373,0
132808,3
144992,3
136914,2
137526,2
138751,0
146084,4
144130,0
136286,0
135002,0
140282,3
141494,0
139366,4
137520,4
135328,0
143835,0
137218,0
136887,2
144124,0
135944,0
131566,4
143247,4
141478,0
140266,0
140906,0
136583,0
139076,4
139378,0
140601,0
140014,1
138465,0
137245,0
137225,0
136889,0
134705,4
138794,4
141796,0
141790,4
138496,4
136266,0
139976,0
134050,0
140568,0
143833,0
139674,0
142063,0
134380,0
135020,0
139659,2
145545,0
140267,0
132178,4
28494,0
23171,4
30045,0
24801,0
31072,0
26919,0
12771,5
23187,5
19472,1
14810,0
17408,0
15330,0
22094,0
30057,0
20511,0
19508,2
25842,0
22637,0
15332,0
13269,0
13275,4
20526,4
14299,4
16881,4
19497,0
19481,0
24788,0
28498,0
19990,0
22103,7
21579,3
25320,0
26904,2
13265,0
10320,1
12281,0
21562,4
30043,4
18467,0
27984,0
18459,0
23702,0
26397,0
14290,3
18966,0
15844,0
21584,0
18985,0
28489,0
9453,4
25340,4
25851,0
10795,0
16386,0
10318,0
17946,0
13278,0
30053,3
15319,0
18482,0
20519,0
17415,1
19471,4
27452,4
14305,0
26916,0
28502,0
20522,0
34640,0
33614,0
34643,0
37059,0
34631,3
23205,2
31086,0
32129,0
36081,0
21595,0
36583,0
34113,0
37542,0
25885,0
35600,1
37557,1
32648,0
33610,3
38035,3
26420,0
31625,0
35127,4
32145,4
22126,0
25368,0
29044,0
39026,0
22132,0
20553,5
24272,7
31100,0
29550,0
35126,0
25882,0
25896,0
34630,6
34142,4
27487,0
34610,0
34136,0
29030,2
35105,5
32627,0
36584,0
29547,0
29072,4
32649,0
21599,0
24273,0
26974,0
27489,0
31611,0
28547,0
29563,0
29053,0
35596,5
36993,3
39456,3
38466,0
38971,0
37969,0
31574,0
35567,0
39445,4
43733,0
35084,0
35551,0
41837,0
30555,0
28474,0
41351,0
36535,2
43706,3
31060,2
33576,1
37486,0
32058,0
38944,0
38479,3
32067,0
36537,0
33094,0
34085,0
43243,6
31067,2
45547,0
42331,1
29505,3
30028,2
29512,2
38487,0
38449,0
32068,0
43250,0
33091,0
38468,4
36540,0
44629,0
38955,0
36541,0
30536,0
38977,3
45090,1
38956,2
33089,1
35071,0
44636,0
35570,0
43251,0
37000,4
36507,0
40418,0
39917,0
43261,0
32581,0
37475,0
33078,0
34572,0
44631,0
28986,3
36997,2
31576,2
34598,0
39924,0
42326,3
66049,0
59433,2
33197,2
21661,0
13867,0
22728,0
20609,0
16460,0
23256,0
15409,0
24360,0
25421,0
18018,4
30148,6
25426,9
18545,0
28608,0
13866,0
18032,0
29642,0
28592,0
31685,3
21150,3
22189,0
16452,0
31682,0
29640,1
22724,1
25972,0
20112,0
22719,0
18033,0
32700,0
29635,0
19570,0
16984,4
21157,0
29630,0
22733,0
25442,0
29637,0
112226,0
110418,2
113802,0
110380,2
116454,0
111755,0
110373,3
113545,2
109431,0
111057,0
109925,0
113023,0
106480,0
112228,0
111762,0
113527,6
106476,9
108704,0
112240,0
109950,0
108978,0
110629,0
108467,0
111996,0
116460,1
111041,1
107484,0
113528,0
109223,0
111280,0
115431,0
113529,0
109909,0
110617,0
110626,0
110171,0
109448,0
109212,0
109933,0
108709,0
111990,0
115694,0
111042,6
109936,4
108956,0
112494,0
110183,0
108962,0
112750,0
110193,0
114056,0
114324,0
114333,0
108456,0
113782,0
109231,0
108446,0
105058,0
113537,0
114057,0
110383,0
115683,0
115144,0
117186,0
113544,0
106472,0
108217,0
110181,0
111766,0
116450,0
114891,0
110594,0
105992,0
112496,0
113533,1
111043,0
110853,0
78324,0
78327,0
78322,0
73857,0
77260,0
70759,6
77974,0
74625,0
71543,0
75402,0
75784,1
74248,0
74249,2
70384,2
62514,0
66028,3
62509,0
60586,5
60200,0
60976,0
65004,0
63238,0
63585,0
65003,0
61735,0
64312,0
60587,0
60198,0
121991,0
120920,0
123023,4
126516,6
122298,8
123797,8
123666,9
121638,0
123969,0
121455,0
129162,0
122578,0
123024,0
121811,0
121128,1
119684,0
119851,0
119485,0
121665,0
120934,0
125931,0
128866,1
121113,0
128864,0
127990,6
120044,0
120924,0
119681,0
122447,0
125650,0
126814,0
125395,0
124314,0
124326,1
123639,0
124337,0
126517,0
125396,0
119469,0
127104,0
119275,0
120049,0
122290,0
126816,0
122722,8
121633,0
125121,0
121290,0
125119,0
125656,0
124703,0
122288,0
123177,0
118865,0
123985,0
122732,0
119479,3
121976,5
123174,2
119271,3
121637,0
125923,1
120953,0
124306,0
124329,0
122719,0
121304,0
125148,0
124318,0
120403,0
123030,0
102216,0
103248,0
107387,0
105907,0
104093,0
103242,0
103870,0
100824,0
106376,0
108141,0
105654,0
108143,0
101071,0
103662,0
102850,0
102633,2
107644,1
103036,0
