index,start_date,lat,lon,P0.1_N1_ALL_C4
23115,1993-03-01,33.16216,-108.80943,1
23140,1993-03-01,39.10896,-110.9245,1
23154,1993-03-01,42.33712,-112.31944,1
23168,1993-03-01,45.49194,-113.90205,1
23197,1993-03-01,51.78114,-117.95097,1
23227,1993-03-01,57.882,-123.69007,1
23229,1993-03-01,58.27114,-124.14751,1
23231,1993-03-01,58.65779,-124.61598,1
23236,1993-03-01,59.61302,-125.83765,1
23259,1993-03-01,63.7648,-132.54095,1
23274,1993-03-01,66.20328,-138.09406,1
23276,1993-03-01,66.50847,-138.91824,1
23286,1993-03-01,67.95228,-143.36589,1
23304,1993-03-01,70.13992,-152.85031,2
23310,1993-03-01,70.72788,-156.44774,1
23312,1993-03-01,70.90603,-157.6938,0
23320,1993-03-01,70.24331,153.43495,2
23328,1993-03-01,69.35962,148.92834,2
23335,1993-03-01,68.48773,145.30484,1
23343,1993-03-01,67.39196,141.51981,1
23353,1993-03-01,65.89303,137.2906,2
23356,1993-03-01,65.41859,136.12331,2
23358,1993-03-01,65.09648,135.36964,1
23367,1993-03-01,63.59377,132.20729,1
23372,1993-03-01,62.72452,130.60129,1
23381,1993-03-01,61.10518,127.95423,1
23425,1993-03-01,52.41135,118.44293,1
23426,1993-03-01,52.20173,118.27718,1
23477,1993-03-01,40.96254,111.70054,1
23513,1993-03-01,32.43252,108.583,1
23527,1993-03-01,28.98032,107.59242,1
23530,1993-03-01,28.23019,107.39333,1
23531,1993-03-01,27.97932,107.32792,1
23532,1993-03-01,27.72802,107.26299,1
23599,1993-03-01,4.2365,103.03186,0
23627,1993-03-01,26.54199,-106.7403,1
23636,1993-03-01,28.80911,-107.31439,1
23643,1993-03-01,30.54926,-107.78797,1
23665,1993-03-01,35.89264,-109.45378,1
23666,1993-03-01,36.13113,-109.53665,1
23678,1993-03-01,38.96394,-110.58667,1
23685,1993-03-01,40.59183,-111.2505,1
23686,1993-03-01,40.82291,-111.34869,1
23688,1993-03-01,41.28398,-111.54767,1
23696,1993-03-01,43.11346,-112.38013,1
23722,1993-03-01,48.89253,-115.55997,1
23735,1993-03-01,51.6809,-117.48662,1
23784,1993-03-01,61.43176,-127.87498,1
23793,1993-03-01,63.05148,-130.54883,1
23810,1993-03-01,65.90389,-136.52753,1
23813,1993-03-01,66.37421,-137.72632,1
23816,1993-03-01,66.83322,-138.97249,1
23829,1993-03-01,68.67597,-144.95807,2
23831,1993-03-01,68.93603,-145.96786,2
23839,1993-03-01,69.90497,-150.25511,2
23842,1993-03-01,70.23675,-151.96614,2
23846,1993-03-01,70.74804,-154.94238,1
23850,1993-03-01,71.02842,156.80141,2
23884,1993-03-01,66.83322,138.97249,2
23946,1993-03-01,55.61952,120.83295,1
23954,1993-03-01,53.98226,119.33789,1
23965,1993-03-01,51.6809,117.48662,1
23975,1993-03-01,49.54228,115.98191,1
23980,1993-03-01,48.45734,115.28571,1
23992,1993-03-01,45.81296,113.7495,1
23995,1993-03-01,45.14317,113.39255,1
24021,1993-03-01,39.1976,110.67906,1
24022,1993-03-01,38.96394,110.58667,1
24035,1993-03-01,35.89264,109.45378,1
24043,1993-03-01,33.97115,108.81438,1
24051,1993-03-01,32.02518,108.2143,1
24065,1993-03-01,28.55888,107.24873,1
24081,1993-03-01,24.49758,106.26021,1
24096,1993-03-01,20.58592,105.42874,0
24111,1993-03-01,16.56396,104.67639,0
24124,1993-03-01,12.70033,104.03625,0
24125,1993-03-01,12.42,103.99261,0
24134,1993-03-01,4.6048,102.90741,0
24142,1993-03-01,2.18787,102.61696,0
24169,1993-03-01,25.854,-106.3536,1
24183,1993-03-01,29.38618,-107.2341,1
24187,1993-03-01,30.38051,-107.50281,1
24188,1993-03-01,30.62809,-107.57126,3
24192,1993-03-01,31.61443,-107.85032,1
24201,1993-03-01,33.81088,-108.51064,1
24203,1993-03-01,34.29476,-108.66383,1
24219,1993-03-01,38.11179,-109.98311,1
24249,1993-03-01,45.01505,-113.00516,1
24254,1993-03-01,46.13329,-113.59482,1
24263,1993-03-01,48.12208,-114.73109,1
24270,1993-03-01,49.64696,-115.68814,1
24284,1993-03-01,52.63584,-117.8241,1
24288,1993-03-01,53.47403,-118.49564,1
24289,1993-03-01,53.68242,-118.66819,1
24302,1993-03-01,56.34724,-121.09731,1
24305,1993-03-01,56.94981,-121.71135,1
24307,1993-03-01,57.34877,-122.1329,1
24331,1993-03-01,61.94135,-128.07889,1
24334,1993-03-01,62.48645,-128.9559,1
24358,1993-03-01,66.5441,-137.3533,1
24381,1993-03-01,69.75065,-148.26648,2
24383,1993-03-01,69.98774,-149.37,2
24389,1993-03-01,70.65143,-152.83502,2
24413,1993-03-01,68.59441,143.61565,2
24417,1993-03-01,68.0375,141.70984,2
24421,1993-03-01,67.45665,139.89909,2
24423,1993-03-01,67.15777,139.02826,2
24431,1993-03-01,65.91041,135.7639,2
24461,1993-03-01,60.64232,126.15819,1
24481,1993-03-01,56.7495,121.50426,1
24484,1993-03-01,56.14531,120.89736,1
24485,1993-03-01,55.94284,120.69972,1
24487,1993-03-01,55.53636,120.31121,1
24497,1993-03-01,53.47403,118.49564,1
24499,1993-03-01,53.05585,118.15619,1
24505,1993-03-01,51.79046,117.18111,1
24536,1993-03-01,45.01505,113.00516,1
24538,1993-03-01,44.56514,112.77702,1
24541,1993-03-01,43.88747,112.44276,0
24553,1993-03-01,41.14367,111.19405,1
24557,1993-03-01,40.21736,110.80679,1
24558,1993-03-01,39.98487,110.71208,1
24559,1993-03-01,39.75201,110.61819,1
24565,1993-03-01,38.3472,110.07153,1
24566,1993-03-01,38.11179,109.98311,1
24569,1993-03-01,37.40333,109.72227,1
24588,1993-03-01,32.83854,108.21143,1
24592,1993-03-01,31.86003,107.92142,1
24597,1993-03-01,30.62809,107.57126,1
24603,1993-03-01,29.13658,107.16817,1
24606,1993-03-01,28.38534,106.97328,1
24614,1993-03-01,26.36367,106.47399,1
24621,1993-03-01,24.57216,106.05999,1
24627,1993-03-01,23.01921,105.72092,1
24630,1993-03-01,22.23653,105.55658,1
24631,1993-03-01,21.97471,105.50254,1
24633,1993-03-01,21.44963,105.39555,0
24657,1993-03-01,14.99199,104.21585,0
24674,1993-03-01,4.37348,102.7087,0
24675,1993-03-01,4.07332,102.67232,0
24685,1993-03-01,0.40856,102.25118,0
24687,1993-03-01,19.40092,-104.79321,0
24697,1993-03-01,22.04694,-105.30819,0
24724,1993-03-01,28.96309,-106.89059,1
24725,1993-03-01,29.21327,-106.95531,1
24744,1993-03-01,33.89151,-108.28337,1
24748,1993-03-01,34.85869,-108.58897,1
24750,1993-03-01,35.34002,-108.74549,1
24751,1993-03-01,35.58013,-108.82471,1
24755,1993-03-01,36.53685,-109.14814,1
24763,1993-03-01,38.43264,-109.82813,1
24769,1993-03-01,39.83917,-110.36932,1
24775,1993-03-01,41.23265,-110.9395,1
24778,1993-03-01,41.92451,-111.23618,1
24811,1993-03-01,49.3159,-115.11484,1
24825,1993-03-01,52.32346,-117.18951,1
24844,1993-03-01,56.2657,-120.56403,1
24845,1993-03-01,56.46827,-120.76272,1
24850,1993-03-01,57.4731,-121.79207,1
24863,1993-03-01,60.01788,-124.77783,1
24871,1993-03-01,61.52929,-126.8699,1
24872,1993-03-01,61.71497,-127.14669,1
24876,1993-03-01,62.44999,-128.29016,1
24885,1993-03-01,64.05522,-131.09146,1
24895,1993-03-01,65.74903,-134.62056,1
24906,1993-03-01,67.48211,-139.08562,1
24912,1993-03-01,68.3599,-141.80905,1
24920,1993-03-01,69.44407,-145.7843,1
24929,1993-03-01,70.85458,152.52557,0
24932,1993-03-01,70.52866,150.75117,2
24937,1993-03-01,69.94503,147.92599,2
24953,1993-03-01,67.78042,139.96974,2
24955,1993-03-01,67.48211,139.08562,2
24959,1993-03-01,66.86932,137.38594,2
24963,1993-03-01,66.23626,135.77422,2
24965,1993-03-01,65.91259,135.0,2
24969,1993-03-01,65.25174,133.51213,1
24985,1993-03-01,62.44999,128.29016,1
24988,1993-03-01,61.89989,127.42705,1
24993,1993-03-01,60.96781,126.06043,1
24994,1993-03-01,60.77921,125.7974,1
25017,1993-03-01,56.2657,120.56403,1
25044,1993-03-01,50.61481,115.96668,1
25050,1993-03-01,49.09801,114.97792,1
25065,1993-03-01,45.78306,113.08062,1
25077,1993-03-01,43.07034,111.74885,1
25085,1993-03-01,41.23265,110.9395,1
25091,1993-03-01,39.83917,110.36932,1
25093,1993-03-01,39.37178,110.18581,1
25108,1993-03-01,35.81987,108.90458,1
25111,1993-03-01,35.09954,108.66692,1
25114,1993-03-01,34.37585,108.43495,1
25140,1993-03-01,27.95823,106.6364,1
25148,1993-03-01,25.92843,106.14971,1
25161,1993-03-01,22.57039,105.41541,1
25168,1993-03-01,20.73,105.04639,0
25192,1993-03-01,14.23212,103.90269,0
25208,1993-03-01,4.14046,102.51086,0
25209,1993-03-01,3.83949,102.47511,0
25213,1993-03-01,2.62774,102.33411,0
25235,1993-03-01,23.16384,-105.32692,0
25240,1993-03-01,24.46054,-105.60214,1
25244,1993-03-01,25.48988,-105.82935,1
25262,1993-03-01,30.03771,-106.9369,1
25264,1993-03-01,30.53485,-107.06931,1
25267,1993-03-01,31.27759,-107.27174,1
25270,1993-03-01,32.01681,-107.47888,1
25275,1993-03-01,33.24113,-107.83501,1
25294,1993-03-01,37.80805,-109.32632,1
25310,1993-03-01,41.55187,-110.78111,1
25321,1993-03-01,44.07236,-111.90871,1
25323,1993-03-01,44.52593,-112.12634,1
25325,1993-03-01,44.97806,-112.34811,1
25346,1993-03-01,49.63532,-114.95768,1
25351,1993-03-01,50.71906,-115.66519,1
25356,1993-03-01,51.79262,-116.41103,1
25359,1993-03-01,52.43171,-116.87814,1
25362,1993-03-01,53.06692,-117.36077,1
25385,1993-03-01,57.79619,-121.66075,1
25405,1993-03-01,61.66821,-126.50144,1
25414,1993-03-01,63.31888,-129.11755,1
25422,1993-03-01,64.72831,-131.71912,1
25430,1993-03-01,66.075,-134.61546,1
25446,1993-03-01,68.53979,-141.43474,1
25453,1993-03-01,69.50226,-144.90419,1
25464,1993-03-01,70.61399,149.83994,2
25479,1993-03-01,68.68207,141.91122,2
25490,1993-03-01,67.03811,137.00253,2
25515,1993-03-01,62.77585,128.21103,1
25522,1993-03-01,61.48095,126.22924,1
25525,1993-03-01,60.91485,125.43331,1
25552,1993-03-01,55.56693,119.46147,1
25571,1993-03-01,51.57874,116.25866,1
25575,1993-03-01,50.71906,115.66519,1
25584,1993-03-01,48.76118,114.41747,1
25616,1993-03-01,41.55187,110.78111,1
25617,1993-03-01,41.32058,110.68408,1
25632,1993-03-01,37.80805,109.32632,1
25634,1993-03-01,37.33358,109.15814,1
25635,1993-03-01,37.09579,109.0751,1
25678,1993-03-01,26.51225,106.06311,1
25680,1993-03-01,26.00193,105.9454,1
25692,1993-03-01,22.90314,105.27301,1
25694,1993-03-01,22.38034,105.16629,1
25709,1993-03-01,18.39826,104.41011,0
25711,1993-03-01,17.85882,104.31483,0
25715,1993-03-01,16.77366,104.12791,0
25724,1993-03-01,14.3003,103.72437,0
25727,1993-03-01,13.46569,103.59483,0
25729,1993-03-01,12.90635,103.5098,0
25743,1993-03-01,3.90572,102.31388,0
25751,1993-03-01,0.85162,101.97137,0
25752,1993-03-01,0.54161,101.93815,0
25755,1993-03-01,19.54015,-104.41537,0
25761,1993-03-01,21.13502,-104.71313,1
25770,1993-03-01,23.49515,-105.18301,1
25772,1993-03-01,24.01456,-105.29143,1
25776,1993-03-01,25.04803,-105.51287,1
25786,1993-03-01,27.60134,-106.09483,1
25792,1993-03-01,29.11323,-106.46487,1
25803,1993-03-01,31.8475,-107.18799,1
25823,1993-03-01,36.7004,-108.67335,1
25849,1993-03-01,42.79172,-111.0173,1
25850,1993-03-01,43.02119,-111.11872,1
25854,1993-03-01,43.93549,-111.53393,1
25862,1993-03-01,45.74683,-112.41269,1
25863,1993-03-01,45.97162,-112.52734,1
25883,1993-03-01,50.38891,-115.07719,1
25892,1993-03-01,52.32564,-116.40894,1
25902,1993-03-01,54.43725,-118.05077,1
25930,1993-03-01,60.08806,-123.8112,1
25944,1993-03-01,62.73517,-127.53944,1
25960,1993-03-01,65.5672,-132.7395,1
25961,1993-03-01,65.73607,-133.10349,1
25968,1993-03-01,66.88739,-135.79573,1
25990,1993-03-01,70.07995,-146.1292,2
25996,1993-03-01,70.57528,148.34872,2
26007,1993-03-01,69.1443,142.50734,2
26009,1993-03-01,68.86211,141.53214,2
26025,1993-03-01,66.40078,134.61024,2
26042,1993-03-01,63.46443,128.73651,1
26050,1993-03-01,61.99325,126.40409,1
26060,1993-03-01,60.08806,123.8112,1
26069,1993-03-01,58.3184,121.74276,1
26083,1993-03-01,55.47606,118.94392,1
26090,1993-03-01,54.01848,117.70755,1
26092,1993-03-01,53.5979,117.37198,1
26094,1993-03-01,53.17555,117.04384,1
26108,1993-03-01,50.1717,114.93693,1
26114,1993-03-01,48.86017,114.12535,1
26115,1993-03-01,48.64023,113.9949,1
26143,1993-03-01,42.33172,110.81722,1
26146,1993-03-01,41.63904,110.52384,1
26154,1993-03-01,39.77625,109.77888,1
26167,1993-03-01,36.7004,108.67335,1
26170,1993-03-01,35.98192,108.43495,1
26174,1993-03-01,35.01882,108.12608,1
26196,1993-03-01,29.61394,106.59191,1
26201,1993-03-01,28.35913,106.2778,1
26207,1993-03-01,26.83981,105.91583,1
26231,1993-03-01,20.60535,104.61254,0
26235,1993-03-01,19.54015,104.41537,0
26248,1993-03-01,16.02199,103.80906,0
26252,1993-03-01,14.9213,103.63245,0
26268,1993-03-01,5.46848,102.32886,0
26283,1993-03-01,0.29592,101.74873,0
26302,1993-03-01,23.82536,-105.03782,1
26314,1993-03-01,26.9119,-105.70864,1
26318,1993-03-01,27.92711,-105.9454,1
26324,1993-03-01,29.43759,-106.31385,1
26327,1993-03-01,30.18741,-106.50436,1
26337,1993-03-01,32.66137,-107.17182,1
26339,1993-03-01,33.15157,-107.31165,1
26372,1993-03-01,41.02835,-109.98311,1
26390,1993-03-01,45.16141,-111.80141,1
26398,1993-03-01,46.96124,-112.71441,1
26404,1993-03-01,48.29577,-113.44806,1
26416,1993-03-01,50.92405,-115.05762,1
26429,1993-03-01,53.70639,-117.0506,1
26443,1993-03-01,56.6195,-119.55016,1
26462,1993-03-01,60.41158,-123.69007,1
26464,1993-03-01,60.79829,-124.18612,1
26473,1993-03-01,62.5047,-126.58532,1
26486,1993-03-01,64.85848,-130.60129,1
26492,1993-03-01,65.89303,-132.7094,1
26497,1993-03-01,66.72636,-134.60486,1
26508,1993-03-01,68.45389,-139.2679,2
26515,1993-03-01,69.46556,-142.62419,2
26519,1993-03-01,71.35026,150.94539,0
26560,1993-03-01,65.38024,131.63354,1
26562,1993-03-01,65.03337,130.94066,1
26573,1993-03-01,63.06029,127.45058,1
26576,1993-03-01,62.5047,126.58532,1
26608,1993-03-01,56.20904,119.16761,1
26627,1993-03-01,52.21693,115.9423,1
26628,1993-03-01,52.00247,115.79083,1
26634,1993-03-01,50.70716,114.91563,1
26640,1993-03-01,49.39761,114.09443,1
26677,1993-03-01,41.02835,109.98311,1
26680,1993-03-01,40.32838,109.70798,0
26683,1993-03-01,39.62523,109.44003,1
26690,1993-03-01,37.97214,108.84129,1
26694,1993-03-01,37.01966,108.51486,1
26707,1993-03-01,33.88404,107.52557,1
26713,1993-03-01,32.41571,107.10273,1
26720,1993-03-01,30.68531,106.63379,1
26721,1993-03-01,30.43656,106.56883,1
26730,1993-03-01,28.17987,106.00568,1
26731,1993-03-01,27.92711,105.9454,1
26776,1993-03-01,16.08891,103.62699,0
26779,1993-03-01,15.26395,103.49574,0
26794,1993-03-01,5.83034,102.20047,0
26807,1993-03-01,1.29029,101.68937,0
26809,1993-03-01,0.67111,101.6244,0
26815,1993-03-01,19.67573,-104.03625,0
26831,1993-03-01,23.8947,-104.83823,1
26851,1993-03-01,29.00821,-105.97591,1
26872,1993-03-01,34.20409,-107.36839,1
26888,1993-03-01,38.05263,-108.59772,1
26913,1993-03-01,43.8844,-110.89288,1
26922,1993-03-01,45.93016,-111.8572,1
26923,1993-03-01,46.15569,-111.9696,1
26925,1993-03-01,46.60568,-112.19772,1
26926,1993-03-01,46.83014,-112.31348,1
26934,1993-03-01,48.61272,-113.28236,1
26936,1993-03-01,49.05468,-113.53712,1
26948,1993-03-01,51.67446,-115.18285,1
26950,1993-03-01,52.1056,-115.47827,1
26966,1993-03-01,55.49406,-118.09484,1
26967,1993-03-01,55.70207,-118.27486,1
26971,1993-03-01,56.52934,-119.01659,1
26978,1993-03-01,57.95799,-120.40343,1
27007,1993-03-01,63.56885,-127.65878,1
27034,1993-03-01,68.16829,-137.52612,1
27055,1993-03-01,70.58729,145.93909,2
27061,1993-03-01,69.78656,142.74471,2
27067,1993-03-01,68.92615,139.79984,2
27074,1993-03-01,67.8556,136.66028,2
27086,1993-03-01,65.87784,131.94711,1
27090,1993-03-01,65.18403,130.5444,1
27106,1993-03-01,62.26647,125.64702,1
27107,1993-03-01,62.07742,125.37475,1
27138,1993-03-01,55.9096,118.45702,1
27142,1993-03-01,55.07667,117.74104,1
27146,1993-03-01,54.23643,117.05756,1
27151,1993-03-01,53.17629,116.24586,1
27160,1993-03-01,51.24173,114.89377,1
27164,1993-03-01,50.37153,114.33388,1
27172,1993-03-01,48.61272,113.28236,1
27174,1993-03-01,48.16927,113.03275,1
27223,1993-03-01,36.85987,108.19588,1
27230,1993-03-01,35.17492,107.66073,1
27239,1993-03-01,32.98223,107.01591,1
27252,1993-03-01,29.76096,106.16137,1
27257,1993-03-01,28.50437,105.85455,1
27265,1993-03-01,26.47261,105.38657,1
27294,1993-03-01,18.87095,103.89523,0
27305,1993-03-01,15.88039,103.40116,0
27316,1993-03-01,12.82356,102.94044,0
27350,1993-03-01,21.60361,-104.18216,0
27434,1993-03-01,42.35812,-109.93542,1
27440,1993-03-01,43.74181,-110.52246,1
27443,1993-03-01,44.42898,-110.82855,1
27448,1993-03-01,45.56727,-111.35855,1
27449,1993-03-01,45.79388,-111.46765,1
27450,1993-03-01,46.02013,-111.57782,1
27455,1993-03-01,47.1461,-112.14518,1
27456,1993-03-01,47.37022,-112.26207,1
27458,1993-03-01,47.81739,-112.4994,1
27460,1993-03-01,48.26312,-112.74156,1
27463,1993-03-01,48.92897,-113.1142,1
27467,1993-03-01,49.81162,-113.62938,1
27468,1993-03-01,50.03134,-113.76157,1
27469,1993-03-01,50.2507,-113.89516,1
27493,1993-03-01,55.39554,-117.58203,1
27499,1993-03-01,56.64288,-118.67315,1
27500,1993-03-01,56.84911,-118.86272,1
27514,1993-03-01,59.68236,-121.77693,1
27529,1993-03-01,62.59031,-125.53768,1
27530,1993-03-01,62.77876,-125.81608,1
27531,1993-03-01,62.96647,-126.09828,1
27544,1993-03-01,65.33344,-130.1434,1
27561,1993-03-01,68.18023,-136.68468,2
27570,1993-03-01,69.54155,-140.84456,1
27575,1993-03-01,71.1557,147.26477,1
27587,1993-03-01,69.54155,140.84456,2
27596,1993-03-01,68.18023,136.68468,2
27612,1993-03-01,65.50937,130.48601,1
27624,1993-03-01,63.33963,126.67435,1
27629,1993-03-01,62.40114,125.26301,1
27636,1993-03-01,61.05749,123.43987,1
27647,1993-03-01,58.8836,120.89169,1
27652,1993-03-01,57.87283,119.84593,1
27654,1993-03-01,57.46485,119.44543,1
27656,1993-03-01,57.05486,119.0546,1
27672,1993-03-01,53.70714,116.24135,1
27677,1993-03-01,52.63803,115.46335,1
27697,1993-03-01,48.26312,112.74156,1
27707,1993-03-01,46.02013,111.57782,1
27716,1993-03-01,43.97122,110.62354,0
27746,1993-03-01,36.93806,107.95616,1
27750,1993-03-01,35.97644,107.65012,1
27762,1993-03-01,33.0568,106.78983,1
27780,1993-03-01,28.57555,105.64225,1
27791,1993-03-01,25.7732,105.01337,1
27793,1993-03-01,25.25821,104.9043,1
27805,1993-03-01,22.13117,104.2811,1
27818,1993-03-01,18.66767,103.66116,0
27834,1993-03-01,14.28612,102.96709,0
27843,1993-03-01,5.95696,101.87132,0
27861,1993-03-01,18.73275,-103.47316,0
27862,1993-03-01,19.00223,-103.51838,0
27885,1993-03-01,25.0681,-104.64738,1
27887,1993-03-01,25.58425,-104.75433,1
27936,1993-03-01,37.73344,-107.9494,1
27942,1993-03-01,39.16041,-108.43495,1
27945,1993-03-01,39.86921,-108.68736,1
27966,1993-03-01,44.74406,-110.65891,1
27968,1993-03-01,45.20042,-110.86762,1
27974,1993-03-01,46.56116,-111.51861,1
27984,1993-03-01,48.80089,-112.69379,1
28007,1993-03-01,53.81141,-115.91583,1
28011,1993-03-01,54.66128,-116.56505,1
28013,1993-03-01,55.08363,-116.90109,1
28018,1993-03-01,56.13178,-117.77657,1
28037,1993-03-01,60.00368,-121.63604,1
28041,1993-03-01,60.79374,-122.57406,1
28047,1993-03-01,61.96021,-124.07719,1
28083,1993-03-01,68.34668,-136.27303,2
28107,1993-03-01,70.00719,141.4416,2
28124,1993-03-01,67.37235,133.78113,1
28129,1993-03-01,66.5285,131.86365,1
28131,1993-03-01,66.18349,131.13454,1
28141,1993-03-01,64.40099,127.78574,2
28145,1993-03-01,63.66366,126.57303,1
28148,1993-03-01,63.10241,125.70669,1
28150,1993-03-01,62.72452,125.14867,1
28157,1993-03-01,61.37987,123.31063,1
28162,1993-03-01,60.39991,122.09893,1
28165,1993-03-01,59.80469,121.40905,1
28166,1993-03-01,59.60513,121.18497,1
28175,1993-03-01,57.78454,119.29136,1
28178,1993-03-01,57.16838,118.70596,1
28180,1993-03-01,56.75516,118.32745,1
28193,1993-03-01,54.02451,116.07536,1
28196,1993-03-01,53.38397,115.60219,1
28212,1993-03-01,49.90724,113.32812,1
28214,1993-03-01,49.46579,113.07041,1
28224,1993-03-01,47.23681,111.85882,1
28239,1993-03-01,43.8272,110.25325,0
28249,1993-03-01,41.51099,109.303,1
28259,1993-03-01,39.16041,108.43495,1
28261,1993-03-01,38.68615,108.27031,1
28268,1993-03-01,37.01522,107.71579,1
28271,1993-03-01,36.29382,107.488,1
28291,1993-03-01,31.40117,106.10358,1
28300,1993-03-01,29.15029,105.54794,1
28310,1993-03-01,26.61141,104.97288,1
28318,1993-03-01,24.55022,104.54193,1
28338,1993-03-01,19.2712,103.5639,0
28360,1993-03-01,13.23187,102.62725,0
28366,1993-03-01,5.72158,101.67235,0
28367,1993-03-01,5.42349,101.63846,0
28413,1993-03-01,26.42308,-104.71089,1
28428,1993-03-01,30.22487,-105.57254,1
28436,1993-03-01,32.2163,-106.07358,3
28442,1993-03-01,33.69407,-106.47043,1
28459,1993-03-01,37.8103,-107.70562,1
28462,1993-03-01,38.52611,-107.94244,1
28463,1993-03-01,38.76402,-108.02276,1
28466,1993-03-01,39.47569,-108.26791,1
28476,1993-03-01,41.82564,-109.13364,1
28480,1993-03-01,42.75608,-109.50245,1
28481,1993-03-01,42.98784,-109.59679,1
28482,1993-03-01,43.21926,-109.69202,1
28528,1993-03-01,53.48595,-115.27773,1
28543,1993-03-01,56.65821,-117.79514,1
28550,1993-03-01,58.10373,-119.13429,1
28557,1993-03-01,59.52459,-120.59601,1
28560,1993-03-01,60.12543,-121.26373,1
28565,1993-03-01,61.11527,-122.43653,1
28573,1993-03-01,62.66651,-124.48396,1
28575,1993-03-01,63.04757,-125.03165,1
28580,1993-03-01,63.98739,-126.46923,1
28581,1993-03-01,64.17306,-126.76903,1
28585,1993-03-01,64.90758,-128.01151,1
28591,1993-03-01,65.98331,-130.01367,1
28592,1993-03-01,66.15935,-130.36453,1
28603,1993-03-01,68.02682,-134.58179,1
28605,1993-03-01,68.35148,-135.42441,2
28623,1993-03-01,70.18566,141.03325,2
28624,1993-03-01,70.04094,140.52754,2
28627,1993-03-01,69.59745,139.05356,2
28633,1993-03-01,68.67109,136.29216,2
28645,1993-03-01,66.68151,131.44827,1
28652,1993-03-01,65.44953,128.991,2
28656,1993-03-01,64.72519,127.69424,2
28657,1993-03-01,64.54197,127.38145,2
28669,1993-03-01,62.28267,123.9511,1
28671,1993-03-01,61.89613,123.43256,1
28682,1993-03-01,59.72543,120.8157,1
28684,1993-03-01,59.3232,120.37913,1
28688,1993-03-01,58.5123,119.53878,1
28696,1993-03-01,56.86615,117.97948,1
28705,1993-03-01,54.9784,116.39752,1
28716,1993-03-01,52.62415,114.67686,1
28725,1993-03-01,50.66236,113.41845,1
28728,1993-03-01,50.00167,113.02549,1
28734,1993-03-01,48.67044,112.27589,1
28740,1993-03-01,47.32636,111.5713,1
28744,1993-03-01,46.42331,111.12472,1
28753,1993-03-01,44.37125,110.18179,0
28767,1993-03-01,41.12424,108.86574,1
28773,1993-03-01,39.71222,108.35106,1
28777,1993-03-01,38.76402,108.02276,1
28787,1993-03-01,36.36924,107.24969,1
28803,1993-03-01,32.46353,106.13842,1
28813,1993-03-01,29.97421,105.51205,1
28827,1993-03-01,26.42308,104.71089,1
28841,1993-03-01,22.78957,103.98685,1
28843,1993-03-01,22.26337,103.88908,1
28852,1993-03-01,19.87225,103.46521,0
28863,1993-03-01,16.89552,102.98043,0
28888,1993-03-01,4.58567,101.37511,0
28894,1993-03-01,1.84707,101.08749,0
28905,1993-03-01,19.66773,-103.22932,0
28911,1993-03-01,21.26963,-103.5035,0
28915,1993-03-01,22.32807,-103.69257,1
28919,1993-03-01,23.37915,-103.88691,1
28923,1993-03-01,24.42303,-104.08672,1
28964,1993-03-01,34.74473,-106.51299,1
28965,1993-03-01,34.9885,-106.58236,1
28972,1993-03-01,36.68492,-107.08426,1
28997,1993-03-01,42.60526,-109.14445,1
29024,1993-03-01,48.76118,-111.97971,1
29031,1993-03-01,50.31593,-112.84976,1
29033,1993-03-01,50.75691,-113.11044,1
29034,1993-03-01,50.97684,-113.2429,1
29036,1993-03-01,51.41561,-113.51217,1
29064,1993-03-01,57.39154,-118.00163,1
29069,1993-03-01,58.42241,-118.97414,3
29078,1993-03-01,60.24585,-120.88847,1
29090,1993-03-01,62.60476,-123.82208,1
29094,1993-03-01,63.37028,-124.91183,1
29108,1993-03-01,65.95282,-129.25134,1
29110,1993-03-01,66.3079,-129.94617,1
29113,1993-03-01,66.83322,-131.02751,1
29129,1993-03-01,71.8547,146.70644,2
29132,1993-03-01,71.46989,144.95062,2
29152,1993-03-01,68.51436,135.0,1
29156,1993-03-01,67.8556,133.33972,1
29167,1993-03-01,65.95282,129.25134,2
29169,1993-03-01,65.59401,128.57652,2
29175,1993-03-01,64.49662,126.66563,2
29180,1993-03-01,63.55989,125.19391,1
29183,1993-03-01,62.98892,124.35938,1
29193,1993-03-01,61.04191,121.81424,1
29199,1993-03-01,59.8444,120.44357,1
29210,1993-03-01,57.59868,118.19131,1
29213,1993-03-01,56.97584,117.62925,2
29224,1993-03-01,54.65744,115.73473,1
29235,1993-03-01,52.28865,114.06873,1
29246,1993-03-01,49.87351,112.59459,1
29249,1993-03-01,49.20718,112.22181,1
29267,1993-03-01,45.14317,110.21027,1
29275,1993-03-01,43.30147,109.42426,0
29284,1993-03-01,41.20376,108.60753,1
29285,1993-03-01,40.969,108.52085,1
29288,1993-03-01,40.26267,108.26543,0
29299,1993-03-01,37.64657,107.38451,1
29303,1993-03-01,36.68492,107.08426,1
29317,1993-03-01,33.27454,106.10835,1
29318,1993-03-01,33.02824,106.04279,1
29336,1993-03-01,28.53011,104.94563,1
29338,1993-03-01,28.02251,104.8327,1
29346,1993-03-01,25.97578,104.39724,1
29358,1993-03-01,22.85452,103.78907,1
29366,1993-03-01,20.73759,103.41087,1
29388,1993-03-01,14.75247,102.46873,0
29391,1993-03-01,13.9162,102.35026,0
29403,1993-03-01,4.94613,101.24453,0
29404,1993-03-01,4.64573,101.2121,0
29411,1993-03-01,1.28941,100.86726,0
