index,start_date,lat,lon,P0.05_N1_Q0.1_V[ALL]_C4
1342,1992-09-01,15.93757,120.4181,0
1350,1992-09-01,5.66632,117.0156,0
1353,1992-09-01,4.84999,116.78857,0
1436,1992-09-01,17.19238,120.47517,0
1455,1992-09-01,2.9119,115.90651,0
1458,1992-09-01,2.06893,115.6937,0
1471,1992-09-01,52.13594,157.16635,1
1481,1992-09-01,16.3628,119.93151,0
1491,1992-09-01,4.98619,116.26664,0
1497,1992-09-01,3.32672,115.83053,0
1517,1992-09-01,6.21206,116.41408,0
1518,1992-09-01,5.94046,116.33918,0
1539,1992-09-01,0.05333,114.85311,0
1553,1992-09-01,34.51621,129.34052,0
1575,1992-09-01,0.18682,114.70823,0
1594,1992-09-01,5.3883,115.81613,0
1619,1992-09-01,53.72513,159.27444,1
1621,1992-09-01,53.55458,158.60019,1
1634,1992-09-01,5.52061,115.66519,0
1690,1992-09-01,1.44555,114.47068,0
1696,1992-09-01,55.01861,-162.86971,0
1715,1992-09-01,47.4069,142.26111,1
1739,1992-09-01,0.42231,114.05996,0
1745,1992-09-01,54.87653,160.9744,1
1768,1992-09-01,35.31393,128.39154,1
1778,1992-09-01,22.81218,121.03363,0
1791,1992-09-01,2.27619,114.30933,0
1839,1992-09-01,23.41442,121.0694,0
1878,1992-09-01,54.38238,156.89819,1
1902,1992-09-01,25.15822,121.64882,0
1910,1992-09-01,23.32166,120.7879,0
1927,1992-09-01,0.80682,113.62019,0
1956,1992-09-01,43.8063,135.40634,1
1969,1992-09-01,35.38189,127.50867,1
1978,1992-09-01,24.3831,121.03511,0
1990,1992-09-01,3.22677,113.99581,0
1994,1992-09-01,2.08668,113.73166,0
2046,1992-09-01,43.98046,135.2039,1
2067,1992-09-01,34.52052,126.57931,1
2098,1992-09-01,56.36885,162.18111,1
2109,1992-09-01,55.48936,158.19859,1
2124,1992-09-01,49.14205,142.09669,1
2144,1992-09-01,43.45583,134.19307,1
2150,1992-09-01,37.48376,128.50066,1
2173,1992-09-01,3.19346,113.62938,0
2192,1992-09-01,56.51969,161.6888,1
2212,1992-09-01,50.06173,143.19611,1
2241,1992-09-01,43.44973,133.7897,1
2245,1992-09-01,38.03292,128.61963,1
2252,1992-09-01,36.64677,127.52267,0
2271,1992-09-01,1.01661,112.96629,0
2290,1992-09-01,56.18672,158.99031,1
2310,1992-09-01,47.82862,138.99091,1
2312,1992-09-01,47.50988,138.52145,1
2316,1992-09-01,46.86256,137.60257,1
2327,1992-09-01,45.01756,135.20834,1
2376,1992-09-01,56.57359,159.58157,1
2385,1992-09-01,55.77769,156.34869,1
2397,1992-09-01,48.48409,139.50218,1
2452,1992-09-01,0.67776,112.54585,0
2465,1992-09-01,56.95632,160.1862,1
2476,1992-09-01,55.99356,156.19406,1
2488,1992-09-01,48.50953,139.05356,1
2517,1992-09-01,43.59712,132.77408,1
2527,1992-09-01,37.30514,127.07307,0
2538,1992-09-01,1.67314,112.58253,0
2546,1992-09-01,56.84506,-158.5654,1
2554,1992-09-01,57.25682,160.42688,1
2573,1992-09-01,49.4733,140.06943,1
2575,1992-09-01,49.16307,139.57393,1
2639,1992-09-01,0.33184,112.12796,0
2640,1992-09-01,0.03692,112.0679,0
2667,1992-09-01,49.65724,139.85962,1
2685,1992-09-01,46.73494,135.64861,1
2719,1992-09-01,37.80805,126.81865,0
2736,1992-09-01,2.77958,112.46902,0
2749,1992-09-01,57.28225,-158.2729,1
2784,1992-09-01,48.07958,137.00565,1
2808,1992-09-01,43.91148,131.94441,1
2811,1992-09-01,43.36183,131.37343,1
2825,1992-09-01,40.52645,128.70187,1
2835,1992-09-01,37.75643,126.46028,1
2886,1992-09-01,51.68448,142.30576,1
2898,1992-09-01,49.0716,137.96486,1
2915,1992-09-01,46.21782,134.1449,1
2922,1992-09-01,44.43891,132.11703,1
2928,1992-09-01,43.33865,130.97174,1
3016,1992-09-01,51.72598,141.82346,0
3053,1992-09-01,44.6025,131.90038,1
3056,1992-09-01,44.05385,131.32176,1
3063,1992-09-01,42.75064,130.02165,1
3098,1992-09-01,28.60737,120.32001,1
3111,1992-09-01,25.62113,118.9313,0
3115,1992-09-01,24.68437,118.52711,0
3128,1992-09-01,57.56972,-156.3244,1
3142,1992-09-01,58.27789,159.34741,1
3145,1992-09-01,58.02325,158.19859,1
3184,1992-09-01,46.55471,133.70784,1
3205,1992-09-01,42.33892,129.26978,1
3284,1992-09-01,58.8939,161.16624,1
3316,1992-09-01,48.94653,136.36392,1
3328,1992-09-01,46.8976,133.69804,1
3337,1992-09-01,45.29175,131.85504,0
3364,1992-09-01,40.15583,127.03039,1
3376,1992-09-01,31.99589,121.56181,1
3410,1992-09-01,24.22885,117.86489,0
3426,1992-09-01,57.99897,-155.99599,1
3429,1992-09-01,58.27873,-157.12633,1
3438,1992-09-01,59.26415,-161.83405,0
3447,1992-09-01,59.47566,163.05467,1
3511,1992-09-01,43.60019,129.7323,1
3513,1992-09-01,43.22169,129.36932,1
3520,1992-09-01,41.87743,128.14169,1
3548,1992-09-01,30.35429,120.41958,1
3556,1992-09-01,28.54525,119.52599,1
3582,1992-09-01,1.14835,111.08376,0
3607,1992-09-01,60.24942,-166.7092,1
3627,1992-09-01,53.20886,142.3443,0
3637,1992-09-01,51.39855,139.1028,1
3653,1992-09-01,48.78809,135.22647,0
3666,1992-09-01,46.5199,132.41698,1
3670,1992-09-01,45.79769,131.60866,1
3684,1992-09-01,43.1864,128.96999,1
3720,1992-09-01,30.03566,119.99667,1
3722,1992-09-01,29.58385,119.77267,1
3724,1992-09-01,29.12998,119.55169,1
3733,1992-09-01,27.0622,118.59323,1
3799,1992-09-01,60.18514,164.47589,0
3821,1992-09-01,51.4213,138.62149,1
3909,1992-09-01,27.18826,118.40331,1
3910,1992-09-01,26.95568,118.30076,1
3920,1992-09-01,24.60143,117.31153,0
3928,1992-09-01,0.48617,110.61225,0
3950,1992-09-01,59.85411,-161.01678,1
3965,1992-09-01,61.1217,170.46336,1
4037,1992-09-01,45.00941,129.99417,1
4070,1992-09-01,31.641,120.28972,0
4095,1992-09-01,25.43634,117.41451,1
4102,1992-09-01,23.76671,116.74958,0
4117,1992-09-01,58.85272,-155.31282,0
4147,1992-09-01,61.35118,170.38788,1
4174,1992-09-01,52.40771,139.20898,1
4180,1992-09-01,51.4583,137.65739,1
4220,1992-09-01,44.41097,129.0233,1
4235,1992-09-01,41.49323,126.43085,1
4247,1992-09-01,32.65979,120.56084,1
4249,1992-09-01,32.2163,120.32361,1
4296,1992-09-01,58.23322,-152.14555,0
4335,1992-09-01,61.4986,169.40848,1
4358,1992-09-01,52.43098,138.71529,1
4423,1992-09-01,40.63565,125.41217,1
4487,1992-09-01,59.8444,-157.31348,1
4516,1992-09-01,61.91967,171.60708,1
4519,1992-09-01,61.80964,170.23332,1
4550,1992-09-01,51.31971,136.44412,1
4568,1992-09-01,48.22915,132.31622,1
4592,1992-09-01,43.75471,127.67359,1
4621,1992-09-01,31.3539,119.34521,1
4693,1992-09-01,61.36969,-164.30507,1
4696,1992-09-01,61.55069,-165.63,1
4699,1992-09-01,62.44999,178.57972,0
4701,1992-09-01,62.38104,175.74618,1
4713,1992-09-01,62.03861,170.15418,1
4716,1992-09-01,61.91119,168.78116,1
4733,1992-09-01,53.8738,140.14789,0
4740,1992-09-01,52.78737,138.24911,1
4749,1992-09-01,51.32681,135.96286,1
4750,1992-09-01,51.16033,135.71916,1
4764,1992-09-01,48.74772,132.51045,1
4767,1992-09-01,48.21185,131.86975,1
4780,1992-09-01,45.81869,129.26833,1
4788,1992-09-01,44.29189,127.79862,1
4848,1992-09-01,25.92054,116.66007,1
4850,1992-09-01,25.4442,116.47066,1
4863,1992-09-01,1.33066,109.91421,0
4867,1992-09-01,0.13848,109.69677,0
4872,1992-09-01,36.02633,-121.34715,1
4902,1992-09-01,60.54117,-158.19859,1
4915,1992-09-01,61.52929,-163.73979,1
4948,1992-09-01,61.83312,165.96376,1
4959,1992-09-01,59.28758,153.05424,1
4968,1992-09-01,53.28074,138.54477,1
4972,1992-09-01,52.64461,137.48955,1
4982,1992-09-01,50.99445,135.0,1
5009,1992-09-01,46.16081,129.22568,1
5012,1992-09-01,45.59325,128.65981,1
5082,1992-09-01,25.08377,116.09542,1
5102,1992-09-01,35.50601,-120.75265,1
5128,1992-09-01,59.70608,-153.62787,1
5156,1992-09-01,62.0008,-165.39873,1
5190,1992-09-01,61.4763,161.85442,0
5191,1992-09-01,61.40302,161.42073,1
5200,1992-09-01,59.27977,152.10272,1
5268,1992-09-01,42.41756,125.47272,1
5278,1992-09-01,40.38366,123.91359,1
5279,1992-09-01,40.1773,123.76428,1
5303,1992-09-01,29.9041,117.87386,1
5318,1992-09-01,26.39535,116.37375,1
5393,1992-09-01,61.47073,-160.40771,1
5409,1992-09-01,63.11908,177.08916,1
5411,1992-09-01,63.09163,176.12148,1
5414,1992-09-01,63.03583,174.67426,1
5416,1992-09-01,62.98892,173.7131,1
5425,1992-09-01,62.68294,169.439,1
5480,1992-09-01,49.2323,131.79478,1
5485,1992-09-01,48.32711,130.73877,1
5501,1992-09-01,45.31949,127.64091,1
5508,1992-09-01,43.95397,126.40878,1
5511,1992-09-01,43.35999,125.90177,1
5558,1992-09-01,28.86683,117.1598,1
5579,1992-09-01,23.8656,115.17913,0
5591,1992-09-01,34.44305,-119.59489,0
5610,1992-09-01,38.56353,-122.03291,1
5617,1992-09-01,40.03582,-123.02386,1
5628,1992-09-01,60.01788,-152.85031,0
5635,1992-09-01,60.72747,-155.62988,1
5672,1992-09-01,63.10143,171.73284,1
5683,1992-09-01,62.62019,166.54132,1
5708,1992-09-01,53.16741,136.76627,1
5709,1992-09-01,53.00423,136.50743,1
5732,1992-09-01,49.031,131.12532,1
5755,1992-09-01,44.68914,126.69432,1
5784,1992-09-01,36.85044,120.96375,1
5793,1992-09-01,33.3292,119.00847,1
5839,1992-09-01,1.753,109.30533,0
5869,1992-09-01,39.54179,-122.36978,1
5882,1992-09-01,42.23401,-124.30779,0
5912,1992-09-01,62.42029,-163.21017,1
5914,1992-09-01,62.55084,-164.11986,0
5922,1992-09-01,63.55391,176.0548,1
5938,1992-09-01,63.04855,168.31064,1
5958,1992-09-01,60.84195,155.03722,1
5968,1992-09-01,59.7853,151.11342,1
6012,1992-09-01,46.57793,128.08878,1
6038,1992-09-01,41.41512,123.69007,1
6056,1992-09-01,35.891,120.11373,1
6099,1992-09-01,24.57948,114.97909,1
6101,1992-09-01,24.09275,114.80408,1
6133,1992-09-01,38.82718,-121.5904,1
6134,1992-09-01,39.03984,-121.72765,1
6139,1992-09-01,40.09551,-122.43021,1
6150,1992-09-01,42.37253,-124.07719,1
6199,1992-09-01,63.70467,174.04286,1
6200,1992-09-01,63.67966,173.55046,1
6248,1992-09-01,59.98949,150.90311,1
6251,1992-09-01,59.28411,148.67131,1
6252,1992-09-01,54.16138,137.33203,0
6258,1992-09-01,53.01602,135.50258,1
6267,1992-09-01,51.48392,133.30821,1
6270,1992-09-01,50.95924,132.61406,1
6283,1992-09-01,48.61071,129.80557,1
6331,1992-09-01,39.03984,121.72765,0
6353,1992-09-01,32.21945,117.92153,1
6373,1992-09-01,27.09806,115.69553,1
6395,1992-09-01,34.59375,-118.84266,1
6408,1992-09-01,37.45247,-120.43973,1
6430,1992-09-01,42.09999,-123.53605,1
6517,1992-09-01,61.45959,155.48036,1
6562,1992-09-01,49.68464,130.60129,1
6581,1992-09-01,46.10258,126.8699,1
6593,1992-09-01,43.7277,124.80401,1
6596,1992-09-01,43.12136,124.3188,1
6632,1992-09-01,34.14673,118.61046,1
6636,1992-09-01,33.24696,118.15619,1
6653,1992-09-01,29.33784,116.36542,0
6664,1992-09-01,26.49491,115.22392,1
6681,1992-09-01,34.04391,-118.28448,0
6722,1992-09-01,42.85158,-123.76823,1
6737,1992-09-01,61.47352,-154.45798,1
6778,1992-09-01,63.62869,167.04242,1
6786,1992-09-01,63.15343,163.25424,1
6803,1992-09-01,61.76742,155.70903,1
6824,1992-09-01,59.43377,147.49602,1
6865,1992-09-01,47.59793,127.92966,1
6877,1992-09-01,45.26591,125.74427,1
6882,1992-09-01,44.26959,124.89697,1
6947,1992-09-01,26.84727,115.12093,1
6958,1992-09-01,24.18217,114.15207,1
6982,1992-09-01,37.26947,-119.74488,1
6985,1992-09-01,37.92265,-120.12706,1
7002,1992-09-01,41.54061,-122.47119,1
7025,1992-09-01,61.58143,-153.84566,0
7044,1992-09-01,63.23702,-162.18111,1
7082,1992-09-01,62.77973,159.44395,1
7094,1992-09-01,61.68316,154.25929,1
7126,1992-09-01,52.668,133.50566,1
7163,1992-09-01,45.80342,125.85115,1
7185,1992-09-01,41.33179,122.32433,1
7200,1992-09-01,34.38929,118.1862,1
7235,1992-09-01,26.23753,114.6559,1
7248,1992-09-01,23.05921,113.54746,0
7281,1992-09-01,38.04812,-119.90448,1
7314,1992-09-01,60.68396,-149.64737,1
7376,1992-09-01,63.72871,163.91835,1
7405,1992-09-01,61.14375,151.20903,1
7421,1992-09-01,54.35802,135.52086,1
7437,1992-09-01,51.60015,131.60507,1
7452,1992-09-01,48.84467,128.40939,1
7471,1992-09-01,45.15009,124.9194,1
7486,1992-09-01,42.08983,122.53506,1
7487,1992-09-01,41.8816,122.38638,1
7501,1992-09-01,34.95819,118.20163,1
7507,1992-09-01,33.60564,117.52522,1
7513,1992-09-01,32.23623,116.87814,1
7516,1992-09-01,31.5452,116.56505,1
7532,1992-09-01,27.78816,115.00372,1
7556,1992-09-01,27.65991,-114.7143,0
7578,1992-09-01,34.62824,-117.75854,1
7593,1992-09-01,37.9547,-119.55368,1
7609,1992-09-01,41.38438,-121.71513,1
7619,1992-09-01,43.46317,-123.21525,1
7690,1992-09-01,64.07651,164.74489,1
7727,1992-09-01,60.64504,148.65479,1
7744,1992-09-01,53.34012,133.47923,1
7745,1992-09-01,53.16741,133.23373,1
7770,1992-09-01,48.61406,127.76308,1
7784,1992-09-01,45.88809,125.18874,1
7819,1992-09-01,34.85328,117.87196,1
7825,1992-09-01,33.49602,117.20401,1
7847,1992-09-01,28.37576,114.9903,1
7849,1992-09-01,27.899,114.80566,1
7871,1992-09-01,22.5267,112.9321,0
7876,1992-09-01,27.76962,-114.51616,0
7907,1992-09-01,36.5363,-118.47047,0
7922,1992-09-01,39.81145,-120.37122,1
7936,1992-09-01,42.76997,-122.36329,1
7941,1992-09-01,43.80262,-123.13227,1
7992,1992-09-01,65.15024,175.27986,1
7996,1992-09-01,65.05754,173.19868,1
8002,1992-09-01,64.85639,170.11202,1
8003,1992-09-01,64.81572,169.60266,1
8040,1992-09-01,61.99325,152.39333,0
8064,1992-09-01,56.16441,137.46576,0
8097,1992-09-01,50.08315,128.91766,1
8156,1992-09-01,34.52052,117.43147,1
8165,1992-09-01,32.46721,116.4603,1
8179,1992-09-01,29.19854,115.07072,1
8198,1992-09-01,24.6146,113.3904,1
8221,1992-09-01,30.72244,-115.44375,0
8245,1992-09-01,36.21078,-118.01385,1
8266,1992-09-01,40.79362,-120.68517,1
8305,1992-09-01,62.19888,-152.1759,1
8358,1992-09-01,64.99977,168.99646,1
8359,1992-09-01,64.95468,168.48618,1
8405,1992-09-01,60.9185,147.80426,1
8406,1992-09-01,60.79374,147.42595,1
8430,1992-09-01,56.01577,136.63658,1
8507,1992-09-01,41.43109,121.10477,1
8528,1992-09-01,34.41079,117.10556,1
8537,1992-09-01,32.35059,116.14684,1
8552,1992-09-01,28.83391,114.6823,1
8573,1992-09-01,23.73231,112.87366,1
8580,1992-09-01,21.98379,112.32533,0
8603,1992-09-01,32.23203,-115.83454,1
8627,1992-09-01,37.66169,-118.50848,1
8692,1992-09-01,63.12987,-154.9538,1
8747,1992-09-01,65.22633,168.89616,1
8754,1992-09-01,64.86578,165.33554,0
8804,1992-09-01,59.80205,143.909,1
8817,1992-09-01,57.91789,139.61992,1
8818,1992-09-01,57.76541,139.31062,1
8840,1992-09-01,54.1735,133.18581,1
8844,1992-09-01,53.47627,132.2011,1
8861,1992-09-01,50.38265,128.40009,1
8897,1992-09-01,43.23995,122.03549,1
8908,1992-09-01,40.91968,120.45178,1
8921,1992-09-01,36.32905,117.79343,1
8936,1992-09-01,32.92515,116.14299,1
8948,1992-09-01,30.12791,114.94867,0
8955,1992-09-01,28.46552,114.29807,1
8956,1992-09-01,28.22617,114.20773,1
8960,1992-09-01,27.26407,113.85256,1
8970,1992-09-01,24.8255,113.00623,1
8972,1992-09-01,24.33199,112.84373,1
8981,1992-09-01,22.08665,112.13866,0
8989,1992-09-01,28.33343,-114.00715,0
9045,1992-09-01,41.04481,-120.21728,1
9053,1992-09-01,42.74158,-121.34958,1
9096,1992-09-01,62.82533,-152.57664,1
9110,1992-09-01,64.16084,-158.85391,1
9124,1992-09-01,65.61549,-170.88864,0
9128,1992-09-01,65.74471,-173.00808,1
9129,1992-09-01,65.77171,-173.54118,1
9136,1992-09-01,65.90063,-177.29938,0
9143,1992-09-01,65.91041,177.83892,1
9162,1992-09-01,65.35896,167.75768,1
9186,1992-09-01,63.62869,156.08768,1
9194,1992-09-01,62.82533,152.57664,0
9208,1992-09-01,61.18512,146.93816,1
9217,1992-09-01,59.99038,143.65254,1
9269,1992-09-01,51.4647,129.19327,1
9284,1992-09-01,48.61607,126.16809,1
9293,1992-09-01,46.84181,124.54009,1
9320,1992-09-01,41.2586,120.35475,1
9379,1992-09-01,25.91167,113.1428,1
9402,1992-09-01,27.95873,-113.62938,0
9430,1992-09-01,36.11356,-117.1213,1
9435,1992-09-01,37.23325,-117.69947,1
9453,1992-09-01,41.16899,-119.98164,1
9485,1992-09-01,50.67846,-127.87498,1
9486,1992-09-01,50.8671,-128.08162,0
9504,1992-09-01,62.58838,-150.66817,1
9518,1992-09-01,64.02584,-156.80141,0
9520,1992-09-01,64.20463,-157.72974,1
9531,1992-09-01,65.12493,-163.55139,0
9556,1992-09-01,66.15825,180.0,1
9557,1992-09-01,66.15716,179.45434,1
9563,1992-09-01,66.10454,176.18592,0
9587,1992-09-01,65.12493,163.55139,1
9634,1992-09-01,60.178,143.39293,1
9647,1992-09-01,58.27368,139.08562,1
9648,1992-09-01,58.11968,138.77547,1
9679,1992-09-01,52.89824,130.48601,1
9687,1992-09-01,51.42912,128.7131,1
9722,1992-09-01,44.53776,122.31458,1
9746,1992-09-01,39.43835,118.92642,1
9756,1992-09-01,36.11356,117.1213,1
9782,1992-09-01,30.10894,114.44395,0
9787,1992-09-01,28.919,113.98501,1
9869,1992-09-01,39.33966,-118.56841,0
9903,1992-09-01,46.51023,-123.5213,1
9905,1992-09-01,46.91382,-123.86034,1
9933,1992-09-01,62.07742,-147.99461,1
9934,1992-09-01,62.19983,-148.3925,1
9951,1992-09-01,64.05117,-155.68069,0
9955,1992-09-01,64.41845,-157.53679,0
9966,1992-09-01,65.2793,-162.89728,0
9973,1992-09-01,65.70588,-166.48343,0
10003,1992-09-01,66.29908,175.05404,1
10039,1992-09-01,64.23828,156.60223,0
10049,1992-09-01,63.23604,152.12805,0
10094,1992-09-01,57.02225,136.12331,1
10135,1992-09-01,49.67642,126.41206,1
10169,1992-09-01,42.78447,120.72241,1
10175,1992-09-01,41.50685,119.88106,1
10178,1992-09-01,40.8616,119.47589,1
10180,1992-09-01,40.42909,119.21129,1
10192,1992-09-01,36.67828,117.12675,1
10225,1992-09-01,29.02494,113.78203,1
10226,1992-09-01,28.78533,113.69276,1
10286,1992-09-01,33.60138,-115.39156,0
10292,1992-09-01,34.97984,-116.01939,1
10295,1992-09-01,35.66306,-116.34426,0
10309,1992-09-01,38.79816,-117.96508,1
10318,1992-09-01,40.76668,-119.10717,0
10320,1992-09-01,41.19905,-119.37262,1
10352,1992-09-01,47.85108,-124.29865,1
10376,1992-09-01,56.52934,-134.72321,1
10380,1992-09-01,59.83292,-141.13725,0
10395,1992-09-01,62.51911,-148.54794,1
10404,1992-09-01,63.54893,-152.33324,1
10418,1992-09-01,64.89086,-158.77634,0
10420,1992-09-01,65.05439,-159.74936,1
10430,1992-09-01,65.75767,-164.79196,0
10449,1992-09-01,66.61439,-178.8876,1
10450,1992-09-01,66.61773,-179.44374,1
10487,1992-09-01,65.21046,160.73474,1
10513,1992-09-01,62.63948,148.95451,0
10527,1992-09-01,60.83012,143.57771,1
10529,1992-09-01,60.55109,142.86403,1
10530,1992-09-01,60.40978,142.51215,1
10546,1992-09-01,57.99813,137.31372,1
10592,1992-09-01,49.81849,126.14799,1
10607,1992-09-01,46.84635,123.43504,1
10609,1992-09-01,46.44068,123.10028,1
10621,1992-09-01,43.96321,121.21093,1
10627,1992-09-01,42.69752,120.33733,1
10633,1992-09-01,41.41453,119.507,1
10662,1992-09-01,34.06265,115.59767,1
10668,1992-09-01,32.67349,114.9885,1
10699,1992-09-01,25.23664,112.23132,1
10755,1992-09-01,33.479,-115.07442,0
10760,1992-09-01,34.63255,-115.58852,0
10761,1992-09-01,34.86193,-115.6937,1
10782,1992-09-01,39.57631,-118.10361,1
10795,1992-09-01,42.39474,-119.81416,1
10806,1992-09-01,44.71722,-121.41569,1
10825,1992-09-01,48.78271,-124.75591,1
10873,1992-09-01,61.29296,-144.03949,1
10884,1992-09-01,62.71678,-148.29857,1
10924,1992-09-01,66.59651,-171.6341,0
11027,1992-09-01,59.1109,138.89371,1
11055,1992-09-01,54.44106,131.08176,1
11084,1992-09-01,48.9803,124.93931,1
11102,1992-09-01,45.34031,121.8796,1
11112,1992-09-01,43.24604,120.37913,1
11214,1992-09-01,12.87723,108.77803,0
11270,1992-09-01,39.6932,-117.8697,1
11312,1992-09-01,48.72083,-124.3109,1
11352,1992-09-01,57.52675,-135.28505,0
11380,1992-09-01,62.5393,-146.83678,1
11396,1992-09-01,64.3815,-153.66231,0
11400,1992-09-01,64.77822,-155.51332,0
11455,1992-09-01,66.582,168.25436,1
11456,1992-09-01,66.53407,167.71167,1
11460,1992-09-01,66.32115,165.56403,0
11494,1992-09-01,63.27546,149.28717,0
11497,1992-09-01,62.91383,148.04564,1
11513,1992-09-01,60.7783,141.96826,1
11534,1992-09-01,57.52675,135.28505,1
11613,1992-09-01,42.30233,119.43369,1
11626,1992-09-01,39.47282,117.74624,1
11675,1992-09-01,28.13108,112.73793,1
11681,1992-09-01,26.66847,112.23999,1
11710,1992-09-01,14.59706,108.95951,0
11730,1992-09-01,25.78305,-111.72266,0
11738,1992-09-01,32.05657,-113.96249,0
11800,1992-09-01,45.80342,-121.52899,1
11805,1992-09-01,46.83403,-122.33018,1
11835,1992-09-01,53.65847,-129.11139,1
11847,1992-09-01,55.81556,-132.01572,1
11857,1992-09-01,57.85866,-135.28792,1
11870,1992-09-01,61.38913,-142.76517,1
11878,1992-09-01,62.47493,-145.7843,1
11879,1992-09-01,62.60476,-146.17792,1
11883,1992-09-01,63.11026,-147.78908,1
11900,1992-09-01,64.98823,-155.29758,0
11901,1992-09-01,65.08384,-155.77225,0
11927,1992-09-01,67.2987,178.28164,0
11942,1992-09-01,66.93941,169.79602,2
11950,1992-09-01,66.5441,165.42578,0
11963,1992-09-01,65.61979,158.69421,1
11966,1992-09-01,65.36002,157.21759,0
11974,1992-09-01,64.58844,153.43495,0
11980,1992-09-01,63.93889,150.75117,0
11983,1992-09-01,63.59277,149.4594,0
12008,1992-09-01,60.2253,139.96974,1
12021,1992-09-01,58.18692,135.87245,1
12048,1992-09-01,53.47403,128.88449,1
12119,1992-09-01,38.92345,117.14968,1
12120,1992-09-01,38.70092,117.03086,1
12144,1992-09-01,33.22841,114.44395,1
12146,1992-09-01,32.76099,114.24921,1
12164,1992-09-01,28.4746,112.61987,1
12185,1992-09-01,23.2869,110.96392,1
12238,1992-09-01,33.33397,-114.22775,1
12244,1992-09-01,34.72746,-114.82606,1
12281,1992-09-01,42.97268,-119.21925,1
12296,1992-09-01,46.13777,-121.42957,1
12332,1992-09-01,53.99206,-129.05849,1
12340,1992-09-01,55.44164,-130.97174,0
12368,1992-09-01,62.53449,-145.12466,1
12403,1992-09-01,66.23296,-161.04576,0
12461,1992-09-01,64.89818,153.66692,0
12486,1992-09-01,61.85473,143.22281,1
12492,1992-09-01,60.99798,141.05899,1
12544,1992-09-01,52.11788,126.8699,1
12577,1992-09-01,45.51345,120.96375,1
12618,1992-09-01,36.56114,115.66813,1
12634,1992-09-01,32.866,114.03429,1
12663,1992-09-01,25.8811,111.52538,1
12669,1992-09-01,24.38797,111.06738,1
12721,1992-09-01,29.8821,-112.63718,0
12741,1992-09-01,34.60237,-114.50416,1
12742,1992-09-01,34.83383,-114.60513,1
12771,1992-09-01,41.35779,-117.9115,1
12828,1992-09-01,54.14094,-128.77417,1
12829,1992-09-01,54.32531,-129.00461,1
12833,1992-09-01,55.05575,-129.94977,1
12850,1992-09-01,58.35642,-135.0,0
12855,1992-09-01,59.49313,-137.12109,0
12885,1992-09-01,65.00081,-152.96915,0
12906,1992-09-01,67.75815,-178.2466,0
