index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_minus3,fw_fw_06_swe_minus2,fw_fw_06_swe_minus1,fw_fw_06_swe_plus1,fw_fw_06_swe_plus2,swe_swe_average_minus3,swe_swe_average_minus2,swe_swe_average_minus1,swe_swe_average_plus1,swe_swe_average_plus2,energy_sw_up_minus3,energy_sw_up_minus2,energy_sw_up_minus1,energy_sw_up_plus1,energy_sw_up_plus2,energy_sw_dn_minus3,energy_sw_dn_minus2,energy_sw_dn_minus1,energy_sw_dn_plus1,energy_sw_dn_plus2,energy_lw_up_minus3,energy_lw_up_minus2,energy_lw_up_minus1,energy_lw_up_plus1,energy_lw_up_plus2,energy_lw_dn_minus3,energy_lw_dn_minus2,energy_lw_dn_minus1,energy_lw_dn_plus1,energy_lw_dn_plus2,clusterLabel
36800,2006-03-01,32.72725,102.32473,0,71,21,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,5,0,9,59,23,1,2,18,56,13,1,1,18,64,9,0,0
36813,2006-03-01,29.43505,101.70447,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,1,74,12,0,0,12,52,28,0,2,15,64,11,0,0,16,59,17,0,0
36814,2006-03-01,29.17924,101.65929,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,1,80,6,5,0,12,53,27,0,2,11,66,12,1,0,17,59,16,0,0
36816,2006-03-01,28.66648,101.56997,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,1,82,9,0,0,12,54,26,0,1,13,66,10,2,0,17,58,17,0,0
36846,2006-03-01,20.78027,100.37585,0,0,0,0,0,24,64,0,0,0,0,0,0,0,0,1,40,34,17,4,20,50,18,0,0,8,51,22,9,2,8,76,6,0,1
36848,2006-03-01,20.24049,100.30485,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,1,40,35,16,1,23,49,19,0,0,7,56,21,7,2,9,77,4,0,1
36850,2006-03-01,19.69881,100.2348,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,1,38,29,24,0,18,50,24,0,1,7,62,17,5,2,9,78,3,0,1
36870,2006-03-01,14.17082,99.58295,0,0,0,0,0,2,81,8,0,0,0,0,0,0,0,0,32,37,23,5,19,60,8,0,0,16,75,1,0,1,6,84,1,0,1
36878,2006-03-01,11.8983,99.34467,0,0,0,0,0,11,53,8,4,0,0,0,0,0,0,0,28,50,14,8,20,44,20,0,5,8,74,4,0,1,6,81,4,0,1
36892,2006-03-01,3.61995,98.59591,0,0,0,0,0,15,62,9,0,0,0,0,0,0,0,0,14,55,23,7,11,57,17,0,2,3,83,3,0,0,2,81,9,0,1
36894,2006-03-01,3.00693,98.54696,0,0,0,0,0,8,59,18,1,0,0,0,0,0,0,0,31,61,0,7,22,51,11,0,4,7,78,2,0,0,3,82,7,0,1
36896,2006-03-01,2.3907,98.49856,0,0,0,0,0,5,79,8,0,0,0,0,0,0,0,0,56,36,0,5,19,52,15,0,5,21,62,3,1,0,3,83,6,0,1
36898,2006-03-01,17.00864,-99.71157,0,0,0,0,0,21,57,12,1,0,0,0,0,0,0,0,59,32,1,0,1,77,14,0,1,16,59,15,1,0,13,60,19,0,1
36901,2006-03-01,17.83552,-99.80842,0,0,0,0,0,11,44,22,0,0,0,0,0,0,0,1,91,0,0,0,4,77,11,0,1,14,68,8,1,0,15,63,14,0,1
36903,2006-03-01,18.38423,-99.87406,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,8,84,0,0,0,6,76,10,0,0,15,72,4,1,2,14,63,13,0,1
36907,2006-03-01,19.47569,-100.00798,0,0,0,0,0,0,38,16,10,0,0,0,0,0,0,5,80,7,0,0,13,74,4,1,0,9,68,14,1,1,16,59,15,1,1
36910,2006-03-01,20.28918,-100.1108,0,92,0,0,0,0,6,13,13,0,0,0,0,0,0,11,66,15,0,0,7,76,9,0,0,4,68,14,5,0,16,60,15,1,0
36912,2006-03-01,20.82914,-100.18052,0,90,0,2,0,0,0,0,2,0,0,0,0,0,0,7,70,15,0,0,3,77,10,2,1,3,67,12,7,0,13,62,16,1,0
36917,2006-03-01,22.17091,-100.35905,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,3,72,17,0,0,7,77,8,0,1,3,62,20,6,0,7,67,18,0,0
36925,2006-03-01,24.29452,-100.65794,0,92,0,0,0,0,14,0,0,0,0,0,0,0,0,5,85,2,0,0,10,68,14,0,1,2,63,20,6,0,4,70,18,0,0
36927,2006-03-01,24.82111,-100.73535,0,91,0,1,0,0,1,13,0,0,0,0,0,0,0,3,80,9,0,1,10,66,14,1,2,1,60,25,4,1,5,67,19,0,0
36939,2006-03-01,27.94618,-101.22416,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,3,86,3,0,1,7,68,16,0,0,4,67,19,2,1,11,64,16,0,0
36959,2006-03-01,33.03247,-102.14428,0,90,2,0,0,0,38,0,0,0,0,0,0,0,0,6,85,1,0,1,11,60,20,0,2,7,61,13,8,2,5,64,21,0,0
36967,2006-03-01,35.02748,-102.5553,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,4,55,33,0,3,10,64,15,0,3,7,50,21,9,0,10,65,15,2,0
36976,2006-03-01,37.24662,-103.05167,0,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,12,1,11,66,14,0,2,8,55,14,10,1,15,63,11,2,0
36984,2006-03-01,39.1976,-103.5264,0,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,66,24,1,0,12,69,11,0,1,9,53,19,10,1,17,59,14,1,0
36993,2006-03-01,41.36901,-104.10264,1,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,12,63,17,0,6,13,52,18,3,1,15,61,11,4,0
36999,2006-03-01,42.8032,-104.51427,2,54,36,0,0,0,14,0,0,0,0,7,0,0,0,0,70,7,0,0,12,69,11,0,11,11,51,19,0,0,15,62,11,4,0
37012,2006-03-01,45.87471,-105.49199,1,53,38,0,0,0,4,9,1,0,0,8,0,0,0,0,92,0,0,0,14,62,16,0,3,11,59,19,0,0,14,61,12,5,0
37013,2006-03-01,46.10898,-105.57254,0,51,41,0,0,0,0,11,2,0,0,8,0,0,0,0,92,0,0,0,14,59,19,0,1,12,60,19,0,0,14,61,13,4,0
37023,2006-03-01,48.43594,-106.42539,16,64,12,0,0,0,23,0,0,0,0,29,4,0,0,1,91,0,0,0,14,55,23,0,2,18,52,17,3,0,16,59,13,4,0
37031,2006-03-01,50.27706,-107.1759,21,59,12,0,0,0,53,0,0,0,0,34,0,0,0,0,67,5,18,0,13,61,18,0,1,21,51,15,4,0,15,62,11,4,0
37032,2006-03-01,50.50591,-107.27442,23,60,9,0,0,0,57,1,0,0,0,34,0,0,0,0,67,5,16,0,14,59,19,0,2,21,51,13,5,0,15,63,10,4,0
37055,2006-03-01,55.68869,-109.88516,20,52,20,0,0,5,42,5,0,0,0,36,22,0,0,6,66,16,4,0,15,58,19,0,1,16,50,25,0,0,13,56,22,1,0
37091,2006-03-01,64.89503,-117.49284,53,32,7,0,0,0,24,0,0,0,15,72,0,0,0,6,85,1,0,0,17,56,19,0,0,7,61,24,0,0,7,57,28,0,2
37095,2006-03-01,66.51626,-119.53878,59,28,5,0,0,0,19,2,0,0,14,73,0,0,0,7,85,0,0,0,21,52,19,0,0,5,62,24,1,0,8,59,25,0,2
37111,2006-03-01,75.62493,143.31027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,28,0,0,19,53,20,0,2,10,56,22,2,0,24,50,16,2,1
37121,2006-03-01,70.74804,126.8699,78,3,11,0,0,0,0,0,0,0,0,87,0,0,0,15,51,26,0,0,17,55,20,0,0,27,49,16,0,0,23,54,13,2,2
37122,2006-03-01,70.56462,126.46923,74,6,12,0,0,0,0,0,0,0,1,82,4,0,0,14,52,26,0,0,17,55,20,0,0,27,50,15,0,0,22,54,14,2,2
37147,2006-03-01,65.71019,118.48219,62,17,13,0,0,0,10,1,0,0,11,74,0,0,0,6,86,0,0,0,19,53,20,0,0,26,51,13,2,0,23,52,13,4,2
37157,2006-03-01,63.65666,116.12262,56,18,18,0,0,0,12,0,0,0,1,74,0,0,0,9,82,1,0,0,18,54,20,0,0,19,58,12,3,0,25,51,14,2,2
37170,2006-03-01,60.91668,113.55226,47,17,28,0,0,0,14,0,0,0,4,66,0,0,0,12,69,11,0,0,17,55,20,0,0,23,54,13,2,0,24,54,11,3,2
37177,2006-03-01,59.41285,112.35689,47,11,34,0,0,0,22,0,0,0,21,60,0,0,0,10,53,12,10,0,17,51,24,0,0,26,53,12,1,0,21,57,11,3,2
37185,2006-03-01,57.67241,111.12472,57,7,28,0,0,0,2,4,0,0,24,15,48,0,0,3,65,14,10,0,16,53,23,0,0,24,55,12,1,0,19,60,11,2,2
37193,2006-03-01,55.91039,110.01596,64,5,23,0,0,0,3,0,0,0,0,0,0,0,0,5,56,30,1,0,15,54,23,0,0,32,47,12,1,0,18,62,11,1,2
37194,2006-03-01,53.67943,108.77803,2,81,4,5,0,0,7,0,0,0,0,0,0,0,0,0,89,2,0,0,15,55,22,0,0,20,57,14,1,0,22,59,11,0,0
37218,2006-03-01,47.97282,106.24763,13,26,53,0,0,0,27,0,0,0,0,87,0,0,0,2,81,9,0,0,16,55,21,0,0,10,71,8,3,1,17,65,9,0,2
37231,2006-03-01,44.93481,105.17773,0,0,0,0,0,0,27,11,3,0,0,87,0,0,0,9,60,23,0,0,15,57,20,0,0,7,72,10,3,1,19,59,13,0,2
37249,2006-03-01,40.64792,103.90528,0,0,0,0,0,27,65,0,0,0,0,0,0,0,0,0,54,34,4,0,11,58,23,0,0,17,56,13,5,2,22,57,11,0,1
37263,2006-03-01,37.24662,103.05167,2,43,47,0,0,0,15,0,0,0,0,0,0,0,0,0,29,54,9,0,11,61,20,0,0,12,59,16,5,2,28,49,12,1,0
37297,2006-03-01,28.71856,101.3533,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,1,81,10,0,0,13,53,26,0,1,11,67,12,1,0,18,57,16,1,0
37301,2006-03-01,27.68795,101.18176,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,4,0,0,11,52,29,0,1,11,66,12,2,0,18,57,16,1,0
37303,2006-03-01,27.17032,101.09789,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,30,0,0,8,63,21,0,2,9,63,13,5,0,19,55,17,1,0
37305,2006-03-01,26.6511,101.01524,0,92,0,0,0,0,5,6,0,0,0,0,0,0,0,0,61,13,18,0,9,63,20,0,2,6,65,13,4,0,18,56,17,1,0
37311,2006-03-01,25.08377,100.77448,0,92,0,0,0,0,14,0,0,0,0,0,0,0,0,6,43,40,3,1,10,64,15,1,2,7,63,14,4,0,15,59,18,0,0
37324,2006-03-01,21.63557,100.2869,0,90,0,2,0,0,76,15,1,0,0,0,0,0,0,1,40,34,17,3,17,51,20,1,1,7,51,25,8,2,9,71,10,0,0
37332,2006-03-01,19.47569,100.00798,0,0,0,0,0,0,85,2,4,0,0,0,0,0,0,1,36,37,18,1,14,56,21,0,0,7,66,14,5,1,8,81,2,0,1
37333,2006-03-01,19.20356,99.97417,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,27,43,21,1,15,56,18,2,0,5,68,15,4,0,8,83,1,0,1
37337,2006-03-01,18.11013,99.84113,0,0,0,0,0,0,53,17,1,0,0,0,0,0,0,0,21,46,22,2,8,59,23,0,0,7,63,16,6,2,6,84,0,0,1
37339,2006-03-01,17.56041,99.77592,0,0,0,0,0,0,80,7,0,0,0,0,0,0,0,0,25,47,18,2,19,54,17,0,0,10,61,19,2,1,6,85,0,0,1
37340,2006-03-01,17.28478,99.74364,0,0,0,0,0,0,72,8,0,0,0,0,0,0,0,1,24,49,13,4,18,56,14,0,0,12,61,19,0,1,6,85,0,0,1
37349,2006-03-01,14.78045,99.46232,0,0,0,0,0,12,67,7,5,0,0,0,0,0,0,0,38,41,13,4,20,64,4,0,0,19,73,0,0,1,7,83,1,0,1
37355,2006-03-01,13.08613,99.28355,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,42,30,20,9,24,41,18,0,1,16,74,1,0,0,4,87,1,0,1
37366,2006-03-01,9.92453,98.97263,0,0,0,0,0,14,74,1,3,0,0,0,0,0,0,0,51,30,9,2,3,76,11,0,0,1,90,1,0,2,7,75,7,0,1
37391,2006-03-01,19.79493,-99.84901,0,92,0,0,0,5,53,12,14,0,0,0,0,0,0,6,75,11,0,0,9,76,6,1,0,7,65,19,1,2,15,58,16,1,0
37425,2006-03-01,28.76964,-101.13631,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86,6,0,0,10,68,14,0,0,5,66,20,1,2,9,63,18,0,0
37433,2006-03-01,30.8138,-101.48898,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,1,0,0,10,62,20,0,3,6,66,13,4,2,7,66,17,0,0
37443,2006-03-01,33.33663,-101.96205,0,89,3,0,0,0,28,12,0,0,0,0,0,0,0,4,85,3,0,1,12,65,14,0,2,8,56,18,7,2,6,63,21,0,0
37458,2006-03-01,37.05744,-102.74822,0,87,5,0,0,0,1,14,0,0,0,0,0,0,0,0,38,41,13,1,11,66,14,0,2,5,57,16,11,1,14,63,12,2,0
37459,2006-03-01,37.30291,-102.80427,0,86,6,0,0,0,1,13,0,0,0,0,0,0,0,0,42,38,12,1,11,66,14,0,2,6,55,17,10,1,14,64,11,2,0
37484,2006-03-01,43.34048,-104.38139,1,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9,9,0,12,65,15,0,6,15,48,21,2,0,16,62,10,4,0
37493,2006-03-01,45.46917,-105.04639,1,50,41,0,0,0,0,0,0,0,0,8,0,0,0,0,92,0,0,0,14,63,15,0,3,14,53,20,2,0,14,62,12,4,0
37494,2006-03-01,45.70427,-105.12401,0,51,41,0,0,0,8,0,0,0,0,7,0,0,0,0,92,0,0,0,15,62,15,0,3,14,55,20,0,0,14,61,13,4,0
37504,2006-03-01,48.03977,-105.9454,6,60,26,0,0,0,43,6,0,0,0,31,0,0,0,0,92,0,0,0,14,57,21,0,0,18,54,18,2,0,16,59,12,5,0
37513,2006-03-01,50.11772,-106.76256,23,56,13,0,0,0,53,0,0,0,0,34,0,0,0,0,67,6,19,0,15,56,21,0,1,20,51,15,5,0,15,63,10,4,0
37519,2006-03-01,51.49033,-107.35403,22,58,12,0,0,0,30,8,17,0,0,8,26,6,0,0,86,6,0,0,16,58,18,0,1,19,55,13,4,0,18,56,14,4,0
37523,2006-03-01,52.39972,-107.77132,22,54,16,0,0,0,31,7,12,0,0,20,23,0,0,0,65,14,13,0,14,58,20,0,0,22,52,15,3,0,18,55,16,3,0
37530,2006-03-01,53.98,-108.55023,26,53,13,0,0,0,52,2,0,0,0,43,0,0,0,0,61,3,12,0,15,62,15,0,0,23,50,15,4,0,14,61,14,3,0
37547,2006-03-01,57.75627,-110.74608,22,52,18,0,0,5,47,0,0,0,0,52,5,0,0,8,77,7,0,0,16,57,19,0,0,12,52,28,0,0,12,50,30,0,0
37549,2006-03-01,58.19449,-111.03751,22,55,15,0,8,7,36,0,0,0,0,53,0,0,0,6,81,5,0,0,16,57,19,0,0,11,54,27,0,0,11,51,30,0,0
37555,2006-03-01,59.50099,-111.96056,26,52,14,0,0,0,45,0,0,0,1,46,0,0,0,1,85,6,0,0,16,60,16,0,0,12,47,33,0,0,10,53,29,0,0
37575,2006-03-01,64.79488,-116.79608,53,32,7,0,0,0,24,0,0,0,15,70,2,0,0,5,86,1,0,0,17,56,19,0,0,8,60,24,0,0,7,57,28,0,2
37600,2006-03-01,74.94234,138.65222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,25,0,0,19,53,20,0,0,23,52,17,0,0,25,51,14,2,1
37606,2006-03-01,71.25066,127.14669,79,4,9,0,0,0,0,0,0,0,0,87,0,0,0,14,48,30,0,0,17,55,20,0,0,36,40,16,0,0,24,52,14,2,2
37607,2006-03-01,71.06802,126.73283,78,3,11,0,0,0,0,0,0,0,0,87,0,0,0,14,50,28,0,0,17,55,20,0,0,32,44,16,0,0,24,53,13,2,2
37629,2006-03-01,66.82984,119.32718,66,16,10,0,0,0,10,1,0,0,11,75,0,0,0,6,84,2,0,0,17,55,20,0,0,27,48,17,0,0,22,53,16,1,2
37633,2006-03-01,66.02257,118.26401,65,16,11,0,0,0,11,0,0,0,11,74,0,0,0,7,85,0,0,0,18,54,20,0,0,27,50,14,1,0,23,52,15,2,2
37634,2006-03-01,65.8193,118.00918,62,16,14,0,0,0,11,0,0,0,12,74,0,0,0,9,83,0,0,0,18,54,20,0,0,26,51,15,0,0,27,48,16,1,2
37639,2006-03-01,64.79488,116.79608,60,19,13,0,0,0,12,0,0,0,8,75,0,0,0,8,84,0,0,0,18,53,21,0,0,22,55,13,2,0,26,49,14,3,2
37641,2006-03-01,64.3815,116.33768,58,18,16,0,0,0,12,0,0,0,8,75,0,0,0,8,84,0,0,0,18,54,20,0,0,20,57,12,3,0,25,51,13,3,2
37665,2006-03-01,59.28411,111.80141,47,13,32,0,0,1,20,0,0,0,3,60,0,0,0,9,53,14,9,0,17,55,20,0,0,25,52,14,1,0,23,56,11,2,2
37669,2006-03-01,58.4131,111.18618,47,8,37,0,0,0,20,0,0,0,23,62,0,0,0,4,60,17,7,0,16,55,21,0,0,22,57,12,1,0,21,57,12,2,2
37677,2006-03-01,56.65498,110.05024,59,8,25,0,0,0,1,0,0,0,18,16,53,0,0,5,58,26,3,0,15,54,23,0,0,28,51,13,0,0,19,61,11,1,2
37681,2006-03-01,55.76823,109.52501,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,61,25,3,0,15,54,23,0,0,28,50,14,0,0,19,61,11,1,1
37706,2006-03-01,47.10894,105.60662,9,29,54,0,0,0,40,7,0,0,0,87,0,0,0,5,74,13,0,0,16,56,20,0,0,10,70,10,2,1,18,64,9,0,2
37708,2006-03-01,46.64184,105.44244,8,34,50,0,0,1,41,47,2,0,0,87,0,0,0,5,72,15,0,0,16,58,18,0,0,8,71,11,2,1,20,61,10,0,2
37749,2006-03-01,36.81166,102.69267,3,43,46,0,0,0,0,0,0,0,0,0,0,0,0,5,47,39,1,0,15,62,15,0,1,11,58,16,6,2,30,48,11,1,0
37763,2006-03-01,33.33663,101.96205,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,9,61,22,0,1,12,66,13,0,1,19,62,10,0,0
37770,2006-03-01,31.57434,101.62698,0,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,0,0,10,52,30,0,5,10,65,9,2,1,16,62,13,0,0
37772,2006-03-01,31.06767,101.53462,0,49,43,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,12,0,10,52,30,0,6,19,59,6,1,1,13,61,17,0,0
37774,2006-03-01,30.55956,101.4437,0,54,38,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,24,0,11,52,29,0,12,23,51,6,0,0,15,58,19,0,0
37778,2006-03-01,29.53898,101.26603,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,1,59,27,0,0,13,51,28,0,0,15,67,10,0,0,17,58,17,0,0
37781,2006-03-01,28.76964,101.13631,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,1,70,16,5,0,13,55,24,0,1,12,65,13,1,0,18,59,14,1,0
37787,2006-03-01,27.22067,100.88553,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,29,0,0,10,62,20,0,1,10,64,12,5,0,18,56,17,1,0
37789,2006-03-01,26.70123,100.8044,0,92,0,0,0,0,25,0,0,0,0,0,0,0,0,0,61,14,17,0,8,63,21,0,1,8,65,13,3,0,18,56,17,1,0
37806,2006-03-01,22.21929,100.16021,0,92,0,0,0,0,61,23,8,0,0,0,0,0,0,0,52,29,11,5,17,51,18,1,1,8,55,18,5,1,8,71,12,0,0
37819,2006-03-01,18.70512,99.71668,0,0,0,0,0,2,70,9,0,0,0,0,0,0,0,0,28,31,30,3,9,51,28,1,0,6,66,14,6,0,11,81,0,0,1
37821,2006-03-01,18.15726,99.65183,0,0,0,0,0,0,46,18,13,0,0,0,0,0,0,0,27,36,21,2,8,61,21,0,0,7,63,15,7,1,8,83,0,0,1
37835,2006-03-01,14.26415,99.22083,0,0,0,0,0,22,57,0,0,0,0,0,0,0,0,0,31,39,22,7,14,60,11,0,0,21,71,0,0,0,7,84,1,0,1
37844,2006-03-01,11.70394,98.96335,0,0,0,0,4,11,54,15,2,0,0,0,0,0,0,0,27,38,25,7,14,49,22,0,2,14,72,4,0,1,5,81,5,0,1
37853,2006-03-01,9.09446,98.71975,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,8,84,0,0,1,4,68,19,0,0,6,74,4,4,0,6,78,6,0,1
37890,2006-03-01,24.12774,-100.21214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,5,0,1,8,69,12,2,1,3,63,18,7,1,3,69,19,0,1
37894,2006-03-01,25.18174,-100.36127,0,91,0,1,0,0,13,1,0,0,0,0,0,0,0,0,76,16,0,3,13,60,16,0,3,0,67,19,3,1,6,66,19,0,0
37898,2006-03-01,26.22912,-100.51479,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,19,0,0,9,71,12,0,1,3,62,22,4,1,9,66,16,0,0
37905,2006-03-01,28.04663,-100.79454,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,3,0,0,9,65,17,1,0,5,62,23,2,2,10,64,16,0,0
37916,2006-03-01,30.86493,-101.26514,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,1,0,1,10,60,21,0,3,6,65,14,4,2,7,66,17,0,0
37922,2006-03-01,32.38367,-101.5393,0,91,1,0,0,0,0,0,0,0,0,0,0,0,1,2,84,5,0,2,10,55,25,0,2,7,59,15,9,1,7,65,19,0,0
37925,2006-03-01,33.13832,-101.68137,0,89,3,0,0,0,28,12,0,0,0,0,0,0,0,4,84,4,0,0,13,66,13,0,2,7,59,16,7,1,7,63,21,0,0
37949,2006-03-01,39.06896,-102.95532,0,83,9,0,0,0,0,0,0,0,0,0,0,0,0,1,63,27,0,0,12,69,11,0,1,10,50,21,10,1,16,60,14,1,0
37950,2006-03-01,39.31214,-103.01435,0,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,58,32,1,0,12,66,14,0,2,10,49,22,9,1,16,60,14,1,0
37969,2006-03-01,43.8764,-104.24561,4,62,26,0,0,0,0,0,0,0,0,30,1,0,0,0,79,8,5,0,14,60,18,0,2,17,48,23,2,0,15,63,10,4,0
37971,2006-03-01,44.35078,-104.38861,4,54,34,0,0,0,0,0,0,0,0,8,0,0,0,0,87,5,0,0,14,57,21,0,0,15,51,25,1,0,15,62,11,4,0
37981,2006-03-01,46.70583,-105.14793,0,52,40,0,0,0,2,0,8,0,0,12,0,0,0,0,92,0,0,0,14,57,21,0,0,13,60,19,0,0,13,62,10,7,0
38002,2006-03-01,51.5609,-107.02721,23,56,13,0,0,0,30,6,12,0,0,9,20,12,0,0,90,2,0,0,16,56,20,0,0,20,55,13,4,0,17,57,14,4,0
38009,2006-03-01,53.15188,-107.75826,27,53,12,0,0,0,34,10,6,0,0,7,37,0,0,0,61,10,11,0,14,58,20,0,0,25,47,19,1,0,17,57,15,3,0
38010,2006-03-01,53.37802,-107.86768,27,53,12,0,0,0,28,23,1,0,0,26,19,0,0,0,61,8,4,0,14,58,20,0,0,25,47,19,1,0,16,58,15,3,0
38014,2006-03-01,54.27971,-108.31873,26,54,12,0,0,0,52,1,0,0,0,46,0,0,0,0,61,3,10,0,15,62,15,0,0,22,48,19,3,0,14,61,14,3,0
38028,2006-03-01,57.39812,-110.08604,26,50,16,0,0,0,42,2,1,0,0,28,17,0,0,10,75,6,1,0,15,57,20,0,0,12,49,31,0,0,12,54,26,0,0
38029,2006-03-01,57.61855,-110.22486,26,50,16,0,0,0,51,0,0,0,0,34,13,0,0,10,75,7,0,0,15,58,19,0,0,12,50,30,0,0,12,54,26,0,0
38049,2006-03-01,62.80495,-114.20589,47,36,9,0,0,0,15,6,5,0,26,59,0,0,0,15,65,12,0,0,18,56,18,0,0,10,55,27,0,0,6,55,31,0,2
38052,2006-03-01,63.43764,-114.80941,49,34,9,0,0,0,15,7,3,0,16,67,0,0,0,18,64,10,0,0,17,56,19,0,0,8,58,26,0,0,5,57,30,0,2
38060,2006-03-01,65.10491,-116.56505,56,26,10,0,0,0,19,2,0,0,14,73,0,0,0,6,85,1,0,0,17,56,19,0,0,5,62,23,2,0,7,57,28,0,2
38077,2006-03-01,68.7297,-121.48747,0,0,0,0,0,0,0,0,0,1,64,22,0,0,0,19,56,17,0,0,18,55,19,0,0,8,64,20,0,2,7,59,24,0,1
38089,2006-03-01,71.93319,127.87498,81,1,9,1,0,0,0,0,0,0,0,87,0,0,0,13,49,30,0,0,17,54,21,0,2,36,36,18,0,0,30,46,14,2,2
38100,2006-03-01,69.88949,123.51102,73,9,10,0,0,0,0,0,0,0,12,75,0,0,0,11,53,22,6,0,17,55,20,0,0,31,47,14,0,0,19,58,13,2,2
38111,2006-03-01,67.74293,119.96218,67,14,11,0,0,0,5,0,0,0,11,75,0,0,0,6,70,16,0,0,19,52,21,0,0,29,48,15,0,0,22,53,15,2,2
38118,2006-03-01,66.3344,118.04015,66,16,10,0,0,0,7,4,0,0,11,75,0,0,0,7,84,1,0,0,18,55,19,0,0,27,49,16,0,0,25,50,16,1,2
38129,2006-03-01,64.06637,115.44175,60,17,15,0,0,0,12,0,0,0,6,79,0,0,0,12,79,1,0,0,17,56,19,0,0,18,59,13,2,0,26,50,15,1,2
38130,2006-03-01,63.85725,115.22765,60,17,15,0,0,0,12,0,0,0,5,79,0,0,0,12,79,1,0,0,17,55,20,0,0,14,63,13,2,0,26,51,14,1,2
38145,2006-03-01,60.66947,112.38013,48,13,31,0,0,0,13,0,0,0,4,71,0,0,0,2,74,16,0,0,17,55,20,0,0,21,56,13,2,0,24,54,11,3,2
38146,2006-03-01,60.45382,112.21183,48,14,30,0,0,0,13,0,0,0,7,68,0,0,0,0,64,25,3,0,18,54,20,0,0,23,54,13,2,0,24,54,11,3,2
38148,2006-03-01,60.02142,111.88234,47,12,33,0,0,0,15,0,0,0,7,63,0,0,0,2,60,16,12,0,17,54,21,0,0,24,54,13,1,0,23,56,11,2,2
38150,2006-03-01,59.58761,111.56201,47,11,34,0,0,0,16,5,0,0,3,60,0,0,0,4,58,14,12,0,17,54,21,0,0,24,53,14,1,0,24,56,11,1,2
38170,2006-03-01,55.17672,108.7923,47,16,29,0,0,0,3,0,0,0,0,0,0,0,0,3,74,13,2,0,15,56,21,0,0,27,50,15,0,0,20,60,11,1,2
38175,2006-03-01,54.05472,108.20392,0,0,0,0,0,0,8,0,0,0,0,33,33,21,0,0,71,19,2,0,15,57,20,0,0,28,48,16,0,0,23,57,11,1,2
38190,2006-03-01,49.26423,106.07885,18,29,45,0,0,0,0,0,0,0,0,81,6,0,0,0,87,5,0,0,16,53,23,0,1,14,67,7,3,1,20,60,11,0,2
38204,2006-03-01,46.00225,104.91203,7,37,48,0,0,0,0,75,17,0,0,87,0,0,0,7,63,22,0,0,16,56,20,0,0,8,72,9,3,1,19,60,12,0,2
38205,2006-03-01,45.76717,104.83499,7,39,46,0,0,0,0,70,22,0,0,87,0,0,0,8,57,26,1,0,15,59,18,0,0,9,71,10,2,1,20,58,13,0,2
38208,2006-03-01,45.06024,104.60847,0,0,0,0,0,0,68,9,0,0,0,87,0,0,0,7,62,23,0,1,14,60,17,0,0,7,72,9,4,1,19,58,14,0,2
38213,2006-03-01,43.8764,104.24561,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,8,60,24,0,0,15,59,18,0,1,7,68,12,4,1,16,64,11,0,2
