ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
0.037433155080213901,90.982352941176472,0.8671122994652406,0.11310160427807486,0.26550802139037433,4.632352941176471,69.823796791443854,6.6061497326203211,1.9189839572192513,0.0,0.0,0.056684491978609627,0.030213903743315507,0.022994652406417113,0.16283422459893049,6.7981283422459891,80.171122994652407,3.7288770053475937,0.86042780748663106,0.00053475935828877007,3.2457219251336897,87.578342245989305,1.1754010695187165,0.0,0.00026737967914438503,0.091711229946524059,90.674331550802137,1.2336898395721925,0.0,0.0,0.27272727272727271,87.33877005347594,4.3885026737967916,0.0
0.0,0.0,0.0,0.0,0.25591098748261476,5.971905424200278,65.980806675938808,8.377468706536856,1.7310152990264256,0.0,0.0,0.035883171070931849,0.01474269819193324,0.0019471488178025036,0.12712100139082058,2.4737134909596663,87.255632823365787,1.9858136300417246,0.12378303198887343,0.0,0.81891515994436714,90.776077885952716,0.4050069541029207,0.0,0.0,0.0089012517385257308,91.597496522948546,0.39360222531293465,0.0,0.0,0.031988873435326845,91.464812239221146,0.50319888734353269,0.0
0.00078802206461780935,91.658786446020486,0.29235618597320723,0.048069345941686367,0.0,0.011426319936958234,10.033490937746256,2.2001576044129236,1.1643026004728132,0.0,0.0,0.035855003940110326,0.0011820330969267139,0.00078802206461780935,0.17848699763593381,8.1185973207249802,78.907407407407405,4.3888888888888893,0.22576832151300236,0.0,1.0015760441292356,89.394799054373522,1.6036249014972419,0.0,0.0,0.044129235618597322,91.022852639873918,0.93183609141055945,0.0011820330969267139,0.0,0.14066193853427897,90.422379826635151,1.4369582348305752,0.0
0.0,0.0,0.0,0.0,0.0028503562945368173,0.22945368171021377,9.7149643705463191,2.3045130641330167,1.0655581947743469,0.0,0.0,0.041330166270783848,0.0023752969121140144,0.0,0.053681710213776719,3.229453681710214,86.500712589073629,2.1591448931116388,0.050356294536817101,0.0,0.67885985748218525,90.615676959619947,0.70546318289786225,0.0,0.0,0.026128266033254157,91.736342042755339,0.23705463182897862,0.00047505938242280285,0.0,0.0052256532066508312,91.774821852731591,0.21995249406175771,0.0
1.0208333333333333,42.916666666666664,47.291666666666664,0.77083333333333337,1.1041666666666667,9.3541666666666661,67.708333333333329,5.333333333333333,0.47916666666666669,0.0,0.0,0.0625,0.020833333333333332,0.0,0.020833333333333332,1.1875,69.958333333333329,20.104166666666668,0.70833333333333337,0.0,0.85416666666666663,91.125,0.020833333333333332,0.0,0.0,0.020833333333333332,91.6875,0.29166666666666669,0.0,0.0,0.125,91.583333333333329,0.29166666666666669,0.0
0.0,0.0,0.0,0.0,55.58064516129032,22.64516129032258,1.5806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.258064516129032,82.741935483870961,0.0,0.0,0.0,0.22580645161290322,91.774193548387103,0.0,0.0,0.0,0.0,91.967741935483872,0.032258064516129031,0.0,0.0,0.0,88.870967741935488,3.129032258064516,0.0
1.0454545454545454,21.636363636363637,69.272727272727266,0.045454545454545456,0.0,0.0,2.0,0.54545454545454541,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,3.2727272727272729,73.727272727272734,14.090909090909092,0.77272727272727271,0.0,0.0,92.0,0.0,0.0,0.0,0.27272727272727271,91.545454545454547,0.18181818181818182,0.0,0.0,0.18181818181818182,91.772727272727266,0.045454545454545456,0.0
0.0,0.0,0.0,0.0,0.0,23.636363636363637,31.0,24.90909090909091,8.0909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,33.18181818181818,30.454545454545453,26.181818181818183,2.1818181818181817,0.0,0.0,91.818181818181813,0.18181818181818182,0.0,0.0,0.0,91.727272727272734,0.27272727272727271,0.0,0.0,0.0,92.0,0.0,0.0
0.0,92.0,0.0,0.0,83.200000000000003,5.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,85.5,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,89.700000000000003,2.2999999999999998,0.0
0.0,0.0,0.0,0.0,0.20000000000000001,1.7,47.600000000000001,4.7000000000000002,0.40000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,45.899999999999999,28.800000000000001,0.0,0.20000000000000001,91.799999999999997,0.0,0.0,0.0,0.5,91.5,0.0,0.0,0.0,0.0,92.0,0.0,0.0
