ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
0.028761061946902654,91.215865992414663,0.67509481668773708,0.080278128950695318,0.53982300884955747,5.2098609355246523,65.700063211125155,7.3922250316055624,2.5474083438685207,0.0,0.0,0.98324905183312261,0.16972187104930467,0.067319848293299622,0.049304677623261697,4.2708596713021496,81.682048040455115,5.1810998735777494,0.60556257901390642,0.00031605562579013909,2.7285082174462705,88.116308470290775,1.154867256637168,0.0,0.0,0.046144121365360301,91.379898862199752,0.5739570164348925,0.0,0.0,0.18141592920353983,90.011694058154234,1.806573957016435,0.00031605562579013909
0.0,0.0,0.0,0.0,0.61682242990654201,7.1098936513051889,60.885916854656784,7.9213664195939417,1.9468256525942635,0.0,0.0,0.43893006767644216,0.078955849178214632,0.036738640025781505,0.017402513696422817,2.3912342893973575,87.753464389300674,1.6500161134386078,0.15726716081211731,0.0,0.77280051563003549,90.723493393490173,0.50370609087979379,0.0,0.0,0.0096680631646793424,91.528198517563652,0.46019980663873672,0.0019336126329358686,0.0,0.012568482114083145,91.7115694489204,0.27586206896551724,0.0
0.0022566086395873629,91.668923275306256,0.28497743391360414,0.043842682140554479,0.0045132172791747258,0.018052869116698903,9.2462927143778213,2.3662153449387491,1.4358478401031594,0.0,0.0,0.44132817537072855,0.051257253384912958,0.025467440361057383,0.06479690522243714,5.4629271437782077,81.400386847195364,4.6898774983881371,0.2607994842037395,0.0,1.5980012894906512,88.794003868471947,1.6079948420373953,0.0,0.0,0.088652482269503549,91.547066408768544,0.36428110896196003,0.0,0.0,0.12991618310767247,91.391038039974205,0.47904577691811734,0.0
0.0,0.0,0.0,0.0,0.0,0.12650602409638553,9.3575731497418246,2.2736660929432015,1.1450086058519793,0.0,0.0,0.71299483648881234,0.016781411359724614,0.0073149741824440617,0.014199655765920827,3.1088640275387265,87.699655765920824,1.0813253012048192,0.074010327022375214,0.0,0.64586919104991392,90.490533562822719,0.86359724612736666,0.0,0.0,0.018502581755593803,91.696213425129088,0.28528399311531843,0.0,0.0,0.0064543889845094663,91.799913941480213,0.19363166953528399,0.0
0.6071428571428571,39.857142857142854,51.214285714285715,0.32142857142857145,0.0,7.3571428571428568,70.928571428571431,9.2142857142857135,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.571428571428569,7.4285714285714288,0.0,0.0,0.21428571428571427,91.571428571428569,0.21428571428571427,0.0,0.0,0.0,91.857142857142861,0.14285714285714285,0.0,0.0,0.8928571428571429,91.035714285714292,0.071428571428571425,0.0
0.58333333333333337,9.375,82.041666666666671,0.0,0.0,0.0,0.54166666666666663,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,63.083333333333336,2.3333333333333335,1.0416666666666667,0.0,0.20833333333333334,91.791666666666671,0.0,0.0,0.0,0.33333333333333331,91.041666666666671,0.625,0.0,0.0,0.0,92.0,0.0,0.0
0.29999999999999999,40.850000000000001,50.649999999999999,0.20000000000000001,0.0,0.14999999999999999,7.3499999999999996,4.0499999999999998,1.45,0.0,0.0,0.55000000000000004,0.34999999999999998,0.0,2.25,13.0,74.549999999999997,1.8500000000000001,0.34999999999999998,0.0,0.75,90.200000000000003,1.05,0.0,0.0,0.050000000000000003,91.650000000000006,0.29999999999999999,0.0,0.0,0.40000000000000002,90.400000000000006,1.2,0.0
0.0,90.166666666666671,1.8333333333333333,0.0,0.0,3.3333333333333335,38.833333333333336,14.5,6.083333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,60.083333333333336,24.833333333333332,6.75,0.16666666666666666,0.0,0.91666666666666663,89.75,1.3333333333333333,0.0,0.0,0.16666666666666666,91.583333333333329,0.25,0.0,0.0,0.0,91.833333333333329,0.16666666666666666,0.0
0.0,41.5,50.5,0.0,0.0,39.5,50.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.66666666666666663,89.666666666666671,1.6666666666666667,0.0,0.0,0.16666666666666666,91.833333333333329,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,1.5,90.5,0.0,0.0
0.0,26.5,65.5,0.0,1.0,19.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,68.0,1.5,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
