ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
0.036970010341261635,91.229317476732163,0.63572905894519127,0.097983453981385735,0.23319544984488108,3.6028955532574973,70.618148914167534,7.5804033092037226,1.9115822130299898,0.0,0.0,0.27688728024819026,0.018097207859358842,0.0,0.14322647362978283,5.9650982419855225,79.127714581178907,5.439503619441572,0.80144777662874866,0.0020682523267838678,3.2593071354705274,87.480093071354702,1.2585315408479834,0.0,0.0015511892450879006,0.079627714581178899,91.079369183040328,0.8391933815925543,0.0,0.0,0.26964839710444677,89.471044467425031,2.2593071354705274,0.0
0.0,0.0,0.0,0.0,0.31065353625783348,5.3372127723067742,64.599224112205306,8.7347060578931668,2.0253655625186511,0.0,0.0,0.14831393613846613,0.0083557147120262611,0.0,0.0041778573560131305,1.9615040286481646,86.942703670546109,2.8284094300208893,0.17159056997911071,0.0,0.57624589674723958,90.866308564607579,0.55744553864518054,0.0,0.0,0.033422858848105044,91.870784840346161,0.095792300805729633,0.0,0.0,0.055804237541032531,91.615338704864214,0.32885705759474781,0.0
0.0,91.755198832542874,0.19080627508208683,0.053994892375045601,0.0,0.00036483035388544326,10.347683327252827,2.5271798613644654,1.3845311929952573,0.0,0.0,0.27325793506019702,0.010215249908792412,0.007661437431594309,0.028091937249179133,4.9346953666545055,79.921561473914636,6.8117475373951111,0.20248084640642103,0.0,1.0689529368843487,89.153958409339651,1.7770886537759942,0.0,0.0,0.012039401678219628,91.684421743889089,0.30280919372491794,0.00072966070777088653,0.0,0.067493615468807,91.261218533381978,0.67128785114921563,0.0
0.0,0.0,0.0,0.0,0.0019230769230769232,0.11538461538461539,12.000961538461539,3.1721153846153847,1.6798076923076923,0.0,0.0,0.26923076923076922,0.0,0.0,0.0004807692307692308,1.8894230769230769,87.690865384615378,2.3716346153846155,0.041346153846153845,0.0,0.44326923076923075,90.792788461538464,0.76394230769230764,0.0,0.0,0.015865384615384615,91.837980769230768,0.14615384615384616,0.0,0.0,0.012500000000000001,91.587980769230768,0.39951923076923079,0.0
0.092592592592592587,12.851851851851851,79.055555555555557,0.0,0.0,4.5740740740740744,67.31481481481481,10.925925925925926,1.2592592592592593,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.55555555555555558,87.703703703703709,3.7222222222222223,0.018518518518518517,0.0,0.22222222222222221,91.722222222222229,0.055555555555555552,0.0,0.0,0.0,91.796296296296291,0.20370370370370369,0.0,0.0,0.0,90.370370370370367,1.6296296296296295,0.0
0.090909090909090912,32.454545454545453,59.454545454545453,0.0,0.0,0.13636363636363635,9.9090909090909083,1.7727272727272727,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.27272727272727271,84.909090909090907,6.3636363636363633,0.22727272727272727,0.0,0.59090909090909094,91.227272727272734,0.18181818181818182,0.0,0.0,0.045454545454545456,91.681818181818187,0.27272727272727271,0.0,0.0,0.18181818181818182,89.454545454545453,2.3636363636363638,0.0
0.52631578947368418,9.1578947368421044,82.315789473684205,0.0,0.0,0.0,1.6842105263157894,0.68421052631578949,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,77.473684210526315,14.368421052631579,0.052631578947368418,0.0,0.15789473684210525,91.421052631578945,0.42105263157894735,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.63157894736842102,90.78947368421052,0.57894736842105265,0.0
0.0,16.0,76.0,0.0,0.0,1.0909090909090908,39.18181818181818,44.18181818181818,6.6363636363636367,0.0,0.0,0.0,0.0,0.0,0.0,0.27272727272727271,86.272727272727266,5.4545454545454541,0.0,0.0,0.27272727272727271,91.727272727272734,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,91.090909090909093,0.90909090909090906,0.0
0.0,92.0,0.0,0.0,0.0,0.0,11.0,34.5,37.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41.666666666666664,0.33333333333333331,0.0,0.0,83.666666666666671,8.3333333333333339,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,59.200000000000003,32.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,64.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.20000000000000001,91.799999999999997,0.0,0.0
0.0,0.0,0.0,0.0,0.0,10.75,40.5,9.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,22.25,24.5,0.0,0.0,92.0,0.0,0.0,0.0,1.75,90.25,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.25,79.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,54.0,8.75,0.0,0.0,0.0,62.5,29.5,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,33.666666666666664,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.66666666666666663,91.333333333333329,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,51.5,24.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,87.0,4.5,0.5,5.0,32.5,54.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,33.0,34.0,21.5,0.0,0.0,89.5,2.5,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
