ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
0.054730713245997091,90.769141193595345,1.0570596797671032,0.11906841339155749,0.49577874818049489,4.2497816593886464,64.179912663755459,8.0998544395924306,2.917612809315866,0.0,0.0,1.2317321688500729,0.1703056768558952,0.11149927219796216,0.23173216885007278,5.9458515283842797,78.119359534206694,6.5213973799126634,0.79767103347889379,0.00058224163027656482,3.3278020378457058,87.24279475982533,1.4288209606986899,0.0,0.0,0.053275109170305673,90.720524017467255,1.2253275109170305,0.00087336244541484718,0.0,0.13013100436681221,89.962154294032018,1.9062590975254732,0.001455604075691412
0.0,0.0,0.0,0.0,0.38046347902610739,4.848049281314168,65.416251100029328,9.439718392490466,2.0833088882370197,0.0,0.0,0.51892050454678795,0.073335288941038426,0.029920797887943679,0.33059548254620125,2.7703138750366678,86.706072161924311,1.8638897037254327,0.17453798767967146,0.0,0.82663537694338518,90.587855676151364,0.58550894690525079,0.0,0.0,0.0032267527134056907,91.4755060134937,0.51980052801408039,0.0014667057788207685,0.0,0.0055734819595189208,91.702845409210909,0.29158110882956878,0.0
0.00031675641431738993,91.739942983845424,0.21349382324992081,0.046246436490338931,0.007918910357934749,0.081406398479569209,10.506810262907823,2.571111815014254,1.3699714919227115,0.0,0.0,0.35064935064935066,0.017738359201773836,0.012670256572695597,0.36775419702248968,7.9306303452644915,78.247703515996193,4.9752929996832433,0.33987963256255938,0.0,1.1358885017421603,89.13620525815648,1.7279062401013621,0.0,0.0,0.055749128919860627,91.572378840671519,0.37187203040861577,0.0,0.0,0.049414000633512832,91.343363953120047,0.6072220462464365,0.0
0.0,0.0,0.0,0.0,0.041646720919100051,0.32742939205361415,12.374820488271901,3.1852561033987552,1.6792723791287698,0.0,0.0,0.78123504068932503,0.016754427955959789,0.0028721876495931067,0.40737194830062229,4.5495452369554812,85.21062709430349,1.6831019626615606,0.041646720919100051,0.0,0.68358066060315936,90.328386787936807,0.98755385351842984,0.00047869794159885112,0.0,0.023934897079942556,91.772139779798948,0.20248922929631402,0.0014360938247965534,0.0,0.011010052656773576,91.930588798468165,0.058401148875059837,0.0
1.8297872340425532,43.191489361702125,46.425531914893618,0.55319148936170215,1.446808510638298,11.723404255319149,59.574468085106382,5.4893617021276597,1.3404255319148937,0.0,0.0,0.80851063829787229,0.0,0.1276595744680851,0.0,3.7446808510638299,85.680851063829792,2.1489361702127661,0.40425531914893614,0.0,0.80851063829787229,91.170212765957444,0.021276595744680851,0.0,0.0,0.0,91.553191489361708,0.44680851063829785,0.0,0.0,0.46808510638297873,91.148936170212764,0.38297872340425532,0.0
0.60869565217391308,35.478260869565219,55.782608695652172,0.13043478260869565,0.0,0.0,2.4782608695652173,0.2608695652173913,0.56521739130434778,0.0,0.0,0.73913043478260865,0.0,0.0,0.86956521739130432,37.695652173913047,52.739130434782609,0.69565217391304346,0.0,0.0,0.086956521739130432,91.913043478260875,0.0,0.0,0.0,0.13043478260869565,91.652173913043484,0.21739130434782608,0.0,0.0,0.2608695652173913,91.739130434782609,0.0,0.0
1.1428571428571428,24.857142857142858,66.0,0.0,0.0,51.142857142857146,36.571428571428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,90.714285714285708,0.14285714285714285,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.14285714285714285,91.857142857142861,0.0,0.0
0.0,0.0,0.0,0.0,1.25,65.25,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,39.5,16.0,32.75,0.0,0.0,91.25,0.75,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
42.0,15.5,3.0,31.5,0.5,0.0,77.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,89.5,0.0,0.0,0.0,4.5,87.5,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,89.5,2.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,29.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
