ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
0.17430025445292621,90.761577608142488,0.95292620865139954,0.11119592875318066,0.39669211195928755,4.3185750636132312,68.895165394402042,6.8010178117048348,1.8272264631043258,0.0,0.0,0.75292620865139948,0.12849872773536897,0.039440203562340966,0.1732824427480916,7.3226463104325701,79.092111959287536,4.6312977099236639,0.52290076335877866,0.0002544529262086514,3.1216284987277354,87.620865139949103,1.2572519083969467,0.0,0.00050890585241730279,0.068702290076335881,91.569974554707386,0.36005089058524176,0.0,0.0,0.26081424936386771,90.068702290076331,1.6704834605597965,0.0
0.0,0.0,0.0,0.0,0.35363064608347627,5.7246998284734136,65.71612349914237,7.8004574042309889,1.2973127501429389,0.0,0.0,0.27329902801600914,0.049456832475700402,0.0062893081761006293,0.019725557461406518,2.2478559176672386,87.670097198399091,1.7850200114351058,0.1952544311034877,0.0,0.67953116066323616,90.838193253287599,0.48227558604917098,0.0,0.0,0.018010291595197257,91.679531160663231,0.30245854774156661,0.0,0.0,0.025728987993138937,91.547741566609488,0.42652944539736992,0.0
0.0019638648860958365,91.713275726630002,0.22388059701492538,0.060879811468970937,0.0,0.010997643362136685,10.503142183817753,2.1437549096622153,1.2250589159465828,0.0,0.0,0.17007069913589945,0.0070699135899450118,0.0027494108405341712,0.17282010997643363,9.3287509819324423,76.671641791044777,5.4296936370777686,0.27336999214454044,0.0,1.2223095051060486,89.102906520031425,1.6747839748625295,0.0,0.0,0.03652788688138256,91.819324430479185,0.14414768263943439,0.0,0.0,0.087588373919874313,91.465043205027499,0.44736842105263158,0.0
0.0,0.0,0.0,0.0,0.00048520135856380397,0.1227559437166424,11.835031538088307,2.3541969917515768,0.89422610383309076,0.0,0.0,0.2197962154294032,0.0053372149442018442,0.0,0.030082484230955848,2.9864143619602137,87.261523532265883,1.6705482775351772,0.044153323629306164,0.0,0.49830179524502671,90.886948083454627,0.61475012130033968,0.0,0.0,0.034934497816593885,91.755943716642406,0.20912178554099953,0.0,0.0,0.033478893740902474,91.719553614750126,0.24696749150897623,0.0
0.30232558139534882,14.348837209302326,77.348837209302332,0.0,1.3255813953488371,17.767441860465116,53.093023255813954,4.9069767441860463,0.27906976744186046,0.0,0.0,0.41860465116279072,0.0,0.0,0.0,0.023255813953488372,49.790697674418603,40.046511627906973,2.1162790697674421,0.0,0.67441860465116277,91.302325581395351,0.023255813953488372,0.0,0.0,0.0,91.976744186046517,0.023255813953488372,0.0,0.0,0.20930232558139536,91.162790697674424,0.62790697674418605,0.0
0.59999999999999998,9.8000000000000007,81.549999999999997,0.050000000000000003,0.69999999999999996,19.0,61.549999999999997,2.7999999999999998,0.20000000000000001,0.0,0.0,0.59999999999999998,0.0,0.0,0.0,0.29999999999999999,81.299999999999997,9.6999999999999993,0.69999999999999996,0.0,0.55000000000000004,91.25,0.20000000000000001,0.0,0.0,0.0,91.950000000000003,0.050000000000000003,0.0,0.0,0.20000000000000001,91.400000000000006,0.40000000000000002,0.0
0.0,43.75,48.166666666666664,0.083333333333333329,0.0,0.0,24.583333333333332,1.5833333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,1.5,41.166666666666664,45.0,4.083333333333333,0.0,1.1666666666666667,90.833333333333329,0.0,0.0,0.0,0.083333333333333329,91.666666666666671,0.25,0.0,0.0,0.66666666666666663,90.416666666666671,0.91666666666666663,0.0
0.36363636363636365,11.818181818181818,79.727272727272734,0.090909090909090912,0.0,0.090909090909090912,5.0909090909090908,1.6363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,44.363636363636367,46.272727272727273,0.63636363636363635,0.090909090909090912,0.0,0.0,92.0,0.0,0.0,0.0,0.0,91.909090909090907,0.090909090909090912,0.0,0.0,0.18181818181818182,91.63636363636364,0.18181818181818182,0.0
3.2999999999999998,13.6,74.700000000000003,0.40000000000000002,0.0,0.10000000000000001,6.5999999999999996,1.8,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.59999999999999998,19.0,69.900000000000006,2.1000000000000001,0.20000000000000001,0.0,0.0,92.0,0.0,0.0,0.0,0.10000000000000001,91.900000000000006,0.0,0.0,0.0,0.29999999999999999,91.599999999999994,0.10000000000000001,0.0
0.0,60.0,32.0,0.0,8.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,27.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,55.0,37.0,0.0,0.0,40.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
0.0,54.0,38.0,0.0,0.0,0.0,46.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,52.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0
