index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
356,2002-12-01,10.65336,123.05347,0,0,0,0,0,2,80,4,0,0,0,0,0,0,0,2,54,34,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
358,2002-12-01,10.16098,122.86187,0,0,0,0,1,31,54,0,0,0,0,0,0,0,0,0,68,22,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
359,2002-12-01,9.91373,122.76681,0,0,0,0,0,55,31,0,0,0,0,0,0,0,0,0,77,13,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,6
383,2002-12-01,36.72474,140.16225,0,0,0,0,0,0,59,15,2,0,0,0,0,0,0,24,30,36,0,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0,6
406,2002-12-01,37.40054,140.5853,0,84,6,0,0,0,47,9,13,0,0,0,0,0,0,19,40,31,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,5
419,2002-12-01,35.26069,138.12213,0,89,1,0,0,15,44,10,2,0,0,0,0,0,0,12,40,24,14,0,0,78,12,0,0,0,89,1,0,0,0,89,1,0,5
427,2002-12-01,11.37443,122.70316,0,0,0,0,7,44,34,1,0,0,0,0,0,0,0,0,86,4,0,0,1,86,3,0,0,0,90,0,0,0,0,90,0,0,6
428,2002-12-01,11.1289,122.60728,0,0,0,0,0,2,55,28,1,0,0,0,0,0,0,0,85,5,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
436,2002-12-01,37.11081,139.83795,0,90,0,0,0,0,16,1,0,0,0,0,0,0,0,17,51,22,0,0,1,77,12,0,0,0,90,0,0,0,0,89,1,0,5
442,2002-12-01,36.12289,138.69705,0,90,0,0,0,0,17,0,0,0,0,0,0,0,0,13,32,41,4,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,5
448,2002-12-01,35.10822,137.59471,0,90,0,0,0,1,73,15,0,0,0,0,0,0,0,18,34,27,10,0,0,78,12,0,0,0,89,1,0,0,0,89,1,0,5
455,2002-12-01,11.53144,122.5532,0,0,0,0,2,31,48,6,0,0,0,0,0,0,0,0,87,3,0,0,1,85,4,0,0,0,90,0,0,0,0,90,0,0,6
465,2002-12-01,37.78785,140.26003,0,85,4,1,0,0,6,3,2,0,0,0,0,0,0,18,43,29,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,5
468,2002-12-01,37.30291,139.67416,0,90,0,0,0,0,2,12,1,0,0,4,9,11,0,16,58,16,0,0,2,77,11,0,0,0,90,0,0,0,0,89,1,0,5
495,2002-12-01,1.00641,118.86716,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,1,81,8,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,6
505,2002-12-01,37.98058,140.0957,0,78,11,1,0,0,0,10,1,0,0,3,13,17,0,18,44,28,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,5
506,2002-12-01,37.81928,139.89909,0,77,12,1,0,0,0,0,0,0,0,0,0,0,0,17,56,17,0,0,1,77,12,0,0,0,90,0,0,0,0,89,1,0,5
521,2002-12-01,35.30959,137.08257,0,0,0,0,0,1,59,24,5,0,0,0,0,0,0,12,45,22,11,0,0,78,12,0,0,0,89,1,0,0,0,89,1,0,6
528,2002-12-01,33.90434,135.67802,0,90,0,0,0,10,63,17,0,0,0,0,0,0,0,7,82,0,1,0,0,84,6,0,0,0,90,0,0,0,0,89,1,0,5
538,2002-12-01,39.28292,141.34019,0,74,15,1,0,0,31,0,0,0,0,2,6,14,0,18,37,35,0,0,1,79,10,0,0,0,90,0,0,0,0,88,2,0,5
545,2002-12-01,38.17268,139.93024,0,74,15,1,0,0,0,0,0,0,0,0,0,0,0,12,54,24,0,0,1,79,10,0,0,0,90,0,0,0,0,89,1,0,5
547,2002-12-01,37.84848,139.53777,0,74,12,4,0,0,0,0,0,0,0,0,0,0,0,10,66,14,0,0,1,80,9,0,0,0,90,0,0,0,0,89,1,0,5
553,2002-12-01,36.85765,138.38739,0,82,7,1,0,0,0,0,7,0,0,0,0,0,0,7,54,28,1,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,5
564,2002-12-01,34.97226,136.38036,0,90,0,0,1,16,48,23,1,0,0,0,0,0,0,16,58,15,1,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,5
574,2002-12-01,1.03258,118.50776,0,0,0,0,0,7,70,9,1,0,0,0,0,0,0,0,69,21,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,6
577,2002-12-01,39.63329,141.38156,4,70,15,1,0,0,9,0,0,0,0,3,5,10,0,18,40,32,0,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0,5
584,2002-12-01,38.52555,139.96179,0,73,14,3,0,0,0,0,0,0,0,0,0,0,0,6,57,27,0,0,1,79,10,0,0,0,90,0,0,0,0,89,1,0,5
586,2002-12-01,38.20203,139.56665,5,57,19,9,0,0,32,1,1,0,0,0,0,0,0,2,74,14,0,0,1,80,9,0,0,0,90,0,0,0,0,89,1,0,5
596,2002-12-01,36.53906,137.65889,0,85,5,0,0,0,0,0,0,0,0,0,0,0,0,7,70,13,0,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0,5
617,2002-12-01,39.98313,141.42348,4,70,16,0,0,0,17,0,0,0,0,4,9,26,0,31,31,28,0,0,0,79,11,0,0,0,90,0,0,0,0,88,2,0,5
635,2002-12-01,35.51472,136.21887,0,88,1,1,0,0,68,12,0,0,0,0,0,0,0,4,76,9,1,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,5
648,2002-12-01,40.1773,141.25661,5,54,30,1,0,0,17,0,0,0,0,5,5,39,0,31,33,26,0,0,0,79,11,0,0,0,90,0,0,0,0,88,2,0,4
661,2002-12-01,35.87294,136.22633,0,79,7,4,0,9,47,0,0,0,0,0,0,0,0,1,78,11,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,5
670,2002-12-01,33.90434,134.32198,0,88,1,1,0,6,70,13,1,0,0,0,0,0,0,13,75,2,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,5
681,2002-12-01,43.18458,145.2869,0,0,0,0,0,0,57,32,1,0,0,1,2,9,0,13,50,20,7,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,6
682,2002-12-01,40.52645,141.29813,5,49,24,12,0,14,25,1,0,0,0,18,22,44,0,31,36,23,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,4
683,2002-12-01,40.37086,141.08853,7,53,27,3,0,8,18,0,0,0,0,3,3,35,0,31,36,23,0,0,0,80,10,0,0,0,90,0,0,0,0,88,2,0,4
685,2002-12-01,40.05725,140.67302,2,71,16,1,0,0,0,9,2,0,0,0,0,0,2,13,52,23,0,0,1,79,10,0,0,0,90,0,0,0,0,88,2,0,5
700,2002-12-01,34.26524,134.31793,0,0,0,0,0,6,80,4,0,0,0,0,0,0,0,11,74,5,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,6
713,2002-12-01,46.00672,150.06848,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,72,0,5,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,6
724,2002-12-01,40.40696,140.71059,7,62,21,0,0,0,18,0,0,0,0,2,3,9,0,21,54,15,0,0,1,80,9,0,0,0,90,0,0,0,0,88,2,0,5
727,2002-12-01,39.93164,140.09212,0,0,0,0,2,13,58,4,0,0,0,18,28,37,0,6,70,14,0,0,1,78,11,0,0,0,90,0,0,0,0,88,2,0,6
740,2002-12-01,33.52048,133.31532,0,86,4,0,0,0,52,25,5,0,0,0,0,0,0,3,75,10,2,0,2,83,5,0,0,0,90,0,0,0,0,88,2,0,5
742,2002-12-01,33.1468,132.99045,0,87,3,0,0,0,55,20,14,0,0,0,0,0,0,2,78,9,0,0,1,83,6,0,0,0,90,0,0,0,0,88,2,0,5
758,2002-12-01,0.93855,117.5714,0,0,0,0,0,23,47,17,0,0,0,0,0,0,0,0,56,34,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,6
762,2002-12-01,52.17063,-174.4278,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,2,80,8,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,6
774,2002-12-01,42.43258,143.1301,40,11,30,9,0,0,4,15,1,0,0,9,16,63,0,25,34,18,13,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,2
784,2002-12-01,35.16678,134.48071,0,89,1,0,0,2,58,27,3,0,0,0,0,0,0,12,71,5,1,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,5
785,2002-12-01,34.98525,134.30972,0,87,3,0,0,0,40,27,15,0,0,0,0,0,0,9,74,6,1,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,5
810,2002-12-01,1.64342,117.57775,0,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,50,40,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
823,2002-12-01,42.92421,143.41234,51,13,20,6,0,3,1,0,0,0,0,10,23,50,0,18,44,16,12,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,2
828,2002-12-01,41.26096,140.9989,0,0,0,0,0,3,86,0,0,0,0,0,0,0,0,23,62,4,1,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,6
840,2002-12-01,33.87015,132.96669,0,85,5,0,1,30,58,0,0,0,0,0,0,0,0,3,72,13,2,0,4,80,6,0,0,0,90,0,0,0,0,89,1,0,5
859,2002-12-01,5.073,118.35729,0,0,0,0,0,4,51,29,3,0,0,0,0,0,0,1,33,55,1,0,1,85,4,0,0,0,90,0,0,0,0,90,0,0,6
863,2002-12-01,2.06671,117.509,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,48,42,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
867,2002-12-01,0.94875,117.21203,0,0,0,0,0,0,80,5,0,0,0,0,0,0,0,0,51,39,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,6
881,2002-12-01,41.13896,140.40379,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,20,70,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,6
890,2002-12-01,32.90825,131.82942,0,81,8,1,4,1,84,1,0,0,0,0,0,0,0,4,54,26,6,0,0,83,7,0,0,0,90,0,0,0,0,86,4,0,5
893,2002-12-01,32.3317,131.36182,0,79,9,2,1,10,68,9,1,0,0,0,0,0,0,3,65,16,0,0,2,81,7,0,0,0,90,0,0,0,0,86,4,0,5
895,2002-12-01,31.94414,131.05481,0,90,0,0,0,0,78,12,0,0,0,0,0,0,0,4,67,19,0,0,0,84,6,0,0,0,90,0,0,0,0,85,5,0,5
901,2002-12-01,16.3591,122.125,0,0,0,0,0,6,76,5,0,0,0,0,0,0,0,1,37,51,1,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,6
905,2002-12-01,14.18683,121.24693,0,0,0,0,0,23,63,1,0,0,0,0,0,0,0,0,55,35,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,6
910,2002-12-01,12.95731,120.77753,0,0,0,0,1,1,46,33,6,0,0,0,0,0,0,0,84,6,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
914,2002-12-01,4.94835,118.13134,0,0,0,0,0,6,57,10,13,0,0,0,0,0,0,1,30,56,3,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,6
923,2002-12-01,1.09291,117.06889,0,0,0,0,0,0,17,12,8,0,0,0,0,0,0,1,51,38,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,6
939,2002-12-01,35.14726,133.44249,0,88,2,0,0,25,64,0,0,0,0,0,0,0,0,0,82,8,0,0,2,80,8,0,0,0,90,0,0,0,0,89,1,0,5
947,2002-12-01,32.69456,131.34071,0,87,1,2,0,1,69,8,1,0,0,0,0,0,0,2,65,16,1,0,1,81,8,0,0,0,90,0,0,0,0,86,4,0,5
953,2002-12-01,31.52595,130.42607,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,4,74,7,0,0,0,85,5,0,0,0,90,0,0,0,0,84,6,0,6
954,2002-12-01,31.32897,130.27689,0,0,0,0,0,0,73,17,0,0,0,0,0,0,0,0,79,5,2,0,0,85,5,0,0,0,90,0,0,0,0,84,6,0,6
971,2002-12-01,4.82195,117.90593,0,0,0,0,0,5,68,14,0,0,0,0,0,0,0,1,33,53,3,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
972,2002-12-01,4.55096,117.82818,0,0,0,0,0,1,56,30,0,0,0,0,0,0,0,1,36,53,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,6
976,2002-12-01,3.45911,117.52112,0,0,0,0,0,2,60,25,0,0,0,0,0,0,0,0,58,32,0,0,4,84,2,0,0,0,90,0,0,0,0,90,0,0,6
983,2002-12-01,1.23618,116.9254,0,0,0,0,0,0,15,16,4,0,0,0,0,0,0,1,50,39,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,6
1001,2002-12-01,41.51928,140.05383,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0,15,75,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,6
1003,2002-12-01,35.13641,133.09662,0,90,0,0,0,1,84,0,0,0,0,0,0,0,0,0,84,6,0,0,1,81,8,0,0,0,90,0,0,0,0,89,1,0,5
1026,2002-12-01,15.69651,121.41187,0,0,0,0,1,18,54,10,3,0,0,0,0,0,0,1,59,30,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
1027,2002-12-01,15.45481,121.31487,0,0,0,0,0,20,57,5,5,0,0,0,0,0,0,1,61,28,0,0,2,86,2,0,0,0,90,0,0,0,0,90,0,0,6
1036,2002-12-01,11.7515,119.92213,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,90,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,6
1039,2002-12-01,5.77328,117.99339,0,0,0,0,0,39,48,0,0,0,0,0,0,0,0,0,37,49,4,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
1054,2002-12-01,1.65939,116.85442,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,54,35,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,6
1063,2002-12-01,43.70929,142.72864,73,2,10,5,0,0,0,0,0,0,0,0,0,0,0,8,59,22,1,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,7
1075,2002-12-01,35.12339,132.75087,0,82,8,0,0,24,66,0,0,0,0,0,0,0,0,0,87,3,0,0,1,82,7,0,0,0,90,0,0,0,0,89,1,0,5
1090,2002-12-01,17.99212,122.14766,0,0,0,0,12,15,45,10,5,0,0,0,0,0,0,0,72,18,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
1094,2002-12-01,17.04343,121.74413,0,0,0,0,0,8,55,5,0,0,0,0,0,0,0,0,46,44,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0,6
1098,2002-12-01,16.08475,121.34958,0,0,0,0,0,15,60,11,1,0,0,0,0,0,0,1,62,27,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
1100,2002-12-01,15.60164,121.15559,0,0,0,0,0,5,66,15,1,0,0,0,0,0,0,1,58,31,0,0,2,86,2,0,0,0,90,0,0,0,0,90,0,0,6
1105,2002-12-01,10.88268,119.4156,0,0,0,0,0,8,79,0,0,0,0,0,0,0,0,12,78,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,6
1112,2002-12-01,5.10684,117.61075,0,0,0,0,0,0,67,2,5,0,0,0,0,0,0,1,35,47,7,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
1118,2002-12-01,3.46844,117.15343,0,0,0,0,0,3,71,13,0,0,0,0,0,0,0,0,51,39,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
1122,2002-12-01,2.36007,116.85626,0,0,0,0,0,0,28,1,11,0,0,0,0,0,0,0,55,35,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,6
1131,2002-12-01,44.34706,143.24632,0,0,0,0,1,14,58,0,0,0,0,13,8,36,0,4,68,10,5,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,6
1137,2002-12-01,43.45339,141.87482,49,28,10,3,0,0,0,0,0,0,0,18,12,60,0,3,80,7,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,7
1158,2002-12-01,17.90355,121.88356,0,0,0,0,1,24,62,0,0,0,0,0,0,0,0,0,69,21,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
1162,2002-12-01,16.95161,121.48343,0,0,0,0,0,10,64,2,0,0,0,0,0,0,0,1,53,36,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,6
1169,2002-12-01,15.26165,120.80451,0,0,0,0,0,12,75,0,0,0,0,0,0,0,0,0,60,30,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
1180,2002-12-01,4.15869,117.15723,0,0,0,0,2,17,54,9,5,0,0,0,0,0,0,0,49,41,0,0,2,87,1,0,0,0,90,0,0,0,0,90,0,0,6
1186,2002-12-01,2.50078,116.71084,0,0,0,0,0,0,4,14,5,0,0,0,0,0,0,0,57,33,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,7
1187,2002-12-01,2.2216,116.63776,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,57,33,0,0,2,86,2,0,0,0,90,0,0,0,0,90,0,0,6
1211,2002-12-01,42.40375,139.94408,21,34,31,4,0,1,87,2,0,0,0,0,0,0,0,23,60,7,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0,4
1214,2002-12-01,34.13977,131.25385,0,88,2,0,0,4,68,18,0,0,0,0,0,0,0,0,74,8,4,0,0,85,5,0,0,0,90,0,0,0,0,88,2,0,5
1226,2002-12-01,16.85798,121.2233,0,0,0,0,0,33,53,1,0,0,0,0,0,0,0,1,73,16,0,0,1,84,5,0,0,0,90,0,0,0,0,90,0,0,6
1245,2002-12-01,4.84509,117.16109,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,44,44,2,0,3,85,2,0,0,0,90,0,0,0,0,90,0,0,6
1251,2002-12-01,3.19657,116.71178,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,45,45,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
1263,2002-12-01,53.43754,-168.05582,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,21,69,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,6
1277,2002-12-01,33.14309,130.13904,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,2,81,4,2,0,0,86,4,0,0,0,90,0,0,0,0,86,4,0,6
1282,2002-12-01,17.72096,121.35709,0,0,0,0,0,18,69,0,0,0,0,0,0,0,0,1,57,32,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
1283,2002-12-01,17.48228,121.25791,0,0,0,0,1,14,55,15,2,0,0,0,0,0,0,1,59,30,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,6
1291,2002-12-01,15.55053,120.48444,0,0,0,0,0,3,82,1,1,0,0,0,0,0,0,0,67,23,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,6
1294,2002-12-01,14.81576,120.20324,0,0,0,0,0,1,54,32,0,0,0,0,0,0,0,2,83,5,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,6
1301,2002-12-01,5.52774,117.16499,0,0,0,0,0,0,40,17,0,0,0,0,0,0,0,0,45,44,1,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,6
1307,2002-12-01,3.88839,116.71272,0,0,0,0,0,5,43,15,3,0,0,0,0,0,0,0,44,45,1,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,6
1312,2002-12-01,2.50034,116.34637,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,53,37,0,0,3,86,1,0,0,0,90,0,0,0,0,90,0,0,7
1313,2002-12-01,2.22026,116.27422,0,0,0,0,0,0,8,12,5,0,0,0,0,0,0,0,53,37,0,0,3,86,1,0,0,0,90,0,0,0,0,90,0,0,6
1321,2002-12-01,53.51503,-166.92442,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0,1,88,1,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,6
