index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
260,2004-09-01,7.53473,123.31063,0,0,0,0,1,9,79,2,0,0,0,0,0,0,0,68,23,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,3
267,2004-09-01,11.85389,124.83087,0,0,0,0,0,5,83,3,0,0,0,0,0,0,0,45,46,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
269,2004-09-01,9.92453,124.03024,0,0,0,0,5,20,64,2,0,0,0,0,0,0,0,36,55,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
299,2004-09-01,35.26666,140.3828,0,91,0,0,6,18,57,10,0,0,0,0,0,0,0,57,34,0,0,0,3,77,11,0,0,0,91,0,0,0,0,90,1,0,0
303,2004-09-01,9.1843,123.11134,0,0,0,0,0,15,75,1,0,0,0,0,0,0,0,25,66,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
304,2004-09-01,7.93528,122.64238,0,0,0,0,0,22,69,0,0,0,0,0,0,0,0,18,66,6,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
330,2004-09-01,12.1935,123.88918,0,0,0,0,0,11,75,5,0,0,0,0,0,0,0,29,62,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
356,2004-09-01,10.65336,123.05347,0,0,0,0,0,21,62,6,2,0,0,0,0,0,0,40,51,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
358,2004-09-01,10.16098,122.86187,0,0,0,0,3,41,47,0,0,0,0,0,0,0,0,53,38,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
359,2004-09-01,9.91373,122.76681,0,0,0,0,0,24,67,0,0,0,0,0,0,0,0,43,48,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
383,2004-09-01,36.72474,140.16225,0,0,0,0,0,2,68,20,1,0,0,0,0,0,0,38,53,0,0,0,8,71,12,0,0,0,88,3,0,0,0,81,10,0,1
406,2004-09-01,37.40054,140.5853,0,91,0,0,0,8,77,6,0,0,0,0,0,0,0,39,52,0,0,0,4,76,11,0,0,0,91,0,0,0,0,83,8,0,0
419,2004-09-01,35.26069,138.12213,0,91,0,0,0,8,70,11,2,0,0,0,0,0,0,48,43,0,0,0,1,78,12,0,0,0,91,0,0,0,0,85,6,0,0
427,2004-09-01,11.37443,122.70316,0,0,0,0,16,19,50,1,0,0,0,0,0,0,0,35,56,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
428,2004-09-01,11.1289,122.60728,0,0,0,0,0,15,61,10,5,0,0,0,0,0,0,45,46,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
436,2004-09-01,37.11081,139.83795,0,91,0,0,0,0,72,3,1,0,0,0,0,0,0,34,57,0,0,0,3,75,13,0,0,0,85,6,0,0,0,81,10,0,0
442,2004-09-01,36.12289,138.69705,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,0,0,0,1,78,12,0,0,0,87,4,0,0,0,79,12,0,2
448,2004-09-01,35.10822,137.59471,0,91,0,0,0,7,83,1,0,0,0,0,0,0,0,60,31,0,0,0,3,75,13,0,0,0,91,0,0,0,0,86,5,0,0
455,2004-09-01,11.53144,122.5532,0,0,0,0,2,20,69,0,0,0,0,0,0,0,0,30,61,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
465,2004-09-01,37.78785,140.26003,0,91,0,0,0,26,49,11,5,0,0,0,0,0,0,33,58,0,0,0,4,74,13,0,0,0,90,1,0,0,0,82,9,0,0
468,2004-09-01,37.30291,139.67416,0,91,0,0,0,4,62,2,6,0,0,0,0,0,0,31,55,5,0,0,3,76,12,0,0,0,86,5,0,0,0,80,11,0,0
495,2004-09-01,1.00641,118.86716,0,0,0,0,0,1,63,24,3,0,0,0,0,0,0,33,57,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
505,2004-09-01,37.98058,140.0957,0,91,0,0,0,0,68,16,0,0,0,0,0,0,0,21,64,6,0,0,4,75,12,0,0,0,90,1,0,0,0,81,10,0,0
506,2004-09-01,37.81928,139.89909,0,91,0,0,0,15,44,16,15,0,0,0,0,0,0,23,60,8,0,0,4,75,12,0,0,0,89,2,0,0,0,81,10,0,0
521,2004-09-01,35.30959,137.08257,0,0,0,0,5,15,71,0,0,0,0,0,0,0,0,44,47,0,0,0,3,77,11,0,0,0,90,1,0,0,0,81,10,0,1
528,2004-09-01,33.90434,135.67802,0,91,0,0,0,2,80,9,0,0,0,0,0,0,0,33,58,0,0,0,1,76,14,0,0,0,91,0,0,0,0,88,3,0,0
538,2004-09-01,39.28292,141.34019,0,91,0,0,0,8,60,23,0,0,0,0,0,0,0,44,47,0,0,0,4,69,18,0,0,0,91,0,0,0,0,82,9,0,0
545,2004-09-01,38.17268,139.93024,0,91,0,0,0,0,64,10,4,0,0,0,0,0,0,11,62,18,0,0,4,75,12,0,0,0,91,0,0,0,0,81,10,0,0
547,2004-09-01,37.84848,139.53777,0,91,0,0,0,37,24,11,4,0,0,0,0,0,0,11,64,16,0,0,1,76,14,0,0,0,89,2,0,0,0,81,10,0,2
553,2004-09-01,36.85765,138.38739,0,91,0,0,0,0,80,0,0,0,0,0,0,0,0,18,59,14,0,0,2,74,15,0,0,0,89,2,0,0,0,80,11,0,0
564,2004-09-01,34.97226,136.38036,0,91,0,0,5,10,69,7,0,0,0,0,0,0,0,41,50,0,0,0,2,76,13,0,0,0,89,2,0,0,0,84,7,0,0
574,2004-09-01,1.03258,118.50776,0,0,0,0,1,25,65,0,0,0,0,0,0,0,0,30,61,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
577,2004-09-01,39.63329,141.38156,0,91,0,0,0,4,86,0,0,0,0,0,0,0,0,39,52,0,0,0,5,69,17,0,0,0,91,0,0,0,0,82,9,0,0
584,2004-09-01,38.52555,139.96179,0,91,0,0,0,7,53,22,4,0,0,0,0,0,0,3,66,19,3,0,5,73,13,0,0,0,91,0,0,0,0,81,10,0,0
586,2004-09-01,38.20203,139.56665,0,89,2,0,0,12,71,8,0,0,0,0,0,0,0,0,63,20,8,0,3,77,11,0,0,0,91,0,0,0,0,81,10,0,0
596,2004-09-01,36.53906,137.65889,0,91,0,0,0,0,55,0,0,0,0,0,0,0,0,35,56,0,0,0,4,74,13,0,0,0,88,3,0,0,0,79,12,0,0
617,2004-09-01,39.98313,141.42348,0,91,0,0,0,1,90,0,0,0,0,0,0,0,0,27,63,1,0,0,6,70,15,0,0,0,91,0,0,0,0,82,9,0,0
635,2004-09-01,35.51472,136.21887,0,91,0,0,0,3,75,12,1,0,0,0,0,0,0,23,54,14,0,0,3,77,11,0,0,0,90,1,0,0,0,82,9,0,0
648,2004-09-01,40.1773,141.25661,0,91,0,0,0,18,62,4,0,0,0,0,0,0,0,18,68,5,0,0,5,71,15,0,0,0,91,0,0,0,0,82,9,0,0
661,2004-09-01,35.87294,136.22633,0,91,0,0,0,27,62,2,0,0,0,0,0,0,0,11,47,26,7,0,6,74,11,0,0,0,90,1,0,0,0,81,10,0,0
670,2004-09-01,33.90434,134.32198,0,91,0,0,2,37,45,5,2,0,0,0,0,0,0,59,32,0,0,0,9,69,13,0,0,0,91,0,0,0,0,85,6,0,0
681,2004-09-01,43.18458,145.2869,0,0,0,0,0,7,55,27,2,0,0,0,0,0,0,36,55,0,0,0,3,70,18,0,0,0,91,0,0,0,2,82,7,0,1
682,2004-09-01,40.52645,141.29813,0,89,2,0,7,8,75,1,0,0,0,17,9,2,0,16,71,4,0,0,3,72,16,0,0,0,91,0,0,0,0,83,8,0,0
683,2004-09-01,40.37086,141.08853,0,89,2,0,0,8,66,0,0,0,0,0,0,0,0,14,70,7,0,0,3,73,15,0,0,0,91,0,0,0,0,82,9,0,0
685,2004-09-01,40.05725,140.67302,0,91,0,0,0,29,62,0,0,0,0,0,0,0,0,12,70,9,0,0,3,71,17,0,0,0,90,1,0,0,0,82,9,0,0
700,2004-09-01,34.26524,134.31793,0,0,0,0,0,1,84,6,0,0,0,0,0,0,0,49,42,0,0,0,8,70,13,0,0,0,91,0,0,0,0,82,9,0,3
713,2004-09-01,46.00672,150.06848,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,0,84,3,3,0,10,63,18,0,0,0,91,0,0,0,0,88,3,0,1
724,2004-09-01,40.40696,140.71059,0,91,0,0,0,8,83,0,0,0,0,0,0,0,0,10,72,9,0,0,5,70,16,0,0,0,91,0,0,0,0,83,8,0,0
727,2004-09-01,39.93164,140.09212,0,0,0,0,8,23,55,5,0,0,0,0,0,0,0,7,80,4,0,0,7,67,17,0,0,0,91,0,0,0,0,82,9,0,1
740,2004-09-01,33.52048,133.31532,0,91,0,0,0,2,54,22,13,0,0,0,0,0,0,58,33,0,0,0,4,77,10,0,0,0,91,0,0,0,0,83,8,0,0
742,2004-09-01,33.1468,132.99045,0,91,0,0,0,10,57,11,13,0,0,0,0,0,0,56,35,0,0,0,4,78,9,0,0,0,91,0,0,0,0,86,5,0,0
758,2004-09-01,0.93855,117.5714,0,0,0,0,0,10,80,1,0,0,0,0,0,0,0,23,68,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
762,2004-09-01,52.17063,-174.4278,0,0,0,0,4,24,62,1,0,0,0,0,0,0,0,8,81,2,0,0,14,57,20,0,0,0,91,0,0,0,0,89,2,0,1
774,2004-09-01,42.43258,143.1301,0,91,0,0,6,19,57,7,2,0,0,7,6,1,0,42,49,0,0,0,3,68,20,0,0,0,91,0,0,0,0,87,4,0,0
784,2004-09-01,35.16678,134.48071,0,91,0,0,0,14,73,4,0,0,0,0,0,0,0,15,60,16,0,0,4,75,12,0,0,0,91,0,0,0,0,81,10,0,0
785,2004-09-01,34.98525,134.30972,0,91,0,0,0,1,45,34,11,0,0,0,0,0,0,29,55,7,0,0,6,75,10,0,0,0,91,0,0,0,0,81,10,0,0
810,2004-09-01,1.64342,117.57775,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,11,80,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
823,2004-09-01,42.92421,143.41234,0,91,0,0,0,6,63,15,7,0,0,0,0,0,0,42,49,0,0,0,2,70,19,0,0,0,91,0,0,0,1,85,5,0,0
828,2004-09-01,41.26096,140.9989,0,0,0,0,9,12,51,19,0,0,0,0,0,0,0,5,86,0,0,0,6,67,18,0,0,0,91,0,0,0,0,86,5,0,1
840,2004-09-01,33.87015,132.96669,0,91,0,0,2,18,58,13,0,0,0,0,0,0,0,53,38,0,0,0,7,73,11,0,0,0,91,0,0,0,0,79,12,0,0
859,2004-09-01,5.073,118.35729,0,0,0,0,0,0,65,24,2,0,0,0,0,0,0,66,25,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,3
863,2004-09-01,2.06671,117.509,0,0,0,0,0,10,76,5,0,0,0,0,0,0,0,12,79,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
867,2004-09-01,0.94875,117.21203,0,0,0,0,0,0,78,2,0,0,0,0,0,0,0,6,85,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
881,2004-09-01,41.13896,140.40379,0,0,0,0,4,8,64,14,0,0,0,0,0,0,0,5,67,19,0,0,7,66,18,0,0,0,91,0,0,0,0,85,6,0,1
890,2004-09-01,32.90825,131.82942,0,91,0,0,0,12,69,8,2,0,0,0,0,0,0,52,39,0,0,0,3,76,12,0,0,0,91,0,0,0,0,82,9,0,0
893,2004-09-01,32.3317,131.36182,0,90,0,1,0,3,46,29,13,0,0,0,0,0,0,52,39,0,0,0,0,74,17,0,0,0,91,0,0,0,0,87,4,0,0
895,2004-09-01,31.94414,131.05481,0,91,0,0,1,14,66,10,0,0,0,0,0,0,0,49,42,0,0,0,0,76,15,0,0,0,91,0,0,0,0,89,2,0,0
901,2004-09-01,16.3591,122.125,0,0,0,0,0,2,44,32,9,0,0,0,0,0,0,77,14,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,3
905,2004-09-01,14.18683,121.24693,0,0,0,0,8,30,53,0,0,0,0,0,0,0,0,80,11,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,3
910,2004-09-01,12.95731,120.77753,0,0,0,0,0,1,60,25,5,0,0,0,0,0,0,44,47,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
914,2004-09-01,4.94835,118.13134,0,0,0,0,0,3,60,26,2,0,0,0,0,0,0,66,25,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,3
923,2004-09-01,1.09291,117.06889,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,4,87,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
939,2004-09-01,35.14726,133.44249,0,91,0,0,0,35,54,0,2,0,0,0,0,0,0,6,61,18,6,0,4,74,13,0,0,0,91,0,0,0,0,80,11,0,0
947,2004-09-01,32.69456,131.34071,0,91,0,0,0,11,51,23,6,0,0,0,0,0,0,42,49,0,0,0,1,74,16,0,0,0,91,0,0,0,0,82,9,0,0
953,2004-09-01,31.52595,130.42607,0,0,0,0,0,15,71,5,0,0,0,0,0,0,0,11,69,11,0,0,0,80,11,0,0,0,90,1,0,0,0,90,1,0,1
954,2004-09-01,31.32897,130.27689,0,0,0,0,0,9,80,2,0,0,0,0,0,0,0,0,79,12,0,0,0,79,12,0,0,0,91,0,0,0,0,90,1,0,1
971,2004-09-01,4.82195,117.90593,0,0,0,0,0,13,68,2,2,0,0,0,0,0,0,49,42,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
972,2004-09-01,4.55096,117.82818,0,0,0,0,0,17,65,9,0,0,0,0,0,0,0,57,34,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,3
976,2004-09-01,3.45911,117.52112,0,0,0,0,0,0,56,30,5,0,0,0,0,0,0,10,81,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
983,2004-09-01,1.23618,116.9254,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,87,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1001,2004-09-01,41.51928,140.05383,0,0,0,0,0,22,66,3,0,0,0,0,0,0,0,2,68,21,0,0,8,65,18,0,0,0,91,0,0,0,0,87,4,0,1
1003,2004-09-01,35.13641,133.09662,0,91,0,0,0,20,71,0,0,0,0,0,0,0,0,17,56,14,4,0,4,74,13,0,0,0,91,0,0,0,0,80,11,0,0
1026,2004-09-01,15.69651,121.41187,0,0,0,0,18,19,39,6,9,0,0,0,0,0,0,15,76,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
1027,2004-09-01,15.45481,121.31487,0,0,0,0,9,11,57,10,2,0,0,0,0,0,0,17,74,0,0,0,0,83,8,0,0,0,91,0,0,0,0,91,0,0,1
1036,2004-09-01,11.7515,119.92213,0,0,0,0,0,0,89,2,0,0,0,0,0,0,0,7,76,4,2,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1039,2004-09-01,5.77328,117.99339,0,0,0,0,1,26,64,0,0,0,0,0,0,0,0,26,65,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1054,2004-09-01,1.65939,116.85442,0,0,0,0,0,0,25,9,7,0,0,0,0,0,0,7,84,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1063,2004-09-01,43.70929,142.72864,0,91,0,0,0,0,67,1,0,0,0,0,0,0,0,41,50,0,0,0,7,64,20,0,0,0,90,1,0,0,2,81,8,0,0
1075,2004-09-01,35.12339,132.75087,0,91,0,0,0,21,70,0,0,0,0,0,0,0,0,15,66,10,0,0,2,77,12,0,0,0,91,0,0,0,0,80,11,0,0
1090,2004-09-01,17.99212,122.14766,0,0,0,0,9,29,38,15,0,0,0,0,0,0,0,0,89,2,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
1094,2004-09-01,17.04343,121.74413,0,0,0,0,0,0,40,2,1,0,0,0,0,0,0,26,65,0,0,0,1,81,9,0,0,0,91,0,0,0,0,91,0,0,1
1098,2004-09-01,16.08475,121.34958,0,0,0,0,0,11,65,9,6,0,0,0,0,0,0,12,79,0,0,0,1,86,4,0,0,0,91,0,0,0,0,91,0,0,1
1100,2004-09-01,15.60164,121.15559,0,0,0,0,0,20,59,12,0,0,0,0,0,0,0,19,72,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,1
1105,2004-09-01,10.88268,119.4156,0,0,0,0,0,22,69,0,0,0,0,0,0,0,0,34,54,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1112,2004-09-01,5.10684,117.61075,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,36,55,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1118,2004-09-01,3.46844,117.15343,0,0,0,0,0,2,62,26,1,0,0,0,0,0,0,18,73,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1122,2004-09-01,2.36007,116.85626,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,17,74,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1131,2004-09-01,44.34706,143.24632,0,0,0,0,1,16,61,13,0,0,0,42,3,5,0,17,54,20,0,0,8,64,19,0,0,0,90,1,0,0,2,81,8,0,3
1137,2004-09-01,43.45339,141.87482,0,91,0,0,0,27,61,1,0,0,0,0,0,0,0,24,66,1,0,0,9,63,19,0,0,0,91,0,0,0,2,84,5,0,0
1158,2004-09-01,17.90355,121.88356,0,0,0,0,0,50,41,0,0,0,0,0,0,0,0,0,91,0,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1162,2004-09-01,16.95161,121.48343,0,0,0,0,0,0,52,12,0,0,0,0,0,0,0,13,78,0,0,0,1,84,6,0,0,0,91,0,0,0,0,91,0,0,1
1169,2004-09-01,15.26165,120.80451,0,0,0,0,0,19,55,10,6,0,0,0,0,0,0,47,44,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,1
1180,2004-09-01,4.15869,117.15723,0,0,0,0,0,2,74,8,7,0,0,0,0,0,0,20,71,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1186,2004-09-01,2.50078,116.71084,0,0,0,0,0,0,49,7,8,0,0,0,0,0,0,18,73,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1187,2004-09-01,2.2216,116.63776,0,0,0,0,0,0,13,10,13,0,0,0,0,0,0,14,77,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1211,2004-09-01,42.40375,139.94408,0,85,4,2,1,45,45,0,0,0,0,0,0,0,0,7,84,0,0,0,9,62,20,0,0,0,91,0,0,0,0,88,3,0,0
1214,2004-09-01,34.13977,131.25385,0,91,0,0,0,21,70,0,0,0,0,0,0,0,0,2,59,15,12,0,3,76,12,0,0,0,91,0,0,0,0,80,11,0,0
1226,2004-09-01,16.85798,121.2233,0,0,0,0,0,9,56,20,6,0,0,0,0,0,0,3,88,0,0,0,1,87,3,0,0,0,91,0,0,0,0,91,0,0,1
1245,2004-09-01,4.84509,117.16109,0,0,0,0,0,0,15,22,1,0,0,0,0,0,0,26,65,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1251,2004-09-01,3.19657,116.71178,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,25,66,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1263,2004-09-01,53.43754,-168.05582,0,0,0,0,0,26,56,9,0,0,0,0,0,0,0,11,79,1,0,0,13,58,20,0,0,0,91,0,0,0,0,89,2,0,1
1277,2004-09-01,33.14309,130.13904,0,0,0,0,0,10,48,18,15,0,0,0,0,0,0,0,64,26,1,0,1,79,11,0,0,0,91,0,0,0,0,82,9,0,1
1282,2004-09-01,17.72096,121.35709,0,0,0,0,0,35,55,0,0,0,0,0,0,0,0,6,85,0,0,0,0,82,9,0,0,0,91,0,0,0,0,91,0,0,1
1283,2004-09-01,17.48228,121.25791,0,0,0,0,0,10,81,0,0,0,0,0,0,0,0,8,83,0,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1291,2004-09-01,15.55053,120.48444,0,0,0,0,0,47,44,0,0,0,0,0,0,0,0,37,54,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,1
1294,2004-09-01,14.81576,120.20324,0,0,0,0,1,14,63,11,2,0,0,0,0,0,0,36,55,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1301,2004-09-01,5.52774,117.16499,0,0,0,0,0,0,70,2,4,0,0,0,0,0,0,23,68,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,1
1307,2004-09-01,3.88839,116.71272,0,0,0,0,0,5,82,2,0,0,0,0,0,0,0,31,60,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1312,2004-09-01,2.50034,116.34637,0,0,0,0,0,0,3,12,6,0,0,0,0,0,0,11,80,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1313,2004-09-01,2.22026,116.27422,0,0,0,0,0,0,20,18,9,0,0,0,0,0,0,9,82,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1321,2004-09-01,53.51503,-166.92442,0,0,0,0,0,4,52,21,12,0,0,0,0,0,0,5,85,1,0,0,13,58,20,0,0,0,91,0,0,0,0,89,2,0,1
