index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
455,2000-03-01,11.53144,122.5532,0,0,0,0,0,3,46,27,8,0,0,0,0,0,0,0,73,16,3,4,8,74,3,0,0,23,69,0,0,0,0,80,12,0,1
465,2000-03-01,37.78785,140.26003,0,92,0,0,0,0,42,10,0,0,0,0,0,0,0,0,61,29,2,0,10,78,4,0,1,23,54,14,0,0,22,53,16,1,0
468,2000-03-01,37.30291,139.67416,0,92,0,0,0,0,35,9,0,0,0,0,0,0,0,0,77,15,0,0,10,76,6,0,2,20,56,14,0,0,21,54,16,1,0
495,2000-03-01,1.00641,118.86716,0,0,0,0,18,7,33,21,11,0,0,0,0,0,0,13,78,1,0,2,14,56,20,0,0,11,76,5,0,0,4,76,12,0,1
505,2000-03-01,37.98058,140.0957,0,87,5,0,0,0,46,7,0,0,0,28,24,0,0,0,62,30,0,0,11,76,5,0,0,22,56,14,0,0,21,54,16,1,0
506,2000-03-01,37.81928,139.89909,0,88,4,0,0,1,38,14,0,0,0,0,0,0,0,0,71,21,0,0,10,78,4,0,2,22,52,16,0,0,21,54,16,1,0
521,2000-03-01,35.30959,137.08257,0,0,0,0,0,23,64,5,0,0,0,0,0,0,0,0,78,14,0,0,13,73,6,0,0,21,56,15,0,0,20,57,14,1,1
528,2000-03-01,33.90434,135.67802,0,92,0,0,1,16,54,20,1,0,0,0,0,0,0,7,73,9,3,0,10,65,17,0,1,20,55,16,0,0,20,64,7,1,0
538,2000-03-01,39.28292,141.34019,0,91,1,0,0,7,42,3,0,0,0,0,0,0,0,1,60,22,9,0,12,67,13,0,0,22,57,12,1,0,22,50,19,1,0
545,2000-03-01,38.17268,139.93024,0,84,8,0,0,0,53,0,0,0,0,0,0,0,0,0,67,25,0,0,11,74,7,0,0,22,54,16,0,0,21,52,18,1,0
547,2000-03-01,37.84848,139.53777,0,84,8,0,0,0,43,9,1,0,0,0,0,0,0,0,82,10,0,0,12,73,7,0,1,21,55,15,0,0,21,54,16,1,0
553,2000-03-01,36.85765,138.38739,0,86,6,0,0,7,35,0,0,0,0,0,0,0,0,5,68,19,0,0,11,74,7,0,0,23,52,17,0,0,21,53,17,1,0
564,2000-03-01,34.97226,136.38036,0,92,0,0,3,34,55,0,0,0,0,0,0,0,0,5,65,22,0,0,11,72,9,0,0,20,57,13,2,0,20,58,13,1,0
574,2000-03-01,1.03258,118.50776,0,0,0,0,5,9,76,2,0,0,0,0,0,0,0,8,79,5,0,2,15,57,18,0,1,18,71,2,0,0,4,78,10,0,1
577,2000-03-01,39.63329,141.38156,0,84,8,0,0,0,45,7,0,0,0,26,38,0,0,0,68,13,11,0,12,73,7,0,0,23,56,10,3,0,22,50,19,1,0
584,2000-03-01,38.52555,139.96179,0,83,9,0,0,0,53,0,0,0,0,0,0,0,0,0,71,14,7,0,13,68,11,0,0,23,54,15,0,0,21,52,18,1,0
586,2000-03-01,38.20203,139.56665,0,65,26,1,0,2,67,2,0,0,0,0,0,0,0,0,86,6,0,0,14,70,8,0,0,22,54,16,0,0,20,53,18,1,0
596,2000-03-01,36.53906,137.65889,0,92,0,0,0,0,23,8,5,0,0,0,0,0,0,0,79,13,0,0,13,73,6,0,0,23,53,16,0,0,21,53,17,1,0
617,2000-03-01,39.98313,141.42348,0,83,9,0,0,2,38,12,0,0,0,0,0,0,0,0,64,23,5,0,13,74,5,0,0,24,54,11,3,0,22,50,19,1,0
635,2000-03-01,35.51472,136.21887,0,91,1,0,0,8,48,5,0,0,0,0,0,0,0,30,60,2,0,0,14,69,9,0,0,19,57,14,2,0,22,54,15,1,0
648,2000-03-01,40.1773,141.25661,0,81,11,0,0,2,42,8,0,0,0,22,37,0,0,0,59,33,0,0,14,73,5,0,0,24,54,12,2,0,22,50,18,2,0
661,2000-03-01,35.87294,136.22633,0,86,6,0,1,3,56,7,2,0,0,0,0,0,0,30,57,5,0,0,13,68,11,0,0,21,55,14,2,0,20,56,15,1,0
670,2000-03-01,33.90434,134.32198,0,92,0,0,3,25,63,1,0,0,0,0,0,0,0,0,48,38,6,2,14,62,14,0,0,20,55,15,2,0,20,60,11,1,0
681,2000-03-01,43.18458,145.2869,0,0,0,0,4,12,47,29,0,0,0,25,3,3,0,0,60,23,9,0,12,74,6,0,0,21,53,14,4,0,25,44,19,4,1
682,2000-03-01,40.52645,141.29813,0,72,20,0,0,22,37,2,0,0,0,8,38,0,0,0,74,18,0,0,15,71,6,0,0,23,54,13,2,0,21,49,20,2,0
683,2000-03-01,40.37086,141.08853,0,81,11,0,0,0,51,1,0,0,0,16,37,0,0,0,63,29,0,0,14,74,4,0,0,23,55,12,2,0,21,49,20,2,0
685,2000-03-01,40.05725,140.67302,0,80,12,0,0,0,32,19,1,0,0,0,0,0,0,19,48,25,0,0,13,70,9,0,0,22,54,14,2,0,22,48,20,2,0
700,2000-03-01,34.26524,134.31793,0,0,0,0,0,28,59,5,0,0,0,0,0,0,0,0,49,38,5,3,11,61,17,0,0,19,56,15,2,0,20,60,11,1,1
713,2000-03-01,46.00672,150.06848,0,0,0,0,18,18,54,0,0,0,0,0,0,0,0,0,74,14,4,0,14,60,18,0,3,9,72,8,0,3,20,51,16,2,1
724,2000-03-01,40.40696,140.71059,0,80,12,0,0,0,51,1,0,0,0,25,37,0,0,0,74,18,0,0,15,71,6,0,0,23,53,14,2,0,21,49,20,2,0
727,2000-03-01,39.93164,140.09212,0,0,0,0,14,14,54,3,0,0,0,3,2,33,0,19,68,5,0,0,14,66,12,0,1,20,54,15,2,0,22,48,20,2,1
740,2000-03-01,33.52048,133.31532,0,92,0,0,2,24,62,4,0,0,0,0,0,0,0,4,45,40,3,1,16,60,15,0,1,21,57,12,1,0,17,64,10,1,0
742,2000-03-01,33.1468,132.99045,0,91,0,1,0,19,72,1,0,0,0,0,0,0,0,14,37,39,2,0,16,60,16,0,1,21,54,16,0,0,18,64,9,1,0
758,2000-03-01,0.93855,117.5714,0,0,0,0,0,25,52,13,2,0,0,0,0,0,0,0,52,39,1,2,17,56,16,1,0,16,76,0,0,1,15,76,0,0,1
762,2000-03-01,52.17063,-174.4278,0,0,0,0,0,0,82,10,0,0,0,0,0,0,0,7,85,0,0,0,15,56,21,0,0,30,60,2,0,0,16,70,6,0,1
774,2000-03-01,42.43258,143.1301,6,60,24,2,1,18,45,14,0,0,0,34,31,0,0,0,46,27,19,0,11,76,5,0,0,30,45,17,0,0,20,46,21,5,0
784,2000-03-01,35.16678,134.48071,0,91,1,0,0,34,48,0,0,0,0,0,0,0,0,4,85,3,0,0,16,59,17,0,0,18,55,16,3,0,18,60,13,1,0
785,2000-03-01,34.98525,134.30972,0,92,0,0,2,13,73,4,0,0,0,0,0,0,0,3,77,12,0,0,15,60,17,0,0,18,55,16,3,0,18,61,12,1,0
810,2000-03-01,1.64342,117.57775,0,0,0,0,0,0,63,4,2,0,0,0,0,0,0,0,60,32,0,1,22,50,19,0,1,16,74,1,0,0,10,79,3,0,1
823,2000-03-01,42.92421,143.41234,7,62,23,0,0,6,36,2,0,0,0,42,11,0,0,0,38,35,19,0,11,76,5,0,0,30,47,14,1,0,21,48,19,4,0
828,2000-03-01,41.26096,140.9989,0,0,0,0,0,18,40,14,19,0,0,0,0,0,0,31,55,5,1,0,15,69,8,0,0,7,65,18,2,0,20,47,21,4,1
840,2000-03-01,33.87015,132.96669,0,91,1,0,0,1,58,22,9,0,0,0,0,0,0,2,49,37,4,1,11,66,14,0,1,22,53,15,1,0,19,62,10,1,0
859,2000-03-01,5.073,118.35729,0,0,0,0,1,1,64,17,9,0,0,0,0,0,0,0,60,32,0,6,21,46,19,0,0,26,66,0,0,0,4,84,4,0,1
863,2000-03-01,2.06671,117.509,0,0,0,0,0,0,86,4,0,0,0,0,0,0,0,0,58,34,0,2,22,48,20,0,3,16,72,1,0,0,10,78,4,0,1
867,2000-03-01,0.94875,117.21203,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,47,41,4,3,14,55,20,0,0,15,77,0,0,2,12,78,0,0,1
881,2000-03-01,41.13896,140.40379,0,0,0,0,1,11,75,5,0,0,0,0,0,0,0,42,50,0,0,0,14,70,8,0,0,7,65,18,2,1,19,46,24,2,1
890,2000-03-01,32.90825,131.82942,0,91,0,1,0,20,54,16,2,0,0,0,0,0,0,0,50,41,1,1,14,58,19,0,2,21,52,16,1,0,18,65,8,1,0
893,2000-03-01,32.3317,131.36182,0,92,0,0,0,4,66,17,5,0,0,0,0,0,0,0,57,34,1,2,17,55,18,0,3,21,55,12,1,0,18,66,7,1,0
895,2000-03-01,31.94414,131.05481,0,92,0,0,0,16,70,6,0,0,0,0,0,0,0,1,57,28,6,2,16,59,15,0,2,20,57,12,1,1,17,67,6,1,0
901,2000-03-01,16.3591,122.125,0,0,0,0,0,10,67,15,0,0,0,0,0,0,0,0,33,39,20,1,10,68,13,0,1,19,66,6,0,0,1,65,26,0,1
905,2000-03-01,14.18683,121.24693,0,0,0,0,0,9,81,2,0,0,0,0,0,0,0,0,36,55,1,1,11,59,20,0,0,37,55,0,0,0,2,77,13,0,1
910,2000-03-01,12.95731,120.77753,0,0,0,0,0,10,67,14,1,0,0,0,0,0,0,0,77,15,0,4,7,80,1,0,3,31,58,0,0,0,0,75,17,0,1
914,2000-03-01,4.94835,118.13134,0,0,0,0,0,18,67,7,0,0,0,0,0,0,0,0,57,35,0,5,21,48,16,2,1,25,66,0,0,0,5,84,3,0,1
923,2000-03-01,1.09291,117.06889,0,0,0,0,0,0,26,7,5,0,0,0,0,0,0,0,49,42,1,2,17,53,20,0,1,13,78,0,0,2,12,78,0,0,1
939,2000-03-01,35.14726,133.44249,0,92,0,0,0,9,53,26,2,0,0,0,0,0,0,5,83,4,0,0,10,66,16,0,0,22,53,14,3,0,18,61,12,1,0
947,2000-03-01,32.69456,131.34071,0,92,0,0,0,2,77,11,2,0,0,0,0,0,0,1,56,35,0,1,15,61,15,0,2,21,57,11,1,0,17,66,8,1,0
953,2000-03-01,31.52595,130.42607,0,0,0,0,6,22,64,0,0,0,0,0,0,0,0,16,72,3,1,0,14,58,20,0,1,22,59,9,1,1,17,66,7,1,1
954,2000-03-01,31.32897,130.27689,0,0,0,0,8,21,35,25,1,0,0,0,0,0,0,18,72,2,0,0,12,56,24,0,0,22,60,9,1,1,18,65,7,1,1
971,2000-03-01,4.82195,117.90593,0,0,0,0,2,16,66,8,0,0,0,0,0,0,0,0,50,42,0,4,20,52,15,1,2,24,66,0,0,0,8,81,3,0,1
972,2000-03-01,4.55096,117.82818,0,0,0,0,0,6,69,10,5,0,0,0,0,0,0,0,53,39,0,3,16,48,25,0,1,24,66,1,0,0,8,81,3,0,1
976,2000-03-01,3.45911,117.52112,0,0,0,0,1,35,42,13,1,0,0,0,0,0,0,0,56,36,0,3,14,53,22,0,1,21,70,0,0,1,5,76,10,0,1
983,2000-03-01,1.23618,116.9254,0,0,0,0,0,0,22,21,16,0,0,0,0,0,0,0,50,42,0,2,17,53,20,0,1,12,79,0,0,2,9,81,0,0,1
1001,2000-03-01,41.51928,140.05383,0,0,0,0,7,15,61,9,0,0,0,0,0,0,0,32,60,0,0,0,14,69,9,0,0,7,62,20,3,1,18,48,22,3,1
1003,2000-03-01,35.13641,133.09662,0,90,2,0,0,6,59,11,1,0,0,0,0,0,0,5,78,9,0,0,8,67,17,0,0,22,54,14,2,0,18,62,11,1,0
1026,2000-03-01,15.69651,121.41187,0,0,0,0,2,7,57,10,2,0,0,0,0,0,0,0,38,51,3,2,17,56,17,0,0,26,66,0,0,0,3,70,19,0,1
1027,2000-03-01,15.45481,121.31487,0,0,0,0,17,14,33,27,1,0,0,0,0,0,0,0,41,48,3,1,21,52,17,1,1,28,63,0,0,0,2,72,18,0,1
1036,2000-03-01,11.7515,119.92213,0,0,0,0,6,3,38,37,7,0,0,0,0,0,0,7,85,0,0,2,9,79,2,0,0,1,70,21,0,0,0,71,19,2,1
1039,2000-03-01,5.77328,117.99339,0,0,0,0,0,9,48,34,1,0,0,0,0,0,0,0,46,38,8,4,22,47,18,1,2,25,65,0,0,0,3,88,1,0,1
1054,2000-03-01,1.65939,116.85442,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,50,42,0,2,20,51,19,0,2,10,80,0,0,2,9,81,0,0,1
1063,2000-03-01,43.70929,142.72864,5,60,27,0,0,2,24,0,0,0,0,0,0,0,0,1,55,32,4,0,11,72,9,0,0,24,49,18,1,0,23,43,22,4,0
1075,2000-03-01,35.12339,132.75087,0,92,0,0,0,13,79,0,0,0,0,4,4,19,0,9,74,9,0,0,9,67,16,0,0,22,54,14,2,0,17,64,9,2,0
1090,2000-03-01,17.99212,122.14766,0,0,0,0,9,17,50,16,0,0,0,0,0,0,0,0,70,22,0,4,10,73,5,0,0,25,67,0,0,0,6,62,22,2,1
1094,2000-03-01,17.04343,121.74413,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,29,54,9,2,18,62,10,0,0,24,68,0,0,0,7,64,21,0,1
1098,2000-03-01,16.08475,121.34958,0,0,0,0,0,1,78,13,0,0,0,0,0,0,0,0,33,59,0,0,18,61,13,0,1,25,66,0,0,0,3,70,19,0,1
1100,2000-03-01,15.60164,121.15559,0,0,0,0,0,9,81,1,0,0,0,0,0,0,0,0,44,46,2,0,19,56,17,0,1,29,62,0,0,0,4,71,17,0,1
1105,2000-03-01,10.88268,119.4156,0,0,0,0,0,17,75,0,0,0,0,0,0,0,0,0,81,3,7,1,12,76,2,0,0,1,68,23,0,0,0,73,18,1,1
1112,2000-03-01,5.10684,117.61075,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,54,34,4,1,23,51,15,2,2,17,73,0,0,0,8,83,1,0,1
1118,2000-03-01,3.46844,117.15343,0,0,0,0,12,24,54,1,0,0,0,0,0,0,0,0,53,37,2,3,20,47,22,0,1,15,76,0,0,1,7,79,5,0,1
1122,2000-03-01,2.36007,116.85626,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,50,42,0,3,20,47,22,0,2,14,76,0,0,2,8,79,3,0,1
1131,2000-03-01,44.34706,143.24632,0,0,0,0,3,13,56,1,0,0,0,14,34,0,0,3,85,4,0,0,15,66,11,0,4,20,50,17,1,1,23,41,23,4,1
1137,2000-03-01,43.45339,141.87482,3,61,28,0,0,0,18,10,9,0,0,52,0,0,0,0,84,8,0,0,12,70,10,0,0,20,52,19,1,0,22,44,22,4,0
1158,2000-03-01,17.90355,121.88356,0,0,0,0,0,27,64,1,0,0,0,0,0,0,0,0,58,34,0,0,18,66,7,0,1,23,68,0,0,1,7,62,21,1,1
1162,2000-03-01,16.95161,121.48343,0,0,0,0,0,0,62,6,0,0,0,0,0,0,0,0,28,61,3,2,14,65,11,0,0,24,68,0,0,0,9,62,21,0,1
1169,2000-03-01,15.26165,120.80451,0,0,0,0,0,6,50,25,10,0,0,0,0,0,0,0,53,39,0,0,23,49,19,1,2,37,53,0,0,0,6,71,15,0,1
1180,2000-03-01,4.15869,117.15723,0,0,0,0,0,15,77,0,0,0,0,0,0,0,0,0,47,40,5,3,19,45,24,1,0,18,72,2,0,1,10,77,4,0,1
1186,2000-03-01,2.50078,116.71084,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,52,40,0,5,18,48,21,0,2,11,79,0,0,2,11,76,3,0,1
1187,2000-03-01,2.2216,116.63776,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,49,43,0,3,19,46,24,0,1,11,80,0,0,2,12,76,2,0,1
1211,2000-03-01,42.40375,139.94408,4,65,23,0,2,38,40,8,4,0,0,0,0,0,0,0,86,6,0,0,14,67,11,0,0,14,55,20,3,1,16,47,24,4,0
1214,2000-03-01,34.13977,131.25385,0,91,1,0,0,20,66,6,0,0,0,0,0,0,0,19,66,7,0,0,15,60,17,0,0,22,51,18,1,0,16,65,9,2,0
1226,2000-03-01,16.85798,121.2233,0,0,0,0,0,7,70,13,1,0,0,0,0,0,0,0,42,46,4,0,15,68,9,0,0,25,67,0,0,0,9,62,21,0,1
1245,2000-03-01,4.84509,117.16109,0,0,0,0,0,0,51,3,7,0,0,0,0,0,0,0,53,35,4,3,20,51,18,0,0,18,72,2,0,0,11,80,1,0,1
1251,2000-03-01,3.19657,116.71178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,40,0,1,18,51,22,0,1,10,81,0,0,2,11,76,3,0,1
1263,2000-03-01,53.43754,-168.05582,0,0,0,0,0,0,62,30,0,0,0,0,0,0,0,10,81,1,0,0,17,52,23,0,0,23,62,7,0,1,6,81,4,0,1
1277,2000-03-01,33.14309,130.13904,0,0,0,0,0,2,84,5,1,0,0,0,0,0,4,17,66,4,1,0,10,66,16,0,0,20,58,13,1,0,16,66,8,2,1
1282,2000-03-01,17.72096,121.35709,0,0,0,0,0,19,44,13,12,0,0,0,0,0,0,0,48,43,1,2,18,63,9,0,1,19,72,0,0,1,9,61,21,0,1
1283,2000-03-01,17.48228,121.25791,0,0,0,0,0,14,53,14,2,0,0,0,0,0,0,0,46,42,4,2,17,63,10,0,1,19,72,0,0,1,9,60,22,0,1
1291,2000-03-01,15.55053,120.48444,0,0,0,0,0,9,69,5,1,0,0,0,0,0,0,0,58,34,0,0,21,47,24,0,1,36,55,0,0,0,6,71,15,0,1
1294,2000-03-01,14.81576,120.20324,0,0,0,0,10,44,27,8,1,0,0,0,0,0,0,0,91,1,0,1,12,74,5,0,1,38,53,0,0,0,4,72,16,0,1
1301,2000-03-01,5.52774,117.16499,0,0,0,0,0,0,51,3,6,0,0,0,0,0,0,0,60,31,1,2,22,48,20,0,2,17,71,2,0,0,9,82,1,0,1
1307,2000-03-01,3.88839,116.71272,0,0,0,0,0,14,56,6,1,0,0,0,0,0,0,0,49,37,6,0,19,52,20,1,0,8,82,2,0,1,12,76,3,0,1
1312,2000-03-01,2.50034,116.34637,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,53,39,0,4,19,48,21,0,0,10,82,0,0,2,10,78,2,0,1
1313,2000-03-01,2.22026,116.27422,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,51,41,0,1,20,49,22,0,0,8,84,0,0,2,12,77,1,0,1
1321,2000-03-01,53.51503,-166.92442,0,0,0,0,0,8,79,5,0,0,0,0,0,0,0,0,91,0,1,0,16,53,23,0,0,24,61,7,0,1,8,79,4,0,1
