index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
383,1999-09-01,36.72474,140.16225,0,0,0,0,0,10,81,0,0,0,0,0,0,0,0,0,65,19,7,0,2,79,10,0,0,0,91,0,0,0,0,73,18,0,1
406,1999-09-01,37.40054,140.5853,0,91,0,0,0,3,88,0,0,0,0,0,0,0,0,0,65,20,6,0,2,78,11,0,0,0,91,0,0,0,0,74,17,0,0
419,1999-09-01,35.26069,138.12213,0,91,0,0,0,44,47,0,0,0,0,0,0,0,0,0,63,11,15,0,2,79,10,0,0,0,91,0,0,0,0,74,17,0,0
427,1999-09-01,11.37443,122.70316,0,0,0,0,0,7,81,3,0,0,0,0,0,0,0,0,80,11,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
428,1999-09-01,11.1289,122.60728,0,0,0,0,0,2,86,3,0,0,0,0,0,0,0,0,77,13,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
436,1999-09-01,37.11081,139.83795,0,91,0,0,0,0,72,10,2,0,0,0,0,0,0,0,65,18,8,0,1,78,12,0,0,0,91,0,0,0,0,73,18,0,0
442,1999-09-01,36.12289,138.69705,0,91,0,0,0,0,39,8,12,0,0,0,0,0,0,0,64,20,7,0,1,81,9,0,0,0,90,1,0,0,0,73,18,0,2
448,1999-09-01,35.10822,137.59471,0,91,0,0,0,19,60,6,6,0,0,0,0,0,0,0,61,9,17,0,3,74,14,0,0,0,91,0,0,0,0,72,19,0,0
455,1999-09-01,11.53144,122.5532,0,0,0,0,0,16,66,9,0,0,0,0,0,0,0,0,83,7,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
465,1999-09-01,37.78785,140.26003,0,91,0,0,0,24,54,13,0,0,0,0,0,0,0,0,65,19,7,0,2,78,11,0,0,0,91,0,0,0,0,73,18,0,0
468,1999-09-01,37.30291,139.67416,0,91,0,0,0,0,72,19,0,0,0,0,0,0,0,1,64,19,7,0,2,75,14,0,0,0,91,0,0,0,0,73,18,0,0
495,1999-09-01,1.00641,118.86716,0,0,0,0,0,18,69,4,0,0,0,0,0,0,0,2,84,4,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
505,1999-09-01,37.98058,140.0957,0,91,0,0,0,0,56,5,0,0,0,0,0,0,0,0,65,18,8,0,3,76,12,0,0,0,91,0,0,0,0,73,18,0,0
506,1999-09-01,37.81928,139.89909,0,91,0,0,0,13,72,5,0,0,0,0,0,0,0,1,65,19,6,0,2,77,12,0,0,0,91,0,0,0,0,73,18,0,0
521,1999-09-01,35.30959,137.08257,0,0,0,0,0,1,52,37,1,0,0,0,0,0,0,0,61,14,15,0,2,78,11,0,0,0,91,0,0,0,0,71,20,0,1
528,1999-09-01,33.90434,135.67802,0,90,0,1,2,42,47,0,0,0,0,0,0,0,0,0,64,20,7,0,0,78,13,0,0,0,91,0,0,0,0,76,15,0,0
538,1999-09-01,39.28292,141.34019,0,91,0,0,0,23,67,1,0,0,0,0,0,0,0,0,68,20,3,0,3,74,14,0,0,0,91,0,0,0,0,77,14,0,0
545,1999-09-01,38.17268,139.93024,0,91,0,0,0,0,77,0,7,0,0,0,0,0,0,2,64,17,8,0,3,73,15,0,0,0,91,0,0,0,0,73,18,0,0
547,1999-09-01,37.84848,139.53777,0,91,0,0,0,8,82,1,0,0,0,0,0,0,0,9,57,18,7,0,2,75,14,0,0,0,91,0,0,0,0,73,18,0,0
553,1999-09-01,36.85765,138.38739,0,91,0,0,0,0,74,12,2,0,0,0,0,0,0,0,69,16,6,0,2,78,11,0,0,0,91,0,0,0,0,73,18,0,0
564,1999-09-01,34.97226,136.38036,0,91,0,0,0,10,52,24,5,0,0,0,0,0,0,0,66,17,8,0,0,79,12,0,0,0,91,0,0,0,0,71,20,0,0
574,1999-09-01,1.03258,118.50776,0,0,0,0,3,29,59,0,0,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
577,1999-09-01,39.63329,141.38156,0,91,0,0,0,26,65,0,0,0,0,0,0,0,0,0,66,17,8,0,3,74,14,0,0,0,91,0,0,0,0,76,15,0,0
584,1999-09-01,38.52555,139.96179,0,91,0,0,0,2,88,1,0,0,0,0,0,0,0,1,68,17,5,0,4,72,15,0,0,0,91,0,0,0,0,74,17,0,0
586,1999-09-01,38.20203,139.56665,0,88,1,2,0,8,78,5,0,0,0,0,0,0,0,8,65,16,2,0,2,74,15,0,0,0,91,0,0,0,0,73,18,0,0
596,1999-09-01,36.53906,137.65889,0,91,0,0,0,0,82,1,0,0,0,0,0,0,0,0,64,20,7,0,2,78,11,0,0,0,90,1,0,0,0,73,18,0,0
617,1999-09-01,39.98313,141.42348,0,91,0,0,0,0,88,0,0,0,0,0,0,0,0,0,65,16,10,0,4,72,15,0,0,0,91,0,0,0,0,76,15,0,0
635,1999-09-01,35.51472,136.21887,0,91,0,0,3,17,56,11,4,0,0,0,0,0,0,12,60,17,2,0,0,78,13,0,0,0,91,0,0,0,0,70,21,0,0
648,1999-09-01,40.1773,141.25661,0,91,0,0,0,0,90,1,0,0,0,0,0,0,0,0,67,13,11,0,6,69,16,0,0,0,91,0,0,0,0,76,15,0,0
661,1999-09-01,35.87294,136.22633,0,88,0,3,0,11,70,10,0,0,0,0,0,0,0,24,55,10,2,0,0,80,11,0,0,0,91,0,0,0,0,72,19,0,0
670,1999-09-01,33.90434,134.32198,0,91,0,0,0,1,72,13,3,0,0,0,0,0,0,0,64,14,13,0,4,77,10,0,0,0,91,0,0,0,0,71,20,0,0
681,1999-09-01,43.18458,145.2869,0,0,0,0,0,4,77,10,0,0,0,0,0,0,0,0,64,16,10,0,12,60,19,0,0,0,91,0,0,0,1,78,12,0,1
682,1999-09-01,40.52645,141.29813,0,88,3,0,0,2,79,10,0,0,0,0,0,0,0,5,62,17,7,0,5,68,18,0,0,0,91,0,0,0,0,79,12,0,0
683,1999-09-01,40.37086,141.08853,0,90,1,0,0,1,90,0,0,0,0,0,0,0,0,5,63,16,7,0,7,67,17,0,0,0,91,0,0,0,0,77,14,0,0
685,1999-09-01,40.05725,140.67302,0,91,0,0,0,11,72,0,0,0,0,0,0,0,0,12,59,14,6,0,4,71,16,0,0,0,91,0,0,0,0,76,15,0,0
700,1999-09-01,34.26524,134.31793,0,0,0,0,6,8,52,19,2,0,0,0,0,0,0,0,61,17,13,0,2,79,10,0,0,0,91,0,0,0,0,69,22,0,1
713,1999-09-01,46.00672,150.06848,0,0,0,0,1,10,78,2,0,0,0,0,0,0,0,8,75,7,1,0,9,59,23,0,0,0,91,0,0,0,0,82,9,0,1
724,1999-09-01,40.40696,140.71059,0,91,0,0,0,19,66,6,0,0,0,0,0,0,0,10,61,15,5,0,4,71,16,0,0,0,91,0,0,0,0,78,13,0,0
727,1999-09-01,39.93164,140.09212,0,0,0,0,0,7,60,24,0,0,0,0,0,0,0,10,76,5,0,0,3,70,18,0,0,0,91,0,0,0,0,76,15,0,1
740,1999-09-01,33.52048,133.31532,0,91,0,0,0,4,76,7,4,0,0,0,0,0,0,0,61,22,8,0,4,72,15,0,0,0,91,0,0,0,0,73,18,0,0
742,1999-09-01,33.1468,132.99045,0,91,0,0,0,21,60,10,0,0,0,0,0,0,0,2,56,21,12,0,2,79,10,0,0,0,91,0,0,0,0,75,16,0,0
758,1999-09-01,0.93855,117.5714,0,0,0,0,1,20,61,7,2,0,0,0,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
762,1999-09-01,52.17063,-174.4278,0,0,0,0,0,12,72,7,0,0,0,0,0,0,0,12,78,1,0,0,13,56,22,0,0,0,91,0,0,0,0,91,0,0,1
774,1999-09-01,42.43258,143.1301,0,89,0,2,8,16,63,4,0,0,0,0,0,0,0,0,70,16,5,0,7,69,15,0,0,0,91,0,0,0,0,79,12,0,0
784,1999-09-01,35.16678,134.48071,0,91,0,0,0,30,49,12,0,0,0,0,0,0,0,6,66,16,3,0,1,77,13,0,0,0,91,0,0,0,0,71,20,0,0
785,1999-09-01,34.98525,134.30972,0,91,0,0,3,36,48,4,0,0,0,0,0,0,0,0,70,13,8,0,2,76,13,0,0,0,91,0,0,0,0,70,21,0,0
810,1999-09-01,1.64342,117.57775,0,0,0,0,0,0,78,13,0,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
823,1999-09-01,42.92421,143.41234,0,91,0,0,1,14,67,8,1,0,0,0,0,0,0,0,66,18,7,0,5,72,14,0,0,0,88,3,0,0,0,78,13,0,0
828,1999-09-01,41.26096,140.9989,0,0,0,0,0,6,85,0,0,0,0,0,0,0,0,4,79,6,1,0,8,65,18,0,0,0,91,0,0,0,0,80,11,0,1
840,1999-09-01,33.87015,132.96669,0,91,0,0,0,5,71,13,2,0,0,0,0,0,0,0,58,25,8,0,1,79,11,0,0,0,91,0,0,0,0,69,22,0,0
859,1999-09-01,5.073,118.35729,0,0,0,0,0,0,69,17,4,0,0,0,0,0,0,0,68,22,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
863,1999-09-01,2.06671,117.509,0,0,0,0,0,8,80,2,0,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
867,1999-09-01,0.94875,117.21203,0,0,0,0,0,0,82,6,3,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
881,1999-09-01,41.13896,140.40379,0,0,0,0,0,11,51,24,5,0,0,0,0,0,0,7,69,14,1,0,4,71,16,0,0,0,91,0,0,0,0,81,10,0,1
890,1999-09-01,32.90825,131.82942,0,91,0,0,0,2,65,22,2,0,0,0,0,0,0,0,61,13,15,0,1,76,14,0,0,0,91,0,0,0,0,70,21,0,0
893,1999-09-01,32.3317,131.36182,0,90,0,1,0,0,71,20,0,0,0,0,0,0,0,0,63,14,11,0,1,77,13,0,0,0,91,0,0,0,0,70,21,0,0
895,1999-09-01,31.94414,131.05481,0,91,0,0,0,22,68,1,0,0,0,0,0,0,0,0,63,17,6,0,1,78,12,0,0,0,91,0,0,0,0,75,16,0,0
901,1999-09-01,16.3591,122.125,0,0,0,0,0,10,78,3,0,0,0,0,0,0,0,0,48,43,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
905,1999-09-01,14.18683,121.24693,0,0,0,0,2,7,72,10,0,0,0,0,0,0,0,0,57,17,17,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
910,1999-09-01,12.95731,120.77753,0,0,0,0,1,10,75,5,0,0,0,0,0,0,0,0,69,22,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
914,1999-09-01,4.94835,118.13134,0,0,0,0,0,11,68,12,0,0,0,0,0,0,0,0,70,21,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
923,1999-09-01,1.09291,117.06889,0,0,0,0,0,0,49,7,6,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
939,1999-09-01,35.14726,133.44249,0,91,0,0,0,4,81,6,0,0,0,0,0,0,0,0,69,15,7,0,1,76,14,0,0,0,91,0,0,0,0,73,18,0,0
947,1999-09-01,32.69456,131.34071,0,91,0,0,0,25,52,10,4,0,0,0,0,0,0,0,62,18,9,0,1,77,13,0,0,0,91,0,0,0,0,70,21,0,0
953,1999-09-01,31.52595,130.42607,0,0,0,0,0,20,66,5,0,0,0,0,0,0,0,31,44,10,6,0,0,79,12,0,0,0,91,0,0,0,0,77,14,0,1
954,1999-09-01,31.32897,130.27689,0,0,0,0,0,0,79,12,0,0,0,0,0,0,0,37,44,8,2,0,0,78,13,0,0,0,91,0,0,0,0,81,10,0,1
971,1999-09-01,4.82195,117.90593,0,0,0,0,0,11,69,8,3,0,0,0,0,0,0,0,78,13,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
972,1999-09-01,4.55096,117.82818,0,0,0,0,0,6,61,22,1,0,0,0,0,0,0,0,77,14,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
976,1999-09-01,3.45911,117.52112,0,0,0,0,0,5,85,1,0,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
983,1999-09-01,1.23618,116.9254,0,0,0,0,0,0,25,11,4,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1001,1999-09-01,41.51928,140.05383,0,0,0,0,5,42,42,2,0,0,0,0,0,0,1,3,73,13,1,0,7,68,16,0,0,0,91,0,0,0,1,78,12,0,1
1003,1999-09-01,35.13641,133.09662,0,91,0,0,0,13,78,0,0,0,0,0,0,0,0,0,61,25,5,0,0,79,12,0,0,0,91,0,0,0,0,72,19,0,0
1026,1999-09-01,15.69651,121.41187,0,0,0,0,0,1,78,11,1,0,0,0,0,0,0,0,61,26,4,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,1
1027,1999-09-01,15.45481,121.31487,0,0,0,0,0,27,63,1,0,0,0,0,0,0,0,0,61,28,2,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,1
1036,1999-09-01,11.7515,119.92213,0,0,0,0,0,1,84,6,0,0,0,0,0,0,0,8,83,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1039,1999-09-01,5.77328,117.99339,0,0,0,0,0,4,80,7,0,0,0,0,0,0,0,0,81,10,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1054,1999-09-01,1.65939,116.85442,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1063,1999-09-01,43.70929,142.72864,0,91,0,0,0,0,81,2,0,0,0,0,0,0,0,0,65,21,5,0,10,67,14,0,0,0,85,6,0,0,2,76,13,0,0
1075,1999-09-01,35.12339,132.75087,0,91,0,0,0,23,66,2,0,0,0,0,0,0,0,0,48,34,8,0,0,78,13,0,0,0,91,0,0,0,0,71,20,0,0
1090,1999-09-01,17.99212,122.14766,0,0,0,0,0,2,77,9,3,0,0,0,0,0,0,0,69,22,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,1
1094,1999-09-01,17.04343,121.74413,0,0,0,0,0,0,51,20,1,0,0,0,0,0,0,0,51,39,1,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1098,1999-09-01,16.08475,121.34958,0,0,0,0,0,5,75,10,1,0,0,0,0,0,0,0,60,21,10,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
1100,1999-09-01,15.60164,121.15559,0,0,0,0,0,16,73,2,0,0,0,0,0,0,0,0,61,28,2,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,1
1105,1999-09-01,10.88268,119.4156,0,0,0,0,0,25,65,1,0,0,0,0,0,0,0,1,77,13,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1112,1999-09-01,5.10684,117.61075,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1118,1999-09-01,3.46844,117.15343,0,0,0,0,0,19,72,0,0,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1122,1999-09-01,2.36007,116.85626,0,0,0,0,0,0,31,5,7,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1131,1999-09-01,44.34706,143.24632,0,0,0,0,0,0,62,29,0,0,0,0,0,0,0,0,87,4,0,0,11,58,22,0,0,0,88,3,0,0,2,76,13,0,1
1137,1999-09-01,43.45339,141.87482,0,91,0,0,0,20,57,7,1,0,0,0,0,0,0,9,61,15,6,0,9,62,20,0,0,0,90,1,0,0,2,78,11,0,0
1158,1999-09-01,17.90355,121.88356,0,0,0,0,0,4,85,2,0,0,0,0,0,0,0,0,62,29,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1162,1999-09-01,16.95161,121.48343,0,0,0,0,0,0,83,6,1,0,0,0,0,0,0,0,50,28,13,0,1,83,7,0,0,0,91,0,0,0,0,91,0,0,1
1169,1999-09-01,15.26165,120.80451,0,0,0,0,0,0,75,16,0,0,0,0,0,0,0,0,62,27,2,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,1
1180,1999-09-01,4.15869,117.15723,0,0,0,0,0,12,76,3,0,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1186,1999-09-01,2.50078,116.71084,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1187,1999-09-01,2.2216,116.63776,0,0,0,0,0,0,30,16,7,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1211,1999-09-01,42.40375,139.94408,0,88,2,1,1,11,55,20,4,0,0,0,0,0,0,16,60,12,3,0,7,67,17,0,0,0,91,0,0,0,1,77,13,0,0
1214,1999-09-01,34.13977,131.25385,0,91,0,0,0,1,72,12,6,0,0,0,0,0,0,2,63,15,11,0,0,79,12,0,0,0,91,0,0,0,0,70,21,0,0
1226,1999-09-01,16.85798,121.2233,0,0,0,0,0,12,55,23,0,0,0,0,0,0,0,0,54,23,14,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,1
1245,1999-09-01,4.84509,117.16109,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1251,1999-09-01,3.19657,116.71178,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1263,1999-09-01,53.43754,-168.05582,0,0,0,0,0,0,88,3,0,0,0,0,0,0,0,8,83,0,0,0,13,57,21,0,0,0,91,0,0,0,0,91,0,0,1
1277,1999-09-01,33.14309,130.13904,0,0,0,0,0,3,86,2,0,0,0,0,0,0,0,7,72,6,6,0,0,79,12,0,0,0,91,0,0,0,0,69,22,0,1
1282,1999-09-01,17.72096,121.35709,0,0,0,0,0,4,45,26,10,0,0,0,0,0,0,0,64,26,1,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1283,1999-09-01,17.48228,121.25791,0,0,0,0,0,0,46,37,8,0,0,0,0,0,0,0,61,28,2,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,1
1291,1999-09-01,15.55053,120.48444,0,0,0,0,0,1,68,22,0,0,0,0,0,0,0,0,65,24,2,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,1
1294,1999-09-01,14.81576,120.20324,0,0,0,0,2,29,58,2,0,0,0,0,0,0,0,0,61,24,6,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,1
1301,1999-09-01,5.52774,117.16499,0,0,0,0,0,0,78,11,0,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1307,1999-09-01,3.88839,116.71272,0,0,0,0,0,8,79,4,0,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1312,1999-09-01,2.50034,116.34637,0,0,0,0,0,0,26,7,2,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1313,1999-09-01,2.22026,116.27422,0,0,0,0,0,0,43,12,4,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,1
1321,1999-09-01,53.51503,-166.92442,0,0,0,0,0,11,65,2,10,0,0,0,0,0,0,0,91,0,0,0,12,58,21,0,0,0,91,0,0,0,0,91,0,0,1
