index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
91,2000-12-01,7.77949,126.1156,0,0,0,0,0,8,67,13,0,0,0,0,0,0,0,0,38,52,0,0,7,78,5,0,0,0,90,0,0,0,0,90,0,0,5
112,2000-12-01,8.13055,125.83765,0,0,0,0,0,2,85,2,0,0,0,0,0,0,0,0,42,48,0,0,3,84,3,0,0,0,90,0,0,0,0,90,0,0,5
137,2000-12-01,6.09609,124.81245,0,0,0,0,0,5,62,9,13,0,0,0,0,0,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
142,2000-12-01,8.47834,125.55775,0,0,0,0,0,1,84,4,0,0,0,0,0,0,0,0,79,11,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
152,2000-12-01,6.01938,124.57794,0,0,0,0,0,27,59,3,0,0,0,0,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
153,2000-12-01,0.86404,122.75452,0,0,0,0,0,2,77,10,0,0,0,0,0,0,0,0,70,20,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
183,2000-12-01,0.67067,122.31132,0,0,0,0,1,38,50,0,0,0,0,0,0,0,0,0,65,25,0,0,3,87,0,0,0,0,90,0,0,0,0,90,0,0,5
185,2000-12-01,9.71795,125.43605,0,0,0,0,0,2,58,29,0,0,0,0,0,0,0,8,82,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
190,2000-12-01,7.77233,124.64095,0,0,0,0,0,0,82,1,6,0,0,0,0,0,0,0,68,22,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
191,2000-12-01,7.52578,124.54375,0,0,0,0,0,3,74,12,0,0,0,0,0,0,0,0,33,57,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
209,2000-12-01,0.73941,121.95436,0,0,0,0,0,8,81,0,0,0,0,0,0,0,0,0,74,16,0,0,3,87,0,0,0,0,90,0,0,0,0,90,0,0,5
223,2000-12-01,1.07295,121.6813,0,0,0,0,0,6,67,8,8,0,0,0,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
225,2000-12-01,0.53362,121.51308,0,0,0,0,1,14,73,1,0,0,0,0,0,0,0,0,69,21,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
232,2000-12-01,0.69905,121.37634,0,0,0,0,8,1,74,6,0,0,0,0,0,0,0,0,71,19,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
242,2000-12-01,8.11756,123.73778,0,0,0,0,0,10,71,8,0,0,0,0,0,0,0,0,15,75,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,5
0,2000-12-01,9.75935,124.1752,0,0,0,0,0,5,65,19,0,0,0,0,0,0,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
260,2000-12-01,7.53473,123.31063,0,0,0,0,0,0,69,20,0,0,0,0,0,0,0,0,7,54,29,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
267,2000-12-01,11.85389,124.83087,0,0,0,0,0,4,56,21,8,0,0,0,0,0,0,0,69,21,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,5
269,2000-12-01,9.92453,124.03024,0,0,0,0,0,1,86,2,0,0,0,0,0,0,0,0,68,22,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,5
299,2000-12-01,35.26666,140.3828,0,86,1,3,0,12,70,5,0,0,0,0,0,0,0,0,90,0,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,4
303,2000-12-01,9.1843,123.11134,0,0,0,0,0,0,61,28,0,0,0,0,0,0,0,0,78,12,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,5
304,2000-12-01,7.93528,122.64238,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
330,2000-12-01,12.1935,123.88918,0,0,0,0,0,0,81,7,1,0,0,0,0,0,0,0,90,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,5
356,2000-12-01,10.65336,123.05347,0,0,0,0,0,5,40,34,10,0,0,0,0,0,0,0,51,39,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
358,2000-12-01,10.16098,122.86187,0,0,0,0,0,12,55,14,0,0,0,0,0,0,0,0,56,34,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
359,2000-12-01,9.91373,122.76681,0,0,0,0,0,10,65,8,6,0,0,0,0,0,0,0,70,20,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
383,2000-12-01,36.72474,140.16225,0,0,0,0,0,21,24,0,0,0,0,1,1,1,0,0,47,30,13,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,5
406,2000-12-01,37.40054,140.5853,0,83,7,0,0,0,31,0,0,0,0,3,34,2,0,11,28,38,13,0,2,75,13,0,0,0,90,0,0,0,0,90,0,0,4
419,2000-12-01,35.26069,138.12213,0,90,0,0,0,2,29,10,2,0,0,0,0,0,0,0,46,29,9,0,0,76,14,0,0,0,90,0,0,0,0,88,2,0,4
427,2000-12-01,11.37443,122.70316,0,0,0,0,0,7,74,8,0,0,0,0,0,0,0,0,78,12,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
428,2000-12-01,11.1289,122.60728,0,0,0,0,0,2,75,7,0,0,0,0,0,0,0,0,62,28,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
436,2000-12-01,37.11081,139.83795,0,89,1,0,0,0,25,0,0,0,0,0,0,0,0,20,31,30,9,0,0,75,15,0,0,0,90,0,0,0,0,90,0,0,4
442,2000-12-01,36.12289,138.69705,0,89,1,0,0,0,20,1,14,0,0,0,0,0,0,0,41,35,14,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,4
448,2000-12-01,35.10822,137.59471,0,85,3,2,0,11,50,15,1,0,0,0,0,0,0,0,43,37,10,0,0,76,14,0,0,0,90,0,0,0,0,88,2,0,4
455,2000-12-01,11.53144,122.5532,0,0,0,0,0,9,64,3,7,0,0,0,0,0,0,0,85,5,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
465,2000-12-01,37.78785,140.26003,0,83,7,0,2,0,17,0,0,0,0,0,0,0,0,20,28,30,12,0,2,74,14,0,0,0,89,1,0,0,0,90,0,0,4
468,2000-12-01,37.30291,139.67416,0,89,1,0,0,0,18,1,0,0,0,17,17,1,0,20,34,34,2,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,4
495,2000-12-01,1.00641,118.86716,0,0,0,0,0,23,61,6,0,0,0,0,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
505,2000-12-01,37.98058,140.0957,0,86,4,0,0,0,15,0,0,0,0,33,4,4,0,20,36,29,5,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,4
506,2000-12-01,37.81928,139.89909,0,88,2,0,0,0,11,4,0,0,0,0,0,0,0,21,35,34,0,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,4
521,2000-12-01,35.30959,137.08257,0,0,0,0,0,9,58,2,6,0,0,0,0,0,0,0,46,33,11,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0,5
528,2000-12-01,33.90434,135.67802,0,90,0,0,0,16,72,2,0,0,0,0,0,0,0,0,89,1,0,0,0,80,10,0,0,0,90,0,0,0,0,85,5,0,4
538,2000-12-01,39.28292,141.34019,1,77,12,0,0,0,26,0,0,0,0,17,2,1,0,20,39,22,9,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,4
545,2000-12-01,38.17268,139.93024,0,85,5,0,0,0,11,0,0,0,0,0,0,0,0,24,38,27,1,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,4
547,2000-12-01,37.84848,139.53777,0,83,6,1,0,7,0,0,0,0,0,0,0,0,0,24,36,30,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,4
553,2000-12-01,36.85765,138.38739,0,84,6,0,0,0,15,0,0,0,0,0,0,0,0,21,16,53,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,4
564,2000-12-01,34.97226,136.38036,0,89,1,0,0,14,68,4,3,0,0,0,0,0,0,0,63,27,0,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0,4
574,2000-12-01,1.03258,118.50776,0,0,0,0,0,7,73,8,1,0,0,0,0,0,0,0,70,20,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
577,2000-12-01,39.63329,141.38156,4,70,16,0,0,0,18,0,0,0,0,36,5,2,0,20,45,20,5,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,4
584,2000-12-01,38.52555,139.96179,0,84,6,0,0,0,11,0,0,0,0,0,0,0,0,25,47,15,3,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,4
586,2000-12-01,38.20203,139.56665,3,60,21,6,1,0,30,24,0,0,0,0,0,0,0,24,41,25,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,4
596,2000-12-01,36.53906,137.65889,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,25,21,44,0,0,2,77,11,0,0,0,90,0,0,0,0,90,0,0,4
617,2000-12-01,39.98313,141.42348,2,65,23,0,0,0,25,1,5,0,0,42,2,2,0,7,64,18,1,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,4
635,2000-12-01,35.51472,136.21887,0,88,2,0,1,3,49,12,2,0,0,0,0,0,0,11,52,27,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,4
648,2000-12-01,40.1773,141.25661,5,62,22,1,0,0,16,3,0,0,0,72,2,2,0,1,71,18,0,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,1
661,2000-12-01,35.87294,136.22633,0,69,20,1,0,4,51,1,9,0,0,5,1,1,0,12,62,16,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,4
670,2000-12-01,33.90434,134.32198,0,87,1,2,2,29,58,0,0,0,0,0,0,0,0,0,89,1,0,0,0,76,14,0,0,0,90,0,0,0,0,86,4,0,4
681,2000-12-01,43.18458,145.2869,0,0,0,0,1,9,76,1,0,0,0,0,0,0,0,1,66,15,8,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,5
682,2000-12-01,40.52645,141.29813,5,56,24,5,0,0,86,1,0,0,0,58,1,2,0,0,72,18,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,4
683,2000-12-01,40.37086,141.08853,5,56,27,2,0,0,10,1,0,0,0,58,2,2,0,1,71,18,0,0,0,76,14,0,0,0,90,0,0,0,0,90,0,0,1
685,2000-12-01,40.05725,140.67302,4,66,20,0,0,0,10,1,0,0,0,0,0,0,0,20,50,20,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,4
700,2000-12-01,34.26524,134.31793,0,0,0,0,6,22,49,11,1,0,0,0,0,0,0,0,79,11,0,0,0,78,12,0,0,0,90,0,0,0,0,86,4,0,5
713,2000-12-01,46.00672,150.06848,0,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,72,0,5,0,0,79,11,0,0,0,90,0,0,0,2,88,0,0,5
724,2000-12-01,40.40696,140.71059,6,63,21,0,0,0,10,0,0,0,0,58,2,1,0,3,67,20,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,1
727,2000-12-01,39.93164,140.09212,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,25,52,13,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,5
740,2000-12-01,33.52048,133.31532,0,89,1,0,6,13,69,1,0,0,0,0,0,0,0,0,62,21,7,0,0,81,9,0,0,0,90,0,0,0,0,86,4,0,4
742,2000-12-01,33.1468,132.99045,0,86,1,3,0,7,76,6,0,0,0,0,0,0,0,0,62,21,7,0,0,81,9,0,0,0,90,0,0,0,0,85,5,0,4
758,2000-12-01,0.93855,117.5714,0,0,0,0,0,14,54,9,8,0,0,0,0,0,0,0,59,31,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
762,2000-12-01,52.17063,-174.4278,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,13,76,1,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,5
774,2000-12-01,42.43258,143.1301,47,12,27,4,0,0,46,8,1,0,0,84,2,3,0,1,67,19,3,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,6
784,2000-12-01,35.16678,134.48071,0,90,0,0,0,7,71,9,0,0,0,0,0,0,0,0,90,0,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0,4
785,2000-12-01,34.98525,134.30972,0,89,0,1,4,7,74,4,0,0,0,0,0,0,0,0,90,0,0,0,0,79,11,0,0,0,90,0,0,0,0,88,2,0,4
810,2000-12-01,1.64342,117.57775,0,0,0,0,0,0,52,13,5,0,0,0,0,0,0,0,61,29,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
823,2000-12-01,42.92421,143.41234,59,12,17,2,0,0,0,0,0,0,0,84,3,3,0,1,66,18,5,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,6
828,2000-12-01,41.26096,140.9989,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,22,65,3,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,5
840,2000-12-01,33.87015,132.96669,0,89,1,0,0,11,71,7,0,0,0,0,0,0,0,0,62,23,5,0,0,82,8,0,0,0,90,0,0,0,0,87,3,0,4
859,2000-12-01,5.073,118.35729,0,0,0,0,0,7,72,11,0,0,0,0,0,0,0,0,57,33,0,0,2,86,2,0,0,0,90,0,0,0,0,90,0,0,5
863,2000-12-01,2.06671,117.509,0,0,0,0,0,14,62,2,5,0,0,0,0,0,0,0,71,19,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
867,2000-12-01,0.94875,117.21203,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,54,36,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
881,2000-12-01,41.13896,140.40379,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,31,59,0,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,5
890,2000-12-01,32.90825,131.82942,0,88,2,0,0,12,68,9,0,0,0,0,0,0,0,1,72,17,0,0,0,80,10,0,0,0,90,0,0,0,0,85,5,0,4
893,2000-12-01,32.3317,131.36182,0,83,3,4,0,1,71,17,0,0,0,0,0,0,0,0,72,18,0,0,0,83,7,0,0,0,90,0,0,0,0,84,6,0,4
895,2000-12-01,31.94414,131.05481,0,90,0,0,0,29,60,0,0,0,0,0,0,0,0,0,70,18,2,0,0,83,7,0,0,0,90,0,0,0,0,84,6,0,4
901,2000-12-01,16.3591,122.125,0,0,0,0,1,13,57,19,0,0,0,0,0,0,0,1,59,15,15,0,3,82,5,0,0,0,90,0,0,0,0,90,0,0,5
905,2000-12-01,14.18683,121.24693,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,80,10,0,0,1,81,8,0,0,0,90,0,0,0,0,90,0,0,5
910,2000-12-01,12.95731,120.77753,0,0,0,0,0,1,66,23,0,0,0,0,0,0,0,1,81,8,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
914,2000-12-01,4.94835,118.13134,0,0,0,0,0,0,81,8,1,0,0,0,0,0,0,0,57,33,0,0,2,87,1,0,0,0,90,0,0,0,0,90,0,0,5
923,2000-12-01,1.09291,117.06889,0,0,0,0,0,0,50,4,7,0,0,0,0,0,0,0,55,35,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
939,2000-12-01,35.14726,133.44249,0,88,2,0,0,8,81,0,0,0,0,5,16,2,0,0,90,0,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0,4
947,2000-12-01,32.69456,131.34071,0,90,0,0,0,13,69,1,0,0,0,0,0,0,0,0,75,15,0,0,0,84,6,0,0,0,90,0,0,0,0,86,4,0,4
953,2000-12-01,31.52595,130.42607,0,0,0,0,0,4,65,20,0,0,0,0,0,0,0,0,90,0,0,0,0,83,7,0,0,0,90,0,0,0,0,84,6,0,5
954,2000-12-01,31.32897,130.27689,0,0,0,0,0,7,81,1,0,0,0,0,0,0,0,0,90,0,0,0,0,83,7,0,0,0,90,0,0,0,0,84,6,0,5
971,2000-12-01,4.82195,117.90593,0,0,0,0,0,21,69,0,0,0,0,0,0,0,0,0,58,32,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,5
972,2000-12-01,4.55096,117.82818,0,0,0,0,0,16,28,25,19,0,0,0,0,0,0,0,58,32,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
976,2000-12-01,3.45911,117.52112,0,0,0,0,0,0,65,23,2,0,0,0,0,0,0,0,58,32,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,5
983,2000-12-01,1.23618,116.9254,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,53,37,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
1001,2000-12-01,41.51928,140.05383,0,0,0,0,0,0,86,1,3,0,0,0,0,0,0,31,58,1,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,5
1003,2000-12-01,35.13641,133.09662,0,90,0,0,0,0,76,9,4,0,0,10,12,2,0,0,90,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,4
1026,2000-12-01,15.69651,121.41187,0,0,0,0,5,17,68,0,0,0,0,0,0,0,0,0,56,29,5,0,1,84,5,0,0,0,90,0,0,0,0,90,0,0,5
1027,2000-12-01,15.45481,121.31487,0,0,0,0,0,12,64,14,0,0,0,0,0,0,0,0,59,27,4,0,1,82,7,0,0,0,90,0,0,0,0,90,0,0,5
1036,2000-12-01,11.7515,119.92213,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
1039,2000-12-01,5.77328,117.99339,0,0,0,0,0,1,72,4,11,0,0,0,0,0,0,0,73,17,0,0,1,85,4,0,0,0,90,0,0,0,0,90,0,0,5
1054,2000-12-01,1.65939,116.85442,0,0,0,0,0,0,21,1,16,0,0,0,0,0,0,0,55,35,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
1063,2000-12-01,43.70929,142.72864,63,6,20,1,0,0,0,0,0,0,0,0,0,0,0,1,62,21,6,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,3
1075,2000-12-01,35.12339,132.75087,1,84,3,2,0,11,72,4,0,0,0,4,14,13,0,1,89,0,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,4
1090,2000-12-01,17.99212,122.14766,0,0,0,0,0,4,83,3,0,0,0,0,0,0,0,0,68,20,2,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,5
1094,2000-12-01,17.04343,121.74413,0,0,0,0,0,19,39,31,0,0,0,0,0,0,0,0,54,25,11,0,3,82,5,0,0,0,90,0,0,0,0,90,0,0,5
1098,2000-12-01,16.08475,121.34958,0,0,0,0,0,10,64,16,0,0,0,0,0,0,0,0,64,24,2,0,2,84,4,0,0,0,90,0,0,0,0,90,0,0,5
1100,2000-12-01,15.60164,121.15559,0,0,0,0,0,0,82,8,0,0,0,0,0,0,0,0,57,29,4,0,1,84,5,0,0,0,90,0,0,0,0,90,0,0,5
1105,2000-12-01,10.88268,119.4156,0,0,0,0,0,0,75,15,0,0,0,0,0,0,0,0,80,10,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,5
1112,2000-12-01,5.10684,117.61075,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,63,27,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,5
1118,2000-12-01,3.46844,117.15343,0,0,0,0,0,8,78,4,0,0,0,0,0,0,0,0,61,29,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,5
1122,2000-12-01,2.36007,116.85626,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,65,25,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0,5
1131,2000-12-01,44.34706,143.24632,0,0,0,0,0,3,69,2,0,0,0,49,2,2,0,1,64,16,9,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,5
1137,2000-12-01,43.45339,141.87482,52,16,20,2,0,0,0,0,0,0,0,83,2,2,0,1,62,11,16,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,6
1158,2000-12-01,17.90355,121.88356,0,0,0,0,0,11,71,8,0,0,0,0,0,0,0,0,67,18,5,0,1,84,5,0,0,0,90,0,0,0,0,90,0,0,5
1162,2000-12-01,16.95161,121.48343,0,0,0,0,0,18,65,3,4,0,0,0,0,0,0,0,58,30,2,0,4,84,2,0,0,0,90,0,0,0,0,90,0,0,5
1169,2000-12-01,15.26165,120.80451,0,0,0,0,0,13,67,10,0,0,0,0,0,0,0,0,68,21,1,0,2,84,4,0,0,0,90,0,0,0,0,90,0,0,5
1180,2000-12-01,4.15869,117.15723,0,0,0,0,0,17,69,2,0,0,0,0,0,0,0,0,62,28,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,5
1186,2000-12-01,2.50078,116.71084,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66,24,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
1187,2000-12-01,2.2216,116.63776,0,0,0,0,0,0,29,17,9,0,0,0,0,0,0,0,65,25,0,0,2,88,0,0,0,0,90,0,0,0,0,90,0,0,5
1211,2000-12-01,42.40375,139.94408,20,22,40,8,0,0,90,0,0,0,0,0,0,0,0,1,80,9,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,5
1214,2000-12-01,34.13977,131.25385,0,88,0,2,0,0,81,8,0,0,0,0,0,0,0,0,88,2,0,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0,4
1226,2000-12-01,16.85798,121.2233,0,0,0,0,0,6,74,8,2,0,0,0,0,0,0,0,74,16,0,0,4,85,1,0,0,0,90,0,0,0,0,90,0,0,5
1245,2000-12-01,4.84509,117.16109,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0,63,27,0,0,1,86,3,0,0,0,90,0,0,0,0,90,0,0,5
1251,2000-12-01,3.19657,116.71178,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,69,21,0,0,3,86,1,0,0,0,90,0,0,0,0,90,0,0,5
1263,2000-12-01,53.43754,-168.05582,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,5
1277,2000-12-01,33.14309,130.13904,0,0,0,0,0,8,81,0,0,0,0,0,0,0,0,4,86,0,0,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0,5
1282,2000-12-01,17.72096,121.35709,0,0,0,0,0,22,55,13,0,0,0,0,0,0,0,0,69,21,0,0,2,83,5,0,0,0,90,0,0,0,0,90,0,0,5
1283,2000-12-01,17.48228,121.25791,0,0,0,0,0,6,61,9,7,0,0,0,0,0,0,0,69,21,0,0,1,83,6,0,0,0,90,0,0,0,0,90,0,0,5
1291,2000-12-01,15.55053,120.48444,0,0,0,0,0,6,76,8,0,0,0,0,0,0,0,0,70,19,1,0,2,84,4,0,0,0,90,0,0,0,0,90,0,0,5
1294,2000-12-01,14.81576,120.20324,0,0,0,0,0,15,73,2,0,0,0,0,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,5
1301,2000-12-01,5.52774,117.16499,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,63,27,0,0,2,81,7,0,0,0,90,0,0,0,0,90,0,0,5
1307,2000-12-01,3.88839,116.71272,0,0,0,0,0,0,71,13,0,0,0,0,0,0,0,0,66,24,0,0,2,87,1,0,0,0,90,0,0,0,0,90,0,0,5
1312,2000-12-01,2.50034,116.34637,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,68,22,0,0,3,87,0,0,0,0,90,0,0,0,0,90,0,0,5
1313,2000-12-01,2.22026,116.27422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,28,0,0,3,87,0,0,0,0,90,0,0,0,0,90,0,0,5
1321,2000-12-01,53.51503,-166.92442,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,90,0,0,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0,5
