index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
521,1993-12-01,35.30959,137.08257,0,0,0,0,0,0,28,33,28,0,0,0,0,0,0,41,35,9,5,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0,4
528,1993-12-01,33.90434,135.67802,0,84,1,5,0,0,47,36,2,0,0,0,0,0,0,2,86,1,1,0,0,79,11,0,0,0,90,0,0,0,0,87,3,0,3
538,1993-12-01,39.28292,141.34019,0,84,6,0,0,0,17,6,1,0,0,9,4,0,0,17,60,13,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,3
545,1993-12-01,38.17268,139.93024,0,88,2,0,0,0,31,0,0,0,0,0,0,0,0,21,56,10,3,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0,3
547,1993-12-01,37.84848,139.53777,1,70,14,5,0,21,10,3,9,0,0,0,0,0,0,24,51,11,4,0,0,79,11,0,0,0,89,1,0,0,0,90,0,0,3
553,1993-12-01,36.85765,138.38739,0,88,2,0,0,0,28,0,0,0,0,0,0,0,0,20,60,10,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
564,1993-12-01,34.97226,136.38036,0,90,0,0,1,14,52,20,2,0,0,0,0,0,0,39,42,9,0,0,0,79,11,0,0,0,90,0,0,0,0,88,2,0,3
574,1993-12-01,1.03258,118.50776,0,0,0,0,0,10,77,0,0,0,0,0,0,0,0,28,62,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
577,1993-12-01,39.63329,141.38156,0,80,10,0,0,0,24,0,0,0,0,9,19,0,0,18,59,13,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,3
584,1993-12-01,38.52555,139.96179,0,88,2,0,0,9,0,11,6,0,0,0,0,0,0,23,54,13,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
586,1993-12-01,38.20203,139.56665,3,62,24,1,0,0,9,14,5,0,0,9,21,20,0,37,45,8,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,3
596,1993-12-01,36.53906,137.65889,0,90,0,0,0,0,14,0,0,0,0,0,0,0,0,40,35,15,0,0,1,78,11,0,0,0,90,0,0,0,0,89,1,0,3
617,1993-12-01,39.98313,141.42348,0,80,9,1,0,0,24,0,0,0,0,18,19,0,0,23,54,13,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,3
635,1993-12-01,35.51472,136.21887,0,89,0,1,0,9,75,0,0,0,0,0,0,0,0,27,51,10,2,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
648,1993-12-01,40.1773,141.25661,2,77,6,5,0,0,22,2,0,0,0,21,19,0,0,27,50,13,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,3
661,1993-12-01,35.87294,136.22633,0,82,6,2,1,5,68,5,0,0,0,0,0,0,0,26,56,8,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,3
670,1993-12-01,33.90434,134.32198,0,88,1,1,0,7,79,3,0,0,0,0,0,0,0,31,59,0,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,3
681,1993-12-01,43.18458,145.2869,0,0,0,0,0,2,86,1,0,0,0,4,5,9,0,26,45,11,8,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0,4
682,1993-12-01,40.52645,141.29813,6,60,15,9,0,3,44,0,0,0,0,51,0,0,0,32,45,13,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,3
683,1993-12-01,40.37086,141.08853,1,71,14,4,0,0,10,10,1,0,0,19,18,0,0,25,49,16,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,3
685,1993-12-01,40.05725,140.67302,3,73,13,1,0,0,7,16,1,0,0,0,0,0,0,21,54,10,5,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,3
700,1993-12-01,34.26524,134.31793,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,37,53,0,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,4
713,1993-12-01,46.00672,150.06848,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,89,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,4
724,1993-12-01,40.40696,140.71059,3,66,18,3,0,0,22,1,1,0,0,16,25,0,0,16,58,11,5,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,3
727,1993-12-01,39.93164,140.09212,0,0,0,0,0,9,37,2,5,0,0,0,0,0,0,21,60,4,4,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,4
740,1993-12-01,33.52048,133.31532,0,87,3,0,0,0,46,32,7,0,0,0,0,0,0,31,59,0,0,0,1,79,10,0,0,0,90,0,0,0,0,88,2,0,3
742,1993-12-01,33.1468,132.99045,0,86,0,4,0,0,74,15,0,0,0,0,0,0,0,50,38,2,0,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0,3
758,1993-12-01,0.93855,117.5714,0,0,0,0,0,0,57,21,9,0,0,0,0,0,0,36,54,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
762,1993-12-01,52.17063,-174.4278,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,21,63,2,3,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,4
774,1993-12-01,42.43258,143.1301,41,28,17,4,0,7,63,14,0,0,0,86,0,0,0,12,70,8,0,0,0,80,10,0,0,0,87,3,0,0,0,89,1,0,1
784,1993-12-01,35.16678,134.48071,0,90,0,0,3,6,61,13,0,0,0,0,0,0,0,31,56,3,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,3
785,1993-12-01,34.98525,134.30972,0,85,5,0,5,1,62,17,3,0,0,0,0,0,0,43,47,0,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,3
810,1993-12-01,1.64342,117.57775,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,54,36,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
823,1993-12-01,42.92421,143.41234,52,18,15,5,0,0,7,0,0,0,0,88,0,0,0,8,74,6,2,0,0,80,10,0,0,0,89,1,0,0,0,89,1,0,5
828,1993-12-01,41.26096,140.9989,0,0,0,0,0,1,88,0,0,0,0,0,0,0,0,1,72,15,2,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,4
840,1993-12-01,33.87015,132.96669,0,87,3,0,0,6,63,15,1,0,0,0,0,0,0,50,40,0,0,0,0,79,11,0,0,0,90,0,0,0,0,88,2,0,3
859,1993-12-01,5.073,118.35729,0,0,0,0,0,11,71,5,0,0,0,0,0,0,0,34,56,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
863,1993-12-01,2.06671,117.509,0,0,0,0,0,2,75,3,0,0,0,0,0,0,0,54,36,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,4
867,1993-12-01,0.94875,117.21203,0,0,0,0,0,0,33,4,3,0,0,0,0,0,0,35,55,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
881,1993-12-01,41.13896,140.40379,0,0,0,0,5,1,49,5,0,0,0,0,0,0,0,1,72,12,5,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,4
890,1993-12-01,32.90825,131.82942,0,75,15,0,3,0,47,7,0,0,0,0,0,0,0,32,58,0,0,0,0,80,10,0,0,0,90,0,0,0,0,88,2,0,3
893,1993-12-01,32.3317,131.36182,0,83,5,2,4,20,30,0,0,0,0,0,0,0,0,29,61,0,0,0,0,82,8,0,0,0,90,0,0,0,0,87,3,0,3
895,1993-12-01,31.94414,131.05481,0,90,0,0,0,3,38,12,2,0,0,0,0,0,0,17,73,0,0,0,0,84,6,0,0,0,90,0,0,0,0,87,3,0,3
901,1993-12-01,16.3591,122.125,0,0,0,0,0,0,31,14,0,0,0,0,0,0,0,15,75,0,0,0,2,87,1,0,0,0,90,0,0,0,0,90,0,0,4
905,1993-12-01,14.18683,121.24693,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,12,78,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
910,1993-12-01,12.95731,120.77753,0,0,0,0,0,3,84,0,0,0,0,0,0,0,0,11,79,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
914,1993-12-01,4.94835,118.13134,0,0,0,0,0,17,68,2,0,0,0,0,0,0,0,36,54,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,4
923,1993-12-01,1.09291,117.06889,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,31,59,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
939,1993-12-01,35.14726,133.44249,0,89,1,0,0,19,57,0,0,0,0,0,0,0,0,11,79,0,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
947,1993-12-01,32.69456,131.34071,0,90,0,0,0,8,35,14,0,0,0,0,0,0,0,28,62,0,0,0,0,82,8,0,0,0,90,0,0,0,0,88,2,0,3
953,1993-12-01,31.52595,130.42607,0,0,0,0,0,1,23,61,1,0,0,0,0,0,0,0,90,0,0,0,0,86,4,0,0,0,90,0,0,0,0,87,3,0,4
954,1993-12-01,31.32897,130.27689,0,0,0,0,0,1,66,19,0,0,0,0,0,0,0,0,90,0,0,0,0,86,4,0,0,0,90,0,0,0,0,88,2,0,4
971,1993-12-01,4.82195,117.90593,0,0,0,0,0,5,67,7,8,0,0,0,0,0,0,38,52,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,4
972,1993-12-01,4.55096,117.82818,0,0,0,0,0,11,60,14,2,0,0,0,0,0,0,36,54,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,4
976,1993-12-01,3.45911,117.52112,0,0,0,0,0,8,76,2,1,0,0,0,0,0,0,46,44,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
983,1993-12-01,1.23618,116.9254,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,30,60,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
1001,1993-12-01,41.51928,140.05383,0,0,0,0,0,0,47,13,0,0,0,0,0,0,0,8,71,11,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,4
1003,1993-12-01,35.13641,133.09662,0,88,2,0,0,0,36,12,11,0,0,0,0,0,0,19,60,9,2,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
1026,1993-12-01,15.69651,121.41187,0,0,0,0,0,0,82,5,0,0,0,0,0,0,0,15,75,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1027,1993-12-01,15.45481,121.31487,0,0,0,0,0,8,77,2,0,0,0,0,0,0,0,13,77,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1036,1993-12-01,11.7515,119.92213,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,4,86,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,4
1039,1993-12-01,5.77328,117.99339,0,0,0,0,0,2,80,5,0,0,0,0,0,0,0,37,53,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1054,1993-12-01,1.65939,116.85442,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,60,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1063,1993-12-01,43.70929,142.72864,43,30,14,3,0,0,0,0,0,0,0,0,0,0,0,3,67,13,7,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0,2
1075,1993-12-01,35.12339,132.75087,0,87,2,1,0,14,58,0,0,0,0,0,0,0,0,17,42,22,6,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,3
1090,1993-12-01,17.99212,122.14766,0,0,0,0,0,3,68,13,1,0,0,0,0,0,0,26,64,0,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,4
1094,1993-12-01,17.04343,121.74413,0,0,0,0,0,9,50,28,0,0,0,0,0,0,0,16,74,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1098,1993-12-01,16.08475,121.34958,0,0,0,0,0,2,39,4,0,0,0,0,0,0,0,18,72,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1100,1993-12-01,15.60164,121.15559,0,0,0,0,0,20,67,0,0,0,0,0,0,0,0,14,76,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1105,1993-12-01,10.88268,119.4156,0,0,0,0,0,3,82,2,0,0,0,0,0,0,0,8,82,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0,4
1112,1993-12-01,5.10684,117.61075,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,45,45,0,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,4
1118,1993-12-01,3.46844,117.15343,0,0,0,0,0,22,65,0,0,0,0,0,0,0,0,42,48,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1122,1993-12-01,2.36007,116.85626,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,34,56,0,0,0,1,86,3,0,0,0,90,0,0,0,0,90,0,0,4
1131,1993-12-01,44.34706,143.24632,0,0,0,0,0,8,54,12,0,0,0,90,0,0,0,5,64,18,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,1
1137,1993-12-01,43.45339,141.87482,31,37,14,8,0,0,2,0,0,0,0,90,0,0,0,29,50,11,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,1
1158,1993-12-01,17.90355,121.88356,0,0,0,0,0,6,71,6,4,0,0,0,0,0,0,18,72,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
1162,1993-12-01,16.95161,121.48343,0,0,0,0,0,2,71,12,2,0,0,0,0,0,0,21,69,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1169,1993-12-01,15.26165,120.80451,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,13,77,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1180,1993-12-01,4.15869,117.15723,0,0,0,0,0,1,85,0,1,0,0,0,0,0,0,29,61,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0,4
1186,1993-12-01,2.50078,116.71084,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,32,58,0,0,0,1,87,2,0,0,0,90,0,0,0,0,90,0,0,4
1187,1993-12-01,2.2216,116.63776,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,21,69,0,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,4
1211,1993-12-01,42.40375,139.94408,22,37,19,12,1,1,51,7,0,0,0,0,0,0,0,4,86,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,3
1214,1993-12-01,34.13977,131.25385,0,90,0,0,0,0,50,6,0,0,0,0,0,0,0,9,81,0,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,3
1226,1993-12-01,16.85798,121.2233,0,0,0,0,0,0,65,7,15,0,0,0,0,0,2,25,63,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1245,1993-12-01,4.84509,117.16109,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,33,57,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1251,1993-12-01,3.19657,116.71178,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,36,54,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0,4
1263,1993-12-01,53.43754,-168.05582,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,84,4,2,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,4
1277,1993-12-01,33.14309,130.13904,0,0,0,0,0,0,76,10,0,0,0,0,0,0,0,0,90,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,4
1282,1993-12-01,17.72096,121.35709,0,0,0,0,0,25,62,0,0,0,0,0,0,0,0,15,75,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
1283,1993-12-01,17.48228,121.25791,0,0,0,0,0,19,67,1,0,0,0,0,0,0,0,21,69,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0,4
1291,1993-12-01,15.55053,120.48444,0,0,0,0,0,15,72,0,0,0,0,0,0,0,0,19,71,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1294,1993-12-01,14.81576,120.20324,0,0,0,0,0,1,74,12,0,0,0,0,0,0,0,2,88,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1301,1993-12-01,5.52774,117.16499,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,48,42,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,4
1307,1993-12-01,3.88839,116.71272,0,0,0,0,0,10,40,19,16,0,0,0,0,0,0,30,60,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0,4
1312,1993-12-01,2.50034,116.34637,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,22,68,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1313,1993-12-01,2.22026,116.27422,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,16,74,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,4
1321,1993-12-01,53.51503,-166.92442,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,83,4,3,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0,4
