index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
242,1992-09-01,8.11756,123.73778,0,0,0,0,0,13,47,22,9,0,0,0,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
0,1992-09-01,9.75935,124.1752,0,0,0,0,0,11,53,20,7,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
260,1992-09-01,7.53473,123.31063,0,0,0,0,10,48,33,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
267,1992-09-01,11.85389,124.83087,0,0,0,0,2,12,61,16,0,0,0,0,0,0,0,7,84,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
269,1992-09-01,9.92453,124.03024,0,0,0,0,0,3,84,4,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
299,1992-09-01,35.26666,140.3828,0,90,0,1,2,17,59,10,2,0,0,0,0,0,0,0,74,17,0,0,2,78,11,0,0,0,91,0,0,0,0,88,3,0,1
303,1992-09-01,9.1843,123.11134,0,0,0,0,0,4,76,8,3,0,0,0,0,0,0,8,83,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
304,1992-09-01,7.93528,122.64238,0,0,0,0,3,19,68,1,0,0,0,0,0,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
330,1992-09-01,12.1935,123.88918,0,0,0,0,0,12,72,7,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
356,1992-09-01,10.65336,123.05347,0,0,0,0,4,18,67,2,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
358,1992-09-01,10.16098,122.86187,0,0,0,0,0,17,58,14,1,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
359,1992-09-01,9.91373,122.76681,0,0,0,0,0,10,50,25,6,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
383,1992-09-01,36.72474,140.16225,0,0,0,0,0,20,42,7,6,0,0,0,0,0,0,5,81,5,0,0,0,74,17,0,0,0,91,0,0,0,1,87,3,0,2
406,1992-09-01,37.40054,140.5853,0,91,0,0,0,24,47,10,5,0,0,0,0,0,0,7,80,4,0,0,4,74,13,0,0,0,91,0,0,0,1,86,4,0,1
419,1992-09-01,35.26069,138.12213,0,91,0,0,1,15,50,6,11,0,0,0,0,0,0,3,86,2,0,0,0,79,12,0,0,0,91,0,0,0,0,87,4,0,1
427,1992-09-01,11.37443,122.70316,0,0,0,0,0,11,76,4,0,0,0,0,0,0,0,1,89,0,1,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,2
428,1992-09-01,11.1289,122.60728,0,0,0,0,13,37,36,5,0,0,0,0,0,0,0,1,89,0,1,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,2
436,1992-09-01,37.11081,139.83795,0,91,0,0,0,0,66,10,12,0,0,0,0,0,0,9,78,4,0,0,1,76,14,0,0,0,91,0,0,0,1,86,4,0,1
442,1992-09-01,36.12289,138.69705,0,91,0,0,0,0,20,4,0,0,0,0,0,0,0,10,76,5,0,0,0,79,12,0,0,0,91,0,0,0,1,85,5,0,1
448,1992-09-01,35.10822,137.59471,0,91,0,0,3,34,51,1,1,0,0,0,0,0,0,2,86,3,0,0,2,77,12,0,0,0,91,0,0,0,0,87,4,0,1
455,1992-09-01,11.53144,122.5532,0,0,0,0,0,19,72,0,0,0,0,0,0,0,0,3,87,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,2
465,1992-09-01,37.78785,140.26003,0,91,0,0,0,2,86,3,0,0,0,0,0,0,0,10,77,4,0,0,4,77,10,0,0,0,91,0,0,0,1,86,4,0,1
468,1992-09-01,37.30291,139.67416,0,91,0,0,0,9,52,8,2,0,0,0,0,0,0,11,77,3,0,0,1,75,15,0,0,0,91,0,0,0,1,85,5,0,1
495,1992-09-01,1.00641,118.86716,0,0,0,0,0,7,76,8,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
505,1992-09-01,37.98058,140.0957,0,91,0,0,0,0,53,8,7,0,0,0,0,0,0,11,75,5,0,0,4,73,14,0,0,0,91,0,0,0,1,85,5,0,1
506,1992-09-01,37.81928,139.89909,0,91,0,0,0,5,83,3,0,0,0,0,0,0,0,11,75,5,0,0,4,72,15,0,0,0,91,0,0,0,1,85,5,0,1
521,1992-09-01,35.30959,137.08257,0,0,0,0,0,1,70,10,8,0,0,0,0,0,0,4,82,5,0,0,1,77,13,0,0,0,91,0,0,0,0,85,6,0,2
528,1992-09-01,33.90434,135.67802,0,91,0,0,3,33,46,9,0,0,0,0,0,0,0,5,66,17,3,0,0,78,13,0,0,0,91,0,0,0,0,87,4,0,1
538,1992-09-01,39.28292,141.34019,0,90,0,1,0,9,44,17,5,0,0,0,0,0,0,1,86,4,0,0,4,68,19,0,0,0,91,0,0,0,1,85,5,0,1
545,1992-09-01,38.17268,139.93024,0,91,0,0,0,0,66,5,2,0,0,0,0,0,0,12,72,7,0,0,4,72,15,0,0,0,89,2,0,0,1,84,6,0,1
547,1992-09-01,37.84848,139.53777,0,83,7,1,0,13,41,14,4,0,0,0,0,0,0,10,73,8,0,0,3,73,15,0,0,0,90,1,0,0,1,84,6,0,1
553,1992-09-01,36.85765,138.38739,0,91,0,0,0,0,75,11,2,0,0,0,0,0,0,9,70,12,0,0,2,73,16,0,0,0,90,1,0,0,1,84,6,0,1
564,1992-09-01,34.97226,136.38036,0,91,0,0,0,2,72,12,5,0,0,0,0,0,0,7,75,9,0,0,0,81,10,0,0,0,91,0,0,0,0,85,6,0,1
574,1992-09-01,1.03258,118.50776,0,0,0,0,1,8,53,20,8,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
577,1992-09-01,39.63329,141.38156,0,91,0,0,0,2,86,1,0,0,0,0,0,0,0,8,74,9,0,0,4,69,18,0,0,0,90,1,0,0,1,84,6,0,1
584,1992-09-01,38.52555,139.96179,0,91,0,0,0,34,28,0,9,0,0,0,0,0,0,12,66,13,0,0,3,70,18,0,0,0,90,1,0,0,1,84,6,0,1
586,1992-09-01,38.20203,139.56665,0,77,11,3,11,40,19,8,5,0,0,0,0,0,0,10,70,11,0,0,5,72,14,0,0,0,91,0,0,0,1,84,6,0,1
596,1992-09-01,36.53906,137.65889,0,91,0,0,0,0,60,17,0,0,0,0,0,0,0,9,77,5,0,0,1,77,13,0,0,0,91,0,0,0,0,85,6,0,1
617,1992-09-01,39.98313,141.42348,0,91,0,0,0,13,72,3,0,0,0,0,0,0,0,12,66,13,0,0,4,69,18,0,0,0,90,1,0,0,1,83,7,0,1
635,1992-09-01,35.51472,136.21887,0,91,0,0,0,0,76,1,4,0,0,0,0,0,0,11,71,9,0,0,1,78,12,0,0,0,91,0,0,0,0,85,6,0,1
648,1992-09-01,40.1773,141.25661,0,91,0,0,0,6,83,2,0,0,0,0,0,0,0,15,61,15,0,0,4,70,17,0,0,0,89,2,0,0,1,83,7,0,1
661,1992-09-01,35.87294,136.22633,0,84,7,0,11,21,51,4,3,0,0,0,0,0,0,12,69,10,0,0,2,78,11,0,0,0,91,0,0,0,0,85,6,0,1
670,1992-09-01,33.90434,134.32198,0,91,0,0,0,4,72,10,5,0,0,0,0,0,0,1,84,6,0,0,1,76,14,0,0,0,91,0,0,0,0,87,4,0,1
681,1992-09-01,43.18458,145.2869,0,0,0,0,11,26,38,8,7,0,0,0,0,0,0,0,74,11,6,0,6,65,20,0,0,0,91,0,0,0,0,84,7,0,2
682,1992-09-01,40.52645,141.29813,0,89,0,2,0,2,75,10,2,0,0,6,4,9,0,11,64,16,0,0,5,68,18,0,0,0,91,0,0,0,1,83,7,0,1
683,1992-09-01,40.37086,141.08853,0,91,0,0,0,15,76,0,0,0,0,0,0,0,0,16,60,15,0,0,5,68,18,0,0,0,91,0,0,0,1,84,6,0,1
685,1992-09-01,40.05725,140.67302,0,91,0,0,0,2,30,34,11,0,0,0,0,0,0,15,65,11,0,0,3,73,15,0,0,0,91,0,0,0,1,84,6,0,1
700,1992-09-01,34.26524,134.31793,0,0,0,0,0,2,72,15,2,0,0,0,0,0,0,0,82,9,0,0,0,75,16,0,0,0,91,0,0,0,0,85,6,0,2
713,1992-09-01,46.00672,150.06848,0,0,0,0,2,21,65,3,0,0,0,0,0,0,0,5,66,10,9,0,12,59,20,0,0,0,91,0,0,0,0,86,5,0,2
724,1992-09-01,40.40696,140.71059,0,91,0,0,0,1,63,21,6,0,0,0,0,0,0,15,63,13,0,0,6,69,16,0,0,0,91,0,0,0,1,84,6,0,1
727,1992-09-01,39.93164,140.09212,0,0,0,0,0,4,65,14,7,0,0,0,0,0,0,3,68,20,0,0,3,72,16,0,0,0,91,0,0,0,1,84,6,0,2
740,1992-09-01,33.52048,133.31532,0,91,0,0,1,21,37,27,5,0,0,0,0,0,0,14,70,7,0,0,0,77,14,0,0,0,91,0,0,0,0,87,4,0,1
742,1992-09-01,33.1468,132.99045,0,91,0,0,0,1,87,3,0,0,0,0,0,0,0,2,77,12,0,0,1,78,12,0,0,0,91,0,0,0,1,86,4,0,1
758,1992-09-01,0.93855,117.5714,0,0,0,0,2,31,49,4,5,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
762,1992-09-01,52.17063,-174.4278,0,0,0,0,6,16,67,2,0,0,0,0,0,0,0,1,59,24,7,0,13,60,18,0,0,0,91,0,0,0,0,86,5,0,2
774,1992-09-01,42.43258,143.1301,0,91,0,0,0,15,53,7,14,0,0,2,2,3,0,2,75,13,1,0,6,68,17,0,0,0,91,0,0,0,0,85,6,0,1
784,1992-09-01,35.16678,134.48071,0,91,0,0,0,5,60,17,3,0,0,0,0,0,0,6,73,12,0,0,1,77,13,0,0,0,91,0,0,0,0,84,7,0,1
785,1992-09-01,34.98525,134.30972,0,91,0,0,0,13,60,18,0,0,0,0,0,0,0,5,73,13,0,0,0,76,15,0,0,0,91,0,0,0,0,84,7,0,1
810,1992-09-01,1.64342,117.57775,0,0,0,0,0,0,72,6,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
823,1992-09-01,42.92421,143.41234,0,87,4,0,9,25,40,11,3,0,0,0,0,0,0,4,77,9,1,0,4,67,20,0,0,0,91,0,0,0,0,85,6,0,1
828,1992-09-01,41.26096,140.9989,0,0,0,0,3,19,49,12,2,0,0,0,0,0,0,9,74,7,0,0,7,66,18,0,0,0,91,0,0,0,2,83,6,0,2
840,1992-09-01,33.87015,132.96669,0,90,1,0,0,25,63,3,0,0,0,0,0,0,0,11,69,11,0,0,0,76,15,0,0,0,91,0,0,0,0,84,7,0,1
859,1992-09-01,5.073,118.35729,0,0,0,0,10,7,48,20,1,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
863,1992-09-01,2.06671,117.509,0,0,0,0,0,20,71,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
867,1992-09-01,0.94875,117.21203,0,0,0,0,0,0,71,11,3,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
881,1992-09-01,41.13896,140.40379,0,0,0,0,3,24,53,8,3,0,0,0,0,0,0,14,52,21,4,0,7,66,18,0,0,0,91,0,0,0,2,83,6,0,2
890,1992-09-01,32.90825,131.82942,0,87,0,4,0,4,85,2,0,0,0,0,0,0,0,5,84,2,0,0,1,76,14,0,0,0,91,0,0,0,1,85,5,0,1
893,1992-09-01,32.3317,131.36182,0,85,3,3,12,40,39,0,0,0,0,0,0,0,0,10,78,3,0,0,1,76,14,0,0,0,91,0,0,0,1,85,5,0,1
895,1992-09-01,31.94414,131.05481,0,91,0,0,0,2,84,3,0,0,0,0,0,0,0,8,73,10,0,0,1,74,16,0,0,0,91,0,0,0,1,87,3,0,1
901,1992-09-01,16.3591,122.125,0,0,0,0,2,21,55,11,2,0,0,0,0,0,0,3,88,0,0,0,1,85,5,0,0,0,91,0,0,0,0,91,0,0,2
905,1992-09-01,14.18683,121.24693,0,0,0,0,0,3,84,4,0,0,0,0,0,0,0,1,90,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,2
910,1992-09-01,12.95731,120.77753,0,0,0,0,2,10,76,3,0,0,0,0,0,0,0,4,87,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
914,1992-09-01,4.94835,118.13134,0,0,0,0,2,30,58,1,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
923,1992-09-01,1.09291,117.06889,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
939,1992-09-01,35.14726,133.44249,0,91,0,0,0,16,75,0,0,0,0,0,0,0,0,11,67,13,0,0,0,75,16,0,0,0,91,0,0,0,0,82,9,0,1
947,1992-09-01,32.69456,131.34071,0,91,0,0,0,9,62,7,6,0,0,0,0,0,0,12,76,3,0,0,1,76,14,0,0,0,91,0,0,0,1,85,5,0,1
953,1992-09-01,31.52595,130.42607,0,0,0,0,0,0,39,23,28,0,0,0,0,0,0,4,62,20,5,0,0,76,15,0,0,0,91,0,0,0,1,87,3,0,2
954,1992-09-01,31.32897,130.27689,0,0,0,0,0,6,50,18,17,0,0,0,0,0,0,4,62,17,8,0,0,75,16,0,0,0,91,0,0,0,0,91,0,0,2
971,1992-09-01,4.82195,117.90593,0,0,0,0,1,18,54,6,10,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
972,1992-09-01,4.55096,117.82818,0,0,0,0,1,23,59,8,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
976,1992-09-01,3.45911,117.52112,0,0,0,0,3,36,52,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
983,1992-09-01,1.23618,116.9254,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1001,1992-09-01,41.51928,140.05383,0,0,0,0,2,12,46,19,11,0,0,0,0,0,0,13,46,23,9,0,9,64,18,0,0,0,91,0,0,0,2,84,5,0,2
1003,1992-09-01,35.13641,133.09662,0,91,0,0,0,0,91,0,0,0,0,0,0,0,0,11,71,9,0,0,0,76,15,0,0,0,91,0,0,0,0,82,9,0,1
1026,1992-09-01,15.69651,121.41187,0,0,0,0,1,3,62,19,5,0,0,0,0,0,0,0,88,3,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,2
1027,1992-09-01,15.45481,121.31487,0,0,0,0,0,24,63,4,0,0,0,0,0,0,0,0,88,3,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1036,1992-09-01,11.7515,119.92213,0,0,0,0,8,10,72,1,0,0,0,0,0,0,0,2,88,0,1,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1039,1992-09-01,5.77328,117.99339,0,0,0,0,0,28,63,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1054,1992-09-01,1.65939,116.85442,0,0,0,0,0,0,19,4,8,0,0,0,0,0,0,0,91,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,2
1063,1992-09-01,43.70929,142.72864,0,90,0,1,0,0,70,12,6,0,0,0,0,0,0,13,77,1,0,0,8,64,19,0,0,0,91,0,0,0,0,87,4,0,1
1075,1992-09-01,35.12339,132.75087,0,91,0,0,0,5,72,5,9,0,0,0,0,0,0,13,76,2,0,0,1,77,13,0,0,0,91,0,0,0,0,82,9,0,1
1090,1992-09-01,17.99212,122.14766,0,0,0,0,0,19,67,5,0,0,0,0,0,0,0,5,86,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,2
1094,1992-09-01,17.04343,121.74413,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1,90,0,0,0,1,81,9,0,0,0,91,0,0,0,0,91,0,0,2
1098,1992-09-01,16.08475,121.34958,0,0,0,0,0,8,68,11,4,0,0,0,0,0,0,0,86,5,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,2
1100,1992-09-01,15.60164,121.15559,0,0,0,0,0,33,39,6,3,0,0,0,0,0,0,0,88,3,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,2
1105,1992-09-01,10.88268,119.4156,0,0,0,0,0,2,54,23,10,0,0,0,0,0,0,3,88,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1112,1992-09-01,5.10684,117.61075,0,0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1118,1992-09-01,3.46844,117.15343,0,0,0,0,0,56,34,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1122,1992-09-01,2.36007,116.85626,0,0,0,0,0,0,40,18,2,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1131,1992-09-01,44.34706,143.24632,0,0,0,0,0,3,76,8,4,0,0,0,0,0,0,6,57,11,11,0,11,62,18,0,0,0,91,0,0,0,0,87,4,0,2
1137,1992-09-01,43.45339,141.87482,0,90,1,0,0,13,60,16,2,0,0,0,0,0,0,12,59,14,4,0,9,62,20,0,0,0,91,0,0,0,0,87,4,0,1
1158,1992-09-01,17.90355,121.88356,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1,90,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1162,1992-09-01,16.95161,121.48343,0,0,0,0,0,0,89,2,0,0,0,0,0,0,0,3,88,0,0,0,1,84,6,0,0,0,91,0,0,0,0,91,0,0,2
1169,1992-09-01,15.26165,120.80451,0,0,0,0,0,0,59,7,4,0,0,0,0,0,0,0,88,3,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1180,1992-09-01,4.15869,117.15723,0,0,0,0,0,9,81,1,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1186,1992-09-01,2.50078,116.71084,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1187,1992-09-01,2.2216,116.63776,0,0,0,0,0,0,39,11,7,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1211,1992-09-01,42.40375,139.94408,0,82,8,1,17,13,55,4,0,0,0,0,0,0,0,4,61,18,3,0,8,66,17,0,0,0,91,0,0,0,2,85,4,0,1
1214,1992-09-01,34.13977,131.25385,0,91,0,0,0,12,63,15,1,0,0,0,0,0,0,4,74,11,2,0,1,74,16,0,0,0,91,0,0,0,1,81,9,0,1
1226,1992-09-01,16.85798,121.2233,0,0,0,0,0,15,73,3,0,0,0,0,0,0,0,8,78,5,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1245,1992-09-01,4.84509,117.16109,0,0,0,0,0,0,37,11,3,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1251,1992-09-01,3.19657,116.71178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1263,1992-09-01,53.43754,-168.05582,0,0,0,0,0,37,51,3,0,0,0,0,0,0,0,0,66,17,6,0,14,57,20,0,0,0,91,0,0,0,0,87,4,0,2
1277,1992-09-01,33.14309,130.13904,0,0,0,0,0,1,40,43,7,0,0,0,0,0,0,11,65,12,3,0,1,79,11,0,0,0,91,0,0,0,1,81,9,0,2
1282,1992-09-01,17.72096,121.35709,0,0,0,0,0,16,51,13,2,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1283,1992-09-01,17.48228,121.25791,0,0,0,0,0,13,56,22,0,0,0,0,0,0,0,2,89,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,2
1291,1992-09-01,15.55053,120.48444,0,0,0,0,0,0,68,9,11,0,0,0,0,0,0,0,85,6,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,2
1294,1992-09-01,14.81576,120.20324,0,0,0,0,0,6,53,30,2,0,0,0,0,0,0,0,84,7,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1301,1992-09-01,5.52774,117.16499,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1307,1992-09-01,3.88839,116.71272,0,0,0,0,0,1,63,17,1,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1312,1992-09-01,2.50034,116.34637,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1313,1992-09-01,2.22026,116.27422,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1321,1992-09-01,53.51503,-166.92442,0,0,0,0,11,21,58,0,0,0,0,0,0,0,0,0,72,11,5,0,19,51,20,1,0,0,91,0,0,0,0,87,4,0,2
