index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,clusterLabel
232,1994-09-01,0.69905,121.37634,0,0,0,0,2,29,58,2,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
242,1994-09-01,8.11756,123.73778,0,0,0,0,0,9,67,14,1,0,0,0,0,0,0,0,82,9,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
0,1994-09-01,9.75935,124.1752,0,0,0,0,0,45,41,5,0,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
260,1994-09-01,7.53473,123.31063,0,0,0,0,2,31,58,0,0,0,0,0,0,0,0,0,81,10,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
267,1994-09-01,11.85389,124.83087,0,0,0,0,0,8,75,8,0,0,0,0,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
269,1994-09-01,9.92453,124.03024,0,0,0,0,0,14,75,2,0,0,0,0,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
299,1994-09-01,35.26666,140.3828,0,90,1,0,1,14,74,2,0,0,0,0,0,0,0,0,62,29,0,0,6,71,14,0,0,0,91,0,0,0,0,89,2,0,3
303,1994-09-01,9.1843,123.11134,0,0,0,0,2,25,41,11,12,0,0,0,0,0,0,0,80,11,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
304,1994-09-01,7.93528,122.64238,0,0,0,0,7,19,51,12,2,0,0,0,0,0,0,0,58,24,9,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
330,1994-09-01,12.1935,123.88918,0,0,0,0,9,10,60,12,0,0,0,0,0,0,0,0,73,15,3,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
356,1994-09-01,10.65336,123.05347,0,0,0,0,9,13,69,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
358,1994-09-01,10.16098,122.86187,0,0,0,0,0,18,72,1,0,0,0,0,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
359,1994-09-01,9.91373,122.76681,0,0,0,0,0,1,75,14,1,0,0,0,0,0,0,0,67,24,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
383,1994-09-01,36.72474,140.16225,0,0,0,0,0,4,81,6,0,0,0,0,0,0,0,0,90,1,0,0,7,68,16,0,0,0,91,0,0,0,0,80,11,0,2
406,1994-09-01,37.40054,140.5853,0,91,0,0,0,10,73,0,3,0,0,0,0,0,0,0,90,1,0,0,8,68,15,0,0,0,91,0,0,0,0,80,11,0,3
419,1994-09-01,35.26069,138.12213,0,91,0,0,0,15,71,5,0,0,0,0,0,0,0,0,91,0,0,0,5,69,17,0,0,0,91,0,0,0,0,84,7,0,3
427,1994-09-01,11.37443,122.70316,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
428,1994-09-01,11.1289,122.60728,0,0,0,0,8,26,54,3,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
436,1994-09-01,37.11081,139.83795,0,91,0,0,0,0,86,5,0,0,0,0,0,0,0,0,90,1,0,0,6,70,15,0,0,0,88,3,0,0,0,80,11,0,3
442,1994-09-01,36.12289,138.69705,0,91,0,0,0,0,14,0,0,0,0,0,0,0,0,0,91,0,0,0,6,71,14,0,0,0,90,1,0,0,0,82,9,0,3
448,1994-09-01,35.10822,137.59471,0,91,0,0,8,14,60,9,0,0,0,0,0,0,0,0,91,0,0,0,5,69,17,0,0,0,91,0,0,0,0,84,7,0,3
455,1994-09-01,11.53144,122.5532,0,0,0,0,0,17,74,0,0,0,0,0,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
465,1994-09-01,37.78785,140.26003,0,91,0,0,0,0,54,20,17,0,0,0,0,0,0,0,88,3,0,0,7,70,14,0,0,0,89,2,0,0,0,80,11,0,3
468,1994-09-01,37.30291,139.67416,0,91,0,0,0,13,78,0,0,0,0,0,0,0,0,0,89,2,0,0,4,72,15,0,0,0,88,3,0,0,0,80,11,0,3
495,1994-09-01,1.00641,118.86716,0,0,0,0,0,14,73,4,0,0,0,0,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
505,1994-09-01,37.98058,140.0957,0,91,0,0,0,0,80,2,0,0,0,0,0,0,0,1,83,7,0,0,6,72,13,0,0,0,89,2,0,0,0,80,11,0,3
506,1994-09-01,37.81928,139.89909,0,91,0,0,0,1,72,4,11,0,0,0,0,0,0,0,84,7,0,0,4,75,12,0,0,0,89,2,0,0,0,80,11,0,3
521,1994-09-01,35.30959,137.08257,0,0,0,0,0,0,65,23,3,0,0,0,0,0,0,0,89,2,0,0,3,71,17,0,0,0,89,2,0,0,0,84,7,0,2
528,1994-09-01,33.90434,135.67802,0,91,0,0,0,8,58,23,2,0,0,0,0,0,0,0,75,16,0,0,2,71,18,0,0,0,91,0,0,0,0,88,3,0,3
538,1994-09-01,39.28292,141.34019,0,90,0,1,0,2,71,7,11,0,0,0,0,0,0,0,90,1,0,0,4,72,15,0,0,0,88,3,0,0,0,75,16,0,3
545,1994-09-01,38.17268,139.93024,0,91,0,0,0,0,53,17,0,0,0,0,0,0,0,5,74,12,0,0,4,72,15,0,0,0,89,2,0,0,0,80,11,0,3
547,1994-09-01,37.84848,139.53777,0,88,1,2,0,2,81,3,0,0,0,0,0,0,0,3,78,10,0,0,3,73,15,0,0,0,89,2,0,0,0,80,11,0,3
553,1994-09-01,36.85765,138.38739,0,91,0,0,0,0,91,0,0,0,0,0,0,0,0,0,89,2,0,0,8,68,15,0,0,0,90,1,0,0,0,82,9,0,3
564,1994-09-01,34.97226,136.38036,0,91,0,0,0,1,75,15,0,0,0,0,0,0,0,0,83,8,0,0,1,77,13,0,0,0,89,2,0,0,0,86,5,0,3
574,1994-09-01,1.03258,118.50776,0,0,0,0,2,24,54,11,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
577,1994-09-01,39.63329,141.38156,0,91,0,0,0,18,70,0,0,0,0,0,0,0,0,0,87,4,0,0,4,71,16,0,0,0,88,3,0,0,0,75,16,0,3
584,1994-09-01,38.52555,139.96179,0,91,0,0,0,3,72,16,0,0,0,0,0,0,0,7,67,17,0,0,5,69,17,0,0,0,90,1,0,0,0,77,14,0,3
586,1994-09-01,38.20203,139.56665,0,89,1,1,0,22,56,13,0,0,0,0,0,0,0,14,51,23,3,0,2,71,18,0,0,0,90,1,0,0,0,80,11,0,3
596,1994-09-01,36.53906,137.65889,0,91,0,0,0,0,68,0,0,0,0,0,0,0,0,2,89,0,0,0,5,72,14,0,0,0,88,3,0,0,0,80,11,0,3
617,1994-09-01,39.98313,141.42348,0,91,0,0,0,7,67,11,3,0,0,0,0,0,0,1,85,5,0,0,5,69,17,0,0,0,87,4,0,0,0,74,17,0,3
635,1994-09-01,35.51472,136.21887,0,91,0,0,0,1,83,7,0,0,0,0,0,0,0,0,78,13,0,0,3,72,16,0,0,0,90,1,0,0,0,86,5,0,3
648,1994-09-01,40.1773,141.25661,0,90,1,0,0,1,76,0,2,0,0,0,0,0,0,1,84,6,0,0,5,69,17,0,0,0,86,5,0,0,0,74,17,0,3
661,1994-09-01,35.87294,136.22633,0,90,1,0,1,6,69,14,1,0,0,0,0,0,0,0,72,19,0,0,3,74,14,0,0,0,91,0,0,0,0,86,5,0,3
670,1994-09-01,33.90434,134.32198,0,91,0,0,0,24,61,6,0,0,0,0,0,0,0,0,90,1,0,0,2,74,15,0,0,0,91,0,0,0,0,88,3,0,3
681,1994-09-01,43.18458,145.2869,0,0,0,0,20,25,43,2,0,0,0,0,0,0,0,0,90,1,0,0,8,65,18,0,0,0,89,2,0,0,0,72,19,0,2
682,1994-09-01,40.52645,141.29813,0,90,0,1,0,18,73,0,0,0,0,0,0,0,0,0,87,4,0,0,5,69,17,0,0,0,88,3,0,0,0,75,16,0,3
683,1994-09-01,40.37086,141.08853,0,91,0,0,0,4,87,0,0,0,0,0,0,0,0,0,84,7,0,0,4,71,16,0,0,0,86,5,0,0,0,75,16,0,3
685,1994-09-01,40.05725,140.67302,0,91,0,0,0,16,38,13,22,0,0,0,0,0,0,1,68,22,0,0,2,72,17,0,0,0,85,6,0,0,0,73,18,0,3
700,1994-09-01,34.26524,134.31793,0,0,0,0,1,16,66,6,2,0,0,0,0,0,0,0,90,1,0,0,3,73,15,0,0,0,91,0,0,0,0,87,4,0,2
713,1994-09-01,46.00672,150.06848,0,0,0,0,17,27,42,5,0,0,0,0,0,0,0,0,53,35,3,0,12,58,21,0,0,0,91,0,0,0,0,78,13,0,2
724,1994-09-01,40.40696,140.71059,0,91,0,0,0,4,66,15,6,0,0,0,0,0,0,0,66,21,4,0,4,71,16,0,0,0,86,5,0,0,0,75,16,0,3
727,1994-09-01,39.93164,140.09212,0,0,0,0,0,17,49,10,11,0,0,0,0,0,0,0,55,13,14,0,3,71,17,0,0,0,89,2,0,0,0,73,18,0,2
740,1994-09-01,33.52048,133.31532,0,90,1,0,0,12,66,12,1,0,0,0,0,0,0,0,91,0,0,0,0,80,11,0,0,0,91,0,0,0,0,88,3,0,3
742,1994-09-01,33.1468,132.99045,0,91,0,0,0,1,79,11,0,0,0,0,0,0,0,0,89,2,0,0,1,76,14,0,0,0,91,0,0,0,0,88,3,0,3
758,1994-09-01,0.93855,117.5714,0,0,0,0,0,12,78,1,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
762,1994-09-01,52.17063,-174.4278,0,0,0,0,1,5,64,20,1,0,0,0,0,0,0,4,60,14,8,0,15,57,19,0,0,0,91,0,0,0,0,86,5,0,2
774,1994-09-01,42.43258,143.1301,0,91,0,0,0,9,58,23,1,0,0,3,2,1,0,0,85,6,0,0,7,67,17,0,0,0,90,1,0,0,0,75,16,0,3
784,1994-09-01,35.16678,134.48071,0,89,2,0,3,20,68,0,0,0,0,0,0,0,0,0,82,9,0,0,3,73,15,0,0,0,91,0,0,0,0,84,7,0,3
785,1994-09-01,34.98525,134.30972,0,90,1,0,0,0,49,28,11,0,0,0,0,0,0,0,84,7,0,0,3,73,15,0,0,0,91,0,0,0,0,84,7,0,3
810,1994-09-01,1.64342,117.57775,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
823,1994-09-01,42.92421,143.41234,0,89,0,2,7,11,66,3,4,0,0,0,0,0,0,3,84,4,0,0,7,62,22,0,0,0,85,6,0,0,0,75,16,0,3
828,1994-09-01,41.26096,140.9989,0,0,0,0,0,18,72,1,0,0,0,0,0,0,0,0,77,9,1,0,7,67,17,0,0,0,91,0,0,0,0,76,15,0,2
840,1994-09-01,33.87015,132.96669,0,91,0,0,0,2,54,28,7,0,0,0,0,0,0,0,91,0,0,0,0,77,14,0,0,0,91,0,0,0,0,86,5,0,3
859,1994-09-01,5.073,118.35729,0,0,0,0,4,23,63,1,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
863,1994-09-01,2.06671,117.509,0,0,0,0,0,10,81,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
867,1994-09-01,0.94875,117.21203,0,0,0,0,0,0,68,15,0,0,0,0,0,0,0,0,91,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,2
881,1994-09-01,41.13896,140.40379,0,0,0,0,9,19,53,9,1,0,0,0,0,0,0,0,59,20,11,0,5,69,17,0,0,0,91,0,0,0,0,75,16,0,2
890,1994-09-01,32.90825,131.82942,0,91,0,0,1,26,64,0,0,0,0,0,0,0,0,0,91,0,0,0,2,78,11,0,0,0,91,0,0,0,0,88,3,0,3
893,1994-09-01,32.3317,131.36182,0,91,0,0,1,53,37,0,0,0,0,0,0,0,0,0,91,0,0,0,2,74,15,0,0,0,91,0,0,0,0,90,1,0,3
895,1994-09-01,31.94414,131.05481,0,91,0,0,0,15,75,1,0,0,0,0,0,0,0,1,90,0,0,0,2,75,14,0,0,0,91,0,0,0,0,91,0,0,3
901,1994-09-01,16.3591,122.125,0,0,0,0,10,33,43,5,0,0,0,0,0,0,0,4,87,0,0,0,1,86,4,0,0,0,91,0,0,0,0,91,0,0,2
905,1994-09-01,14.18683,121.24693,0,0,0,0,0,31,60,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
910,1994-09-01,12.95731,120.77753,0,0,0,0,15,21,39,13,3,0,0,0,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
914,1994-09-01,4.94835,118.13134,0,0,0,0,1,31,49,10,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
923,1994-09-01,1.09291,117.06889,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,91,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,2
939,1994-09-01,35.14726,133.44249,0,91,0,0,0,8,83,0,0,0,0,0,0,0,0,0,84,7,0,0,3,72,16,0,0,0,91,0,0,0,0,85,6,0,3
947,1994-09-01,32.69456,131.34071,0,89,0,2,0,24,67,0,0,0,0,0,0,0,0,0,90,1,0,0,1,77,13,0,0,0,91,0,0,0,0,88,3,0,3
953,1994-09-01,31.52595,130.42607,0,0,0,0,0,0,34,39,18,0,0,0,0,0,0,0,77,14,0,0,0,75,16,0,0,0,91,0,0,0,0,91,0,0,2
954,1994-09-01,31.32897,130.27689,0,0,0,0,0,2,68,21,0,0,0,0,0,0,0,0,71,20,0,0,0,73,18,0,0,0,91,0,0,0,0,91,0,0,2
971,1994-09-01,4.82195,117.90593,0,0,0,0,0,10,81,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
972,1994-09-01,4.55096,117.82818,0,0,0,0,0,2,64,20,5,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
976,1994-09-01,3.45911,117.52112,0,0,0,0,1,24,63,3,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
983,1994-09-01,1.23618,116.9254,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1001,1994-09-01,41.51928,140.05383,0,0,0,0,0,0,31,34,23,0,0,0,0,0,1,1,55,24,3,0,7,67,17,0,0,0,91,0,0,0,0,76,15,0,2
1003,1994-09-01,35.13641,133.09662,0,91,0,0,0,12,79,0,0,0,0,0,0,0,0,0,87,4,0,0,3,71,17,0,0,0,91,0,0,0,0,85,6,0,3
1026,1994-09-01,15.69651,121.41187,0,0,0,0,0,17,74,0,0,0,0,0,0,0,0,0,91,0,0,0,4,82,5,0,0,0,91,0,0,0,0,91,0,0,2
1027,1994-09-01,15.45481,121.31487,0,0,0,0,2,39,50,0,0,0,0,0,0,0,0,0,91,0,0,0,3,83,5,0,0,0,91,0,0,0,0,91,0,0,2
1036,1994-09-01,11.7515,119.92213,0,0,0,0,12,4,62,0,0,0,0,0,0,0,0,0,62,24,5,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1039,1994-09-01,5.77328,117.99339,0,0,0,0,0,22,69,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1054,1994-09-01,1.65939,116.85442,0,0,0,0,0,0,37,4,5,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1063,1994-09-01,43.70929,142.72864,0,91,0,0,0,0,63,5,1,0,0,0,0,0,0,1,90,0,0,0,10,61,20,0,0,0,83,8,0,0,0,77,14,0,3
1075,1994-09-01,35.12339,132.75087,0,91,0,0,0,0,81,1,7,0,0,0,0,0,0,0,88,3,0,0,4,71,16,0,0,0,91,0,0,0,0,85,6,0,3
1090,1994-09-01,17.99212,122.14766,0,0,0,0,7,36,48,0,0,0,0,0,0,0,0,1,90,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,2
1094,1994-09-01,17.04343,121.74413,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,91,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,2
1098,1994-09-01,16.08475,121.34958,0,0,0,0,0,48,41,0,0,0,0,0,0,0,0,0,91,0,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,2
1100,1994-09-01,15.60164,121.15559,0,0,0,0,0,22,57,3,1,0,0,0,0,0,0,0,91,0,0,0,3,81,7,0,0,0,91,0,0,0,0,91,0,0,2
1105,1994-09-01,10.88268,119.4156,0,0,0,0,0,22,66,3,0,0,0,0,0,0,0,0,85,6,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1112,1994-09-01,5.10684,117.61075,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1118,1994-09-01,3.46844,117.15343,0,0,0,0,0,30,61,0,0,0,0,0,0,0,0,0,91,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,2
1122,1994-09-01,2.36007,116.85626,0,0,0,0,0,0,49,2,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1131,1994-09-01,44.34706,143.24632,0,0,0,0,0,2,83,6,0,0,0,27,12,5,0,0,56,23,8,0,11,63,17,0,0,0,86,5,0,0,0,78,13,0,2
1137,1994-09-01,43.45339,141.87482,0,91,0,0,0,9,49,32,1,0,0,0,0,0,0,1,71,18,1,0,10,64,17,0,0,0,87,4,0,0,0,77,14,0,3
1158,1994-09-01,17.90355,121.88356,0,0,0,0,0,8,82,1,0,0,0,0,0,0,0,0,91,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,2
1162,1994-09-01,16.95161,121.48343,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1169,1994-09-01,15.26165,120.80451,0,0,0,0,0,1,83,7,0,0,0,0,0,0,0,0,91,0,0,0,0,86,5,0,0,0,91,0,0,0,0,91,0,0,2
1180,1994-09-01,4.15869,117.15723,0,0,0,0,0,5,71,15,0,0,0,0,0,0,0,0,91,0,0,0,1,89,1,0,0,0,91,0,0,0,0,91,0,0,2
1186,1994-09-01,2.50078,116.71084,0,0,0,0,0,0,53,15,0,0,0,0,0,0,0,2,89,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1187,1994-09-01,2.2216,116.63776,0,0,0,0,0,0,53,17,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1211,1994-09-01,42.40375,139.94408,0,82,8,1,0,9,67,13,2,0,0,0,0,0,0,14,45,21,9,0,6,68,17,0,0,0,91,0,0,0,0,76,15,0,3
1214,1994-09-01,34.13977,131.25385,0,91,0,0,0,15,63,12,1,0,0,0,0,0,0,0,80,11,0,0,1,76,14,0,0,0,91,0,0,0,0,85,6,0,3
1226,1994-09-01,16.85798,121.2233,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,89,2,0,0,0,87,4,0,0,0,91,0,0,0,0,91,0,0,2
1245,1994-09-01,4.84509,117.16109,0,0,0,0,0,0,21,9,11,0,0,0,0,0,0,0,91,0,0,0,0,89,2,0,0,0,91,0,0,0,0,91,0,0,2
1251,1994-09-01,3.19657,116.71178,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1263,1994-09-01,53.43754,-168.05582,0,0,0,0,2,33,56,0,0,0,0,0,0,0,0,1,64,13,10,0,12,60,19,0,0,0,91,0,0,0,0,89,2,0,2
1277,1994-09-01,33.14309,130.13904,0,0,0,0,0,13,54,16,8,0,0,0,0,0,0,0,72,19,0,0,5,68,18,0,0,0,91,0,0,0,0,87,4,0,2
1282,1994-09-01,17.72096,121.35709,0,0,0,0,0,9,82,0,0,0,0,0,0,0,0,0,91,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,2
1283,1994-09-01,17.48228,121.25791,0,0,0,0,0,18,69,4,0,0,0,0,0,0,0,0,91,0,0,0,0,88,3,0,0,0,91,0,0,0,0,91,0,0,2
1291,1994-09-01,15.55053,120.48444,0,0,0,0,0,9,77,5,0,0,0,0,0,0,0,0,89,2,0,0,0,81,10,0,0,0,91,0,0,0,0,91,0,0,2
1294,1994-09-01,14.81576,120.20324,0,0,0,0,2,31,47,11,0,0,0,0,0,0,0,0,61,30,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1301,1994-09-01,5.52774,117.16499,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,91,0,0,0,0,90,1,0,0,0,91,0,0,0,0,91,0,0,2
1307,1994-09-01,3.88839,116.71272,0,0,0,0,0,1,48,9,5,0,0,0,0,0,0,0,91,0,0,0,2,88,1,0,0,0,91,0,0,0,0,91,0,0,2
1312,1994-09-01,2.50034,116.34637,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1313,1994-09-01,2.22026,116.27422,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,90,0,0,0,0,91,0,0,0,0,91,0,0,0,0,91,0,0,2
1321,1994-09-01,53.51503,-166.92442,0,0,0,0,0,16,67,3,5,0,0,0,0,0,0,1,67,13,8,0,12,62,17,0,0,0,91,0,0,0,0,89,2,0,2
