index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
329,1993-12-01,12.67306,124.09038,0,0,0,0,0,0,64,21,0,0,0,0,0,0,0,11,79,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0
337,1993-12-01,9.5061,122.81908,0,0,0,0,2,15,60,8,1,0,0,0,0,0,0,44,46,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
339,1993-12-01,7.49715,122.07787,0,0,0,0,1,11,49,2,0,0,0,0,0,0,0,22,68,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
367,1993-12-01,36.04387,139.74905,0,0,0,0,0,0,20,28,6,0,0,0,0,0,0,17,71,2,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0
372,1993-12-01,35.21725,138.81407,0,89,0,1,0,7,46,21,14,0,0,0,0,0,0,37,53,0,0,0,0,79,11,0,0,0,90,0,0,0,0,85,5,0
382,1993-12-01,36.88592,140.35582,0,89,1,0,0,3,39,7,0,0,0,0,0,0,0,21,57,12,0,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0
444,1993-12-01,35.78761,138.32538,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,10,0,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0
461,1993-12-01,38.42358,141.05695,2,77,10,1,0,2,37,12,3,0,0,61,29,0,0,21,52,17,0,0,0,79,11,0,0,1,85,4,0,0,0,90,0,0
511,1993-12-01,37.00134,138.93289,0,90,0,0,0,0,24,0,0,0,0,0,0,0,0,17,63,2,8,0,0,78,12,0,0,0,90,0,0,0,0,89,1,0
522,1993-12-01,35.13641,136.90338,0,0,0,0,0,1,36,47,4,0,0,0,0,0,0,43,35,7,5,0,0,78,12,0,0,0,90,0,0,0,0,88,2,0
530,1993-12-01,13.78602,123.03152,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,11,79,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0
538,1993-12-01,39.28292,141.34019,0,84,6,0,0,0,17,6,1,0,0,9,4,0,0,17,60,13,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
588,1993-12-01,37.87544,139.17609,1,63,17,9,0,0,30,1,1,0,0,14,15,0,0,29,50,11,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
608,1993-12-01,34.44735,135.51308,0,0,0,0,0,21,54,2,0,0,0,0,0,0,0,16,74,0,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0
632,1993-12-01,36.03784,136.75699,0,87,2,1,0,0,30,0,0,0,0,0,0,0,0,42,38,5,5,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0
655,1993-12-01,37.92265,138.45175,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,17,73,0,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
706,1993-12-01,12.60761,121.48939,0,0,0,0,0,11,63,9,4,0,0,0,0,0,0,7,83,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
713,1993-12-01,46.00672,150.06848,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,89,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0
740,1993-12-01,33.52048,133.31532,0,87,3,0,0,0,46,32,7,0,0,0,0,0,0,31,59,0,0,0,1,79,10,0,0,0,90,0,0,0,0,88,2,0
756,1993-12-01,1.49746,117.72092,0,0,0,0,0,0,70,13,2,0,0,0,0,0,0,52,38,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
759,1993-12-01,0.6578,117.49719,0,0,0,0,0,0,46,31,8,0,0,0,0,0,0,34,56,0,0,0,1,89,0,0,0,0,90,0,0,0,0,90,0,0
762,1993-12-01,52.17063,-174.4278,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,21,63,2,3,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0
820,1993-12-01,43.35999,144.09824,38,31,14,7,0,0,10,3,0,0,0,0,0,0,0,15,62,5,5,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0
850,1993-12-01,14.52513,121.59544,0,0,0,0,0,10,59,18,0,0,0,0,0,0,0,12,78,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
866,1993-12-01,1.22952,117.28571,0,0,0,0,0,0,46,16,2,0,0,0,0,0,0,43,47,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
883,1993-12-01,35.33894,133.95837,1,85,3,1,0,15,69,0,0,0,0,0,0,0,0,29,61,0,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0
931,1993-12-01,43.31792,143.07321,47,22,19,2,0,0,0,0,0,0,0,0,0,0,0,7,69,9,5,0,0,79,11,0,0,0,89,1,0,0,0,89,1,0
943,1993-12-01,34.40434,132.77769,0,88,2,0,2,5,76,3,0,0,0,0,0,0,0,51,39,0,0,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0
996,1993-12-01,42.91513,142.00127,31,33,18,8,0,1,31,14,1,0,0,56,0,0,0,36,29,19,6,0,0,79,11,0,0,0,90,0,0,0,0,89,1,0
1011,1993-12-01,33.24908,131.47597,0,89,1,0,0,10,44,2,1,0,0,0,0,0,0,32,58,0,0,0,0,81,9,0,0,0,90,0,0,0,0,88,2,0
1016,1993-12-01,32.28132,130.70261,0,89,1,0,0,29,43,8,4,0,0,0,0,0,0,2,88,0,0,0,0,84,6,0,0,0,90,0,0,0,0,88,2,0
1017,1993-12-01,32.08588,130.5508,0,90,0,0,1,7,68,10,0,0,0,0,0,0,0,0,90,0,0,0,0,85,5,0,0,0,90,0,0,0,0,88,2,0
1031,1993-12-01,14.48161,120.93219,0,0,0,0,0,22,62,3,0,0,0,0,0,0,0,2,88,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1078,1993-12-01,34.5609,132.25739,0,87,3,0,0,8,50,23,5,0,0,0,0,0,0,14,74,2,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
1169,1993-12-01,15.26165,120.80451,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,13,77,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1170,1993-12-01,15.0177,120.70968,0,0,0,0,0,2,78,7,0,0,0,0,0,0,0,11,79,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1175,1993-12-01,5.51838,117.53989,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,46,44,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0
1193,1993-12-01,0.52875,116.20695,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,9,81,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1204,1993-12-01,43.64613,141.69801,26,22,23,19,0,2,42,9,1,0,0,0,0,0,0,20,70,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0
1216,1993-12-01,33.56145,130.78229,0,0,0,0,0,3,48,12,10,0,0,0,0,0,0,5,85,0,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0
1255,1993-12-01,2.08136,116.41982,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,74,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
1267,1993-12-01,44.14153,141.97276,24,25,27,14,0,0,0,0,0,0,0,61,0,0,1,9,62,14,4,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
1268,1993-12-01,43.99032,141.74557,32,23,23,12,0,0,67,3,1,0,0,50,0,0,1,18,67,4,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
1269,1993-12-01,43.83827,141.51981,0,0,0,0,3,14,60,9,3,0,0,0,0,0,0,32,58,0,0,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0
1279,1993-12-01,32.74992,129.83569,0,0,0,0,0,0,70,15,1,0,0,0,0,0,0,1,89,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0
1280,1993-12-01,18.19647,121.55713,0,0,0,0,0,16,69,2,0,0,0,0,0,0,0,18,72,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
1305,1993-12-01,4.43797,116.86192,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,19,71,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0
1342,1993-12-01,15.93757,120.4181,0,0,0,0,0,2,64,11,10,0,0,0,0,0,0,24,66,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0
1350,1993-12-01,5.66632,117.0156,0,0,0,0,0,0,24,9,6,0,0,0,0,0,0,49,41,0,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0
1353,1993-12-01,4.84999,116.78857,0,0,0,0,0,0,37,2,8,0,0,0,0,0,0,19,71,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1436,1993-12-01,17.19238,120.47517,0,0,0,0,1,10,64,11,0,0,0,0,0,0,0,1,89,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0
1455,1993-12-01,2.9119,115.90651,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,33,57,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1458,1993-12-01,2.06893,115.6937,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,16,74,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
1471,1993-12-01,52.13594,157.16635,26,46,11,7,0,0,0,0,0,0,1,89,0,0,0,6,61,20,2,0,0,82,8,0,0,0,88,2,0,0,1,88,1,0
1481,1993-12-01,16.3628,119.93151,0,0,0,0,0,9,45,1,0,0,0,0,0,0,0,22,68,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
1491,1993-12-01,4.98619,116.26664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
1497,1993-12-01,3.32672,115.83053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1517,1993-12-01,6.21206,116.41408,0,0,0,0,0,38,50,0,0,0,0,0,0,0,0,37,53,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
1518,1993-12-01,5.94046,116.33918,0,0,0,0,0,16,67,0,0,0,0,0,0,0,0,48,42,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0
1539,1993-12-01,0.05333,114.85311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1553,1993-12-01,34.51621,129.34052,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,90,0,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
1575,1993-12-01,0.18682,114.70823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,56,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1594,1993-12-01,5.3883,115.81613,0,0,0,0,0,22,55,11,0,0,0,0,0,0,1,51,37,1,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1619,1993-12-01,53.72513,159.27444,60,9,15,6,0,0,0,0,0,0,0,0,0,0,0,14,58,18,0,0,0,83,7,0,0,0,90,0,0,0,0,87,3,0
1621,1993-12-01,53.55458,158.60019,68,10,8,4,0,0,0,0,0,0,0,0,0,0,0,14,58,18,0,0,0,83,7,0,0,0,90,0,0,0,0,88,2,0
1634,1993-12-01,5.52061,115.66519,0,0,0,0,0,28,60,0,0,0,0,0,0,0,0,49,32,8,1,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1690,1993-12-01,1.44555,114.47068,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,29,61,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1696,1993-12-01,55.01861,-162.86971,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,73,11,4,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0
1715,1993-12-01,47.4069,142.26111,53,12,23,2,0,8,54,0,0,0,0,90,0,0,0,5,81,4,0,0,0,83,7,0,0,0,90,0,0,0,0,86,4,0
1739,1993-12-01,0.42231,114.05996,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,39,51,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1745,1993-12-01,54.87653,160.9744,52,15,19,4,0,1,48,0,0,0,0,0,0,0,0,0,76,12,2,0,0,85,5,0,0,0,80,10,0,0,2,86,2,0
1768,1993-12-01,35.31393,128.39154,2,78,10,0,0,1,48,36,2,0,0,0,0,0,0,16,74,0,0,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0
1778,1993-12-01,22.81218,121.03363,0,0,0,0,0,1,73,12,1,0,0,0,0,0,0,24,65,1,0,0,0,85,5,0,0,0,90,0,0,0,0,90,0,0
1791,1993-12-01,2.27619,114.30933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,73,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
1839,1993-12-01,23.41442,121.0694,0,0,0,0,0,0,48,5,2,0,0,0,0,0,0,25,65,0,0,0,2,83,5,0,0,0,90,0,0,0,0,90,0,0
1878,1993-12-01,54.38238,156.89819,88,0,2,0,0,0,0,0,0,0,30,60,0,0,0,32,39,17,2,0,0,83,7,0,0,2,84,4,0,0,0,86,4,0
1902,1993-12-01,25.15822,121.64882,0,0,0,0,0,4,79,5,0,0,0,0,0,0,0,1,89,0,0,0,0,84,6,0,0,0,90,0,0,0,0,89,1,0
1910,1993-12-01,23.32166,120.7879,0,0,0,0,0,11,67,8,0,0,0,0,0,0,0,20,70,0,0,0,3,81,6,0,0,0,90,0,0,0,0,90,0,0
1927,1993-12-01,0.80682,113.62019,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,35,55,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
1956,1993-12-01,43.8063,135.40634,50,10,27,3,0,4,63,9,4,0,0,49,41,0,0,40,50,0,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
1969,1993-12-01,35.38189,127.50867,0,87,3,0,0,3,48,26,9,0,0,0,0,0,0,9,81,0,0,0,4,77,9,0,0,0,90,0,0,0,0,89,1,0
1978,1993-12-01,24.3831,121.03511,0,0,0,0,0,10,74,0,0,0,0,0,0,0,0,31,58,1,0,0,0,84,6,0,0,0,90,0,0,0,0,89,1,0
1990,1993-12-01,3.22677,113.99581,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,26,64,0,0,0,0,86,4,0,0,0,90,0,0,0,0,90,0,0
1994,1993-12-01,2.08668,113.73166,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,34,56,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
2046,1993-12-01,43.98046,135.2039,59,11,14,6,0,0,18,1,0,0,0,43,43,0,0,38,52,0,0,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
2067,1993-12-01,34.52052,126.57931,2,81,6,1,0,0,44,36,6,0,0,0,0,0,0,0,90,0,0,0,1,80,9,0,0,0,90,0,0,0,0,89,1,0
2098,1993-12-01,56.36885,162.18111,65,12,5,8,0,0,0,0,0,0,0,90,0,0,0,0,72,9,9,0,0,85,5,0,0,0,90,0,0,0,0,89,1,0
2109,1993-12-01,55.48936,158.19859,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,13,6,0,0,83,7,0,0,0,89,0,0,0,0,86,4,0
2124,1993-12-01,49.14205,142.09669,52,7,22,9,0,9,55,8,16,0,0,7,60,3,0,7,75,8,0,0,0,83,7,0,0,0,90,0,0,0,0,86,4,0
2144,1993-12-01,43.45583,134.19307,53,11,23,3,0,0,12,14,0,0,0,43,44,0,0,18,72,0,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
2150,1993-12-01,37.48376,128.50066,7,60,21,2,0,0,0,0,0,0,0,0,0,0,0,26,64,0,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
2173,1993-12-01,3.19346,113.62938,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,31,59,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
2192,1993-12-01,56.51969,161.6888,78,7,2,3,0,0,0,0,0,0,14,76,0,0,0,0,73,12,5,0,0,85,5,0,0,0,89,1,0,0,1,85,4,0
2212,1993-12-01,50.06173,143.19611,90,0,0,0,0,0,0,0,0,0,0,30,55,4,0,10,63,13,4,0,0,81,9,0,0,0,87,3,0,0,2,83,5,0
2241,1993-12-01,43.44973,133.7897,56,13,19,2,0,0,0,0,0,0,0,0,0,0,0,18,72,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0
2245,1993-12-01,38.03292,128.61963,11,42,20,17,0,0,41,11,1,0,0,35,12,0,0,17,72,1,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
2252,1993-12-01,36.64677,127.52267,0,0,0,0,0,8,75,0,0,0,0,0,0,0,0,32,58,0,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0
2271,1993-12-01,1.01661,112.96629,0,0,0,0,0,0,42,7,1,0,0,0,0,0,0,28,62,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
2290,1993-12-01,56.18672,158.99031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,4,0,0,85,5,0,0,0,89,0,0,0,0,86,4,0
2310,1993-12-01,47.82862,138.99091,77,4,6,3,0,0,4,7,0,0,0,0,0,0,0,17,61,6,6,0,0,82,8,0,0,1,89,0,0,0,0,86,4,0
2312,1993-12-01,47.50988,138.52145,81,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,53,13,1,0,0,81,9,0,0,1,89,0,0,0,0,86,4,0
2316,1993-12-01,46.86256,137.60257,78,0,12,0,0,0,0,0,0,0,0,90,0,0,0,18,64,3,5,0,0,83,7,0,0,0,90,0,0,0,0,88,2,0
2327,1993-12-01,45.01756,135.20834,74,4,12,0,0,0,0,0,0,0,1,69,7,0,0,18,64,1,7,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0
2376,1993-12-01,56.57359,159.58157,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,11,4,0,0,85,5,0,0,0,90,0,0,0,0,86,4,0
2385,1993-12-01,55.77769,156.34869,90,0,0,0,0,0,0,0,0,0,19,71,0,0,0,0,73,12,5,0,0,84,6,0,0,0,90,0,0,0,1,85,4,0
2397,1993-12-01,48.48409,139.50218,84,1,3,2,0,0,11,0,0,0,0,84,6,0,0,14,68,0,0,0,0,81,9,0,0,0,90,0,0,0,0,87,3,0
2452,1993-12-01,0.67776,112.54585,0,0,0,0,0,12,67,8,0,0,0,0,0,0,0,26,64,0,0,0,0,90,0,0,0,0,90,0,0,0,0,90,0,0
2465,1993-12-01,56.95632,160.1862,90,0,0,0,0,0,0,0,0,0,28,62,0,0,0,0,74,9,7,0,0,85,5,0,0,0,89,1,0,0,0,85,5,0
2476,1993-12-01,55.99356,156.19406,90,0,0,0,0,0,0,0,0,0,9,81,0,0,0,0,73,15,2,0,0,84,6,0,0,0,90,0,0,0,1,85,4,0
2488,1993-12-01,48.50953,139.05356,89,0,0,1,0,0,0,0,0,0,0,89,1,0,0,15,67,0,0,0,0,81,9,0,0,0,90,0,0,0,0,86,4,0
2517,1993-12-01,43.59712,132.77408,61,6,22,1,0,0,0,0,0,0,0,34,43,0,0,12,70,8,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
2527,1993-12-01,37.30514,127.07307,0,0,0,0,0,6,63,1,0,0,0,0,0,0,1,30,59,0,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
2538,1993-12-01,1.67314,112.58253,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,22,68,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
2546,1993-12-01,56.84506,-158.5654,22,38,28,2,0,7,80,3,0,0,0,47,13,7,0,0,82,6,1,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0
2554,1993-12-01,57.25682,160.42688,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,5,0,0,86,4,0,0,0,90,0,0,0,1,84,5,0
2573,1993-12-01,49.4733,140.06943,87,0,3,0,0,0,1,0,0,0,0,85,3,2,0,17,65,3,5,0,0,83,7,0,0,0,89,1,0,0,0,87,3,0
2575,1993-12-01,49.16307,139.57393,90,0,0,0,0,0,0,0,0,0,0,87,3,0,0,9,68,5,1,0,0,80,10,0,0,0,89,1,0,0,0,87,3,0
2639,1993-12-01,0.33184,112.12796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,76,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
2640,1993-12-01,0.03692,112.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,77,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
2667,1993-12-01,49.65724,139.85962,90,0,0,0,0,0,0,0,0,0,0,86,2,2,0,17,65,1,6,0,0,81,9,0,0,0,89,1,0,0,0,87,3,0
2685,1993-12-01,46.73494,135.64861,85,0,5,0,0,0,0,0,0,0,1,27,54,0,0,28,54,2,6,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
2719,1993-12-01,37.80805,126.81865,0,0,0,0,0,1,69,15,2,0,0,0,0,0,1,32,57,0,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
2736,1993-12-01,2.77958,112.46902,0,0,0,0,0,2,59,0,0,0,0,0,0,0,0,19,71,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0
2749,1993-12-01,57.28225,-158.2729,30,18,29,13,0,0,74,16,0,0,0,0,0,0,0,0,83,5,1,0,0,83,7,0,0,0,90,0,0,0,0,89,1,0
2784,1993-12-01,48.07958,137.00565,88,0,2,0,0,0,0,0,0,0,0,54,35,1,0,16,66,0,2,0,0,81,9,0,0,0,90,0,0,0,0,87,3,0
2808,1993-12-01,43.91148,131.94441,71,5,14,0,0,0,0,0,0,0,0,52,36,0,0,7,82,1,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0
2811,1993-12-01,43.36183,131.37343,63,4,20,3,0,0,0,0,0,0,0,44,27,6,0,10,80,0,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0
2825,1993-12-01,40.52645,128.70187,16,34,33,7,0,7,48,1,0,0,0,0,0,0,0,28,62,0,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0
2835,1993-12-01,37.75643,126.46028,4,52,27,7,1,0,62,21,4,0,0,0,0,0,0,33,57,0,0,0,0,78,12,0,0,0,90,0,0,0,0,90,0,0
2886,1993-12-01,51.68448,142.30576,88,0,2,0,0,0,3,1,0,0,0,82,8,0,0,8,66,13,3,0,0,81,9,0,0,0,85,5,0,0,4,80,6,0
2898,1993-12-01,49.0716,137.96486,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,7,3,0,0,80,10,0,0,0,90,0,0,0,0,88,2,0
2915,1993-12-01,46.21782,134.1449,83,2,5,0,0,0,0,0,0,0,3,77,4,0,0,25,57,7,1,0,0,82,8,0,0,0,90,0,0,0,0,89,1,0
