index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
1170,1997-03-01,15.0177,120.70968,0,0,0,0,3,15,70,4,0,0,0,0,0,0,0,0,57,34,1,6,31,47,8,0,1,5,78,7,1,5,21,54,9,0
1175,1997-03-01,5.51838,117.53989,0,0,0,0,0,3,85,4,0,0,0,0,0,0,0,0,50,39,3,1,43,43,5,0,1,17,72,2,0,2,20,63,7,0
1193,1997-03-01,0.52875,116.20695,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,48,44,0,7,22,47,15,0,3,16,55,14,4,5,24,53,6,1
1204,1997-03-01,43.64613,141.69801,14,50,27,1,0,1,23,1,0,0,0,0,0,0,0,10,62,17,3,0,15,60,17,0,0,16,69,7,0,0,17,60,13,2
1216,1997-03-01,33.56145,130.78229,0,0,0,0,0,1,87,4,0,0,0,0,0,0,0,9,65,16,2,1,12,67,12,0,0,12,60,19,1,0,14,61,14,3
1255,1997-03-01,2.08136,116.41982,0,0,0,0,0,0,45,2,20,0,0,0,0,0,0,0,48,42,2,5,21,57,8,0,2,14,57,12,5,6,25,53,7,0
1267,1997-03-01,44.14153,141.97276,17,46,28,1,0,2,30,0,0,0,0,42,0,0,0,0,75,16,1,0,14,61,17,0,0,19,63,10,0,0,19,57,14,2
1268,1997-03-01,43.99032,141.74557,8,54,30,0,0,1,31,14,0,0,0,69,0,0,0,10,55,26,1,0,14,61,17,0,0,18,65,9,0,0,19,57,14,2
1269,1997-03-01,43.83827,141.51981,0,0,0,0,0,1,89,2,0,0,0,0,0,0,0,29,43,15,5,0,15,60,17,0,0,16,70,6,0,0,17,59,14,2
1279,1997-03-01,32.74992,129.83569,0,0,0,0,0,5,74,13,0,0,0,0,0,0,0,7,75,9,0,0,17,65,10,0,0,10,65,16,1,0,13,62,14,3
1280,1997-03-01,18.19647,121.55713,0,0,0,0,0,6,86,0,0,0,0,0,0,0,0,0,55,31,6,1,8,65,18,0,4,17,59,12,0,6,18,57,9,0
1305,1997-03-01,4.43797,116.86192,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,0,64,28,0,5,31,49,7,0,3,18,66,4,1,5,18,63,6,0
1342,1997-03-01,15.93757,120.4181,0,0,0,0,0,6,76,8,2,0,0,0,0,0,0,0,65,20,5,2,29,45,16,0,1,8,78,3,2,4,23,51,11,0
1350,1997-03-01,5.66632,117.0156,0,0,0,0,0,0,66,4,5,0,0,0,0,0,0,0,63,29,0,6,34,47,5,0,0,15,75,2,0,4,16,63,9,0
1353,1997-03-01,4.84999,116.78857,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,65,27,0,8,31,49,3,1,2,14,73,3,0,4,18,63,7,0
1436,1997-03-01,17.19238,120.47517,0,0,0,0,0,5,87,0,0,0,0,0,0,0,0,11,64,17,0,1,3,72,16,0,7,9,57,17,2,4,20,56,9,0
1455,1997-03-01,2.9119,115.90651,0,0,0,0,0,0,16,10,2,0,0,0,0,0,0,0,41,50,1,7,17,55,13,0,1,13,62,12,4,3,19,60,6,0
1458,1997-03-01,2.06893,115.6937,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,54,37,1,8,20,52,12,0,4,10,57,14,6,6,18,58,6,1
1471,1997-03-01,52.13594,157.16635,2,54,31,5,0,0,0,19,1,0,11,32,41,8,0,8,52,27,5,0,17,51,24,0,0,7,69,14,2,0,2,87,3,0
1481,1997-03-01,16.3628,119.93151,0,0,0,0,6,7,70,7,0,0,0,0,0,0,0,6,74,11,1,0,9,68,15,0,4,10,64,14,0,4,23,51,11,0
1491,1997-03-01,4.98619,116.26664,0,0,0,0,0,0,58,11,0,0,0,0,0,0,0,0,56,36,0,5,28,52,7,0,0,10,76,6,0,5,17,61,7,0
1497,1997-03-01,3.32672,115.83053,0,0,0,0,0,0,16,12,2,0,0,0,0,0,0,0,32,59,1,5,20,59,8,0,1,13,66,8,4,4,19,60,6,0
1517,1997-03-01,6.21206,116.41408,0,0,0,0,0,11,57,24,0,0,0,0,0,0,0,1,73,17,1,9,17,58,4,0,0,8,79,5,0,9,14,61,8,0
1518,1997-03-01,5.94046,116.33918,0,0,0,0,0,19,58,13,1,0,0,0,0,0,0,0,73,18,1,9,16,62,5,0,0,9,79,4,0,9,13,62,8,0
1539,1997-03-01,0.05333,114.85311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,0,7,25,44,15,1,1,11,60,14,3,3,15,61,7,1
1553,1997-03-01,34.51621,129.34052,0,0,0,0,0,10,81,1,0,0,0,0,0,0,0,2,84,5,1,0,18,61,13,0,0,5,74,13,0,0,13,64,11,4
1575,1997-03-01,0.18682,114.70823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,0,6,20,50,13,1,0,14,60,12,4,4,14,60,8,1
1594,1997-03-01,5.3883,115.81613,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,0,85,7,0,3,13,72,3,0,0,5,84,3,0,7,16,62,5,0
1619,1997-03-01,53.72513,159.27444,2,47,41,2,0,0,0,0,0,0,0,0,0,0,0,7,47,38,0,0,17,52,23,0,1,5,78,7,1,0,2,87,3,0
1621,1997-03-01,53.55458,158.60019,6,49,36,1,0,0,0,0,0,0,0,0,0,0,0,6,47,39,0,0,17,53,22,0,1,8,75,7,1,0,2,87,3,0
1634,1997-03-01,5.52061,115.66519,0,0,0,0,5,15,55,17,0,0,0,0,0,0,0,0,90,2,0,3,10,69,10,0,0,6,81,5,0,7,14,62,6,0
1690,1997-03-01,1.44555,114.47068,0,0,0,0,0,0,25,27,1,0,0,0,0,0,0,0,46,46,0,5,17,60,10,0,2,11,64,10,3,10,12,56,9,1
1696,1997-03-01,55.01861,-162.86971,0,0,0,0,3,31,58,0,0,0,0,0,0,0,0,21,70,1,0,0,14,61,17,0,0,13,64,8,5,3,14,65,9,1
1715,1997-03-01,47.4069,142.26111,28,31,31,2,0,0,42,14,3,0,0,15,10,17,0,21,71,0,0,0,18,55,19,0,3,16,62,11,0,2,18,61,11,0
1739,1997-03-01,0.42231,114.05996,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,44,48,0,11,16,52,13,0,2,15,66,6,1,8,13,58,7,1
1745,1997-03-01,54.87653,160.9744,4,45,42,1,0,0,23,0,2,0,0,0,0,0,0,16,53,19,4,0,18,56,18,0,0,2,74,16,0,0,5,83,4,0
1768,1997-03-01,35.31393,128.39154,0,92,0,0,0,12,66,14,0,0,0,0,0,0,0,2,52,27,10,0,16,66,10,0,0,11,64,17,0,0,13,64,12,3
1778,1997-03-01,22.81218,121.03363,0,0,0,0,0,2,68,21,1,0,0,0,0,0,0,1,39,32,18,0,15,54,23,0,0,8,76,7,1,2,14,71,5,0
1791,1997-03-01,2.27619,114.30933,0,0,0,0,0,0,3,9,2,0,0,0,0,0,0,0,44,48,0,5,19,59,9,0,0,10,69,9,3,7,12,56,10,0
1839,1997-03-01,23.41442,121.0694,0,0,0,0,0,15,60,11,4,0,0,0,0,0,0,8,34,38,12,2,16,54,20,0,0,6,74,11,1,2,9,76,5,0
1878,1997-03-01,54.38238,156.89819,32,13,47,0,0,0,0,0,0,0,14,41,37,0,0,7,44,41,0,0,18,51,23,0,0,2,86,4,0,0,1,88,3,0
1902,1997-03-01,25.15822,121.64882,0,0,0,0,0,11,79,2,0,0,0,0,0,0,0,0,65,24,2,0,19,58,15,0,0,11,65,16,0,1,6,75,10,0
1910,1997-03-01,23.32166,120.7879,0,0,0,0,0,7,85,0,0,0,0,0,0,0,0,12,39,34,7,2,19,51,20,0,0,4,82,6,0,2,10,75,5,0
1927,1997-03-01,0.80682,113.62019,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,37,52,3,7,23,51,11,0,0,22,65,2,2,8,13,57,7,0
1956,1997-03-01,43.8063,135.40634,15,46,17,14,1,17,55,17,2,0,0,5,3,22,0,9,53,14,16,0,15,62,15,0,1,15,66,10,0,2,18,60,11,1
1969,1997-03-01,35.38189,127.50867,0,92,0,0,0,9,73,9,1,0,0,0,0,0,0,0,54,25,12,0,14,69,9,0,0,12,65,15,0,0,13,63,12,4
1978,1997-03-01,24.3831,121.03511,0,0,0,0,0,0,64,18,10,0,0,0,0,0,0,0,37,50,5,1,19,52,20,0,0,11,67,14,0,2,4,79,7,0
1990,1997-03-01,3.22677,113.99581,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,60,30,2,6,18,55,13,0,0,4,72,11,3,9,12,55,12,0
1994,1997-03-01,2.08668,113.73166,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,41,51,0,5,29,47,11,0,0,8,78,3,2,6,17,52,10,0
2046,1997-03-01,43.98046,135.2039,10,62,20,0,0,17,46,1,0,0,0,63,5,20,0,6,56,19,11,0,15,64,13,0,1,15,64,12,0,2,19,57,13,1
2067,1997-03-01,34.52052,126.57931,0,90,2,0,0,8,82,2,0,0,0,0,0,0,0,10,69,13,0,0,14,61,17,0,0,10,65,17,0,0,13,63,13,3
2098,1997-03-01,56.36885,162.18111,16,38,36,2,0,2,15,0,0,0,15,31,46,0,0,11,76,5,0,0,18,55,19,0,0,2,86,4,0,0,3,83,6,0
2109,1997-03-01,55.48936,158.19859,46,5,41,0,0,0,0,0,0,0,0,0,0,0,0,14,64,14,0,0,18,53,21,0,0,4,83,5,0,0,1,88,3,0
2124,1997-03-01,49.14205,142.09669,16,23,44,9,0,28,37,2,1,0,0,40,18,0,0,7,85,0,0,0,17,56,19,0,2,16,63,10,1,2,16,65,8,1
2144,1997-03-01,43.45583,134.19307,7,61,23,1,0,20,32,3,0,0,0,46,5,18,0,0,63,28,1,0,15,59,18,0,0,18,64,10,0,2,19,57,13,1
2150,1997-03-01,37.48376,128.50066,0,91,1,0,0,0,66,16,2,0,0,0,0,0,0,8,48,21,14,0,20,55,17,0,0,13,69,10,0,0,10,66,12,4
2173,1997-03-01,3.19346,113.62938,0,0,0,0,0,0,68,10,1,0,0,0,0,0,0,4,64,22,2,4,20,58,10,0,0,7,67,13,3,7,14,54,13,0
2192,1997-03-01,56.51969,161.6888,15,36,40,1,0,0,0,0,0,0,21,26,45,0,0,9,68,15,0,0,18,54,20,0,0,2,87,3,0,0,3,84,5,0
2212,1997-03-01,50.06173,143.19611,27,36,29,0,0,0,22,0,0,0,4,68,0,0,0,0,82,3,7,0,17,56,19,0,0,17,65,7,3,2,14,68,6,2
2241,1997-03-01,43.44973,133.7897,7,68,17,0,0,25,30,0,0,0,0,0,0,0,0,0,65,27,0,0,14,56,22,0,1,18,64,9,0,2,19,59,12,0
2245,1997-03-01,38.03292,128.61963,1,84,4,3,0,25,65,2,0,0,0,48,0,0,0,10,41,25,15,0,18,58,16,0,0,12,68,12,0,0,11,67,10,4
2252,1997-03-01,36.64677,127.52267,0,0,0,0,0,0,74,3,7,0,0,0,0,0,0,7,48,31,5,2,14,67,9,0,0,12,71,9,0,0,9,66,14,3
2271,1997-03-01,1.01661,112.96629,0,0,0,0,0,0,75,13,1,0,0,0,0,0,0,0,31,56,5,7,23,53,8,1,0,23,62,7,0,7,12,60,6,0
2290,1997-03-01,56.18672,158.99031,48,4,40,0,0,0,0,0,0,0,0,0,0,0,0,13,58,21,0,0,18,53,21,0,0,7,81,4,0,0,3,86,3,0
2310,1997-03-01,47.82862,138.99091,24,47,19,2,0,1,24,3,1,0,0,0,0,0,0,7,83,2,0,0,16,62,14,0,4,8,71,9,0,3,17,58,13,1
2312,1997-03-01,47.50988,138.52145,17,59,15,1,0,0,25,6,1,0,0,0,0,0,0,7,77,8,0,0,16,62,14,0,5,4,77,6,0,3,17,59,12,1
2316,1997-03-01,46.86256,137.60257,21,56,15,0,0,0,30,0,0,0,0,35,32,0,0,6,71,15,0,0,15,61,16,0,1,18,60,12,1,3,18,56,13,2
2327,1997-03-01,45.01756,135.20834,12,65,15,0,0,0,17,0,0,0,0,54,18,9,0,0,87,5,0,0,14,66,12,0,1,19,60,12,0,2,18,56,15,1
2376,1997-03-01,56.57359,159.58157,46,10,36,0,0,0,0,0,0,0,0,0,0,0,0,9,70,13,0,0,18,53,21,0,0,3,82,7,0,0,3,84,5,0
2385,1997-03-01,55.77769,156.34869,34,19,39,0,0,0,2,2,3,0,32,48,12,0,0,19,73,0,0,0,19,53,20,0,0,4,76,11,1,0,0,86,6,0
2397,1997-03-01,48.48409,139.50218,24,49,19,0,0,6,19,2,1,0,0,49,20,0,0,0,88,4,0,0,16,60,16,0,0,21,59,12,0,3,17,59,11,2
2452,1997-03-01,0.67776,112.54585,0,0,0,0,0,8,76,7,1,0,0,0,0,0,0,0,34,49,9,7,22,45,17,0,2,14,71,4,1,7,15,57,6,0
2465,1997-03-01,56.95632,160.1862,41,6,45,0,0,0,0,0,0,0,23,26,43,0,0,11,69,12,0,0,18,54,20,0,0,2,87,3,0,0,3,84,5,0
2476,1997-03-01,55.99356,156.19406,33,19,40,0,0,0,8,1,0,0,17,47,9,0,0,25,66,1,0,0,18,54,20,0,0,1,78,12,1,0,0,86,5,1
2488,1997-03-01,48.50953,139.05356,23,44,25,0,0,0,20,0,0,0,0,24,18,0,0,2,85,5,0,0,16,60,16,0,0,20,60,12,0,3,17,60,10,2
2517,1997-03-01,43.59712,132.77408,6,68,18,0,0,0,56,0,0,0,0,44,19,0,0,1,57,30,4,0,13,63,16,0,0,17,64,11,0,2,18,57,15,0
2527,1997-03-01,37.30514,127.07307,0,0,0,0,0,0,69,18,5,0,0,0,0,0,0,9,38,38,7,0,17,67,8,0,0,14,70,8,0,0,10,65,15,2
2538,1997-03-01,1.67314,112.58253,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,37,50,5,6,23,48,15,0,0,19,71,2,0,8,13,56,7,0
2546,1997-03-01,56.84506,-158.5654,7,64,20,1,0,2,89,1,0,0,0,0,0,0,0,41,51,0,0,0,16,59,17,0,0,15,60,10,7,3,13,61,13,2
2554,1997-03-01,57.25682,160.42688,40,12,40,0,0,0,0,20,0,0,0,0,0,0,0,15,55,22,0,0,18,54,20,0,0,1,88,3,0,0,3,84,5,0
2573,1997-03-01,49.4733,140.06943,25,39,27,1,0,0,17,9,1,0,1,48,8,0,0,3,84,4,1,0,17,58,17,0,1,19,60,12,0,3,18,61,8,2
2575,1997-03-01,49.16307,139.57393,28,42,22,0,0,0,15,0,0,0,1,49,16,0,0,2,85,2,3,0,17,56,19,0,0,19,60,12,1,3,18,59,10,2
2639,1997-03-01,0.33184,112.12796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,6,5,20,49,17,0,1,13,74,3,1,6,17,57,6,0
2640,1997-03-01,0.03692,112.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,6,7,20,48,17,0,1,15,73,3,0,5,19,57,6,0
2667,1997-03-01,49.65724,139.85962,26,46,20,0,0,5,20,3,0,0,2,62,1,0,0,2,80,5,5,0,17,58,17,0,0,19,60,12,1,3,18,60,9,2
2685,1997-03-01,46.73494,135.64861,17,58,17,0,0,0,21,0,0,0,0,24,9,24,0,9,44,38,1,0,14,59,19,0,1,19,57,15,0,3,18,55,14,2
2719,1997-03-01,37.80805,126.81865,0,0,0,0,0,3,76,12,1,0,0,71,0,0,0,9,39,41,2,0,18,65,9,0,0,14,71,7,0,0,9,66,15,2
2736,1997-03-01,2.77958,112.46902,0,0,0,0,0,12,61,19,0,0,0,0,0,0,0,0,75,17,0,7,22,48,15,0,1,18,64,9,0,5,17,56,7,0
2749,1997-03-01,57.28225,-158.2729,3,66,20,3,0,12,72,8,0,0,0,0,0,0,0,17,74,1,0,0,16,58,18,0,0,13,64,9,6,2,14,62,13,1
2784,1997-03-01,48.07958,137.00565,22,53,17,0,0,0,19,11,0,0,0,5,37,0,0,0,83,9,0,0,16,59,17,0,1,17,62,10,2,4,16,57,11,4
2808,1997-03-01,43.91148,131.94441,13,73,6,0,0,0,51,0,0,0,0,11,16,0,0,0,66,21,5,0,13,67,12,0,0,18,61,13,0,2,15,62,13,0
2811,1997-03-01,43.36183,131.37343,9,71,11,1,0,0,59,1,0,0,0,48,5,0,0,0,67,21,3,0,14,61,17,0,1,15,65,11,0,2,14,62,14,0
2825,1997-03-01,40.52645,128.70187,0,82,10,0,0,22,46,5,12,0,0,0,0,0,0,11,57,18,5,0,15,64,13,0,0,4,78,10,0,1,12,67,11,1
2835,1997-03-01,37.75643,126.46028,3,56,28,5,0,0,54,29,9,0,0,21,0,0,0,9,47,34,1,0,19,60,13,0,0,13,70,9,0,0,9,67,14,2
2886,1997-03-01,51.68448,142.30576,34,31,27,0,0,0,17,11,0,0,13,69,2,0,0,2,90,0,0,0,18,55,19,0,0,16,60,16,0,1,15,72,3,1
2898,1997-03-01,49.0716,137.96486,26,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,75,17,0,0,16,61,15,0,0,19,59,12,2,3,17,59,10,3
2915,1997-03-01,46.21782,134.1449,22,57,13,0,0,0,47,0,0,0,0,11,10,20,0,3,54,33,2,0,14,62,16,0,1,19,58,14,0,3,18,55,14,2
