index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
124,1983-03-01,9.26697,126.10414,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,12,38,36,6,13,19,33,0,0,0,3,82,7,0,0,2,70,20,0
128,1983-03-01,8.30486,125.69794,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,64,0,0,8,28,52,1,0,1,8,81,1,0,0,4,75,13,0
176,1983-03-01,7.60183,124.78174,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,36,27,1,10,27,53,1,0,1,20,70,0,0,0,7,77,8,0
192,1983-03-01,7.27848,124.44703,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,30,33,1,8,22,61,0,0,1,16,74,0,0,1,8,77,6,0
227,1983-03-01,11.35272,125.26888,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,2,74,16,0,20,21,36,0,0,0,9,83,0,0,0,0,68,24,0
253,1983-03-01,10.96985,124.67274,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,19,58,15,0,20,16,30,0,0,0,18,74,0,0,0,2,69,21,0
293,1983-03-01,10.49636,123.83673,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,16,21,38,17,15,25,47,1,0,0,27,65,0,0,0,2,83,7,0
327,1983-03-01,35.81877,140.25781,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,35,56,1,0,22,22,12,0,0,0,2,49,22,15,0,4,43,19,24
329,1983-03-01,12.67306,124.09038,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,2,38,28,24,15,19,29,0,0,0,22,70,0,0,0,1,70,21,0
337,1983-03-01,9.5061,122.81908,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,22,6,2,32,18,10,36,0,0,0,16,76,0,0,0,1,83,8,0
339,1983-03-01,7.49715,122.07787,0,0,0,0,255,255,255,255,255,0,0,0,0,0,1,27,37,15,9,17,32,40,1,0,0,6,86,0,0,0,1,75,16,0
367,1983-03-01,36.04387,139.74905,0,0,0,0,255,255,255,255,255,0,0,0,0,0,19,27,45,1,0,19,25,10,0,0,0,5,50,22,13,0,4,47,18,18
372,1983-03-01,35.21725,138.81407,0,92,0,0,255,255,255,255,255,0,0,0,0,0,0,28,63,1,0,27,25,6,0,0,0,4,49,24,15,0,5,43,19,22
382,1983-03-01,36.88592,140.35582,0,92,0,0,255,255,255,255,255,0,0,0,0,0,25,25,42,0,0,19,24,12,0,0,0,1,53,24,14,0,4,47,18,14
444,1983-03-01,35.78761,138.32538,0,92,0,0,255,255,255,255,255,0,0,0,0,0,14,34,44,0,0,19,28,7,0,0,0,3,51,27,11,0,4,47,17,19
461,1983-03-01,38.42358,141.05695,0,92,0,0,255,255,255,255,255,0,0,0,0,0,15,43,34,0,0,23,24,9,0,0,0,0,48,35,9,0,5,45,20,13
511,1983-03-01,37.00134,138.93289,0,90,2,0,255,255,255,255,255,0,0,0,0,0,4,49,39,0,0,14,28,11,0,0,0,4,53,24,11,0,4,49,19,12
522,1983-03-01,35.13641,136.90338,0,0,0,0,255,255,255,255,255,0,0,13,0,0,0,32,57,3,0,18,27,11,0,0,0,5,47,24,11,0,4,47,14,24
530,1983-03-01,13.78602,123.03152,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,43,45,3,18,19,38,0,0,0,19,73,0,0,0,2,70,20,0
538,1983-03-01,39.28292,141.34019,0,92,0,0,255,255,255,255,255,0,0,0,0,0,29,36,27,0,0,21,29,10,0,0,0,0,53,28,11,0,4,48,20,12
588,1983-03-01,37.87544,139.17609,0,60,32,0,255,255,255,255,255,0,0,0,0,0,21,25,46,0,0,19,30,12,0,0,0,4,51,22,15,0,4,49,17,14
608,1983-03-01,34.44735,135.51308,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,50,14,0,25,20,19,0,0,0,4,45,24,13,0,5,46,14,26
632,1983-03-01,36.03784,136.75699,0,92,0,0,255,255,255,255,255,0,0,0,0,0,14,24,52,2,0,19,27,13,0,0,0,4,45,23,16,0,4,48,15,18
655,1983-03-01,37.92265,138.45175,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,14,72,6,0,23,26,20,0,0,0,4,48,21,14,0,4,47,16,17
706,1983-03-01,12.60761,121.48939,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,63,29,0,17,24,34,0,0,2,20,70,0,0,0,2,69,21,0
713,1983-03-01,46.00672,150.06848,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,21,59,12,0,27,24,22,0,0,0,0,0,10,25,0,0,40,29,14
740,1983-03-01,33.52048,133.31532,0,92,0,0,255,255,255,255,255,0,0,0,0,0,26,12,48,6,0,22,26,20,0,0,0,5,42,18,23,0,6,45,14,27
756,1983-03-01,1.49746,117.72092,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,12,80,0,0,1,7,71,13,0,0,2,43,29,12,1,5,64,20,2
759,1983-03-01,0.6578,117.49719,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,10,82,0,0,0,6,70,16,0,0,0,41,25,19,2,8,62,19,1
762,1983-03-01,52.17063,-174.4278,0,0,0,0,255,255,255,255,255,0,0,0,0,0,4,50,38,0,0,39,27,26,0,0,0,0,0,18,20,0,4,35,27,17
820,1983-03-01,43.35999,144.09824,10,69,12,1,255,255,255,255,255,0,0,0,0,0,36,43,13,0,0,21,23,18,0,0,0,0,56,30,6,0,2,56,19,10
850,1983-03-01,14.52513,121.59544,0,0,0,0,255,255,255,255,255,0,0,0,0,0,2,26,41,23,0,8,26,52,2,0,1,26,65,0,0,0,4,75,13,0
866,1983-03-01,1.22952,117.28571,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,16,76,0,0,1,7,70,14,0,0,1,47,26,14,1,5,62,21,3
883,1983-03-01,35.33894,133.95837,0,89,3,0,255,255,255,255,255,0,0,0,0,0,0,40,48,4,0,23,26,19,0,0,0,1,40,20,21,0,4,46,15,19
931,1983-03-01,43.31792,143.07321,13,63,16,0,255,255,255,255,255,0,0,0,0,0,41,42,9,0,0,23,23,17,0,0,0,0,62,25,5,0,2,55,18,12
943,1983-03-01,34.40434,132.77769,0,92,0,0,255,255,255,255,255,0,0,0,0,0,16,28,46,2,0,25,28,19,0,0,0,6,46,26,13,0,6,46,15,24
996,1983-03-01,42.91513,142.00127,5,64,23,0,255,255,255,255,255,0,0,21,0,0,31,42,19,0,0,23,25,17,0,0,0,0,50,24,18,0,2,49,22,12
1011,1983-03-01,33.24908,131.47597,0,92,0,0,255,255,255,255,255,0,0,0,0,0,20,23,40,7,2,27,21,20,0,0,0,9,47,29,7,0,7,45,17,23
1016,1983-03-01,32.28132,130.70261,0,92,0,0,255,255,255,255,255,0,0,0,0,0,18,14,46,13,1,25,20,25,0,0,0,6,39,25,20,0,8,38,24,22
1017,1983-03-01,32.08588,130.5508,0,92,0,0,255,255,255,255,255,0,0,0,0,0,14,16,46,10,6,25,18,27,0,0,0,5,37,23,22,0,8,37,25,22
1031,1983-03-01,14.48161,120.93219,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,27,21,44,0,20,16,39,0,0,2,38,52,0,0,0,5,74,13,0
1078,1983-03-01,34.5609,132.25739,0,90,2,0,255,255,255,255,255,0,0,0,0,0,3,36,43,8,2,32,25,23,0,0,0,6,46,23,16,0,5,47,15,18
1169,1983-03-01,15.26165,120.80451,0,0,0,0,255,255,255,255,255,0,0,0,0,0,5,23,63,1,0,7,24,56,4,0,2,43,47,0,0,0,5,73,14,0
1170,1983-03-01,15.0177,120.70968,0,0,0,0,255,255,255,255,255,0,0,0,0,0,1,27,58,6,0,18,23,44,1,0,2,44,46,0,0,0,6,73,13,0
1175,1983-03-01,5.51838,117.53989,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,13,76,3,0,1,7,67,17,0,1,9,81,1,0,1,8,74,9,0
1193,1983-03-01,0.52875,116.20695,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,63,1,0,1,8,70,13,0,0,3,44,20,16,2,6,64,20,0
1204,1983-03-01,43.64613,141.69801,1,54,32,5,255,255,255,255,255,0,0,0,0,0,28,22,42,0,0,26,25,18,0,0,0,1,47,24,17,0,2,48,22,13
1216,1983-03-01,33.56145,130.78229,0,0,0,0,255,255,255,255,255,0,0,0,0,0,5,31,45,11,0,28,18,25,0,0,0,6,44,23,19,0,5,43,21,23
1255,1983-03-01,2.08136,116.41982,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,26,66,0,0,0,9,71,12,0,0,10,73,6,2,3,5,65,18,1
1267,1983-03-01,44.14153,141.97276,8,55,29,0,255,255,255,255,255,0,0,54,0,0,34,45,13,0,0,26,25,18,0,0,0,0,49,28,13,0,2,53,18,14
1268,1983-03-01,43.99032,141.74557,1,55,32,4,255,255,255,255,255,0,0,0,0,0,28,23,40,0,0,25,26,18,0,0,0,0,47,20,20,0,2,48,22,13
1269,1983-03-01,43.83827,141.51981,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,23,64,5,0,27,24,20,0,0,0,0,45,16,22,0,2,48,21,14
1279,1983-03-01,32.74992,129.83569,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,28,25,24,9,22,22,21,0,0,0,5,40,24,23,0,6,39,23,24
1280,1983-03-01,18.19647,121.55713,0,0,0,0,255,255,255,255,255,0,0,0,0,0,14,19,59,0,0,25,25,35,0,0,3,17,72,0,0,0,9,65,18,0
1305,1983-03-01,4.43797,116.86192,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,19,70,3,0,2,15,60,15,0,0,16,76,0,0,4,10,70,8,0
1342,1983-03-01,15.93757,120.4181,0,0,0,0,255,255,255,255,255,0,0,0,0,0,10,19,62,1,0,15,28,39,1,0,6,39,47,0,0,0,8,67,17,0
1350,1983-03-01,5.66632,117.0156,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,21,63,8,0,1,4,72,15,0,1,16,75,0,0,1,8,78,5,0
1353,1983-03-01,4.84999,116.78857,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,15,74,3,0,2,14,60,16,0,0,21,71,0,0,1,11,74,6,0
1436,1983-03-01,17.19238,120.47517,0,0,0,0,255,255,255,255,255,0,0,0,0,0,7,21,53,11,0,18,19,26,0,0,3,15,74,0,0,0,7,63,22,0
1455,1983-03-01,2.9119,115.90651,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,19,69,4,0,1,12,62,17,0,2,16,73,1,0,4,10,71,6,0
1458,1983-03-01,2.06893,115.6937,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,9,83,0,0,1,9,69,13,0,0,12,73,4,2,3,8,74,6,0
1471,1983-03-01,52.13594,157.16635,12,37,39,4,255,255,255,255,255,0,37,52,0,0,83,8,0,0,0,38,30,19,0,0,0,15,22,31,24,0,2,41,34,14
1481,1983-03-01,16.3628,119.93151,0,0,0,0,255,255,255,255,255,0,0,0,0,0,2,26,28,32,4,12,17,27,0,0,6,18,66,0,0,0,6,62,24,0
1491,1983-03-01,4.98619,116.26664,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,8,75,9,0,3,16,61,12,0,0,32,60,0,0,1,12,76,3,0
1497,1983-03-01,3.32672,115.83053,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,18,66,8,0,2,13,65,12,0,1,24,67,0,0,5,11,68,7,0
1517,1983-03-01,6.21206,116.41408,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,77,9,5,9,22,60,0,0,0,16,76,0,0,0,5,82,5,0
1518,1983-03-01,5.94046,116.33918,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,13,58,13,8,4,24,64,0,0,0,22,70,0,0,1,6,82,3,0
1539,1983-03-01,0.05333,114.85311,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,26,61,5,0,0,6,65,21,0,2,5,40,10,12,1,5,63,22,0
1553,1983-03-01,34.51621,129.34052,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,21,51,10,10,28,23,18,0,0,0,0,18,27,17,0,5,38,22,18
1575,1983-03-01,0.18682,114.70823,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,24,60,8,0,0,8,69,15,0,2,8,40,11,13,1,5,62,23,0
1594,1983-03-01,5.3883,115.81613,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,19,18,18,34,16,28,43,1,0,0,30,62,0,0,1,9,79,3,0
1619,1983-03-01,53.72513,159.27444,4,47,40,1,255,255,255,255,255,0,0,0,0,0,92,0,0,0,0,42,30,20,0,0,0,8,36,20,27,0,3,39,31,17
1621,1983-03-01,53.55458,158.60019,22,25,42,3,255,255,255,255,255,0,0,0,0,0,92,0,0,0,0,43,29,20,0,0,0,4,40,19,27,0,3,39,31,17
1634,1983-03-01,5.52061,115.66519,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,6,22,16,17,19,26,36,0,0,0,23,69,0,0,1,6,82,3,0
1690,1983-03-01,1.44555,114.47068,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,89,2,0,1,12,68,11,0,3,9,65,13,2,3,10,71,7,0
1696,1983-03-01,55.01861,-162.86971,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,31,61,0,0,42,24,26,0,0,0,2,41,26,19,0,4,40,31,9
1715,1983-03-01,47.4069,142.26111,0,37,33,22,255,255,255,255,255,0,0,0,0,0,0,38,54,0,0,29,27,18,0,0,0,0,44,22,24,0,2,50,23,12
1739,1983-03-01,0.42231,114.05996,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,5,78,9,0,2,7,73,10,0,1,6,47,16,11,1,7,64,19,0
1745,1983-03-01,54.87653,160.9744,19,41,29,3,255,255,255,255,255,0,0,0,0,0,88,4,0,0,0,42,27,22,0,0,0,17,23,37,15,0,5,38,29,18
1768,1983-03-01,35.31393,128.39154,0,92,0,0,255,255,255,255,255,0,0,0,0,0,22,25,45,0,0,27,29,15,0,0,2,10,45,25,10,0,12,36,25,17
1778,1983-03-01,22.81218,121.03363,0,0,0,0,255,255,255,255,255,0,0,0,0,0,15,13,59,5,0,25,27,33,0,0,0,4,39,36,13,3,11,55,23,0
1791,1983-03-01,2.27619,114.30933,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,2,82,8,0,2,13,63,14,0,3,14,74,1,0,3,12,70,6,0
1839,1983-03-01,23.41442,121.0694,0,0,0,0,255,255,255,255,255,0,0,0,0,0,9,19,63,1,0,24,32,34,0,0,0,7,39,37,9,4,11,52,25,0
1878,1983-03-01,54.38238,156.89819,56,9,27,0,255,255,255,255,255,0,26,63,0,0,54,38,0,0,0,42,28,22,0,0,1,13,35,33,10,0,2,37,33,19
1902,1983-03-01,25.15822,121.64882,0,0,0,0,255,255,255,255,255,0,0,0,0,0,28,0,38,25,1,29,24,26,0,0,0,3,39,44,6,0,11,30,51,0
1910,1983-03-01,23.32166,120.7879,0,0,0,0,255,255,255,255,255,0,0,0,0,0,6,22,62,2,0,20,36,35,0,0,0,5,41,31,15,5,10,52,25,0
1927,1983-03-01,0.80682,113.62019,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,5,85,2,0,1,7,68,16,0,1,11,51,18,9,2,7,69,12,0
1956,1983-03-01,43.8063,135.40634,0,71,21,0,255,255,255,255,255,0,0,0,0,0,27,20,36,9,0,29,21,21,0,0,0,5,41,19,20,1,5,51,11,15
1969,1983-03-01,35.38189,127.50867,0,92,0,0,255,255,255,255,255,0,0,0,0,0,27,28,37,0,0,30,23,11,0,0,1,11,45,24,11,0,11,38,22,19
1978,1983-03-01,24.3831,121.03511,0,0,0,0,255,255,255,255,255,0,0,0,0,0,14,18,57,3,0,35,20,30,0,0,0,8,41,41,2,2,12,34,44,0
1990,1983-03-01,3.22677,113.99581,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,22,55,15,0,4,19,53,15,0,0,21,71,0,0,4,12,71,4,0
1994,1983-03-01,2.08668,113.73166,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,85,6,0,0,16,64,12,0,4,10,76,2,0,4,14,66,7,0
2046,1983-03-01,43.98046,135.2039,8,69,15,0,255,255,255,255,255,0,0,0,0,0,33,17,41,1,0,29,20,20,0,0,0,6,52,21,13,1,5,54,9,17
2067,1983-03-01,34.52052,126.57931,0,92,0,0,255,255,255,255,255,0,0,0,0,0,1,40,49,2,0,33,22,21,0,0,0,5,34,24,27,0,6,39,24,18
2098,1983-03-01,56.36885,162.18111,44,39,9,0,255,255,255,255,255,0,13,76,0,0,69,11,0,0,0,43,27,22,0,0,0,3,31,19,27,0,10,32,31,14
2109,1983-03-01,55.48936,158.19859,60,19,13,0,255,255,255,255,255,0,0,0,0,0,71,21,0,0,0,42,27,23,0,0,0,15,31,21,25,0,7,36,29,20
2124,1983-03-01,49.14205,142.09669,26,54,7,5,255,255,255,255,255,0,0,0,0,0,11,59,22,0,0,35,24,20,0,0,0,0,50,20,22,0,2,50,24,12
2144,1983-03-01,43.45583,134.19307,0,71,21,0,255,255,255,255,255,0,0,0,0,0,24,33,33,0,0,26,23,21,0,0,0,10,53,19,10,1,6,56,6,18
2150,1983-03-01,37.48376,128.50066,0,76,16,0,255,255,255,255,255,0,0,20,11,25,0,48,42,2,0,33,26,17,0,0,1,13,45,28,5,0,9,45,18,18
2173,1983-03-01,3.19346,113.62938,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,23,52,17,0,8,12,62,10,0,0,16,76,0,0,4,11,72,4,0
2192,1983-03-01,56.51969,161.6888,46,14,32,0,255,255,255,255,255,0,23,66,0,0,73,19,0,0,0,42,27,23,0,0,0,14,32,28,17,0,10,34,32,14
2212,1983-03-01,50.06173,143.19611,34,37,21,0,255,255,255,255,255,0,34,52,0,0,11,81,0,0,0,35,24,21,0,0,0,2,55,30,5,0,1,55,26,6
2241,1983-03-01,43.44973,133.7897,1,73,18,0,255,255,255,255,255,0,0,0,0,0,15,43,34,0,0,28,22,20,0,0,0,14,51,19,8,1,7,55,7,18
2245,1983-03-01,38.03292,128.61963,0,69,23,0,255,255,255,255,255,0,0,3,2,13,1,40,40,11,0,27,26,17,0,0,0,11,45,28,8,0,8,46,18,18
2252,1983-03-01,36.64677,127.52267,0,0,0,0,255,255,255,255,255,0,0,0,0,2,15,39,37,1,0,34,27,12,0,0,1,11,45,28,7,0,13,39,21,17
2271,1983-03-01,1.01661,112.96629,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,4,88,0,0,1,10,74,7,0,0,11,59,14,6,2,11,66,11,0
2290,1983-03-01,56.18672,158.99031,59,13,20,0,255,255,255,255,255,0,0,0,0,0,63,29,0,0,0,41,29,22,0,0,0,17,27,30,18,0,8,36,29,19
2310,1983-03-01,47.82862,138.99091,6,48,38,0,255,255,255,255,255,0,0,0,0,0,8,54,30,0,0,30,27,17,0,0,3,15,34,30,10,0,4,55,18,11
2312,1983-03-01,47.50988,138.52145,17,67,8,0,255,255,255,255,255,0,0,0,0,0,15,45,32,0,0,30,27,17,0,0,4,14,28,20,26,0,3,56,17,10
2316,1983-03-01,46.86256,137.60257,17,57,18,0,255,255,255,255,255,0,0,52,0,0,33,31,26,0,0,27,25,21,0,0,0,16,48,24,4,0,5,58,17,11
2327,1983-03-01,45.01756,135.20834,12,73,7,0,255,255,255,255,255,0,0,58,0,0,12,41,39,0,0,27,23,18,0,0,1,12,53,24,2,1,4,59,9,18
2376,1983-03-01,56.57359,159.58157,57,12,23,0,255,255,255,255,255,0,0,0,0,0,67,25,0,0,0,42,27,23,0,0,0,17,28,31,16,0,8,37,29,18
2385,1983-03-01,55.77769,156.34869,61,22,9,0,255,255,255,255,255,0,14,68,0,0,58,34,0,0,0,42,28,22,0,0,0,6,40,19,26,0,2,39,33,18
2397,1983-03-01,48.48409,139.50218,17,61,14,0,255,255,255,255,255,0,0,0,0,0,1,65,26,0,0,30,26,20,0,0,0,10,54,27,1,0,4,58,18,9
2452,1983-03-01,0.67776,112.54585,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,91,0,0,0,12,72,8,0,1,5,57,14,8,1,12,60,17,0
2465,1983-03-01,56.95632,160.1862,65,4,23,0,255,255,255,255,255,0,23,66,0,0,81,11,0,0,0,42,27,23,0,0,0,13,32,28,18,0,11,36,29,14
2476,1983-03-01,55.99356,156.19406,59,22,11,0,255,255,255,255,255,0,5,67,0,0,58,34,0,0,0,44,25,23,0,0,0,6,38,19,28,0,2,39,32,18
2488,1983-03-01,48.50953,139.05356,20,48,24,0,255,255,255,255,255,0,0,82,0,0,0,67,25,0,0,31,26,20,0,0,0,11,54,26,1,0,4,58,18,9
2517,1983-03-01,43.59712,132.77408,15,72,5,0,255,255,255,255,255,0,0,34,0,0,13,45,34,0,0,19,25,17,0,0,0,16,50,20,6,1,11,51,8,18
2527,1983-03-01,37.30514,127.07307,0,0,0,0,255,255,255,255,255,0,0,2,4,3,17,42,33,0,0,30,27,11,0,0,2,12,46,30,2,0,11,44,17,18
2538,1983-03-01,1.67314,112.58253,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,6,86,0,0,0,17,61,14,0,1,9,73,7,1,3,14,65,9,0
2546,1983-03-01,56.84506,-158.5654,1,86,5,0,255,255,255,255,255,0,0,0,0,0,0,69,23,0,0,41,26,25,0,0,0,2,47,31,11,0,5,44,26,15
2554,1983-03-01,57.25682,160.42688,58,5,29,0,255,255,255,255,255,0,0,0,0,0,87,5,0,0,0,40,30,22,0,0,0,11,31,27,22,0,11,37,29,13
2573,1983-03-01,49.4733,140.06943,31,45,16,0,255,255,255,255,255,0,32,57,0,0,3,63,26,0,0,33,26,19,0,0,0,3,50,25,14,0,3,55,21,9
2575,1983-03-01,49.16307,139.57393,31,48,13,0,255,255,255,255,255,0,25,64,0,0,0,69,23,0,0,31,28,18,0,0,0,10,54,27,1,0,4,58,19,9
2639,1983-03-01,0.33184,112.12796,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,6,86,0,0,0,10,73,9,0,0,4,56,10,9,0,10,61,17,2
2640,1983-03-01,0.03692,112.0679,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,11,81,0,0,0,10,75,7,0,0,6,49,9,15,0,10,60,18,2
2667,1983-03-01,49.65724,139.85962,29,48,15,0,255,255,255,255,255,0,29,60,0,0,2,66,24,0,0,34,24,20,0,0,0,7,53,27,5,0,3,57,20,10
2685,1983-03-01,46.73494,135.64861,18,69,5,0,255,255,255,255,255,0,0,60,0,0,26,40,26,0,0,29,26,18,0,0,0,18,49,25,0,0,5,59,14,14
2719,1983-03-01,37.80805,126.81865,0,0,0,0,255,255,255,255,255,0,0,0,0,0,24,34,34,0,0,27,26,11,0,0,2,12,46,32,0,0,11,46,15,18
2736,1983-03-01,2.77958,112.46902,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,1,74,17,0,4,13,60,15,0,0,11,65,13,3,1,9,75,5,1
2749,1983-03-01,57.28225,-158.2729,0,87,4,1,255,255,255,255,255,0,0,0,0,0,0,58,34,0,0,41,24,27,0,0,0,1,42,24,24,0,5,43,27,15
2784,1983-03-01,48.07958,137.00565,19,66,7,0,255,255,255,255,255,0,0,74,0,0,5,61,26,0,0,28,25,21,0,0,0,14,52,26,0,0,6,57,17,12
2808,1983-03-01,43.91148,131.94441,19,72,0,1,255,255,255,255,255,0,0,45,7,0,17,49,26,0,0,24,27,16,0,0,0,17,49,22,4,1,12,52,7,18
2811,1983-03-01,43.36183,131.37343,17,73,0,2,255,255,255,255,255,0,0,0,0,0,26,27,37,0,0,24,22,20,0,0,1,13,51,23,4,1,12,50,8,18
2825,1983-03-01,40.52645,128.70187,1,77,13,1,255,255,255,255,255,0,0,0,0,0,27,22,36,5,0,27,22,20,0,0,0,0,59,29,4,0,10,46,15,17
2835,1983-03-01,37.75643,126.46028,4,74,14,0,255,255,255,255,255,0,0,0,0,0,8,44,40,0,0,24,27,11,0,0,2,12,47,31,0,0,11,46,13,20
2886,1983-03-01,51.68448,142.30576,29,40,23,0,255,255,255,255,255,0,35,54,0,0,0,82,10,0,0,39,26,18,0,0,0,1,48,19,24,0,0,54,20,15
2898,1983-03-01,49.0716,137.96486,19,53,20,0,255,255,255,255,255,0,0,0,0,0,9,68,15,0,0,29,27,19,0,0,0,15,50,26,1,0,5,58,18,10
2915,1983-03-01,46.21782,134.1449,21,63,8,0,255,255,255,255,255,0,0,62,0,0,17,40,35,0,0,29,25,19,0,0,0,18,48,25,1,0,5,60,11,16
