index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2
530,1999-03-01,13.78602,123.03152,0,0,0,0,0,3,66,23,0,0,0,0,0,0,0,0,21,58,13,5,12,65,9,0,0,18,74,0,0,0,2,69,21,0
538,1999-03-01,39.28292,141.34019,0,90,2,0,0,11,38,0,1,0,0,72,20,0,0,4,47,36,3,0,15,60,17,0,0,21,60,11,0,0,17,59,16,0
588,1999-03-01,37.87544,139.17609,1,85,4,2,0,9,69,12,0,0,0,6,4,6,0,6,80,6,0,0,15,69,8,0,1,8,70,13,0,0,16,65,11,0
608,1999-03-01,34.44735,135.51308,0,0,0,0,0,6,50,13,21,0,0,0,0,0,0,14,42,28,8,0,12,69,11,0,1,18,65,7,1,0,15,67,10,0
632,1999-03-01,36.03784,136.75699,0,85,7,0,0,0,36,8,2,0,0,0,0,0,0,16,59,17,0,0,14,67,11,0,0,18,64,10,0,0,17,66,9,0
655,1999-03-01,37.92265,138.45175,0,0,0,0,0,13,67,12,0,0,0,0,0,0,0,2,89,1,0,0,18,57,17,0,0,19,60,13,0,0,17,63,12,0
706,1999-03-01,12.60761,121.48939,0,0,0,0,0,7,55,23,7,0,0,0,0,0,0,0,59,25,4,5,20,60,7,0,0,31,61,0,0,0,1,77,14,0
713,1999-03-01,46.00672,150.06848,0,0,0,0,15,20,51,0,0,0,0,0,0,0,0,0,65,12,9,0,16,59,17,0,2,26,64,0,0,5,20,57,9,1
740,1999-03-01,33.52048,133.31532,0,92,0,0,7,18,61,6,0,0,0,0,0,0,0,0,60,32,0,2,14,65,11,0,0,15,64,13,0,0,14,68,10,0
756,1999-03-01,1.49746,117.72092,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,33,57,2,3,17,46,26,0,2,20,69,1,0,0,6,85,1,0
759,1999-03-01,0.6578,117.49719,0,0,0,0,0,18,68,5,1,0,0,0,0,0,0,0,36,51,5,2,20,43,27,0,4,17,70,1,0,0,14,78,0,0
762,1999-03-01,52.17063,-174.4278,0,0,0,0,0,13,58,17,4,0,0,0,0,0,0,7,85,0,0,0,16,54,22,0,0,34,58,0,0,2,13,64,10,2
820,1999-03-01,43.35999,144.09824,9,60,23,0,0,4,42,2,1,0,0,0,0,0,0,0,62,25,5,0,17,65,10,0,0,25,50,17,0,0,22,51,19,0
850,1999-03-01,14.52513,121.59544,0,0,0,0,0,2,88,2,0,0,0,0,0,0,0,0,30,51,11,1,23,56,12,0,0,18,74,0,0,0,5,72,15,0
866,1999-03-01,1.22952,117.28571,0,0,0,0,0,0,66,19,2,0,0,0,0,0,0,0,36,47,9,3,18,44,27,0,3,23,66,0,0,0,6,85,1,0
883,1999-03-01,35.33894,133.95837,0,90,2,0,0,19,73,0,0,0,0,0,0,0,0,1,70,21,0,1,14,59,18,0,0,19,56,17,0,0,14,69,8,1
931,1999-03-01,43.31792,143.07321,14,60,18,0,0,1,33,0,0,0,0,0,0,0,0,0,61,26,5,0,14,65,13,0,0,23,55,14,0,0,24,50,18,0
943,1999-03-01,34.40434,132.77769,0,92,0,0,7,10,68,7,0,0,0,0,0,0,0,0,69,23,0,1,13,69,9,0,1,17,64,10,0,0,17,66,9,0
996,1999-03-01,42.91513,142.00127,6,61,24,1,0,0,35,3,0,0,0,49,0,0,0,0,57,29,6,0,15,65,12,0,0,14,63,15,0,0,23,51,18,0
1011,1999-03-01,33.24908,131.47597,0,92,0,0,0,32,50,10,0,0,0,0,0,0,0,0,51,36,5,1,11,71,9,0,0,17,61,13,1,0,14,71,7,0
1016,1999-03-01,32.28132,130.70261,0,92,0,0,0,18,61,10,3,0,0,0,0,0,0,5,61,20,6,1,14,67,10,0,0,17,68,6,1,0,10,75,7,0
1017,1999-03-01,32.08588,130.5508,0,92,0,0,0,31,53,8,0,0,0,0,0,0,0,6,63,19,4,0,15,64,13,0,0,17,68,6,1,0,9,76,7,0
1031,1999-03-01,14.48161,120.93219,0,0,0,0,0,1,76,15,0,0,0,0,0,0,0,0,66,26,0,3,16,64,9,0,0,16,76,0,0,1,5,73,13,0
1078,1999-03-01,34.5609,132.25739,0,92,0,0,0,21,67,4,0,0,0,0,0,0,0,4,67,21,0,2,13,69,8,0,1,15,66,10,0,0,16,69,7,0
1169,1999-03-01,15.26165,120.80451,0,0,0,0,0,0,66,21,4,0,0,0,0,0,0,0,27,57,8,1,26,53,12,0,0,23,69,0,0,1,6,72,13,0
1170,1999-03-01,15.0177,120.70968,0,0,0,0,0,1,56,31,4,0,0,0,0,0,0,0,41,47,4,0,20,59,12,0,0,26,66,0,0,1,5,72,14,0
1175,1999-03-01,5.51838,117.53989,0,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,24,39,25,2,28,39,23,0,1,13,78,0,0,0,0,91,1,0
1193,1999-03-01,0.52875,116.20695,0,0,0,0,0,0,57,16,5,0,0,0,0,0,0,0,26,62,4,6,17,47,22,0,5,17,70,0,0,1,11,80,0,0
1204,1999-03-01,43.64613,141.69801,13,50,25,4,0,2,46,2,0,0,0,0,0,0,0,3,69,20,0,0,16,60,16,0,0,25,55,12,0,0,25,50,17,0
1216,1999-03-01,33.56145,130.78229,0,0,0,0,0,0,83,9,0,0,0,0,0,0,0,0,77,15,0,0,13,69,10,0,0,14,61,16,1,0,12,72,8,0
1255,1999-03-01,2.08136,116.41982,0,0,0,0,0,0,43,14,17,0,0,0,0,0,0,0,20,55,17,8,14,43,27,0,1,14,77,0,0,0,3,86,3,0
1267,1999-03-01,44.14153,141.97276,16,43,30,3,0,7,20,0,0,0,0,78,0,0,0,0,67,17,8,0,16,63,13,0,0,23,60,9,0,0,27,49,16,0
1268,1999-03-01,43.99032,141.74557,16,53,21,2,0,0,50,0,0,0,0,50,0,0,0,0,67,25,0,0,16,61,15,0,0,24,58,10,0,0,27,49,16,0
1269,1999-03-01,43.83827,141.51981,0,0,0,0,1,2,47,26,0,0,0,0,0,0,0,16,58,18,0,0,16,61,15,0,0,25,54,13,0,0,26,50,16,0
1279,1999-03-01,32.74992,129.83569,0,0,0,0,0,3,73,15,1,0,0,0,0,0,0,0,70,20,2,1,15,64,12,0,0,15,62,14,1,0,10,74,8,0
1280,1999-03-01,18.19647,121.55713,0,0,0,0,0,7,71,8,5,0,0,0,0,0,0,0,53,37,2,6,10,69,7,0,0,7,85,0,0,1,8,69,14,0
1305,1999-03-01,4.43797,116.86192,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,27,45,18,5,15,49,23,0,1,10,81,0,0,0,0,92,0,0
1342,1999-03-01,15.93757,120.4181,0,0,0,0,0,3,71,11,6,0,0,0,0,0,0,0,56,31,5,2,12,68,10,0,0,24,68,0,0,1,3,76,12,0
1350,1999-03-01,5.66632,117.0156,0,0,0,0,0,0,78,6,7,0,0,0,0,0,0,0,23,44,24,3,27,45,16,1,0,17,75,0,0,0,3,86,3,0
1353,1999-03-01,4.84999,116.78857,0,0,0,0,0,0,63,11,1,0,0,0,0,0,0,0,24,44,22,4,20,44,23,1,0,12,80,0,0,0,1,91,0,0
1436,1999-03-01,17.19238,120.47517,0,0,0,0,1,14,55,19,3,0,0,0,0,0,0,8,69,15,0,3,9,70,10,0,0,6,81,5,0,1,6,67,18,0
1455,1999-03-01,2.9119,115.90651,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,29,46,17,7,18,42,24,1,0,14,78,0,0,1,2,87,2,0
1458,1999-03-01,2.06893,115.6937,0,0,0,0,0,0,20,5,4,0,0,0,0,0,0,0,19,53,20,6,18,38,30,0,2,15,75,0,0,1,4,82,5,0
1471,1999-03-01,52.13594,157.16635,40,23,24,5,0,0,0,0,0,0,11,28,50,0,0,2,58,32,0,0,15,55,22,0,1,32,42,16,1,7,24,54,7,0
1481,1999-03-01,16.3628,119.93151,0,0,0,0,0,4,81,7,0,0,0,0,0,0,0,1,77,14,0,0,11,69,11,0,0,18,70,4,0,1,5,68,18,0
1491,1999-03-01,4.98619,116.26664,0,0,0,0,0,0,37,12,1,0,0,0,0,0,0,0,26,47,16,5,20,49,17,1,0,18,74,0,0,0,7,84,1,0
1497,1999-03-01,3.32672,115.83053,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,32,45,15,7,16,47,21,1,0,19,73,0,0,0,6,84,2,0
1517,1999-03-01,6.21206,116.41408,0,0,0,0,0,6,77,8,1,0,0,0,0,0,0,0,53,26,13,5,16,65,5,0,0,20,71,1,0,0,5,82,5,0
1518,1999-03-01,5.94046,116.33918,0,0,0,0,0,9,82,1,0,0,0,0,0,0,0,0,38,40,14,4,18,60,10,0,0,18,73,1,0,0,6,81,5,0
1539,1999-03-01,0.05333,114.85311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,6,8,11,53,19,0,1,19,72,0,0,1,9,82,0,0
1553,1999-03-01,34.51621,129.34052,0,0,0,0,0,9,75,8,0,0,0,0,0,0,0,2,72,17,0,3,18,56,15,0,0,9,68,15,0,0,11,71,10,0
1575,1999-03-01,0.18682,114.70823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,12,5,15,51,19,0,1,17,74,0,0,1,7,84,0,0
1594,1999-03-01,5.3883,115.81613,0,0,0,0,0,6,82,4,0,0,0,0,0,0,0,0,52,26,11,3,19,62,8,0,0,20,72,0,0,0,9,80,3,0
1619,1999-03-01,53.72513,159.27444,32,26,29,5,0,0,0,0,0,0,0,0,0,0,0,4,65,23,0,0,17,54,21,0,1,27,55,8,1,7,23,58,4,0
1621,1999-03-01,53.55458,158.60019,45,11,36,0,0,0,2,0,0,0,0,0,0,0,0,5,61,26,0,0,18,53,21,0,0,29,54,9,0,6,24,59,3,0
1634,1999-03-01,5.52061,115.66519,0,0,0,0,1,10,68,9,4,0,0,0,0,0,0,0,66,23,0,2,15,70,5,0,0,20,71,1,0,0,9,80,3,0
1690,1999-03-01,1.44555,114.47068,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,26,53,13,4,19,45,23,0,3,17,72,0,0,1,4,85,2,0
1696,1999-03-01,55.01861,-162.86971,0,0,0,0,0,8,66,18,0,0,0,0,0,0,0,10,78,4,0,0,16,57,19,0,4,12,65,10,0,6,8,73,5,0
1715,1999-03-01,47.4069,142.26111,19,35,28,10,0,0,76,0,0,0,0,15,0,0,0,3,63,13,13,0,16,64,12,0,4,28,56,4,0,1,29,53,8,1
1739,1999-03-01,0.42231,114.05996,0,0,0,0,0,0,24,3,4,0,0,0,0,0,0,0,12,76,4,1,21,51,18,0,1,15,75,1,0,1,4,86,1,0
1745,1999-03-01,54.87653,160.9744,45,8,39,0,0,0,17,1,0,0,0,0,0,0,0,6,65,21,0,0,17,55,20,0,0,13,67,12,0,9,15,63,5,0
1768,1999-03-01,35.31393,128.39154,0,90,0,2,0,6,80,6,0,0,0,0,0,0,0,0,58,15,19,1,13,62,16,0,0,24,58,10,0,1,13,66,12,0
1778,1999-03-01,22.81218,121.03363,0,0,0,0,13,11,52,14,2,0,0,0,0,0,0,0,51,37,4,4,18,53,17,0,0,1,84,7,0,0,8,78,6,0
1791,1999-03-01,2.27619,114.30933,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,22,55,15,11,19,43,19,0,1,13,78,0,0,2,3,85,2,0
1839,1999-03-01,23.41442,121.0694,0,0,0,0,0,9,80,3,0,0,0,0,0,0,0,0,51,41,0,2,21,50,19,0,0,1,83,8,0,0,12,72,8,0
1878,1999-03-01,54.38238,156.89819,44,17,31,0,0,0,6,0,0,0,19,58,12,0,0,2,61,23,6,0,16,56,20,0,7,22,53,9,1,6,21,58,7,0
1902,1999-03-01,25.15822,121.64882,0,0,0,0,0,10,72,10,0,0,0,0,0,0,0,0,53,39,0,3,15,55,19,0,0,3,77,12,0,0,12,70,10,0
1910,1999-03-01,23.32166,120.7879,0,0,0,0,0,12,77,2,0,0,0,0,0,0,0,1,49,38,4,4,21,46,21,0,0,3,83,6,0,0,10,73,9,0
1927,1999-03-01,0.80682,113.62019,0,0,0,0,0,0,24,8,1,0,0,0,0,0,0,0,25,63,4,8,18,48,18,0,2,7,81,2,0,1,4,85,2,0
1956,1999-03-01,43.8063,135.40634,16,47,26,3,0,0,91,1,0,0,0,25,14,19,0,6,42,28,13,0,17,60,15,0,3,22,55,12,0,3,20,50,18,1
1969,1999-03-01,35.38189,127.50867,0,92,0,0,0,1,71,13,2,0,0,0,0,0,0,0,49,26,17,2,7,70,12,1,0,22,63,7,0,1,11,68,12,0
1978,1999-03-01,24.3831,121.03511,0,0,0,0,0,14,56,5,7,0,0,0,0,0,0,0,62,30,0,6,10,59,17,0,0,5,74,13,0,0,12,68,12,0
1990,1999-03-01,3.22677,113.99581,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,43,31,16,10,16,52,14,0,0,16,76,0,0,1,4,87,0,0
1994,1999-03-01,2.08668,113.73166,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,29,48,15,7,18,49,18,0,2,17,73,0,0,1,5,85,1,0
2046,1999-03-01,43.98046,135.2039,17,56,19,0,0,2,47,3,8,0,0,22,15,16,0,6,40,37,9,0,17,60,15,0,3,22,55,12,0,3,20,51,17,1
2067,1999-03-01,34.52052,126.57931,0,91,0,1,1,16,66,9,0,0,0,0,0,0,0,3,66,23,0,2,14,60,16,0,0,20,56,16,0,1,12,69,9,1
2098,1999-03-01,56.36885,162.18111,38,25,28,1,0,0,40,1,1,0,22,70,0,0,0,10,69,13,0,0,16,59,17,0,10,8,65,4,0,9,11,63,6,0
2109,1999-03-01,55.48936,158.19859,50,11,31,0,0,0,2,0,0,0,0,0,0,0,1,20,59,11,1,0,18,56,18,0,0,29,44,14,5,8,19,55,10,0
2124,1999-03-01,49.14205,142.09669,19,28,38,7,2,6,34,8,0,0,0,31,43,0,0,0,76,12,4,0,16,59,17,0,5,27,54,6,0,3,28,51,9,1
2144,1999-03-01,43.45583,134.19307,12,64,10,6,0,11,30,1,1,0,0,61,21,10,0,2,47,43,0,0,17,59,16,0,5,21,54,12,0,3,20,51,17,1
2150,1999-03-01,37.48376,128.50066,0,92,0,0,0,0,73,5,0,0,0,44,0,0,0,9,51,12,20,0,16,66,10,0,0,20,64,8,0,0,14,62,16,0
2173,1999-03-01,3.19346,113.62938,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,1,55,23,11,3,21,50,16,0,0,17,75,0,0,1,5,86,0,0
2192,1999-03-01,56.51969,161.6888,43,22,26,1,0,0,0,0,0,0,24,68,0,0,0,15,66,10,1,0,17,56,19,0,11,13,60,6,2,12,11,63,6,0
2212,1999-03-01,50.06173,143.19611,38,41,13,0,0,0,26,0,0,0,14,55,0,0,0,2,84,6,0,0,16,59,17,0,0,34,50,8,0,3,30,50,8,1
2241,1999-03-01,43.44973,133.7897,15,64,13,0,0,14,25,6,4,0,0,0,0,0,0,0,54,38,0,0,16,57,19,0,6,19,55,12,0,2,21,54,14,1
2245,1999-03-01,38.03292,128.61963,1,74,11,6,0,3,64,23,2,0,0,1,0,0,0,8,53,19,12,0,16,66,10,0,0,20,61,11,0,0,14,60,18,0
2252,1999-03-01,36.64677,127.52267,0,0,0,0,0,0,67,14,11,0,0,0,0,0,0,11,51,18,12,0,10,67,15,0,0,19,61,12,0,0,14,68,10,0
2271,1999-03-01,1.01661,112.96629,0,0,0,0,0,0,43,12,0,0,0,0,0,0,0,0,20,64,8,8,24,43,17,0,1,9,80,1,0,1,3,85,3,0
2290,1999-03-01,56.18672,158.99031,51,12,29,0,0,0,3,0,0,0,0,0,0,0,1,20,54,16,1,0,18,56,18,0,0,30,43,14,5,10,14,58,10,0
2310,1999-03-01,47.82862,138.99091,28,44,16,4,0,8,35,0,0,0,0,0,0,0,0,1,89,2,0,0,16,64,12,0,0,18,68,6,0,2,26,51,12,1
2312,1999-03-01,47.50988,138.52145,25,52,14,1,0,5,39,4,0,0,0,0,0,0,0,5,79,8,0,0,16,64,12,0,0,11,79,2,0,2,26,53,10,1
2316,1999-03-01,46.86256,137.60257,27,52,13,0,0,0,33,0,1,0,0,34,24,0,0,4,71,17,0,0,17,65,10,0,0,25,56,11,0,1,28,50,12,1
2327,1999-03-01,45.01756,135.20834,21,58,13,0,0,0,19,0,0,0,0,24,25,0,0,0,65,23,4,0,15,64,13,0,1,24,55,12,0,2,23,52,14,1
2376,1999-03-01,56.57359,159.58157,52,12,28,0,0,0,2,0,0,0,0,0,0,0,0,21,55,16,0,0,17,57,18,0,0,26,46,16,4,10,15,57,10,0
2385,1999-03-01,55.77769,156.34869,48,30,13,1,0,0,32,0,0,0,1,59,0,0,0,19,55,18,0,0,18,56,18,0,0,22,52,13,5,8,17,55,12,0
2397,1999-03-01,48.48409,139.50218,30,49,13,0,0,0,35,1,0,0,0,42,24,0,0,4,75,13,0,0,16,59,17,0,1,27,55,9,0,1,29,53,8,1
2452,1999-03-01,0.67776,112.54585,0,0,0,0,0,12,78,0,0,0,0,0,0,0,0,0,23,62,7,11,21,43,17,0,1,10,80,1,0,1,3,86,2,0
2465,1999-03-01,56.95632,160.1862,53,8,31,0,0,0,5,0,0,0,24,68,0,0,0,17,63,11,1,0,17,56,19,0,6,18,48,18,2,12,13,58,9,0
2476,1999-03-01,55.99356,156.19406,48,28,15,1,0,1,18,0,0,0,1,56,0,0,0,30,50,12,0,0,18,56,18,0,0,20,53,16,3,8,17,55,12,0
2488,1999-03-01,48.50953,139.05356,32,51,9,0,0,0,35,0,0,0,0,47,13,0,0,4,78,10,0,0,16,58,18,0,1,27,54,10,0,1,29,53,8,1
2517,1999-03-01,43.59712,132.77408,15,65,11,1,0,15,37,0,0,0,0,15,21,6,0,9,43,31,9,0,15,64,13,0,6,18,54,14,0,3,20,54,14,1
2527,1999-03-01,37.30514,127.07307,0,0,0,0,0,16,54,21,1,0,0,0,0,0,0,10,45,22,15,0,14,66,12,0,0,21,56,15,0,0,14,63,15,0
2538,1999-03-01,1.67314,112.58253,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,27,56,9,6,18,50,18,0,3,10,79,0,0,1,3,84,4,0
2546,1999-03-01,56.84506,-158.5654,10,51,31,0,0,21,48,5,11,0,0,39,2,14,0,0,60,18,10,0,16,57,19,0,7,8,65,3,0,10,9,70,2,0
2554,1999-03-01,57.25682,160.42688,52,7,32,1,0,0,0,0,0,0,0,0,0,0,0,16,70,6,0,0,17,57,18,0,2,19,50,19,2,13,12,58,9,0
2573,1999-03-01,49.4733,140.06943,34,46,12,0,0,7,36,0,0,0,8,65,6,0,0,1,68,16,7,0,16,57,19,0,0,31,53,8,0,3,28,52,8,1
2575,1999-03-01,49.16307,139.57393,35,47,10,0,0,0,33,0,0,0,10,54,12,0,0,1,69,22,0,0,16,56,20,0,0,30,51,11,0,3,28,52,8,1
2639,1999-03-01,0.33184,112.12796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,55,9,7,22,45,18,0,0,14,77,1,0,0,4,85,3,0
2640,1999-03-01,0.03692,112.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,12,4,19,50,17,0,0,15,77,0,0,0,3,86,3,0
2667,1999-03-01,49.65724,139.85962,34,47,11,0,0,9,27,0,0,0,4,65,0,0,0,0,67,19,5,0,16,57,19,0,0,31,52,9,0,3,28,53,7,1
2685,1999-03-01,46.73494,135.64861,27,55,10,0,0,0,17,0,0,0,0,21,32,3,0,10,43,37,2,0,16,57,19,0,2,21,58,11,0,2,29,49,10,2
2719,1999-03-01,37.80805,126.81865,0,0,0,0,0,8,59,25,0,0,0,0,0,0,0,7,41,29,15,0,16,67,9,0,0,20,56,16,0,0,15,59,18,0
2736,1999-03-01,2.77958,112.46902,0,0,0,0,0,9,83,0,0,0,0,0,0,0,0,0,39,51,2,7,16,47,22,0,1,15,76,0,0,1,4,87,0,0
2749,1999-03-01,57.28225,-158.2729,7,48,35,2,4,19,45,7,0,0,0,0,0,0,0,0,40,21,13,0,16,55,21,0,6,11,60,1,0,13,9,68,2,0
2784,1999-03-01,48.07958,137.00565,31,52,9,0,0,0,23,6,1,0,0,32,12,9,0,1,77,14,0,0,17,59,16,0,1,21,58,12,0,2,31,46,12,1
2808,1999-03-01,43.91148,131.94441,9,69,14,0,0,0,44,5,0,0,0,27,12,0,0,0,51,32,9,0,16,65,11,0,7,18,54,13,0,1,23,54,13,1
2811,1999-03-01,43.36183,131.37343,9,67,16,0,0,14,40,0,0,0,0,31,7,0,0,1,40,39,12,0,16,58,18,0,6,19,53,14,0,1,22,54,14,1
2825,1999-03-01,40.52645,128.70187,0,86,2,4,0,16,52,20,4,0,0,0,0,0,0,3,50,28,6,0,13,66,13,0,8,19,49,16,0,0,17,56,19,0
2835,1999-03-01,37.75643,126.46028,1,82,8,1,0,0,90,2,0,0,0,0,0,0,0,10,40,38,4,0,16,67,9,0,0,21,54,17,0,0,16,57,19,0
2886,1999-03-01,51.68448,142.30576,38,35,19,0,2,7,19,0,0,0,4,64,0,0,0,12,72,8,0,0,16,56,20,0,0,32,55,5,0,2,32,50,7,1
2898,1999-03-01,49.0716,137.96486,34,50,8,0,0,0,19,3,0,0,0,0,0,0,0,0,76,16,0,0,16,56,20,0,1,28,53,10,0,1,32,49,9,1
2915,1999-03-01,46.21782,134.1449,28,55,9,0,0,0,46,3,0,0,0,26,24,0,0,0,56,25,11,0,16,57,19,0,2,22,57,11,0,2,29,47,12,2
